inventory_movement_id,movement_datetime,plant_id,item_id,product_id,movement_type,quantity,uom,location_code,source_system
IM-0004116,2025-09-02 22:12:00,P02,MAT-017,PRD-019,RM_RECEIPT,5261,EA,FG-01,WMS
IM-0004117,2025-11-03 03:32:00,P01,MAT-033,PRD-076,RM_RECEIPT,5633,EA,RM-B,WMS
IM-0004118,2026-07-07 06:11:00,P03,PRD-073,PRD-073,FG_SHIP,-596,EA,RM-A,WMS
IM-0004119,2026-07-16 23:31:00,P02,MAT-003,PRD-049,RM_RECEIPT,3151,EA,WIP-01,WMS
IM-0004120,2026-06-07 14:40:00,P01,PRD-058,PRD-058,FG_SHIP,-1306,EA,FG-01,WMS
IM-0004121,2025-12-18 21:27:00,P02,MAT-022,PRD-042,RM_ISSUE,-510,EA,WIP-01,WMS
IM-0004122,2025-09-07 14:40:00,P01,MAT-025,PRD-035,RM_ISSUE,-3063,EA,FG-01,WMS
IM-0004123,2026-07-27 00:54:00,P01,MAT-019,PRD-071,RM_RECEIPT,667,EA,WIP-01,WMS
IM-0004124,2026-04-28 01:08:00,P03,MAT-017,PRD-019,RM_RECEIPT,526,EA,RM-A,WMS
IM-0004125,2025-11-19 14:10:00,P03,PRD-078,PRD-078,FG_SHIP,-4436,EA,RM-A,WMS
IM-0004126,2025-12-23 20:51:00,P02,PRD-020,PRD-020,ADJUSTMENT,1927,EA,FG-01,WMS
IM-0004127,2025-08-05 14:57:00,P02,PRD-080,PRD-080,FG_SHIP,-2207,EA,RM-A,WMS
IM-0004128,2025-11-27 12:41:00,P02,PRD-057,PRD-057,FG_SHIP,-4286,EA,RM-B,WMS
IM-0004129,2025-09-13 00:12:00,P02,PRD-036,PRD-036,FG_SHIP,-2503,EA,RM-B,WMS
IM-0004130,2025-08-18 10:46:00,P03,MAT-030,PRD-041,RM_RECEIPT,6181,EA,FG-02,WMS
IM-0004131,2025-11-11 19:37:00,P02,MAT-015,PRD-034,RM_RECEIPT,6478,EA,WIP-01,WMS
IM-0004132,2025-11-11 12:23:00,P03,MAT-026,PRD-057,RM_RECEIPT,500,EA,RM-A,WMS
IM-0004133,2026-01-15 01:53:00,P01,PRD-011,PRD-011,FG_RECEIPT,10342,EA,WIP-01,WMS
IM-0004134,2025-10-05 20:52:00,P03,PRD-035,PRD-035,FG_SHIP,-2135,EA,RM-B,WMS
IM-0004135,2025-09-11 16:31:00,P01,MAT-012,PRD-006,RM_ISSUE,-3039,EA,RM-A,WMS
IM-0004136,2025-08-12 04:34:00,P02,MAT-001,PRD-074,RM_ISSUE,-2602,EA,FG-01,WMS
IM-0004137,2025-08-09 15:02:00,P02,PRD-012,PRD-012,FG_RECEIPT,7191,EA,WIP-01,WMS
IM-0004138,2025-12-09 01:32:00,P01,MAT-020,PRD-010,RM_RECEIPT,1640,EA,FG-01,WMS
IM-0004139,2026-06-04 02:00:00,P02,MAT-037,PRD-018,RM_ISSUE,-1275,EA,FG-01,WMS
IM-0004140,2026-06-18 10:20:00,P02,PRD-025,PRD-025,FG_SHIP,-1680,EA,FG-01,WMS
IM-0004141,2026-02-06 19:18:00,P03,PRD-054,PRD-054,ADJUSTMENT,4654,EA,WIP-01,WMS
IM-0004142,2026-06-23 14:11:00,P03,MAT-026,PRD-059,RM_RECEIPT,1586,EA,FG-01,WMS
IM-0004143,2025-12-13 19:05:00,P01,PRD-060,PRD-060,FG_RECEIPT,1609,EA,FG-01,WMS
IM-0004144,2025-12-31 11:04:00,P02,MAT-029,PRD-031,RM_RECEIPT,505,EA,WIP-01,WMS
IM-0004145,2025-12-23 12:43:00,P01,PRD-038,PRD-038,FG_RECEIPT,1160,EA,RM-B,WMS
IM-0004146,2025-10-25 02:16:00,P03,MAT-018,PRD-067,RM_ISSUE,-2169,EA,FG-01,WMS
IM-0004147,2026-03-02 05:09:00,P01,PRD-041,PRD-041,ADJUSTMENT,377,EA,FG-02,WMS
IM-0004148,2026-05-09 17:37:00,P01,MAT-018,PRD-078,RM_ISSUE,-597,EA,WIP-01,WMS
IM-0004149,2025-08-05 05:41:00,P01,MAT-023,PRD-007,RM_RECEIPT,1793,EA,WIP-01,WMS
IM-0004150,2025-10-13 02:44:00,P02,PRD-025,PRD-025,FG_SHIP,-1764,EA,FG-01,WMS
IM-0004151,2026-07-23 11:53:00,P03,PRD-033,PRD-033,FG_RECEIPT,2490,EA,RM-B,WMS
IM-0004152,2026-01-06 21:49:00,P02,PRD-028,PRD-028,FG_SHIP,-2585,EA,WIP-01,WMS
IM-0004153,2026-07-07 21:31:00,P02,PRD-071,PRD-071,FG_SHIP,-942,EA,FG-01,WMS
IM-0004154,2026-07-13 18:26:00,P01,MAT-022,PRD-042,RM_ISSUE,-5917,EA,RM-A,WMS
IM-0004155,2025-12-05 08:07:00,P02,PRD-035,PRD-035,FG_SHIP,-5669,EA,FG-02,WMS
IM-0004156,2025-09-11 11:08:00,P02,MAT-001,PRD-039,RM_RECEIPT,953,EA,FG-01,WMS
IM-0004157,2026-01-04 18:53:00,P02,MAT-001,PRD-039,RM_ISSUE,-626,EA,RM-A,WMS
IM-0004158,2026-06-22 00:48:00,P03,MAT-037,PRD-018,RM_RECEIPT,1287,EA,RM-B,WMS
IM-0004159,2026-06-27 15:59:00,P01,MAT-004,PRD-048,RM_ISSUE,-1683,EA,WIP-01,WMS
IM-0004160,2025-10-24 01:40:00,P01,MAT-037,PRD-080,RM_RECEIPT,2085,EA,WIP-01,WMS
IM-0004161,2026-02-26 10:56:00,P02,MAT-008,PRD-065,RM_ISSUE,-2686,EA,FG-01,WMS
IM-0004162,2026-03-11 07:55:00,P01,PRD-076,PRD-076,FG_SHIP,-734,EA,WIP-01,WMS
IM-0004163,2025-08-13 09:22:00,P01,PRD-009,PRD-009,FG_SHIP,-614,EA,FG-01,WMS
IM-0004164,2025-08-17 08:19:00,P03,PRD-004,PRD-004,FG_SHIP,-626,EA,FG-01,WMS
IM-0004165,2026-01-26 13:48:00,P03,PRD-065,PRD-065,FG_RECEIPT,2682,EA,FG-01,WMS
IM-0004166,2025-11-30 00:35:00,P03,PRD-055,PRD-055,FG_RECEIPT,2463,EA,RM-A,WMS
IM-0004167,2026-02-21 23:17:00,P02,MAT-033,PRD-044,RM_RECEIPT,1442,EA,WIP-01,WMS
IM-0004168,2025-12-25 12:54:00,P03,PRD-040,PRD-040,ADJUSTMENT,2644,EA,RM-A,WMS
IM-0004169,2026-01-24 05:06:00,P01,MAT-033,PRD-017,RM_ISSUE,-4014,EA,FG-02,WMS
IM-0004170,2025-12-14 11:21:00,P01,PRD-078,PRD-078,FG_RECEIPT,515,EA,FG-01,WMS
IM-0004171,2026-03-17 22:23:00,P01,PRD-016,PRD-016,FG_SHIP,-4572,EA,FG-01,WMS
IM-0004172,2025-10-14 14:24:00,P03,MAT-032,PRD-077,RM_RECEIPT,1679,EA,WIP-01,WMS
IM-0004173,2025-12-18 06:58:00,P01,PRD-032,PRD-032,FG_SHIP,-3981,EA,FG-01,WMS
IM-0004174,2025-12-02 16:57:00,P02,PRD-028,PRD-028,FG_RECEIPT,4328,EA,FG-02,WMS
IM-0004175,2025-10-18 04:58:00,P01,MAT-001,PRD-056,RM_ISSUE,-1026,EA,FG-02,WMS
IM-0004176,2026-04-20 06:52:00,P03,PRD-050,PRD-050,FG_SHIP,-1539,EA,FG-01,WMS
IM-0004177,2026-05-09 21:38:00,P02,MAT-013,PRD-075,RM_RECEIPT,5448,EA,WIP-01,WMS
IM-0004178,2025-09-26 07:02:00,P02,PRD-063,PRD-063,FG_RECEIPT,1731,EA,RM-B,WMS
IM-0004179,2026-07-01 20:23:00,P02,MAT-014,PRD-068,RM_ISSUE,-3525,EA,WIP-01,WMS
IM-0004180,2026-03-06 19:31:00,P03,PRD-001,PRD-001,FG_RECEIPT,2330,EA,WIP-01,WMS
IM-0004181,2025-11-12 03:16:00,P03,PRD-054,PRD-054,FG_SHIP,-6500,EA,RM-B,WMS
IM-0004182,2025-09-08 04:02:00,P02,PRD-049,PRD-049,FG_SHIP,-1312,EA,RM-A,WMS
IM-0004183,2025-08-22 02:04:00,P03,PRD-002,PRD-002,FG_RECEIPT,4562,EA,RM-A,WMS
IM-0004184,2025-10-27 15:14:00,P03,PRD-052,PRD-052,FG_SHIP,-4421,EA,FG-02,WMS
IM-0004185,2026-05-16 22:20:00,P01,MAT-018,PRD-026,RM_ISSUE,-1904,EA,WIP-01,WMS
IM-0004186,2026-01-03 10:22:00,P01,PRD-018,PRD-018,FG_RECEIPT,2981,EA,RM-A,WMS
IM-0004187,2025-12-28 13:14:00,P01,PRD-041,PRD-041,FG_RECEIPT,663,EA,FG-02,WMS
IM-0004188,2025-08-03 05:14:00,P02,MAT-030,PRD-064,RM_RECEIPT,5427,EA,FG-01,WMS
IM-0004189,2026-05-01 20:44:00,P01,MAT-030,PRD-060,RM_ISSUE,-2484,EA,RM-A,WMS
IM-0004190,2025-09-23 13:56:00,P03,PRD-051,PRD-051,ADJUSTMENT,2258,EA,FG-01,WMS
IM-0004191,2025-10-21 00:09:00,P01,MAT-032,PRD-015,RM_RECEIPT,1136,EA,WIP-01,WMS
IM-0004192,2026-05-15 03:33:00,P02,MAT-026,PRD-059,RM_ISSUE,-7093,EA,FG-01,WMS
IM-0004193,2025-08-07 16:08:00,P02,MAT-023,PRD-007,RM_ISSUE,-3358,EA,WIP-01,WMS
IM-0004194,2025-12-02 19:28:00,P03,MAT-031,PRD-052,RM_RECEIPT,1407,EA,RM-B,WMS
IM-0004195,2026-05-01 22:49:00,P01,MAT-003,PRD-014,RM_RECEIPT,1990,EA,FG-01,WMS
IM-0004196,2025-12-30 22:40:00,P02,MAT-012,PRD-006,RM_RECEIPT,1247,EA,FG-02,WMS
IM-0004197,2025-10-11 10:42:00,P02,MAT-004,PRD-040,RM_ISSUE,-514,EA,FG-01,WMS
IM-0004198,2026-01-17 10:28:00,P01,PRD-033,PRD-033,FG_SHIP,-2433,EA,RM-B,WMS
IM-0004199,2026-03-09 08:53:00,P01,PRD-051,PRD-051,FG_RECEIPT,1413,EA,FG-02,WMS
IM-0004200,2025-08-05 07:19:00,P01,MAT-017,PRD-079,RM_RECEIPT,3494,EA,WIP-01,WMS
IM-0004201,2025-11-03 13:49:00,P01,PRD-016,PRD-016,ADJUSTMENT,1242,EA,WIP-01,WMS
IM-0004202,2025-10-05 05:55:00,P03,PRD-020,PRD-020,FG_RECEIPT,2748,EA,WIP-01,WMS
IM-0004203,2026-07-06 01:27:00,P01,MAT-033,PRD-022,RM_ISSUE,-683,EA,FG-02,WMS
IM-0004204,2026-05-11 09:10:00,P03,MAT-018,PRD-067,RM_ISSUE,-2738,EA,WIP-01,WMS
IM-0004205,2026-01-22 06:59:00,P02,PRD-070,PRD-070,FG_SHIP,-1454,EA,WIP-01,WMS
IM-0004206,2026-03-02 10:34:00,P02,MAT-035,PRD-066,RM_ISSUE,-1307,EA,FG-02,WMS
IM-0004207,2026-02-05 04:50:00,P02,MAT-015,PRD-034,RM_RECEIPT,573,EA,RM-B,WMS
IM-0004208,2025-09-15 06:01:00,P03,MAT-012,PRD-011,RM_ISSUE,-13660,EA,WIP-01,WMS
IM-0004209,2026-03-21 13:59:00,P03,MAT-001,PRD-039,RM_ISSUE,-3826,EA,RM-A,WMS
IM-0004210,2026-02-17 01:03:00,P02,MAT-002,PRD-069,RM_RECEIPT,1193,EA,FG-02,WMS
IM-0004211,2026-07-10 20:18:00,P01,PRD-011,PRD-011,FG_RECEIPT,1179,EA,FG-02,WMS
IM-0004212,2026-05-15 07:41:00,P02,MAT-025,PRD-035,RM_RECEIPT,1349,EA,RM-A,WMS
IM-0004213,2025-08-30 17:48:00,P03,MAT-008,PRD-036,RM_RECEIPT,1318,EA,FG-01,WMS
IM-0004214,2026-01-05 19:48:00,P01,MAT-026,PRD-028,RM_RECEIPT,341,EA,RM-A,WMS
IM-0004215,2025-08-24 10:20:00,P03,MAT-002,PRD-069,RM_RECEIPT,2417,EA,RM-B,WMS
IM-0004216,2025-10-28 17:51:00,P02,PRD-071,PRD-071,FG_RECEIPT,169,EA,RM-B,WMS
IM-0004217,2026-03-16 20:22:00,P03,MAT-020,PRD-010,RM_RECEIPT,2033,EA,WIP-01,WMS
IM-0004218,2025-10-23 19:36:00,P03,PRD-067,PRD-067,FG_RECEIPT,798,EA,FG-02,WMS
IM-0004219,2025-10-23 12:21:00,P01,PRD-007,PRD-007,FG_SHIP,-1852,EA,FG-02,WMS
IM-0004220,2026-05-11 15:49:00,P01,PRD-076,PRD-076,FG_SHIP,-773,EA,FG-01,WMS
IM-0004221,2025-12-02 13:47:00,P01,PRD-005,PRD-005,FG_SHIP,-4239,EA,FG-01,WMS
IM-0004222,2026-06-05 08:52:00,P03,PRD-043,PRD-043,FG_RECEIPT,774,EA,RM-A,WMS
IM-0004223,2025-11-29 15:25:00,P01,PRD-057,PRD-057,FG_SHIP,-766,EA,FG-02,WMS
IM-0004224,2026-01-19 21:44:00,P03,MAT-018,PRD-026,RM_ISSUE,-1303,EA,WIP-01,WMS
IM-0004225,2025-10-17 04:38:00,P02,PRD-023,PRD-023,ADJUSTMENT,1273,EA,FG-01,WMS
IM-0004226,2026-05-13 04:00:00,P02,PRD-063,PRD-063,ADJUSTMENT,1502,EA,WIP-01,WMS
IM-0004227,2026-07-26 22:19:00,P01,MAT-018,PRD-026,RM_ISSUE,-2942,EA,FG-02,WMS
IM-0004228,2026-01-18 19:03:00,P03,PRD-028,PRD-028,FG_SHIP,-814,EA,FG-01,WMS
IM-0004229,2026-06-12 23:19:00,P03,MAT-029,PRD-031,RM_RECEIPT,684,EA,WIP-01,WMS
IM-0004230,2025-11-09 21:59:00,P02,PRD-069,PRD-069,ADJUSTMENT,1201,EA,RM-A,WMS
IM-0004231,2025-11-18 04:59:00,P03,PRD-016,PRD-016,FG_RECEIPT,3102,EA,FG-01,WMS
IM-0004232,2026-07-28 14:41:00,P03,MAT-018,PRD-030,RM_RECEIPT,934,EA,RM-B,WMS
IM-0004233,2025-08-05 21:13:00,P02,PRD-010,PRD-010,FG_RECEIPT,2293,EA,RM-A,WMS
IM-0004234,2026-07-20 17:49:00,P02,MAT-037,PRD-080,RM_RECEIPT,3672,EA,FG-01,WMS
IM-0004235,2025-08-17 06:48:00,P01,MAT-019,PRD-004,RM_RECEIPT,2064,EA,WIP-01,WMS
IM-0004236,2026-03-22 18:31:00,P02,MAT-024,PRD-003,RM_ISSUE,-967,EA,RM-A,WMS
IM-0004237,2025-09-07 13:21:00,P02,PRD-022,PRD-022,ADJUSTMENT,6357,EA,FG-01,WMS
IM-0004238,2025-08-19 21:19:00,P01,MAT-014,PRD-070,RM_RECEIPT,3441,EA,WIP-01,WMS
IM-0004239,2025-10-19 03:06:00,P03,MAT-016,PRD-029,RM_ISSUE,-792,EA,RM-A,WMS
IM-0004240,2025-10-24 09:06:00,P02,MAT-035,PRD-016,RM_RECEIPT,480,EA,FG-02,WMS
IM-0004241,2026-01-08 16:37:00,P03,PRD-016,PRD-016,FG_RECEIPT,1346,EA,RM-A,WMS
IM-0004242,2025-12-08 20:33:00,P01,PRD-054,PRD-054,FG_SHIP,-2336,EA,WIP-01,WMS
IM-0004243,2025-09-22 15:13:00,P02,MAT-015,PRD-034,RM_RECEIPT,2979,EA,RM-A,WMS
IM-0004244,2025-08-22 23:33:00,P01,MAT-001,PRD-074,RM_RECEIPT,1297,EA,WIP-01,WMS
IM-0004245,2026-07-03 17:44:00,P01,PRD-069,PRD-069,FG_SHIP,-1338,EA,FG-01,WMS
IM-0004246,2026-04-08 00:32:00,P01,PRD-020,PRD-020,FG_SHIP,-6957,EA,FG-02,WMS
IM-0004247,2026-01-24 02:14:00,P01,PRD-036,PRD-036,FG_RECEIPT,2914,EA,RM-A,WMS
IM-0004248,2026-02-22 05:35:00,P02,MAT-005,PRD-021,RM_ISSUE,-2854,EA,RM-A,WMS
IM-0004249,2026-01-25 22:24:00,P01,PRD-042,PRD-042,FG_SHIP,-19637,EA,FG-01,WMS
IM-0004250,2025-10-11 22:29:00,P03,MAT-030,PRD-012,RM_RECEIPT,1512,EA,RM-A,WMS
IM-0004251,2025-11-22 16:38:00,P03,MAT-033,PRD-076,RM_ISSUE,-8958,EA,WIP-01,WMS
IM-0004252,2026-07-29 08:44:00,P01,MAT-032,PRD-077,RM_RECEIPT,987,EA,WIP-01,WMS
IM-0004253,2026-05-14 09:56:00,P02,MAT-030,PRD-062,RM_ISSUE,-1795,EA,RM-B,WMS
IM-0004254,2026-01-01 20:41:00,P02,PRD-009,PRD-009,FG_SHIP,-1473,EA,FG-02,WMS
IM-0004255,2026-07-24 07:42:00,P01,PRD-038,PRD-038,FG_RECEIPT,3348,EA,FG-02,WMS
IM-0004256,2026-02-23 21:37:00,P03,PRD-079,PRD-079,FG_RECEIPT,1324,EA,RM-B,WMS
IM-0004257,2025-09-20 22:52:00,P02,MAT-027,PRD-061,RM_RECEIPT,3048,EA,FG-02,WMS
IM-0004258,2026-05-03 06:12:00,P01,MAT-025,PRD-035,RM_ISSUE,-1377,EA,RM-B,WMS
IM-0004259,2026-04-22 03:01:00,P02,PRD-051,PRD-051,FG_RECEIPT,1941,EA,WIP-01,WMS
IM-0004260,2026-04-16 22:02:00,P01,MAT-001,PRD-074,RM_ISSUE,-2574,EA,RM-A,WMS
IM-0004261,2026-02-05 03:50:00,P01,PRD-013,PRD-013,FG_RECEIPT,2060,EA,FG-01,WMS
IM-0004262,2025-12-28 22:12:00,P01,PRD-019,PRD-019,FG_RECEIPT,1165,EA,FG-02,WMS
IM-0004263,2026-07-08 06:15:00,P01,MAT-010,PRD-063,RM_RECEIPT,943,EA,FG-02,WMS
IM-0004264,2025-09-25 09:35:00,P02,PRD-062,PRD-062,FG_SHIP,-939,EA,FG-01,WMS
IM-0004265,2025-11-25 03:07:00,P01,PRD-066,PRD-066,FG_SHIP,-2591,EA,FG-02,WMS
IM-0004266,2025-10-14 12:44:00,P03,MAT-015,PRD-034,RM_ISSUE,-6941,EA,RM-A,WMS
IM-0004267,2025-11-12 00:13:00,P02,MAT-030,PRD-009,RM_ISSUE,-2044,EA,FG-02,WMS
IM-0004268,2025-08-18 18:44:00,P03,PRD-028,PRD-028,FG_SHIP,-6837,EA,FG-01,WMS
IM-0004269,2026-04-30 17:49:00,P01,PRD-005,PRD-005,FG_RECEIPT,1955,EA,RM-A,WMS
IM-0004270,2026-01-30 18:59:00,P02,PRD-080,PRD-080,FG_RECEIPT,1125,EA,FG-02,WMS
IM-0004271,2025-12-21 11:17:00,P02,PRD-063,PRD-063,FG_RECEIPT,551,EA,RM-A,WMS
IM-0004272,2026-02-12 07:55:00,P02,MAT-033,PRD-022,RM_ISSUE,-2806,EA,RM-A,WMS
IM-0004273,2026-05-15 09:51:00,P01,PRD-050,PRD-050,FG_SHIP,-6380,EA,RM-B,WMS
IM-0004274,2025-12-30 10:09:00,P01,PRD-068,PRD-068,FG_RECEIPT,4999,EA,FG-02,WMS
IM-0004275,2025-09-06 17:04:00,P02,MAT-026,PRD-057,RM_ISSUE,-1575,EA,WIP-01,WMS
IM-0004276,2025-08-28 01:34:00,P03,PRD-023,PRD-023,FG_RECEIPT,1619,EA,RM-A,WMS
IM-0004277,2026-07-22 14:44:00,P01,PRD-052,PRD-052,FG_RECEIPT,3665,EA,FG-02,WMS
IM-0004278,2026-02-25 21:41:00,P03,MAT-035,PRD-066,RM_ISSUE,-1777,EA,FG-01,WMS
IM-0004279,2026-07-10 10:05:00,P01,PRD-027,PRD-027,FG_SHIP,-2524,EA,FG-01,WMS
IM-0004280,2026-02-26 01:08:00,P02,MAT-033,PRD-017,RM_ISSUE,-637,EA,FG-01,WMS
IM-0004281,2026-03-11 16:46:00,P03,PRD-046,PRD-046,FG_RECEIPT,1005,EA,RM-A,WMS
IM-0004282,2026-02-09 16:39:00,P01,MAT-001,PRD-074,RM_RECEIPT,5312,EA,FG-01,WMS
IM-0004283,2025-10-27 16:10:00,P03,PRD-017,PRD-017,FG_SHIP,-3973,EA,WIP-01,WMS
IM-0004284,2026-07-21 02:04:00,P02,PRD-072,PRD-072,FG_SHIP,-1529,EA,RM-A,WMS
IM-0004285,2025-12-20 07:20:00,P02,MAT-018,PRD-026,RM_ISSUE,-877,EA,RM-B,WMS
IM-0004286,2025-09-06 00:00:00,P03,PRD-078,PRD-078,FG_RECEIPT,1359,EA,WIP-01,WMS
IM-0004287,2026-01-06 08:27:00,P02,MAT-003,PRD-014,RM_ISSUE,-4026,EA,RM-A,WMS
IM-0004288,2026-05-10 18:47:00,P01,MAT-022,PRD-023,RM_RECEIPT,2615,EA,WIP-01,WMS
IM-0004289,2025-09-14 08:10:00,P02,PRD-013,PRD-013,ADJUSTMENT,7159,EA,RM-B,WMS
IM-0004290,2026-03-07 00:09:00,P03,MAT-015,PRD-034,RM_RECEIPT,1466,EA,RM-B,WMS
IM-0004291,2026-03-07 08:57:00,P03,MAT-012,PRD-006,RM_RECEIPT,468,EA,WIP-01,WMS
IM-0004292,2026-03-30 03:08:00,P02,MAT-006,PRD-001,RM_RECEIPT,1916,EA,FG-02,WMS
IM-0004293,2026-06-08 05:12:00,P01,PRD-075,PRD-075,FG_RECEIPT,1290,EA,FG-02,WMS
IM-0004294,2026-01-28 06:18:00,P01,MAT-017,PRD-019,RM_RECEIPT,907,EA,RM-B,WMS
IM-0004295,2026-03-20 18:21:00,P03,PRD-016,PRD-016,FG_RECEIPT,4142,EA,FG-01,WMS
IM-0004296,2026-04-18 11:12:00,P01,MAT-037,PRD-051,RM_ISSUE,-1515,EA,FG-02,WMS
IM-0004297,2025-08-25 23:13:00,P02,MAT-005,PRD-024,RM_RECEIPT,2253,EA,FG-01,WMS
IM-0004298,2026-07-13 11:09:00,P02,MAT-015,PRD-034,RM_ISSUE,-741,EA,FG-02,WMS
IM-0004299,2025-08-15 20:11:00,P01,MAT-029,PRD-045,RM_RECEIPT,1443,EA,RM-A,WMS
IM-0004300,2026-03-26 06:04:00,P02,PRD-067,PRD-067,FG_SHIP,-1454,EA,WIP-01,WMS
IM-0004301,2025-09-23 04:44:00,P01,PRD-025,PRD-025,FG_RECEIPT,2071,EA,WIP-01,WMS
IM-0004302,2025-11-25 13:28:00,P02,PRD-026,PRD-026,FG_RECEIPT,728,EA,FG-01,WMS
IM-0004303,2026-02-02 06:17:00,P03,MAT-008,PRD-036,RM_RECEIPT,1650,EA,FG-01,WMS
IM-0004304,2025-09-11 04:35:00,P03,MAT-030,PRD-009,RM_RECEIPT,1512,EA,RM-A,WMS
IM-0004305,2026-03-23 00:36:00,P02,MAT-014,PRD-070,RM_RECEIPT,1400,EA,RM-A,WMS
IM-0004306,2026-05-28 23:13:00,P02,PRD-030,PRD-030,FG_RECEIPT,2663,EA,RM-B,WMS
IM-0004307,2026-07-16 10:35:00,P01,MAT-012,PRD-011,RM_RECEIPT,2394,EA,RM-A,WMS
IM-0004308,2025-10-03 14:31:00,P02,MAT-030,PRD-009,RM_RECEIPT,5089,EA,WIP-01,WMS
IM-0004309,2025-12-03 00:59:00,P02,MAT-031,PRD-008,RM_ISSUE,-3045,EA,RM-A,WMS
IM-0004310,2025-11-05 16:19:00,P01,PRD-041,PRD-041,FG_SHIP,-452,EA,FG-01,WMS
IM-0004311,2025-10-30 07:17:00,P03,MAT-005,PRD-021,RM_RECEIPT,3506,EA,WIP-01,WMS
IM-0004312,2026-07-02 08:02:00,P03,MAT-018,PRD-067,RM_RECEIPT,564,EA,FG-02,WMS
IM-0004313,2025-08-03 07:03:00,P01,MAT-010,PRD-037,RM_RECEIPT,3684,EA,FG-01,WMS
IM-0004314,2026-05-31 20:19:00,P03,PRD-055,PRD-055,FG_SHIP,-1036,EA,RM-B,WMS
IM-0004315,2026-01-26 23:16:00,P03,MAT-022,PRD-073,RM_RECEIPT,4532,EA,RM-B,WMS
IM-0004316,2026-02-20 01:02:00,P03,PRD-040,PRD-040,FG_RECEIPT,854,EA,RM-A,WMS
IM-0004317,2026-02-01 18:27:00,P03,PRD-007,PRD-007,ADJUSTMENT,2968,EA,WIP-01,WMS
IM-0004318,2025-09-13 13:10:00,P02,MAT-030,PRD-041,RM_ISSUE,-432,EA,WIP-01,WMS
IM-0004319,2026-04-24 16:20:00,P01,MAT-022,PRD-047,RM_RECEIPT,2052,EA,RM-A,WMS
IM-0004320,2026-01-12 00:39:00,P03,PRD-035,PRD-035,FG_SHIP,-2877,EA,RM-B,WMS
IM-0004321,2025-09-23 01:56:00,P01,PRD-020,PRD-020,FG_SHIP,-797,EA,RM-B,WMS
IM-0004322,2026-07-17 19:10:00,P03,MAT-031,PRD-052,RM_RECEIPT,3048,EA,RM-B,WMS
IM-0004323,2025-12-20 15:53:00,P02,MAT-019,PRD-071,RM_ISSUE,-1628,EA,FG-01,WMS
IM-0004324,2026-01-27 13:29:00,P03,MAT-035,PRD-066,RM_ISSUE,-1127,EA,RM-B,WMS
IM-0004325,2026-03-18 17:33:00,P03,MAT-007,PRD-055,RM_RECEIPT,5398,EA,RM-A,WMS
IM-0004326,2026-06-02 22:21:00,P02,PRD-006,PRD-006,FG_SHIP,-4661,EA,FG-02,WMS
IM-0004327,2026-03-31 13:51:00,P02,PRD-031,PRD-031,FG_RECEIPT,993,EA,FG-01,WMS
IM-0004328,2025-08-30 10:07:00,P02,MAT-018,PRD-002,RM_ISSUE,-2534,EA,FG-02,WMS
IM-0004329,2026-01-29 02:02:00,P02,PRD-032,PRD-032,FG_SHIP,-1884,EA,WIP-01,WMS
IM-0004330,2026-06-05 21:19:00,P01,PRD-001,PRD-001,FG_SHIP,-668,EA,WIP-01,WMS
IM-0004331,2026-03-22 16:40:00,P02,MAT-004,PRD-040,RM_ISSUE,-11603,EA,WIP-01,WMS
IM-0004332,2025-10-02 20:09:00,P02,PRD-067,PRD-067,FG_SHIP,-923,EA,FG-01,WMS
IM-0004333,2026-02-02 03:34:00,P01,PRD-041,PRD-041,FG_RECEIPT,6441,EA,FG-02,WMS
IM-0004334,2026-07-20 15:28:00,P01,MAT-037,PRD-080,RM_ISSUE,-26109,EA,WIP-01,WMS
IM-0004335,2026-04-29 20:00:00,P03,MAT-031,PRD-052,RM_RECEIPT,545,EA,FG-02,WMS
IM-0004336,2026-03-16 18:21:00,P01,MAT-019,PRD-071,RM_RECEIPT,1881,EA,RM-B,WMS
IM-0004337,2026-03-08 13:30:00,P01,MAT-001,PRD-056,RM_RECEIPT,3373,EA,FG-02,WMS
IM-0004338,2025-08-21 06:38:00,P03,MAT-029,PRD-031,RM_RECEIPT,967,EA,FG-02,WMS
IM-0004339,2026-05-26 11:44:00,P02,PRD-019,PRD-019,FG_SHIP,-1106,EA,FG-02,WMS
IM-0004340,2026-06-17 11:52:00,P03,PRD-058,PRD-058,ADJUSTMENT,1347,EA,FG-01,WMS
IM-0004341,2026-03-19 02:11:00,P02,MAT-032,PRD-038,RM_ISSUE,-4553,EA,FG-02,WMS
IM-0004342,2026-03-28 15:40:00,P02,MAT-004,PRD-048,RM_RECEIPT,1522,EA,WIP-01,WMS
IM-0004343,2025-12-10 20:40:00,P03,MAT-026,PRD-059,RM_RECEIPT,1373,EA,FG-02,WMS
IM-0004344,2026-07-09 09:36:00,P03,MAT-020,PRD-010,RM_RECEIPT,1309,EA,FG-02,WMS
IM-0004345,2025-10-16 12:08:00,P02,PRD-077,PRD-077,FG_SHIP,-1719,EA,FG-02,WMS
IM-0004346,2025-08-22 05:34:00,P01,PRD-011,PRD-011,FG_SHIP,-458,EA,FG-02,WMS
IM-0004347,2025-10-28 05:40:00,P01,MAT-026,PRD-059,RM_RECEIPT,1962,EA,WIP-01,WMS
IM-0004348,2026-03-26 03:48:00,P02,PRD-077,PRD-077,FG_SHIP,-10814,EA,RM-A,WMS
