sales_order_id,order_line_id,customer_id,product_id,order_date,requested_delivery_date,promised_delivery_date,ordered_quantity,unit_price,discount_pct,customer_priority,order_status,source_system,load_timestamp
SO-003067,SOL-003067-01,CUST-0057,PRD-059,2026-04-18,2026-05-11,2026-05-12,20661,313.9,5.0,low,completed,ERP,2026-04-20 01:55:00
SO-003068,SOL-003068-01,CUST-0081,PRD-063,2026-02-22,2026-03-26,2026-03-26,1684,772.62,1.0,high,open,ERP,2026-02-23 23:10:00
SO-003069,SOL-003069-01,CUST-0104,PRD-046,2026-05-16,2026-06-04,2026-06-06,2589,708.64,8.0,low,completed,ERP,2026-05-17 16:51:00
SO-003070,SOL-003070-01,CUST-0065,PRD-032,2025-11-16,2025-12-05,2025-12-03,968,658.01,10.0,high,open,ERP,2025-11-16 11:49:00
SO-003071,SOL-003071-01,CUST-0082,PRD-040,2025-11-11,2025-12-04,2025-12-04,2284,569.58,2.0,low,completed,ERP,2025-11-12 09:29:00
SO-003072,SOL-003072-01,CUST-0014,PRD-026,2026-06-13,2026-07-08,2026-07-08,4002,312.3,1.0,high,completed,ERP,2026-06-14 15:24:00
SO-003073,SOL-003073-01,CUST-0063,PRD-031,2026-05-16,2026-05-24,2026-05-22,7318,782.78,5.0,low,completed,ERP,2026-05-18 02:17:00
SO-003074,SOL-003074-01,CUST-0015,PRD-052,2026-02-07,2026-03-01,2026-03-03,4424,620.6,5.0,normal,completed,ERP,2026-02-08 10:32:00
SO-003075,SOL-003075-01,CUST-0022,PRD-068,2025-12-26,2026-01-17,2026-01-15,2107,256.26,3.0,normal,completed,ERP,2025-12-27 16:39:00
SO-003076,SOL-003076-01,CUST-0088,PRD-006,2025-10-08,2025-11-01,2025-10-31,3142,576.05,2.5,normal,completed,ERP,2025-10-10 11:31:00
SO-003077,SOL-003077-01,CUST-0039,PRD-018,2025-12-17,2026-01-18,2026-01-19,8585,133.23,2.0,high,completed,ERP,2025-12-18 06:48:00
SO-003078,SOL-003078-01,CUST-0041,PRD-053,2025-08-20,2025-08-29,2025-08-28,2925,483.5,2.0,normal,completed,ERP,2025-08-21 13:53:00
SO-003079,SOL-003079-01,CUST-0090,PRD-055,2025-11-27,2025-12-20,2025-12-20,5424,572.85,4.0,normal,completed,ERP,2025-11-28 07:08:00
SO-003080,SOL-003080-01,CUST-0011,PRD-024,2025-12-03,2026-01-06,2026-01-06,5168,864.33,10.0,normal,completed,ERP,2025-12-03 23:56:00
SO-003081,SOL-003081-01,CUST-0077,PRD-011,2026-02-08,2026-03-10,2026-03-10,3035,430.72,3.0,high,open,ERP,2026-02-10 19:52:00
SO-003082,SOL-003082-01,CUST-0091,PRD-057,2025-11-29,2025-12-31,2025-12-30,1678,506.67,0.0,normal,completed,ERP,2025-12-01 22:44:00
SO-003083,SOL-003083-01,CUST-0093,PRD-052,2025-11-06,2025-12-01,2025-12-01,3507,638.02,4.0,normal,completed,ERP,2025-11-08 05:28:00
SO-003084,SOL-003084-01,CUST-0026,PRD-036,2026-05-08,2026-05-30,2026-05-31,5208,71.09,1.0,high,completed,ERP,2026-05-10 02:52:00
SO-003085,SOL-003085-01,CUST-0066,PRD-054,2026-02-01,2026-02-20,2026-02-20,3069,435.4,0.0,normal,open,ERP,2026-02-01 20:53:00
SO-003086,SOL-003086-01,CUST-0095,PRD-025,2026-03-23,2026-04-12,2026-04-12,7960,191.13,10.0,high,completed,ERP,2026-03-23 12:07:00
SO-003087,SOL-003087-01,CUST-0022,PRD-057,2025-11-28,2025-12-12,2025-12-12,3381,533.42,3.0,normal,completed,ERP,2025-11-30 06:04:00
SO-003088,SOL-003088-01,CUST-0089,PRD-039,2026-02-20,2026-03-25,2026-03-25,10070,651.3,8.0,high,completed,ERP,2026-02-21 21:52:00
SO-003089,SOL-003089-01,CUST-0101,PRD-025,2026-01-11,2026-01-28,2026-01-26,1382,187.05,2.0,high,completed,ERP,2026-01-13 11:05:00
SO-003090,SOL-003090-01,CUST-0115,PRD-020,2026-03-23,2026-04-22,2026-04-24,1096,743.15,0.0,normal,completed,ERP,2026-03-23 09:27:00
SO-003091,SOL-003091-01,CUST-0009,PRD-058,2025-09-12,2025-09-19,2025-09-19,4079,447.69,10.0,normal,completed,ERP,2025-09-14 23:24:00
SO-003092,SOL-003092-01,CUST-0060,PRD-005,2026-05-27,2026-06-14,2026-06-13,4751,220.63,5.0,normal,completed,ERP,2026-05-27 21:42:00
SO-003093,SOL-003093-01,CUST-0098,PRD-002,2025-12-15,2025-12-24,2025-12-26,1258,656.91,0.0,normal,completed,ERP,2025-12-15 21:26:00
SO-003094,SOL-003094-01,CUST-0043,PRD-057,2025-11-05,2025-11-17,2025-11-16,3092,555.11,10.0,high,completed,ERP,2025-11-07 09:30:00
SO-003095,SOL-003095-01,CUST-0118,PRD-050,2025-08-20,2025-09-02,2025-09-04,1915,362.62,5.0,normal,completed,ERP,2025-08-20 21:39:00
SO-003096,SOL-003096-01,CUST-0022,PRD-002,2025-09-05,2025-09-15,2025-09-14,1627,595.71,0.0,normal,completed,ERP,2025-09-05 09:35:00
SO-003097,SOL-003097-01,CUST-0084,PRD-072,2026-03-19,2026-04-20,2026-04-20,2153,612.08,5.0,high,completed,ERP,2026-03-21 11:23:00
SO-003098,SOL-003098-01,CUST-0031,PRD-016,2026-06-15,2026-07-01,2026-07-01,3115,231.11,0.0,high,completed,ERP,2026-06-17 12:01:00
SO-003099,SOL-003099-01,CUST-0010,PRD-064,2025-08-25,2025-09-25,2025-09-25,1486,121.44,1.0,normal,completed,ERP,2025-08-27 10:24:00
SO-003100,SOL-003100-01,CUST-0073,PRD-022,2025-12-19,2026-01-13,2026-01-11,2601,506.36,1.0,normal,completed,ERP,2025-12-20 01:40:00
SO-003101,SOL-003101-01,CUST-0008,PRD-074,2025-12-13,2026-01-04,2026-01-04,3322,314.57,3.0,normal,open,ERP,2025-12-13 05:19:00
SO-003102,SOL-003102-01,CUST-0115,PRD-030,2026-06-09,2026-06-29,2026-07-02,5542,545.41,0.0,normal,completed,ERP,2026-06-09 09:23:00
SO-003103,SOL-003103-01,CUST-0039,PRD-077,2026-01-01,2026-01-30,2026-01-30,3733,226.05,10.0,high,completed,ERP,2026-01-01 14:41:00
SO-003104,SOL-003104-01,CUST-0109,PRD-005,2025-12-02,2025-12-11,2025-12-14,4248,236.31,0.0,high,completed,ERP,2025-12-04 11:27:00
SO-003105,SOL-003105-01,CUST-0101,PRD-058,2026-03-21,2026-04-01,2026-03-30,3127,437.9,0.0,high,completed,ERP,2026-03-21 23:38:00
SO-003106,SOL-003106-01,CUST-0002,PRD-022,2025-10-12,2025-10-21,2025-10-20,4091,479.3,10.0,low,completed,ERP,2025-10-12 12:59:00
SO-003107,SOL-003107-01,CUST-0049,PRD-063,2026-02-12,2026-02-24,2026-02-24,1943,728.93,1.0,normal,completed,ERP,2026-02-14 07:47:00
SO-003108,SOL-003108-01,CUST-0029,PRD-043,2025-08-25,2025-09-28,2025-09-30,4159,437.18,8.0,low,completed,ERP,2025-08-25 15:04:00
SO-003109,SOL-003109-01,CUST-0088,PRD-026,2026-03-12,2026-03-28,2026-03-27,971,331.59,0.5,normal,completed,ERP,2026-03-14 20:41:00
SO-003110,SOL-003110-01,CUST-0074,PRD-017,2025-10-24,2025-11-04,2025-11-04,2616,207.26,10.0,high,open,ERP,2025-10-24 03:22:00
SO-003111,SOL-003111-01,CUST-0056,PRD-007,2025-11-05,2025-12-04,2025-12-06,2474,313.76,3.0,normal,open,ERP,2025-11-06 03:03:00
SO-003112,SOL-003112-01,CUST-0025,PRD-030,2025-11-20,2025-12-10,2025-12-12,1834,602.25,0.0,normal,completed,ERP,2025-11-21 19:37:00
SO-003113,SOL-003113-01,CUST-0087,PRD-044,2026-01-08,2026-01-16,2026-01-16,5979,689.1,8.0,normal,completed,ERP,2026-01-09 23:49:00
SO-003114,SOL-003114-01,CUST-0052,PRD-052,2026-04-26,2026-05-16,2026-05-15,9131,712.0,2.0,high,completed,ERP,2026-04-27 21:37:00
SO-003115,SOL-003115-01,CUST-0043,PRD-025,2025-09-09,2025-09-30,2025-09-28,2221,174.18,2.0,high,completed,ERP,2025-09-09 15:00:00
SO-003116,SOL-003116-01,CUST-0090,PRD-059,2025-11-22,2025-12-23,2025-12-23,1436,317.57,5.0,normal,open,ERP,2025-11-24 09:57:00
SO-003117,SOL-003117-01,CUST-0011,PRD-039,2025-09-26,2025-10-20,2025-10-20,3990,580.61,10.0,normal,completed,ERP,2025-09-27 03:05:00
SO-003118,SOL-003118-01,CUST-0014,PRD-067,2025-08-04,2025-09-03,2025-09-05,11378,43.45,3.0,high,completed,ERP,2025-08-04 16:06:00
SO-003119,SOL-003119-01,CUST-0071,PRD-066,2026-01-25,2026-02-23,2026-02-25,4578,100.83,0.0,low,completed,ERP,2026-01-27 08:59:00
SO-003120,SOL-003120-01,CUST-0084,PRD-037,2025-10-10,2025-10-20,2025-10-19,2132,144.94,8.0,high,completed,ERP,2025-10-10 22:58:00
SO-003121,SOL-003121-01,CUST-0063,PRD-026,2026-02-17,2026-03-17,2026-03-20,11701,303.76,0.0,low,completed,ERP,2026-02-19 10:13:00
SO-003122,SOL-003122-01,CUST-0004,PRD-015,2026-06-02,2026-06-13,2026-06-11,5831,991.14,1.0,low,cancelled,ERP,2026-06-03 18:32:00
SO-003123,SOL-003123-01,CUST-0024,PRD-079,2026-05-20,2026-06-18,2026-06-17,4906,352.1,10.0,normal,completed,ERP,2026-05-21 02:58:00
SO-003124,SOL-003124-01,CUST-0042,PRD-024,2026-04-14,2026-05-10,2026-05-12,4124,916.99,0.0,normal,completed,ERP,2026-04-14 16:09:00
SO-003125,SOL-003125-01,CUST-0119,PRD-080,2026-04-19,2026-05-21,2026-05-21,5205,644.79,8.0,normal,completed,ERP,2026-04-19 13:49:00
SO-003126,SOL-003126-01,CUST-0016,PRD-056,2025-08-28,2025-09-05,2025-09-07,3543,398.16,2.0,low,completed,ERP,2025-08-29 04:20:00
SO-003127,SOL-003127-01,CUST-0042,PRD-028,2026-04-09,2026-04-26,2026-04-26,4967,616.16,2.0,normal,completed,ERP,2026-04-10 09:52:00
SO-003128,SOL-003128-01,CUST-0088,PRD-078,2026-05-02,2026-05-17,2026-05-18,2178,590.27,5.0,normal,completed,ERP,2026-05-02 20:20:00
SO-003129,SOL-003129-01,CUST-0108,PRD-016,2026-02-08,2026-03-03,2026-03-01,2667,219.96,2.0,high,open,ERP,2026-02-08 17:13:00
SO-003130,SOL-003130-01,CUST-0014,PRD-075,2025-11-18,2025-11-27,2025-11-27,7341,634.29,10.0,high,completed,ERP,2025-11-18 15:41:00
SO-003131,SOL-003131-01,CUST-0116,PRD-011,2026-06-13,2026-06-24,2026-06-24,1340,480.59,0.0,low,completed,ERP,2026-06-14 15:03:00
SO-003132,SOL-003132-01,CUST-0102,PRD-039,2026-01-16,2026-02-01,2026-02-02,2083,584.3,3.0,high,completed,ERP,2026-01-16 07:06:00
SO-003133,SOL-003133-01,CUST-0103,PRD-063,2026-05-22,2026-06-12,2026-06-12,6351,802.36,1.0,high,completed,ERP,2026-05-22 07:05:00
SO-003134,SOL-003134-01,CUST-0104,PRD-080,2025-11-06,2025-12-08,2025-12-08,5034,639.84,10.0,low,completed,ERP,2025-11-06 18:16:00
SO-003135,SOL-003135-01,CUST-0113,PRD-051,2025-09-26,2025-10-22,2025-10-24,3376,445.39,4.0,low,completed,ERP,2025-09-28 22:08:00
SO-003136,SOL-003136-01,CUST-0104,PRD-037,2025-11-28,2025-12-17,2025-12-17,1544,158.3,0.0,low,completed,ERP,2025-11-29 20:58:00
SO-003137,SOL-003137-01,CUST-0088,PRD-020,2026-03-17,2026-03-24,2026-03-26,1720,742.92,0.5,normal,completed,ERP,2026-03-18 12:15:00
SO-003138,SOL-003138-01,CUST-0096,PRD-028,2025-09-25,2025-10-26,2025-10-26,5271,620.17,8.0,high,completed,ERP,2025-09-26 12:29:00
SO-003139,SOL-003139-01,CUST-0119,PRD-016,2025-11-10,2025-11-27,2025-11-29,956,213.94,1.0,normal,completed,ERP,2025-11-12 20:24:00
SO-003140,SOL-003140-01,CUST-0019,PRD-009,2026-05-10,2026-05-21,2026-05-22,3814,277.54,5.0,normal,completed,ERP,2026-05-11 15:18:00
SO-003141,SOL-003141-01,CUST-0003,PRD-043,2025-08-27,2025-09-08,2025-09-06,3329,438.66,5.0,low,cancelled,ERP,2025-08-27 06:48:00
SO-003142,SOL-003142-01,CUST-0029,PRD-025,2026-03-20,2026-03-28,2026-03-26,4649,196.75,8.0,low,completed,ERP,2026-03-22 11:07:00
SO-003143,SOL-003143-01,CUST-0112,PRD-004,2026-02-26,2026-03-19,2026-03-17,3689,504.14,0.0,high,completed,ERP,2026-02-28 23:12:00
SO-003144,SOL-003144-01,CUST-0056,PRD-007,2025-08-18,2025-09-06,2025-09-08,1821,315.62,2.0,normal,completed,ERP,2025-08-20 18:26:00
SO-003145,SOL-003145-01,CUST-0054,PRD-021,2026-03-26,2026-04-27,2026-04-26,4816,561.09,3.0,high,completed,ERP,2026-03-26 05:58:00
SO-003146,SOL-003146-01,CUST-0024,PRD-037,2026-05-29,2026-06-12,2026-06-14,2825,159.5,5.0,normal,completed,ERP,2026-05-29 21:31:00
SO-003147,SOL-003147-01,CUST-0049,PRD-064,2026-03-10,2026-03-31,2026-03-31,2221,116.62,3.0,normal,open,ERP,2026-03-12 16:35:00
SO-003148,SOL-003148-01,CUST-0077,PRD-075,2026-05-27,2026-06-16,2026-06-16,4956,621.98,8.0,high,completed,ERP,2026-05-27 17:46:00
SO-003149,SOL-003149-01,CUST-0066,PRD-068,2026-02-08,2026-03-02,2026-03-02,2892,296.44,10.0,normal,completed,ERP,2026-02-08 02:48:00
SO-003150,SOL-003150-01,CUST-0119,PRD-041,2026-03-07,2026-03-20,2026-03-18,4666,806.0,8.0,normal,completed,ERP,2026-03-09 03:01:00
SO-003151,SOL-003151-01,CUST-0105,PRD-052,2025-08-08,2025-08-24,2025-08-24,2551,678.12,0.0,high,completed,ERP,2025-08-09 13:52:00
SO-003152,SOL-003152-01,CUST-0081,PRD-019,2025-10-02,2025-10-27,2025-10-27,2710,349.33,3.0,high,open,ERP,2025-10-02 21:07:00
SO-003153,SOL-003153-01,CUST-0082,PRD-042,2025-08-31,2025-10-02,2025-09-30,4286,46.23,2.0,low,completed,ERP,2025-08-31 18:00:00
SO-003154,SOL-003154-01,CUST-0101,PRD-072,2025-11-20,2025-12-16,2025-12-16,887,612.58,5.0,high,completed,ERP,2025-11-20 16:41:00
SO-003155,SOL-003155-01,CUST-0034,PRD-071,2026-06-13,2026-06-25,2026-06-25,4375,50.98,2.0,low,completed,ERP,2026-06-15 10:56:00
SO-003156,SOL-003156-01,CUST-0014,PRD-001,2025-09-27,2025-10-29,2025-10-28,2700,341.5,2.0,high,completed,ERP,2025-09-29 06:36:00
SO-003157,SOL-003157-01,CUST-0072,PRD-015,2025-09-29,2025-10-29,2025-10-27,4312,1053.48,8.0,normal,completed,ERP,2025-09-30 12:43:00
SO-003158,SOL-003158-01,CUST-0104,PRD-006,2026-03-04,2026-03-29,2026-04-01,7122,522.22,10.0,low,completed,ERP,2026-03-05 13:06:00
SO-003159,SOL-003159-01,CUST-0048,PRD-059,2026-02-03,2026-02-25,2026-02-23,812,318.86,2.0,normal,completed,ERP,2026-02-04 04:58:00
SO-003160,SOL-003160-01,CUST-0101,PRD-072,2025-08-06,2025-09-05,2025-09-05,8400,579.12,8.0,high,completed,ERP,2025-08-08 16:51:00
SO-003161,SOL-003161-01,CUST-0077,PRD-068,2026-05-19,2026-06-09,2026-06-08,3837,270.35,2.0,high,completed,ERP,2026-05-21 21:06:00
SO-003162,SOL-003162-01,CUST-0015,PRD-003,2025-12-16,2026-01-02,2026-01-01,7596,456.39,0.0,normal,completed,ERP,2025-12-16 15:11:00
SO-003163,SOL-003163-01,CUST-0077,PRD-074,2026-06-04,2026-07-08,2026-07-08,619,316.34,2.0,high,completed,ERP,2026-06-05 16:15:00
SO-003164,SOL-003164-01,CUST-0120,PRD-068,2025-08-07,2025-09-03,2025-09-03,2546,299.64,1.0,normal,open,ERP,2025-08-07 22:46:00
SO-003165,SOL-003165-01,CUST-0060,PRD-034,2026-05-27,2026-06-21,2026-06-23,1471,462.13,1.0,normal,open,ERP,2026-05-28 12:26:00
SO-003166,SOL-003166-01,CUST-0017,PRD-035,2025-09-15,2025-10-10,2025-10-12,5634,223.56,4.0,low,completed,ERP,2025-09-15 18:02:00
SO-003167,SOL-003167-01,CUST-0087,PRD-040,2025-09-26,2025-10-11,2025-10-09,3982,581.65,8.0,normal,completed,ERP,2025-09-26 16:50:00
SO-003168,SOL-003168-01,CUST-0039,PRD-016,2025-12-02,2025-12-29,2026-01-01,5197,220.19,3.0,high,completed,ERP,2025-12-04 02:45:00
SO-003169,SOL-003169-01,CUST-0087,PRD-014,2025-09-20,2025-10-10,2025-10-13,2524,617.58,3.0,normal,completed,ERP,2025-09-21 14:49:00
SO-003170,SOL-003170-01,CUST-0076,PRD-022,2026-04-08,2026-05-10,2026-05-12,2817,505.73,3.0,high,completed,ERP,2026-04-08 04:54:00
SO-003171,SOL-003171-01,CUST-0011,PRD-059,2025-11-23,2025-12-25,2025-12-26,2434,313.6,10.0,normal,completed,ERP,2025-11-23 20:14:00
SO-003172,SOL-003172-01,CUST-0100,PRD-037,2026-04-03,2026-05-06,2026-05-08,9791,146.26,0.0,normal,completed,ERP,2026-04-04 13:42:00
SO-003173,SOL-003173-01,CUST-0046,PRD-011,2026-05-10,2026-06-02,2026-06-02,4725,486.31,5.0,normal,cancelled,ERP,2026-05-10 02:08:00
SO-003174,SOL-003174-01,CUST-0083,PRD-036,2026-01-11,2026-01-19,2026-01-21,3215,70.64,3.0,normal,completed,ERP,2026-01-11 19:48:00
SO-003175,SOL-003175-01,CUST-0055,PRD-011,2026-05-09,2026-06-07,2026-06-05,4716,453.65,10.0,high,completed,ERP,2026-05-09 02:58:00
SO-003176,SOL-003176-01,CUST-0105,PRD-028,2025-09-11,2025-09-19,2025-09-19,6022,619.33,8.0,high,completed,ERP,2025-09-12 23:14:00
SO-003177,SOL-003177-01,CUST-0059,PRD-065,2026-04-27,2026-05-08,2026-05-09,2572,1033.65,1.0,normal,completed,ERP,2026-04-28 19:28:00
SO-003178,SOL-003178-01,CUST-0009,PRD-026,2026-03-23,2026-03-31,2026-03-31,12011,338.15,0.0,normal,completed,ERP,2026-03-23 10:51:00
SO-003179,SOL-003179-01,CUST-0049,PRD-019,2025-11-25,2025-12-03,2025-12-06,22718,341.67,8.0,normal,open,ERP,2025-11-25 04:14:00
SO-003180,SOL-003180-01,CUST-0005,PRD-051,2025-12-14,2026-01-04,2026-01-05,2713,410.06,2.0,high,completed,ERP,2025-12-14 14:50:00
SO-003181,SOL-003181-01,CUST-0009,PRD-016,2025-08-07,2025-09-04,2025-09-05,3716,214.83,0.0,normal,completed,ERP,2025-08-08 21:00:00
SO-003182,SOL-003182-01,CUST-0013,PRD-063,2025-11-04,2025-12-01,2025-12-01,7478,740.5,5.0,low,open,ERP,2025-11-05 13:01:00
SO-003183,SOL-003183-01,CUST-0075,PRD-038,2026-03-02,2026-03-11,2026-03-14,2136,380.28,5.0,high,open,ERP,2026-03-02 10:44:00
SO-003184,SOL-003184-01,CUST-0097,PRD-080,2025-10-18,2025-11-02,2025-11-03,1376,611.1,5.0,normal,completed,ERP,2025-10-18 05:14:00
SO-003185,SOL-003185-01,CUST-0085,PRD-014,2025-08-02,2025-08-31,2025-08-30,1962,655.91,8.0,low,completed,ERP,2025-08-03 08:53:00
SO-003186,SOL-003186-01,CUST-0064,PRD-029,2026-02-16,2026-03-12,2026-03-12,8321,330.32,8.0,normal,open,ERP,2026-02-17 16:41:00
SO-003187,SOL-003187-01,CUST-0076,PRD-002,2025-09-02,2025-09-19,2025-09-19,2010,593.72,10.0,high,open,ERP,2025-09-03 15:25:00
SO-003188,SOL-003188-01,CUST-0047,PRD-074,2026-02-25,2026-04-01,2026-04-04,2357,345.38,10.0,high,open,ERP,2026-02-26 16:06:00
SO-003189,SOL-003189-01,CUST-0107,PRD-069,2025-08-28,2025-09-11,2025-09-11,913,1037.38,4.0,low,completed,ERP,2025-08-29 00:32:00
SO-003190,SOL-003190-01,CUST-0105,PRD-017,2025-12-21,2026-01-23,2026-01-21,2304,208.05,1.0,high,completed,ERP,2025-12-21 18:03:00
SO-003191,SOL-003191-01,CUST-0011,PRD-057,2026-03-16,2026-04-18,2026-04-18,1322,513.22,2.0,normal,completed,ERP,2026-03-17 21:38:00
SO-003192,SOL-003192-01,CUST-0075,PRD-061,2026-04-05,2026-04-17,2026-04-17,3996,440.55,10.0,high,open,ERP,2026-04-06 23:34:00
SO-003193,SOL-003193-01,CUST-0059,PRD-066,2025-08-24,2025-09-22,2025-09-23,2972,112.37,5.0,normal,completed,ERP,2025-08-24 22:53:00
SO-003194,SOL-003194-01,CUST-0094,PRD-061,2026-04-30,2026-05-07,2026-05-06,5236,438.3,1.0,normal,completed,ERP,2026-04-30 08:41:00
SO-003195,SOL-003195-01,CUST-0002,PRD-056,2026-05-14,2026-06-02,2026-06-04,1291,371.68,1.0,low,completed,ERP,2026-05-14 04:37:00
SO-003196,SOL-003196-01,CUST-0118,PRD-019,2025-11-20,2025-12-18,2025-12-19,3757,335.02,2.0,normal,open,ERP,2025-11-22 08:39:00
SO-003197,SOL-003197-01,CUST-0009,PRD-025,2026-01-31,2026-03-03,2026-03-02,2266,188.15,5.0,normal,open,ERP,2026-02-01 15:11:00
SO-003198,SOL-003198-01,CUST-0042,PRD-028,2025-11-16,2025-12-14,2025-12-17,3162,702.28,3.0,normal,completed,ERP,2025-11-17 07:47:00
SO-003199,SOL-003199-01,CUST-0016,PRD-073,2026-02-04,2026-03-02,2026-03-04,4769,760.78,0.0,low,completed,ERP,2026-02-06 01:20:00
SO-003200,SOL-003200-01,CUST-0075,PRD-018,2026-03-15,2026-04-19,2026-04-22,4682,147.61,0.0,high,completed,ERP,2026-03-15 01:22:00
SO-003201,SOL-003201-01,CUST-0115,PRD-073,2025-08-22,2025-08-31,2025-08-31,1633,664.99,0.5,normal,completed,ERP,2025-08-24 17:27:00
SO-003202,SOL-003202-01,CUST-0056,PRD-011,2025-12-23,2026-01-15,2026-01-17,8718,479.29,8.0,normal,completed,ERP,2025-12-24 03:45:00
SO-003203,SOL-003203-01,CUST-0117,PRD-053,2025-11-17,2025-12-04,2025-12-07,12153,501.23,0.5,normal,completed,ERP,2025-11-17 02:05:00
SO-003204,SOL-003204-01,CUST-0022,PRD-017,2025-10-27,2025-11-24,2025-11-24,8368,197.46,0.0,normal,completed,ERP,2025-10-28 23:33:00
SO-003205,SOL-003205-01,CUST-0116,PRD-076,2026-01-24,2026-02-26,2026-02-26,3380,559.83,8.0,low,completed,ERP,2026-01-25 06:12:00
SO-003206,SOL-003206-01,CUST-0011,PRD-040,2026-01-26,2026-02-13,2026-02-15,12098,641.55,5.0,normal,completed,ERP,2026-01-26 17:45:00
SO-003207,SOL-003207-01,CUST-0001,PRD-026,2025-11-19,2025-12-09,2025-12-11,3364,323.94,3.0,high,open,ERP,2025-11-20 05:13:00
SO-003208,SOL-003208-01,CUST-0099,PRD-025,2026-02-26,2026-03-17,2026-03-19,3783,177.35,3.0,normal,open,ERP,2026-02-26 03:29:00
SO-003209,SOL-003209-01,CUST-0045,PRD-078,2026-03-21,2026-04-25,2026-04-23,2001,602.6,1.0,normal,completed,ERP,2026-03-23 22:20:00
SO-003210,SOL-003210-01,CUST-0083,PRD-030,2026-03-13,2026-03-29,2026-03-28,2063,587.79,3.0,normal,completed,ERP,2026-03-14 12:49:00
SO-003211,SOL-003211-01,CUST-0078,PRD-080,2026-02-22,2026-03-29,2026-03-28,2338,645.33,5.0,high,completed,ERP,2026-02-22 19:39:00
SO-003212,SOL-003212-01,CUST-0092,PRD-019,2026-02-19,2026-03-16,2026-03-19,3398,308.62,5.0,normal,completed,ERP,2026-02-19 20:54:00
SO-003213,SOL-003213-01,CUST-0098,PRD-016,2026-02-21,2026-03-10,2026-03-13,3235,232.69,10.0,normal,completed,ERP,2026-02-22 14:20:00
SO-003214,SOL-003214-01,CUST-0085,PRD-064,2025-12-24,2026-01-18,2026-01-18,1948,109.73,2.0,low,completed,ERP,2025-12-26 00:23:00
SO-003215,SOL-003215-01,CUST-0072,PRD-040,2025-08-02,2025-08-13,2025-08-13,3226,606.18,3.0,normal,open,ERP,2025-08-04 09:05:00
SO-003216,SOL-003216-01,CUST-0019,PRD-035,2026-05-01,2026-05-08,2026-05-08,1745,232.4,0.0,normal,open,ERP,2026-05-01 01:14:00
SO-003217,SOL-003217-01,CUST-0118,PRD-068,2026-06-13,2026-07-01,2026-06-30,2012,293.04,0.0,normal,completed,ERP,2026-06-13 19:50:00
SO-003218,SOL-003218-01,CUST-0107,PRD-066,2025-12-21,2026-01-24,2026-01-25,2458,111.49,2.5,low,completed,ERP,2025-12-21 16:47:00
SO-003219,SOL-003219-01,CUST-0009,PRD-037,2025-09-23,2025-10-06,2025-10-06,6755,141.27,3.0,normal,open,ERP,2025-09-24 00:50:00
SO-003220,SOL-003220-01,CUST-0021,PRD-057,2025-11-16,2025-11-23,2025-11-25,919,542.74,1.0,normal,completed,ERP,2025-11-17 22:28:00
SO-003221,SOL-003221-01,CUST-0013,PRD-013,2025-12-23,2026-01-01,2026-01-04,8492,350.87,0.5,low,completed,ERP,2025-12-23 09:25:00
SO-003222,SOL-003222-01,CUST-0062,PRD-021,2025-12-12,2026-01-06,2026-01-05,8722,571.93,3.0,normal,completed,ERP,2025-12-13 09:51:00
SO-003223,SOL-003223-01,CUST-0049,PRD-004,2026-02-12,2026-02-23,2026-02-23,4640,530.76,3.0,normal,completed,ERP,2026-02-12 17:13:00
SO-003224,SOL-003224-01,CUST-0102,PRD-046,2025-10-05,2025-11-09,2025-11-07,5179,791.5,1.0,high,completed,ERP,2025-10-05 14:33:00
SO-003225,SOL-003225-01,CUST-0013,PRD-006,2025-10-10,2025-11-06,2025-11-06,3434,522.5,0.5,low,completed,ERP,2025-10-10 12:33:00
SO-003226,SOL-003226-01,CUST-0037,PRD-044,2025-11-25,2025-12-09,2025-12-09,678,629.56,4.0,low,completed,ERP,2025-11-26 21:46:00
SO-003227,SOL-003227-01,CUST-0044,PRD-061,2025-12-15,2026-01-18,2026-01-21,1625,460.71,10.0,normal,cancelled,ERP,2025-12-16 20:26:00
SO-003228,SOL-003228-01,CUST-0009,PRD-069,2025-10-13,2025-10-26,2025-10-29,8769,915.41,10.0,normal,completed,ERP,2025-10-13 08:35:00
SO-003229,SOL-003229-01,CUST-0005,PRD-056,2026-02-04,2026-02-21,2026-02-21,2304,404.55,3.0,high,completed,ERP,2026-02-04 01:53:00
SO-003230,SOL-003230-01,CUST-0083,PRD-021,2026-01-10,2026-02-14,2026-02-14,3613,574.97,8.0,normal,completed,ERP,2026-01-12 16:21:00
SO-003231,SOL-003231-01,CUST-0061,PRD-006,2025-08-23,2025-09-25,2025-09-26,3073,585.33,0.0,low,completed,ERP,2025-08-24 23:34:00
SO-003232,SOL-003232-01,CUST-0058,PRD-044,2026-02-09,2026-03-07,2026-03-09,7785,652.32,1.0,high,open,ERP,2026-02-09 15:47:00
SO-003233,SOL-003233-01,CUST-0107,PRD-064,2025-12-13,2025-12-26,2025-12-28,3272,116.58,0.0,low,completed,ERP,2025-12-15 15:56:00
SO-003234,SOL-003234-01,CUST-0019,PRD-049,2026-03-23,2026-04-13,2026-04-13,5391,328.39,0.0,normal,completed,ERP,2026-03-24 05:09:00
SO-003235,SOL-003235-01,CUST-0095,PRD-064,2025-08-16,2025-09-04,2025-09-03,9548,116.8,2.0,high,completed,ERP,2025-08-17 01:39:00
