inspection_id,run_id,work_order_id,product_id,machine_id,inspection_datetime,sample_size,defect_count,defect_code,measurement_1,measurement_2,lower_spec_limit,upper_spec_limit,pass_fail,inspector_id,source_system
QI-0005025,RUN-005025,WO-002513,PRD-052,MCH-022,2026-01-08 11:40:55,80,8,SCRATCH,10.3605,5.2513,10.24,10.48,fail,INS-005,QMS
QI-0005026,RUN-005026,WO-002513,PRD-052,MCH-019,2026-01-08 15:06:51,200,10,SURFACE_DENT,10.3637,5.2197,10.24,10.48,pass,INS-005,QMS
QI-0005027,RUN-005027,WO-002514,PRD-052,MCH-022,2026-01-09 04:18:00,100,9,CONTAMINATION,10.4117,5.1775,10.24,10.48,fail,INS-011,QMS
QI-0005028,RUN-005028,WO-002514,PRD-052,MCH-023,2026-01-09 07:35:01,200,21,MISSING_PART,10.3565,5.2413,10.24,10.48,fail,INS-002,QMS
QI-0005029,RUN-005029,WO-002515,PRD-052,MCH-019,2026-01-08 07:34:08,100,7,SOLDER_VOID,10.3546,5.2512,10.24,10.48,fail,INS-020,QMS
QI-0005030,RUN-005030,WO-002515,PRD-052,MCH-023,2026-01-08 10:44:16,50,3,NONE,10.339,5.2169,10.24,10.48,pass,INS-010,QMS
QI-0005031,RUN-005031,WO-002516,PRD-020,MCH-027,2026-01-08 13:10:40,125,9,SOLDER_VOID,10.4473,5.254,10.27,10.51,fail,INS-015,QMS
QI-0005032,RUN-005032,WO-002516,PRD-020,MCH-028,2026-01-08 15:29:21,100,7,SCRATCH,10.3581,5.1995,10.27,10.51,fail,INS-024,QMS
QI-0005033,RUN-005033,WO-002517,PRD-020,MCH-028,2026-01-08 19:30:43,200,22,SCRATCH,10.4618,5.2015,10.27,10.51,fail,INS-003,QMS
QI-0005034,RUN-005034,WO-002517,PRD-020,MCH-029,2026-01-08 22:30:26,100,7,SOLDER_VOID,10.3428,5.2837,10.27,10.51,fail,INS-011,QMS
QI-0005035,RUN-005035,WO-002518,PRD-020,MCH-029,2026-01-09 02:58:07,100,6,SCRATCH,10.4111,5.2417,10.27,10.51,pass,INS-015,QMS
QI-0005036,RUN-005036,WO-002518,PRD-020,MCH-025,2026-01-09 06:36:14,200,17,SOLDER_VOID,10.3663,5.2163,10.27,10.51,fail,INS-020,QMS
QI-0005037,RUN-005037,WO-002519,PRD-073,MCH-032,2026-01-08 11:46:30,100,4,SURFACE_DENT,10.2081,5.1351,10.05,10.29,pass,INS-001,QMS
QI-0005038,RUN-005038,WO-002519,PRD-073,MCH-036,2026-01-08 16:55:00,80,4,DIMENSION,10.1603,5.0686,10.05,10.29,pass,INS-024,QMS
QI-0005039,RUN-005039,WO-002520,PRD-038,MCH-034,2026-01-09 02:44:55,125,5,SOLDER_VOID,10.1503,5.1018,10.04,10.28,pass,INS-021,QMS
QI-0005040,RUN-005040,WO-002520,PRD-038,MCH-033,2026-01-09 06:15:50,80,5,SOLDER_VOID,10.1742,5.1206,10.04,10.28,fail,INS-010,QMS
QI-0005041,RUN-005041,WO-002521,PRD-038,MCH-034,2026-01-08 05:24:08,125,2,DIMENSION,10.168,5.1108,10.04,10.28,pass,INS-001,QMS
QI-0005042,RUN-005042,WO-002521,PRD-038,MCH-032,2026-01-08 09:15:16,80,3,MISSING_PART,10.1534,5.0751,10.04,10.28,pass,INS-012,QMS
QI-0005043,RUN-005043,WO-002522,PRD-037,MCH-004,2026-01-09 12:24:02,50,2,CONTAMINATION,10.2065,5.1416,10.09,10.33,pass,INS-009,QMS
QI-0005044,RUN-005044,WO-002522,PRD-037,MCH-002,2026-01-09 16:20:05,125,4,DIMENSION,10.205,5.1229,10.09,10.33,pass,INS-012,QMS
QI-0005045,RUN-005045,WO-002523,PRD-064,MCH-001,2026-01-09 21:54:21,100,3,NONE,10.266,5.1786,10.125,10.365,pass,INS-012,QMS
QI-0005046,RUN-005046,WO-002523,PRD-064,MCH-006,2026-01-10 01:08:43,200,9,CONTAMINATION,10.2367,5.1297,10.125,10.365,pass,INS-011,QMS
QI-0005047,RUN-005047,WO-002524,PRD-064,MCH-005,2026-01-09 10:43:04,200,6,SOLDER_VOID,10.2011,5.1906,10.125,10.365,pass,INS-022,QMS
QI-0005048,RUN-005048,WO-002524,PRD-064,MCH-006,2026-01-09 13:47:08,80,3,SURFACE_DENT,10.2012,5.0801,10.125,10.365,pass,INS-004,QMS
QI-0005049,RUN-005049,WO-002525,PRD-029,MCH-010,2026-01-09 16:37:26,200,14,DIMENSION,10.3039,5.1876,10.21,10.45,fail,INS-014,QMS
QI-0005050,RUN-005050,WO-002525,PRD-029,MCH-007,2026-01-09 20:19:52,80,7,NONE,10.2077,5.1808,10.21,10.45,fail,INS-004,QMS
QI-0005051,RUN-005051,WO-002526,PRD-022,MCH-010,2026-01-09 21:01:06,80,2,SCRATCH,10.2781,5.1211,10.095,10.335,pass,INS-011,QMS
QI-0005052,RUN-005052,WO-002526,PRD-022,MCH-007,2026-01-10 00:04:13,100,5,SURFACE_DENT,10.2499,5.1144,10.095,10.335,pass,INS-003,QMS
QI-0005053,RUN-005053,WO-002527,PRD-022,MCH-007,2026-01-09 08:35:40,100,5,CONTAMINATION,10.1746,5.1368,10.095,10.335,pass,INS-008,QMS
QI-0005054,RUN-005054,WO-002527,PRD-022,MCH-011,2026-01-09 12:20:21,100,4,SCRATCH,10.1839,5.1186,10.095,10.335,pass,INS-011,QMS
QI-0005055,RUN-005055,WO-002528,PRD-066,MCH-017,2026-01-09 17:58:38,80,7,SURFACE_DENT,10.3893,5.2264,10.26,10.5,fail,INS-010,QMS
QI-0005056,RUN-005056,WO-002528,PRD-066,MCH-013,2026-01-09 20:54:17,50,4,NONE,10.4248,5.2728,10.26,10.5,fail,INS-005,QMS
QI-0005057,RUN-005057,WO-002529,PRD-066,MCH-016,2026-01-09 22:01:39,50,4,DIMENSION,10.4487,5.2243,10.26,10.5,fail,INS-018,QMS
QI-0005058,RUN-005058,WO-002529,PRD-066,MCH-018,2026-01-10 01:21:19,50,4,DIMENSION,10.4174,5.1966,10.26,10.5,fail,INS-006,QMS
QI-0005059,RUN-005059,WO-002530,PRD-066,MCH-017,2026-01-09 09:25:24,100,4,CONTAMINATION,10.3522,5.1876,10.26,10.5,pass,INS-024,QMS
QI-0005060,RUN-005060,WO-002530,PRD-066,MCH-016,2026-01-09 13:28:48,50,2,SCRATCH,10.3785,5.2672,10.26,10.5,pass,INS-014,QMS
QI-0005061,RUN-005061,WO-002531,PRD-062,MCH-023,2026-01-09 15:43:50,200,20,SOLDER_VOID,10.4053,5.2063,10.22,10.46,fail,INS-001,QMS
QI-0005062,RUN-005062,WO-002531,PRD-062,MCH-024,2026-01-09 18:31:41,80,10,DIMENSION,10.4048,5.2547,10.22,10.46,fail,INS-001,QMS
QI-0005063,RUN-005063,WO-002532,PRD-062,MCH-022,2026-01-10 01:06:45,80,8,MISSING_PART,10.3584,5.2358,10.22,10.46,fail,INS-001,QMS
QI-0005064,RUN-005064,WO-002532,PRD-062,MCH-021,2026-01-10 04:18:30,125,6,MISSING_PART,10.3625,5.2539,10.22,10.46,pass,INS-013,QMS
QI-0005065,RUN-005065,WO-002533,PRD-052,MCH-024,2026-01-09 08:24:59,200,22,SURFACE_DENT,10.457,5.1945,10.24,10.48,fail,INS-001,QMS
QI-0005066,RUN-005066,WO-002533,PRD-052,MCH-020,2026-01-09 11:58:59,80,7,DIMENSION,10.4615,5.2139,10.24,10.48,fail,INS-020,QMS
QI-0005067,RUN-005067,WO-002534,PRD-010,MCH-025,2026-01-09 18:01:44,125,5,MISSING_PART,10.3398,5.2086,10.225,10.465,pass,INS-010,QMS
QI-0005068,RUN-005068,WO-002534,PRD-010,MCH-028,2026-01-09 21:37:29,50,2,SOLDER_VOID,10.3607,5.2033,10.225,10.465,pass,INS-004,QMS
QI-0005069,RUN-005069,WO-002535,PRD-008,MCH-026,2026-01-10 01:36:07,50,2,NONE,10.2297,5.1338,10.05,10.29,pass,INS-021,QMS
QI-0005070,RUN-005070,WO-002535,PRD-008,MCH-030,2026-01-10 04:42:14,125,4,DIMENSION,10.1603,5.0891,10.05,10.29,pass,INS-009,QMS
QI-0005071,RUN-005071,WO-002536,PRD-063,MCH-026,2026-01-10 03:36:38,50,4,MISSING_PART,10.2846,5.135,10.165,10.405,fail,INS-014,QMS
QI-0005072,RUN-005072,WO-002536,PRD-063,MCH-029,2026-01-10 07:29:16,200,12,SURFACE_DENT,10.2781,5.1588,10.165,10.405,pass,INS-003,QMS
QI-0005073,RUN-005073,WO-002537,PRD-006,MCH-032,2026-01-09 17:10:45,80,6,NONE,10.3799,5.2084,10.245,10.485,fail,INS-016,QMS
QI-0005074,RUN-005074,WO-002537,PRD-006,MCH-035,2026-01-09 20:01:30,80,4,SURFACE_DENT,10.3652,5.265,10.245,10.485,pass,INS-012,QMS
QI-0005075,RUN-005075,WO-002538,PRD-006,MCH-034,2026-01-09 22:48:42,200,13,CONTAMINATION,10.3486,5.2543,10.245,10.485,fail,INS-020,QMS
QI-0005076,RUN-005076,WO-002538,PRD-006,MCH-033,2026-01-10 02:22:25,50,3,NONE,10.3564,5.2693,10.245,10.485,pass,INS-023,QMS
QI-0005077,RUN-005077,WO-002539,PRD-006,MCH-033,2026-01-09 08:28:43,80,4,DIMENSION,10.3417,5.1745,10.245,10.485,pass,INS-022,QMS
QI-0005078,RUN-005078,WO-002539,PRD-006,MCH-034,2026-01-09 12:50:26,50,4,SURFACE_DENT,10.4283,5.224,10.245,10.485,fail,INS-023,QMS
QI-0005079,RUN-005079,WO-002540,PRD-008,MCH-008,2026-01-11 02:24:54,50,1,SOLDER_VOID,10.0908,5.0864,10.05,10.29,pass,INS-020,QMS
QI-0005080,RUN-005080,WO-002540,PRD-008,MCH-012,2026-01-11 05:15:49,80,3,SOLDER_VOID,10.149,5.0739,10.05,10.29,pass,INS-011,QMS
QI-0005081,RUN-005081,WO-002541,PRD-045,MCH-017,2026-01-10 18:13:10,125,1,SOLDER_VOID,10.1252,5.0641,10.005,10.245,pass,INS-011,QMS
QI-0005082,RUN-005082,WO-002541,PRD-045,MCH-013,2026-01-10 21:08:20,125,0,NONE,10.1726,5.0708,10.005,10.245,pass,INS-019,QMS
QI-0005083,RUN-005083,WO-002542,PRD-045,MCH-014,2026-01-11 00:02:19,200,10,SCRATCH,10.1947,5.0492,10.005,10.245,pass,INS-005,QMS
QI-0005084,RUN-005084,WO-002542,PRD-045,MCH-013,2026-01-11 03:50:39,200,2,SOLDER_VOID,10.1693,5.0901,10.005,10.245,pass,INS-022,QMS
QI-0005085,RUN-005085,WO-002543,PRD-045,MCH-018,2026-01-10 10:04:55,200,4,MISSING_PART,10.127,5.0689,10.005,10.245,pass,INS-009,QMS
QI-0005086,RUN-005086,WO-002543,PRD-045,MCH-017,2026-01-10 13:42:50,80,2,MISSING_PART,10.1043,5.0895,10.005,10.245,pass,INS-012,QMS
QI-0005087,RUN-005087,WO-002544,PRD-035,MCH-019,2026-01-10 13:33:11,80,1,CONTAMINATION,10.2058,5.1294,10.095,10.335,pass,INS-007,QMS
QI-0005088,RUN-005088,WO-002544,PRD-035,MCH-024,2026-01-10 16:43:22,50,1,CONTAMINATION,10.1793,5.153,10.095,10.335,pass,INS-010,QMS
QI-0005089,RUN-005089,WO-002545,PRD-002,MCH-020,2026-01-10 21:41:32,125,7,SOLDER_VOID,10.2611,5.1814,10.145,10.385,pass,INS-021,QMS
QI-0005090,RUN-005090,WO-002545,PRD-002,MCH-023,2026-01-11 00:41:05,125,6,SURFACE_DENT,10.2989,5.1595,10.145,10.385,pass,INS-001,QMS
QI-0005091,RUN-005091,WO-002546,PRD-075,MCH-029,2026-01-10 13:33:08,100,3,SOLDER_VOID,10.2808,5.1896,10.22,10.46,pass,INS-012,QMS
QI-0005092,RUN-005092,WO-002546,PRD-075,MCH-026,2026-01-10 17:17:16,125,6,CONTAMINATION,10.3852,5.2128,10.22,10.46,pass,INS-011,QMS
QI-0005093,RUN-005093,WO-002547,PRD-006,MCH-027,2026-01-11 02:18:17,200,14,SCRATCH,10.3091,5.2502,10.245,10.485,fail,INS-010,QMS
QI-0005094,RUN-005094,WO-002547,PRD-006,MCH-026,2026-01-11 05:13:34,200,8,CONTAMINATION,10.4049,5.2264,10.245,10.485,pass,INS-015,QMS
QI-0005095,RUN-005095,WO-002548,PRD-051,MCH-035,2026-01-10 10:59:23,80,4,DIMENSION,10.3622,5.2372,10.225,10.465,pass,INS-008,QMS
QI-0005096,RUN-005096,WO-002548,PRD-051,MCH-034,2026-01-10 13:48:46,80,3,DIMENSION,10.3274,5.2049,10.225,10.465,pass,INS-006,QMS
QI-0005097,RUN-005097,WO-002549,PRD-078,MCH-003,2026-01-11 13:36:57,100,0,NONE,10.2425,5.1127,10.11,10.35,pass,INS-007,QMS
QI-0005098,RUN-005098,WO-002549,PRD-078,MCH-006,2026-01-11 17:59:55,125,5,SURFACE_DENT,10.2118,5.1459,10.11,10.35,pass,INS-013,QMS
QI-0005099,RUN-005099,WO-002550,PRD-078,MCH-002,2026-01-12 02:15:22,125,5,SURFACE_DENT,10.1864,5.1219,10.11,10.35,pass,INS-017,QMS
QI-0005100,RUN-005100,WO-002550,PRD-078,MCH-004,2026-01-12 05:35:44,80,3,SOLDER_VOID,10.2795,5.1526,10.11,10.35,pass,INS-024,QMS
QI-0005101,RUN-005101,WO-002551,PRD-046,MCH-006,2026-01-11 07:05:19,80,7,SOLDER_VOID,10.1899,5.103,10.11,10.35,fail,INS-017,QMS
QI-0005102,RUN-005102,WO-002551,PRD-046,MCH-005,2026-01-11 10:24:39,80,7,CONTAMINATION,10.2408,5.1904,10.11,10.35,fail,INS-001,QMS
QI-0005103,RUN-005103,WO-002552,PRD-029,MCH-010,2026-01-11 12:01:23,50,2,SCRATCH,10.3281,5.2134,10.21,10.45,pass,INS-010,QMS
QI-0005104,RUN-005104,WO-002552,PRD-029,MCH-009,2026-01-11 16:06:46,200,5,DIMENSION,10.354,5.2137,10.21,10.45,pass,INS-005,QMS
QI-0005105,RUN-005105,WO-002553,PRD-029,MCH-007,2026-01-11 20:17:38,100,3,NONE,10.3575,5.1681,10.21,10.45,pass,INS-001,QMS
QI-0005106,RUN-005106,WO-002553,PRD-029,MCH-012,2026-01-12 00:13:16,200,16,DIMENSION,10.3578,5.1887,10.21,10.45,fail,INS-005,QMS
QI-0005107,RUN-005107,WO-002554,PRD-012,MCH-016,2026-01-11 15:32:42,125,3,CONTAMINATION,10.1236,5.0639,9.985,10.225,pass,INS-019,QMS
QI-0005108,RUN-005108,WO-002554,PRD-012,MCH-014,2026-01-11 18:58:24,125,2,NONE,10.0926,5.0798,9.985,10.225,pass,INS-003,QMS
QI-0005109,RUN-005109,WO-002555,PRD-012,MCH-018,2026-01-12 00:06:54,80,1,SCRATCH,10.1134,5.058,9.985,10.225,pass,INS-008,QMS
QI-0005110,RUN-005110,WO-002555,PRD-012,MCH-015,2026-01-12 03:36:49,200,2,SURFACE_DENT,10.1258,5.0614,9.985,10.225,pass,INS-008,QMS
QI-0005111,RUN-005111,WO-002556,PRD-058,MCH-017,2026-01-11 05:14:51,80,11,SURFACE_DENT,10.4184,5.2605,10.32,10.56,fail,INS-011,QMS
QI-0005112,RUN-005112,WO-002556,PRD-058,MCH-016,2026-01-11 08:07:42,50,7,CONTAMINATION,,5.2595,10.32,10.56,fail,INS-007,QMS
QI-0005113,RUN-005113,WO-002557,PRD-059,MCH-022,2026-01-11 20:10:11,200,12,SOLDER_VOID,10.318,5.2227,10.175,10.415,pass,INS-005,QMS
QI-0005114,RUN-005114,WO-002557,PRD-059,MCH-024,2026-01-11 23:46:23,100,4,CONTAMINATION,10.2899,5.1965,10.175,10.415,pass,INS-010,QMS
QI-0005115,RUN-005115,WO-002558,PRD-011,MCH-023,2026-01-11 08:27:02,50,2,SOLDER_VOID,10.0233,5.0543,9.95,10.19,pass,INS-013,QMS
QI-0005116,RUN-005116,WO-002558,PRD-011,MCH-024,2026-01-11 12:23:05,125,9,SURFACE_DENT,10.0415,5.0057,9.95,10.19,fail,INS-005,QMS
QI-0005117,RUN-005117,WO-002559,PRD-064,MCH-028,2026-01-12 00:03:14,200,9,MISSING_PART,10.2588,5.1606,10.125,10.365,pass,INS-008,QMS
QI-0005118,RUN-005118,WO-002559,PRD-064,MCH-029,2026-01-12 03:50:28,200,5,DIMENSION,10.2953,5.1242,10.125,10.365,pass,INS-010,QMS
QI-0005119,RUN-005119,WO-002560,PRD-003,MCH-031,2026-01-11 14:24:31,125,4,MISSING_PART,10.2213,5.1468,10.12,10.36,pass,INS-023,QMS
QI-0005120,RUN-005120,WO-002560,PRD-003,MCH-036,2026-01-11 17:40:03,50,0,NONE,10.204,5.1455,10.12,10.36,pass,INS-020,QMS
QI-0005121,RUN-005121,WO-002561,PRD-003,MCH-036,2026-01-11 04:50:36,200,6,SURFACE_DENT,10.2635,5.161,10.12,10.36,pass,INS-022,QMS
QI-0005122,RUN-005122,WO-002561,PRD-003,MCH-032,2026-01-11 08:09:12,125,4,SURFACE_DENT,10.2992,5.144,10.12,10.36,pass,INS-010,QMS
QI-0005123,RUN-005123,WO-002562,PRD-077,MCH-001,2026-01-12 15:37:42,100,1,SOLDER_VOID,10.0941,5.0557,9.965,10.205,pass,INS-013,QMS
QI-0005124,RUN-005124,WO-002562,PRD-077,MCH-002,2026-01-12 18:25:24,50,1,MISSING_PART,10.0973,5.0541,9.965,10.205,pass,INS-014,QMS
QI-0005125,RUN-005125,WO-002563,PRD-077,MCH-005,2026-01-13 00:54:22,80,1,SURFACE_DENT,10.0864,5.0618,9.965,10.205,pass,INS-022,QMS
QI-0005126,RUN-005126,WO-002563,PRD-077,MCH-004,2026-01-13 05:17:44,80,1,DIMENSION,10.0818,5.0539,9.965,10.205,pass,INS-017,QMS
QI-0005127,RUN-005127,WO-002564,PRD-077,MCH-006,2026-01-13 03:14:19,50,0,NONE,10.0554,5.0419,9.965,10.205,pass,INS-007,QMS
QI-0005128,RUN-005128,WO-002564,PRD-077,MCH-001,2026-01-13 07:31:38,80,0,NONE,10.0916,5.0309,9.965,10.205,pass,INS-013,QMS
QI-0005129,RUN-005129,WO-002565,PRD-035,MCH-009,2026-01-12 15:21:26,100,5,SURFACE_DENT,10.1519,5.0617,10.095,10.335,pass,INS-022,QMS
QI-0005130,RUN-005130,WO-002565,PRD-035,MCH-010,2026-01-12 19:18:53,200,7,DIMENSION,10.2327,5.1514,10.095,10.335,pass,INS-024,QMS
QI-0005131,RUN-005131,WO-002566,PRD-035,MCH-008,2026-01-12 23:15:51,80,4,DIMENSION,10.2309,5.155,10.095,10.335,pass,INS-010,QMS
QI-0005132,RUN-005132,WO-002566,PRD-035,MCH-009,2026-01-13 02:20:42,200,7,SOLDER_VOID,10.276,5.0743,10.095,10.335,pass,INS-021,QMS
QI-0005133,RUN-005133,WO-002567,PRD-005,MCH-012,2026-01-12 09:35:32,50,2,SCRATCH,10.2437,5.2066,10.14,10.38,pass,INS-019,QMS
QI-0005134,RUN-005134,WO-002567,PRD-005,MCH-011,2026-01-12 12:52:05,50,2,SOLDER_VOID,10.2245,5.1493,10.14,10.38,pass,INS-001,QMS
QI-0005135,RUN-005135,WO-002568,PRD-040,MCH-018,2026-01-12 11:20:30,200,23,SURFACE_DENT,10.4662,5.3189,10.3,10.54,fail,INS-011,QMS
QI-0005136,RUN-005136,WO-002568,PRD-040,MCH-013,2026-01-12 16:07:01,125,17,SURFACE_DENT,10.3887,5.272,10.3,10.54,fail,INS-004,QMS
QI-0005137,RUN-005137,WO-002569,PRD-037,MCH-016,2026-01-12 21:13:54,200,11,CONTAMINATION,10.1801,5.1609,10.09,10.33,pass,INS-005,QMS
QI-0005138,RUN-005138,WO-002569,PRD-037,MCH-015,2026-01-13 00:50:48,50,1,DIMENSION,10.2453,5.1382,10.09,10.33,pass,INS-010,QMS
QI-0005139,RUN-005139,WO-002570,PRD-040,MCH-013,2026-01-12 07:01:25,125,14,SOLDER_VOID,10.3693,5.2239,10.3,10.54,fail,INS-022,QMS
QI-0005140,RUN-005140,WO-002570,PRD-040,MCH-014,2026-01-12 10:44:50,100,9,CONTAMINATION,10.3799,5.2611,10.3,10.54,fail,INS-006,QMS
QI-0005141,RUN-005141,WO-002571,PRD-024,MCH-024,2026-01-12 18:21:39,125,10,SOLDER_VOID,10.3412,5.2282,10.26,10.5,fail,INS-023,QMS
QI-0005142,RUN-005142,WO-002571,PRD-024,MCH-020,2026-01-12 22:09:18,125,10,SOLDER_VOID,10.371,5.2218,10.26,10.5,fail,INS-012,QMS
QI-0005143,RUN-005143,WO-002572,PRD-024,MCH-021,2026-01-12 20:49:37,80,9,SURFACE_DENT,10.4067,5.178,10.26,10.5,fail,INS-005,QMS
QI-0005144,RUN-005144,WO-002572,PRD-024,MCH-019,2026-01-12 23:34:15,50,4,DIMENSION,10.3211,5.2407,10.26,10.5,fail,INS-020,QMS
QI-0005145,RUN-005145,WO-002573,PRD-024,MCH-020,2026-01-12 09:00:02,50,5,SCRATCH,10.3747,5.2588,10.26,10.5,fail,INS-012,QMS
QI-0005146,RUN-005146,WO-002573,PRD-024,MCH-023,2026-01-12 11:39:05,125,9,SOLDER_VOID,10.3196,5.2124,10.26,10.5,fail,INS-008,QMS
QI-0005147,RUN-005147,WO-002574,PRD-022,MCH-029,2026-01-12 15:29:55,125,4,SOLDER_VOID,10.2581,5.1448,10.095,10.335,pass,INS-002,QMS
QI-0005148,RUN-005148,WO-002574,PRD-022,MCH-028,2026-01-12 19:31:50,125,5,SURFACE_DENT,10.1972,5.1288,10.095,10.335,pass,INS-020,QMS
QI-0005149,RUN-005149,WO-002575,PRD-019,MCH-030,2026-01-13 00:14:44,80,11,SCRATCH,10.3146,5.2045,10.24,10.48,fail,INS-013,QMS
QI-0005150,RUN-005150,WO-002575,PRD-019,MCH-028,2026-01-13 04:08:28,125,12,SCRATCH,10.3015,5.2203,10.24,10.48,fail,INS-023,QMS
QI-0005151,RUN-005151,WO-002576,PRD-022,MCH-030,2026-01-12 05:13:49,100,4,MISSING_PART,10.2483,5.125,10.095,10.335,pass,INS-018,QMS
QI-0005152,RUN-005152,WO-002576,PRD-022,MCH-027,2026-01-12 09:12:38,50,1,CONTAMINATION,10.1737,5.1076,10.095,10.335,pass,INS-007,QMS
QI-0005153,RUN-005153,WO-002577,PRD-073,MCH-031,2026-01-12 14:36:44,200,3,CONTAMINATION,10.1513,5.1122,10.05,10.29,pass,INS-016,QMS
QI-0005154,RUN-005154,WO-002577,PRD-073,MCH-032,2026-01-12 18:36:28,125,5,SOLDER_VOID,10.1743,5.0826,10.05,10.29,pass,INS-022,QMS
QI-0005155,RUN-005155,WO-002578,PRD-073,MCH-032,2026-01-12 19:27:10,100,1,SCRATCH,10.1931,5.0991,10.05,10.29,pass,INS-023,QMS
QI-0005156,RUN-005156,WO-002578,PRD-073,MCH-031,2026-01-12 23:23:20,125,3,MISSING_PART,10.1695,5.1208,10.05,10.29,pass,INS-001,QMS
QI-0005157,RUN-005157,WO-002579,PRD-073,MCH-034,2026-01-12 10:04:38,50,2,CONTAMINATION,10.1222,5.1217,10.05,10.29,pass,INS-015,QMS
QI-0005158,RUN-005158,WO-002579,PRD-073,MCH-035,2026-01-12 13:18:16,50,1,NONE,10.1515,5.0782,10.05,10.29,pass,INS-021,QMS
QI-0005159,RUN-005159,WO-002580,PRD-014,MCH-002,2026-01-13 13:13:56,80,2,DIMENSION,10.2597,5.1394,10.13,10.37,pass,INS-014,QMS
QI-0005160,RUN-005160,WO-002580,PRD-014,MCH-006,2026-01-13 16:17:52,125,3,MISSING_PART,10.2459,5.1515,10.13,10.37,pass,INS-012,QMS
QI-0005161,RUN-005161,WO-002581,PRD-066,MCH-004,2026-01-14 02:27:11,125,14,CONTAMINATION,10.4072,5.1771,10.26,10.5,fail,INS-022,QMS
QI-0005162,RUN-005162,WO-002581,PRD-066,MCH-005,2026-01-14 05:21:22,125,14,SURFACE_DENT,10.3955,5.228,10.26,10.5,fail,INS-004,QMS
QI-0005163,RUN-005163,WO-002582,PRD-014,MCH-003,2026-01-13 08:11:50,100,4,DIMENSION,,5.1578,10.13,10.37,pass,INS-020,QMS
QI-0005164,RUN-005164,WO-002582,PRD-014,MCH-002,2026-01-13 12:03:40,50,2,CONTAMINATION,10.223,5.1514,10.13,10.37,pass,INS-020,QMS
QI-0005165,RUN-005165,WO-002583,PRD-030,MCH-008,2026-01-13 16:50:24,50,2,DIMENSION,10.1685,5.1122,10.06,10.3,pass,INS-018,QMS
QI-0005166,RUN-005166,WO-002583,PRD-030,MCH-009,2026-01-13 20:36:48,100,2,CONTAMINATION,10.1595,5.1323,10.06,10.3,pass,INS-019,QMS
QI-0005167,RUN-005167,WO-002584,PRD-069,MCH-010,2026-01-13 23:35:13,125,10,DIMENSION,10.4275,5.2873,10.38,10.62,fail,INS-019,QMS
QI-0005168,RUN-005168,WO-002584,PRD-069,MCH-007,2026-01-14 02:50:27,50,5,SCRATCH,10.5205,5.3392,10.38,10.62,fail,INS-018,QMS
QI-0005169,RUN-005169,WO-002585,PRD-037,MCH-009,2026-01-14 03:36:43,125,3,SURFACE_DENT,10.2588,5.1224,10.09,10.33,pass,INS-015,QMS
QI-0005170,RUN-005170,WO-002585,PRD-037,MCH-008,2026-01-14 07:42:27,100,3,SOLDER_VOID,10.2295,5.1489,10.09,10.33,pass,INS-007,QMS
QI-0005171,RUN-005171,WO-002586,PRD-042,MCH-016,2026-01-13 12:52:16,100,2,SOLDER_VOID,10.0867,5.0543,9.95,10.19,pass,INS-024,QMS
QI-0005172,RUN-005172,WO-002586,PRD-042,MCH-013,2026-01-13 16:59:32,80,2,DIMENSION,10.1105,5.0312,9.95,10.19,pass,INS-003,QMS
QI-0005173,RUN-005173,WO-002587,PRD-027,MCH-018,2026-01-13 21:26:06,80,5,DIMENSION,10.3639,5.2194,10.235,10.475,fail,INS-020,QMS
QI-0005174,RUN-005174,WO-002587,PRD-027,MCH-014,2026-01-14 01:53:12,80,1,SCRATCH,10.3677,5.1955,10.235,10.475,pass,INS-021,QMS
QI-0005175,RUN-005175,WO-002588,PRD-053,MCH-015,2026-01-13 08:25:17,50,3,CONTAMINATION,10.2597,5.1612,10.16,10.4,pass,INS-006,QMS
QI-0005176,RUN-005176,WO-002588,PRD-053,MCH-018,2026-01-13 10:37:34,80,4,CONTAMINATION,10.2469,5.1767,10.16,10.4,pass,INS-016,QMS
QI-0005177,RUN-005177,WO-002589,PRD-029,MCH-024,2026-01-13 18:33:42,100,7,SOLDER_VOID,10.3109,5.2149,10.21,10.45,fail,INS-018,QMS
QI-0005178,RUN-005178,WO-002589,PRD-029,MCH-023,2026-01-13 23:39:24,125,8,SURFACE_DENT,10.2796,5.2394,10.21,10.45,fail,INS-003,QMS
QI-0005179,RUN-005179,WO-002590,PRD-029,MCH-021,2026-01-13 21:07:12,50,3,MISSING_PART,10.3378,5.2115,10.21,10.45,pass,INS-015,QMS
QI-0005180,RUN-005180,WO-002590,PRD-029,MCH-019,2026-01-14 00:34:24,200,12,SURFACE_DENT,10.3328,5.1908,10.21,10.45,pass,INS-010,QMS
QI-0005181,RUN-005181,WO-002591,PRD-029,MCH-023,2026-01-13 07:57:33,125,5,CONTAMINATION,10.3385,5.1529,10.21,10.45,pass,INS-011,QMS
QI-0005182,RUN-005182,WO-002591,PRD-029,MCH-021,2026-01-13 11:37:06,100,4,SCRATCH,10.3236,5.1608,10.21,10.45,pass,INS-010,QMS
QI-0005183,RUN-005183,WO-002592,PRD-054,MCH-028,2026-01-13 12:38:18,125,16,SURFACE_DENT,10.2419,5.2278,10.195,10.435,fail,INS-017,QMS
