sales_order_id,late_delivery_flag,delay_days,root_cause,material_shortage_flag,quality_hold_flag,production_delay_days
SO-004155,1,5,logistics,0,0,7
SO-004156,1,2,logistics,0,0,2
SO-004157,1,4,material_shortage,0,0,5
SO-004158,1,1,logistics,0,0,3
SO-004159,1,11,production_delay,1,0,9
SO-004160,0,0,on_time,0,0,0
SO-004161,1,4,logistics,0,1,6
SO-004162,1,5,material_shortage,0,0,3
SO-004163,1,4,logistics,0,0,3
SO-004164,1,6,production_delay,0,0,6
SO-004165,1,3,production_delay,0,0,5
SO-004166,1,2,material_shortage,0,0,2
SO-004167,1,8,production_delay,0,1,9
SO-004168,1,7,logistics,0,0,7
SO-004169,1,4,quality_hold,0,0,5
SO-004170,1,10,production_delay,1,0,9
SO-004171,1,8,production_delay,0,0,6
SO-004172,1,7,quality_hold,0,0,7
SO-004173,1,3,logistics,0,0,2
SO-004175,1,1,production_delay,0,0,0
SO-004176,1,10,production_delay,0,1,8
SO-004177,1,2,production_delay,0,0,2
SO-004178,1,1,material_shortage,0,0,3
SO-004179,1,2,production_delay,0,0,3
SO-004180,1,2,production_delay,0,0,2
SO-004181,1,5,logistics,0,0,6
SO-004182,1,4,production_delay,0,0,2
SO-004183,1,9,material_shortage,0,0,7
SO-004184,1,1,production_delay,0,0,0
SO-004185,1,5,production_delay,0,0,4
SO-004186,1,4,production_delay,0,0,3
SO-004187,0,0,on_time,0,0,-1
SO-004188,1,5,quality_hold,0,0,5
SO-004189,1,4,production_delay,0,0,4
SO-004190,1,3,production_delay,1,0,5
SO-004191,1,3,quality_hold,0,0,1
SO-004192,1,10,quality_hold,1,0,8
SO-004193,0,0,on_time,0,0,0
SO-004194,1,3,logistics,0,0,3
SO-004195,1,6,logistics,0,0,4
SO-004196,1,7,material_shortage,0,0,6
SO-004197,0,0,on_time,0,0,-1
SO-004198,1,5,production_delay,0,0,3
SO-004199,1,2,production_delay,0,0,2
SO-004200,1,4,production_delay,0,1,5
SO-004201,1,7,production_delay,0,0,7
SO-004202,1,3,logistics,0,0,1
SO-004203,1,2,logistics,0,0,2
SO-004204,1,6,logistics,0,0,4
SO-004205,1,7,production_delay,0,0,5
SO-004206,1,4,logistics,0,0,2
SO-004207,1,3,logistics,0,0,1
SO-004208,0,0,on_time,0,0,0
SO-004209,1,5,production_delay,0,0,4
SO-004210,1,5,production_delay,1,0,3
SO-004211,1,7,production_delay,0,0,6
SO-004212,1,6,logistics,0,1,7
SO-004213,1,3,production_delay,0,0,2
SO-004214,1,6,production_delay,0,0,7
SO-004215,1,3,material_shortage,0,0,1
SO-004216,0,0,on_time,0,0,1
SO-004217,1,4,logistics,0,0,2
SO-004218,1,2,material_shortage,0,0,4
SO-004219,0,0,on_time,0,0,-1
SO-004220,0,0,on_time,0,0,1
SO-004221,1,3,production_delay,0,0,5
SO-004222,1,3,production_delay,0,0,4
SO-004223,1,5,logistics,0,0,5
SO-004224,1,5,material_shortage,0,0,5
SO-004225,1,3,production_delay,0,0,3
SO-004226,1,7,quality_hold,0,0,5
SO-004228,0,0,on_time,0,0,-1
SO-004229,0,0,on_time,0,0,1
SO-004230,1,1,production_delay,0,0,0
SO-004231,1,1,production_delay,0,0,1
SO-004233,1,6,material_shortage,1,0,8
SO-004234,1,1,production_delay,0,0,3
SO-004236,0,0,on_time,0,0,0
SO-004237,1,9,production_delay,0,0,7
SO-004238,1,4,production_delay,0,0,3
SO-004239,1,4,quality_hold,0,0,4
SO-004240,1,5,material_shortage,0,0,4
SO-004241,1,2,production_delay,0,0,4
SO-004242,1,5,production_delay,0,0,5
SO-004243,1,4,logistics,0,0,5
SO-004244,0,0,on_time,0,0,-1
SO-004245,0,0,on_time,0,0,-1
SO-004247,1,1,production_delay,0,0,0
SO-004248,1,3,production_delay,0,0,4
SO-004249,1,5,logistics,0,0,6
SO-004250,1,1,production_delay,0,0,1
SO-004251,1,1,material_shortage,0,0,1
SO-004252,1,3,production_delay,0,0,2
SO-004253,1,4,production_delay,0,0,4
SO-004254,1,1,production_delay,0,0,2
SO-004255,1,1,logistics,0,0,2
SO-004256,1,9,quality_hold,0,1,10
SO-004257,1,7,quality_hold,0,0,5
SO-004258,0,0,on_time,0,0,-1
SO-004259,0,0,on_time,0,0,-1
SO-004260,1,12,material_shortage,1,0,10
SO-004261,1,8,production_delay,0,0,7
SO-004262,1,5,production_delay,0,0,4
SO-004263,1,13,material_shortage,1,0,11
SO-004264,0,0,on_time,0,0,2
SO-004266,0,0,on_time,0,0,1
SO-004267,1,4,logistics,0,0,5
SO-004268,1,4,logistics,0,0,3
SO-004269,0,0,on_time,0,0,0
SO-004270,0,0,on_time,0,0,-1
SO-004271,1,2,material_shortage,0,0,2
SO-004272,1,7,production_delay,0,0,5
SO-004273,1,9,production_delay,1,0,8
SO-004274,1,8,production_delay,0,0,7
SO-004275,1,8,logistics,0,0,7
SO-004276,1,4,production_delay,0,0,6
SO-004277,0,0,on_time,0,0,0
SO-004278,1,2,production_delay,0,0,2
SO-004280,1,4,production_delay,0,0,4
SO-004281,1,8,logistics,0,0,7
SO-004282,1,5,production_delay,0,0,5
SO-004283,0,0,on_time,0,0,-1
SO-004284,1,5,production_delay,0,1,4
SO-004285,1,9,production_delay,0,1,9
SO-004286,1,4,production_delay,0,0,3
SO-004287,1,5,production_delay,0,0,3
SO-004288,1,9,material_shortage,0,0,7
SO-004289,1,4,production_delay,0,0,2
SO-004290,0,0,on_time,0,0,0
SO-004291,0,0,on_time,0,0,-1
SO-004292,1,1,production_delay,0,0,-1
SO-004293,1,1,production_delay,0,0,3
SO-004294,1,7,production_delay,0,0,7
SO-004295,1,4,production_delay,0,0,4
SO-004296,0,0,on_time,0,0,-1
SO-004298,1,6,production_delay,0,0,6
SO-004299,1,8,production_delay,0,1,9
SO-004300,1,2,production_delay,0,0,1
SO-004301,0,0,on_time,0,0,0
SO-004302,1,2,production_delay,0,0,3
SO-004303,1,2,production_delay,0,0,0
SO-004304,1,9,logistics,0,0,7
SO-004305,0,0,on_time,0,0,-1
SO-004306,1,7,quality_hold,0,0,6
SO-004307,1,2,material_shortage,0,0,2
SO-004308,1,3,logistics,0,0,4
SO-004309,1,3,material_shortage,0,0,2
SO-004310,0,0,on_time,0,0,2
SO-004311,1,1,quality_hold,0,0,1
SO-004312,1,5,production_delay,0,0,7
SO-004313,1,1,quality_hold,0,0,1
SO-004314,0,0,on_time,0,0,1
SO-004315,1,4,production_delay,0,0,4
SO-004316,0,0,on_time,0,0,2
SO-004317,0,0,on_time,0,0,2
SO-004318,1,1,quality_hold,0,0,3
SO-004319,1,2,production_delay,0,0,1
SO-004320,0,0,on_time,0,0,1
SO-004321,1,7,material_shortage,0,0,5
SO-004322,1,2,production_delay,0,0,0
SO-004323,1,7,production_delay,0,0,5
SO-004324,1,5,logistics,0,0,6
SO-004325,0,0,on_time,0,0,1
SO-004326,1,7,production_delay,0,0,5
SO-004327,1,4,logistics,0,0,3
SO-004328,1,5,production_delay,0,0,7
SO-004329,1,2,material_shortage,0,0,2
SO-004330,1,7,production_delay,0,0,7
SO-004331,1,1,production_delay,0,0,0
SO-004332,1,4,material_shortage,0,0,6
SO-004333,1,3,production_delay,0,0,1
SO-004334,1,5,production_delay,0,0,3
SO-004336,1,6,material_shortage,0,0,4
SO-004337,1,1,logistics,0,0,1
SO-004338,1,5,production_delay,0,0,5
SO-004339,0,0,on_time,0,0,0
SO-004340,1,2,production_delay,0,0,2
SO-004342,1,8,quality_hold,0,0,7
SO-004343,1,6,production_delay,0,0,4
SO-004344,1,2,quality_hold,0,0,4
SO-004346,1,6,production_delay,0,1,7
SO-004347,1,2,production_delay,0,0,2
SO-004348,1,6,production_delay,0,0,4
SO-004349,1,5,production_delay,0,0,3
SO-004350,1,2,production_delay,0,0,3
SO-004351,1,8,production_delay,0,1,6
SO-004352,1,1,production_delay,0,0,2
SO-004353,1,6,logistics,0,0,7
SO-004354,1,3,material_shortage,0,0,5
SO-004355,1,6,logistics,0,0,6
SO-004356,1,1,production_delay,0,0,-1
SO-004358,0,0,on_time,0,0,-1
SO-004359,0,0,on_time,0,0,-1
SO-004360,0,0,on_time,0,0,1
SO-004361,1,6,quality_hold,0,0,6
SO-004362,0,0,on_time,0,0,-1
SO-004363,0,0,on_time,0,0,2
SO-004364,1,1,production_delay,0,0,1
SO-004365,1,3,logistics,0,0,4
SO-004366,1,2,production_delay,0,0,1
SO-004367,1,5,logistics,0,0,3
SO-004368,1,1,logistics,0,0,1
SO-004369,1,4,material_shortage,0,0,6
SO-004370,1,4,production_delay,0,0,2
SO-004371,1,11,quality_hold,1,0,10
SO-004373,1,4,logistics,0,0,5
SO-004374,0,0,on_time,0,0,1
SO-004375,1,6,production_delay,0,0,6
SO-004376,1,8,quality_hold,0,1,7
SO-004377,1,2,production_delay,0,0,4
SO-004378,0,0,on_time,0,0,-1
SO-004379,1,9,quality_hold,0,0,7
SO-004380,1,6,production_delay,0,0,6
SO-004381,1,7,quality_hold,0,1,5
SO-004382,1,7,logistics,0,0,7
SO-004383,1,9,quality_hold,0,1,8
SO-004384,1,2,material_shortage,0,0,4
SO-004386,0,0,on_time,0,0,-1
SO-004387,1,2,logistics,0,0,4
SO-004388,1,1,quality_hold,0,0,2
SO-004389,1,2,logistics,0,0,3
SO-004390,1,4,production_delay,0,0,3
SO-004391,1,7,production_delay,0,1,9
SO-004392,0,0,on_time,0,0,-1
SO-004393,1,7,logistics,0,0,6
SO-004395,1,2,logistics,0,0,2
SO-004396,1,4,production_delay,0,0,4
SO-004397,1,2,production_delay,0,0,4
SO-004398,1,4,material_shortage,0,0,6
SO-004399,1,1,material_shortage,0,0,-1
SO-004400,1,2,production_delay,0,0,3
SO-004401,1,8,logistics,0,0,7
SO-004402,0,0,on_time,0,0,-1
SO-004403,1,7,production_delay,0,0,7
SO-004404,1,7,logistics,0,0,7
SO-004405,1,3,material_shortage,0,0,3
SO-004406,1,12,production_delay,0,1,10
SO-004407,1,1,production_delay,0,0,-1
SO-004408,1,6,production_delay,0,0,6
SO-004409,1,2,production_delay,0,0,2
SO-004410,1,1,production_delay,0,0,2
SO-004411,1,6,material_shortage,0,1,5
SO-004412,1,2,logistics,0,0,3
SO-004413,1,3,material_shortage,0,0,3
SO-004414,1,5,quality_hold,0,0,6
SO-004415,1,3,quality_hold,0,0,2
SO-004416,1,4,logistics,0,0,2
SO-004417,1,5,production_delay,0,0,5
SO-004418,0,0,on_time,0,0,-1
SO-004419,1,4,material_shortage,0,0,4
SO-004420,1,1,production_delay,0,0,3
SO-004421,1,5,material_shortage,0,0,4
SO-004422,1,5,material_shortage,0,0,4
SO-004423,1,2,logistics,0,0,1
SO-004424,0,0,on_time,0,0,0
SO-004425,1,6,logistics,0,0,6
SO-004426,0,0,on_time,0,0,-1
SO-004427,1,2,production_delay,0,0,1
SO-004429,1,6,material_shortage,0,0,6
SO-004430,1,4,production_delay,0,0,3
SO-004431,0,0,on_time,0,0,-1
SO-004432,1,3,production_delay,0,0,1
SO-004433,1,7,material_shortage,0,0,6
SO-004434,0,0,on_time,0,0,-1
SO-004435,1,4,quality_hold,0,1,4
SO-004436,1,6,quality_hold,0,0,6
SO-004437,1,6,logistics,0,0,5
SO-004438,1,5,production_delay,0,1,5
SO-004439,1,3,production_delay,0,1,2
SO-004440,1,7,production_delay,0,0,7
SO-004441,1,7,logistics,0,0,6
SO-004442,1,2,quality_hold,0,1,3
SO-004443,1,5,production_delay,0,0,5
SO-004444,0,0,on_time,0,0,-1
SO-004445,1,3,logistics,0,0,2
SO-004446,1,11,quality_hold,1,1,10
SO-004447,1,4,logistics,0,0,2
SO-004449,1,5,quality_hold,0,1,5
SO-004451,1,2,production_delay,0,0,2
SO-004452,1,5,material_shortage,1,0,5
SO-004453,1,7,logistics,0,0,6
SO-004454,1,1,logistics,0,0,2
SO-004455,1,3,production_delay,0,0,3
SO-004456,1,7,quality_hold,0,1,7
SO-004457,1,5,logistics,0,0,5
SO-004458,0,0,on_time,0,0,-1
SO-004459,1,4,logistics,0,0,6
SO-004460,0,0,on_time,0,0,-1
SO-004461,1,5,logistics,0,0,7
SO-004462,0,0,on_time,0,0,0
SO-004463,1,7,material_shortage,1,0,7
SO-004464,1,1,quality_hold,0,0,0
SO-004465,1,6,quality_hold,0,0,4
SO-004466,0,0,on_time,0,0,-1
SO-004467,1,1,material_shortage,0,0,3
SO-004468,1,2,logistics,0,0,2
SO-004469,1,6,quality_hold,0,0,6
SO-004470,1,7,production_delay,1,0,7
SO-004471,1,7,material_shortage,0,0,7
SO-004472,1,6,logistics,1,0,5
SO-004473,1,2,quality_hold,0,0,2
SO-004474,0,0,on_time,0,0,-1
SO-004475,0,0,on_time,0,0,0
SO-004476,1,4,production_delay,0,0,4
SO-004477,1,4,production_delay,0,1,4
SO-004478,1,5,quality_hold,0,0,3
SO-004479,1,4,production_delay,0,0,5
SO-004480,1,4,quality_hold,0,0,5
SO-004481,0,0,on_time,0,0,0
SO-004482,0,0,on_time,0,0,-1
SO-004483,0,0,on_time,0,0,1
SO-004484,1,3,logistics,0,0,1
SO-004485,1,5,production_delay,0,0,7
SO-004486,1,2,logistics,1,0,3
SO-004487,0,0,on_time,0,0,-1
SO-004488,0,0,on_time,0,0,-1
SO-004489,1,4,production_delay,0,0,4
SO-004490,1,3,logistics,0,0,5
SO-004491,0,0,on_time,0,0,-1
SO-004492,1,1,production_delay,0,0,0
SO-004493,1,1,logistics,0,0,1
SO-004495,0,0,on_time,0,0,-1
SO-004496,1,7,production_delay,0,0,5
SO-004497,0,0,on_time,0,0,2
SO-004498,1,10,production_delay,0,1,9
SO-004499,1,9,production_delay,1,0,10
SO-004500,1,3,production_delay,1,0,3
SO-004501,1,7,material_shortage,1,0,9
SO-004502,1,2,logistics,0,0,2
SO-004503,1,5,production_delay,0,0,7
SO-004504,1,4,production_delay,0,0,5
SO-004505,1,5,material_shortage,0,0,3
SO-004506,1,6,production_delay,0,1,5
SO-004507,1,5,material_shortage,0,0,5
SO-004508,1,4,logistics,0,0,3
SO-004509,0,0,on_time,0,0,-1
SO-004510,1,9,material_shortage,0,1,9
SO-004511,1,2,logistics,0,0,2
SO-004512,0,0,on_time,0,0,0
SO-004513,0,0,on_time,0,0,1
SO-004514,1,3,logistics,0,0,2
SO-004515,1,3,production_delay,0,0,3
SO-004516,1,3,production_delay,0,0,5
SO-004517,0,0,on_time,0,0,-1
SO-004518,1,3,production_delay,0,0,5
SO-004519,1,1,logistics,0,0,1
SO-004520,1,9,production_delay,0,1,10
SO-004522,1,5,production_delay,0,0,5
SO-004523,1,1,production_delay,0,0,3
SO-004524,1,4,quality_hold,0,0,4
SO-004525,1,1,production_delay,0,0,1
SO-004526,1,3,logistics,0,0,2
SO-004527,0,0,on_time,0,0,0
SO-004528,1,7,production_delay,1,0,8
SO-004529,1,5,quality_hold,0,0,7
SO-004530,1,9,material_shortage,0,0,7
SO-004531,1,3,production_delay,0,0,3
SO-004532,1,4,production_delay,0,0,4
SO-004533,0,0,on_time,0,0,2
SO-004534,0,0,on_time,0,1,2
SO-004535,1,8,quality_hold,0,0,6
SO-004536,1,1,production_delay,0,0,1
SO-004537,1,8,logistics,0,0,6
SO-004538,1,6,material_shortage,0,0,7
SO-004539,1,6,production_delay,0,0,6
SO-004540,1,7,material_shortage,0,0,6
SO-004541,1,7,logistics,0,0,6
SO-004542,1,3,production_delay,1,0,4
SO-004543,1,3,material_shortage,0,0,3
SO-004544,1,1,logistics,0,0,1
SO-004545,1,6,material_shortage,0,0,4
SO-004546,1,4,production_delay,0,0,3
SO-004547,1,6,production_delay,0,0,4
SO-004548,1,8,production_delay,0,0,7
SO-004549,1,7,logistics,0,0,7
SO-004550,1,7,material_shortage,0,0,5
SO-004551,0,0,on_time,0,0,2
SO-004552,1,3,production_delay,0,0,3
SO-004553,0,0,on_time,0,0,-1
SO-004554,1,3,logistics,0,0,5
SO-004555,0,0,on_time,0,0,-1
SO-004556,0,0,on_time,0,0,-1
SO-004557,1,7,production_delay,0,1,6
SO-004558,1,5,logistics,0,0,3
SO-004559,1,1,material_shortage,0,0,1
SO-004560,1,11,logistics,1,0,10
SO-004561,1,6,logistics,0,0,5
SO-004562,1,3,logistics,0,0,3
SO-004563,1,3,material_shortage,0,0,3
SO-004564,1,3,quality_hold,0,0,1
SO-004565,1,3,production_delay,0,0,3
SO-004566,1,2,production_delay,0,0,4
SO-004567,1,9,production_delay,0,0,7
SO-004568,1,5,production_delay,0,0,3
SO-004569,0,0,on_time,0,0,0
SO-004570,1,2,material_shortage,0,0,1
SO-004571,1,1,logistics,0,0,2
SO-004572,1,3,production_delay,0,0,2
SO-004574,1,1,logistics,0,0,2
SO-004575,1,1,production_delay,0,0,1
SO-004576,1,4,production_delay,0,0,3
SO-004577,1,11,production_delay,0,1,10
SO-004578,1,5,production_delay,0,1,5
SO-004579,0,0,on_time,0,0,-1
SO-004580,1,1,material_shortage,0,0,3
SO-004581,1,4,production_delay,0,0,5
SO-004582,1,3,production_delay,0,0,5
SO-004583,1,6,production_delay,0,0,5
SO-004584,1,6,material_shortage,1,0,6
SO-004585,1,5,production_delay,0,0,7
SO-004586,0,0,on_time,0,0,0
SO-004587,1,7,quality_hold,0,0,6
SO-004588,1,7,production_delay,0,0,7
SO-004589,1,1,material_shortage,0,0,3
SO-004590,1,3,material_shortage,0,0,2
SO-004591,1,4,production_delay,0,0,5
SO-004592,1,5,production_delay,0,0,6
SO-004593,1,10,quality_hold,1,0,8
SO-004595,1,9,production_delay,1,0,9
SO-004596,1,2,logistics,0,0,2
SO-004597,1,7,production_delay,0,1,7
SO-004598,1,4,logistics,0,0,5
SO-004599,1,5,material_shortage,0,0,6
SO-004600,1,3,production_delay,0,0,3
SO-004601,1,8,material_shortage,0,1,10
SO-004602,1,1,material_shortage,0,0,2
SO-004603,0,0,on_time,0,0,0
SO-004604,1,7,logistics,1,0,7
SO-004605,1,5,production_delay,0,0,7
SO-004606,1,2,material_shortage,0,0,3
SO-004607,1,1,logistics,0,0,2
SO-004608,1,12,material_shortage,1,0,11
SO-004609,1,7,logistics,0,0,6
SO-004610,1,6,production_delay,0,0,7
SO-004611,1,3,quality_hold,0,0,1
SO-004612,1,4,quality_hold,0,0,4
SO-004613,1,2,logistics,0,0,4
SO-004614,1,4,production_delay,1,0,4
SO-004615,1,9,production_delay,0,1,7
SO-004616,0,0,on_time,0,0,2
SO-004617,1,1,production_delay,0,0,3
SO-004618,1,9,material_shortage,0,1,8
SO-004619,1,2,logistics,0,0,4
SO-004620,1,2,quality_hold,0,0,2
SO-004621,1,7,logistics,0,0,7
SO-004622,1,2,logistics,0,1,3
SO-004623,1,3,logistics,0,0,5
SO-004624,0,0,on_time,0,0,-1
SO-004625,1,5,logistics,0,0,5
SO-004626,1,10,production_delay,0,1,8
SO-004627,1,3,production_delay,0,0,1
SO-004628,1,5,quality_hold,0,0,6
SO-004629,0,0,on_time,0,0,1
SO-004630,1,4,production_delay,0,0,3
SO-004631,1,1,production_delay,0,0,-1
SO-004632,1,2,production_delay,0,0,2
SO-004633,0,0,on_time,0,0,-1
SO-004634,1,5,production_delay,0,0,5
SO-004635,1,6,production_delay,0,0,4
SO-004636,0,0,on_time,0,0,0
SO-004637,1,5,logistics,0,0,3
SO-004638,1,4,production_delay,1,0,5
SO-004639,1,4,production_delay,1,0,6
SO-004640,1,8,production_delay,0,0,6
SO-004641,0,0,on_time,0,0,-1
SO-004642,1,5,production_delay,1,0,4
SO-004643,0,0,on_time,0,0,0
SO-004644,1,2,logistics,0,0,3
SO-004645,1,1,quality_hold,0,0,2
SO-004646,1,5,material_shortage,0,0,6
SO-004647,1,1,production_delay,0,0,1
SO-004648,0,0,on_time,0,0,-1
SO-004649,1,6,material_shortage,1,0,8
SO-004650,1,4,production_delay,0,0,3
SO-004651,1,1,material_shortage,0,0,0
SO-004652,0,0,on_time,0,0,-1
SO-004653,1,3,material_shortage,0,0,3
SO-004654,0,0,on_time,0,0,-1
SO-004655,0,0,on_time,0,0,-1
SO-004656,1,7,logistics,0,0,5
SO-004657,1,1,logistics,0,0,2
SO-004658,1,8,production_delay,0,1,7
SO-004659,0,0,on_time,0,0,2
SO-004660,1,2,production_delay,0,0,1
SO-004661,1,9,production_delay,0,1,9
SO-004662,0,0,on_time,0,0,2
SO-004663,1,1,logistics,0,0,2
SO-004664,1,7,production_delay,0,0,6
SO-004665,1,5,material_shortage,0,0,3
SO-004666,1,7,material_shortage,0,0,7
SO-004667,0,0,on_time,0,0,-1
SO-004668,0,0,on_time,0,0,-1
SO-004669,1,11,material_shortage,1,0,9
SO-004670,1,1,material_shortage,0,0,1
SO-004671,1,4,logistics,0,0,3
SO-004672,1,1,logistics,0,0,-1
SO-004673,1,7,production_delay,0,0,5
SO-004674,0,0,on_time,0,0,0
SO-004675,1,5,logistics,0,0,5
SO-004677,1,3,production_delay,0,1,4
SO-004678,0,0,on_time,0,0,-1
SO-004679,1,8,logistics,0,0,7
SO-004680,1,1,production_delay,0,0,-1
SO-004681,0,0,on_time,0,1,2
SO-004682,0,0,on_time,0,0,0
SO-004683,0,0,on_time,0,0,0
SO-004684,1,7,logistics,0,0,7
SO-004685,1,3,production_delay,0,1,2
SO-004686,1,4,production_delay,0,0,3
SO-004687,0,0,on_time,0,0,-1
SO-004688,1,6,material_shortage,0,0,4
SO-004689,1,8,production_delay,0,0,7
SO-004690,1,3,production_delay,0,0,3
SO-004691,1,3,production_delay,0,0,2
SO-004692,1,4,logistics,0,0,4
SO-004693,1,1,production_delay,0,0,2
SO-004694,1,7,quality_hold,0,1,7
SO-004695,1,1,production_delay,0,0,2
SO-004696,1,2,quality_hold,0,0,1
SO-004697,1,6,production_delay,0,0,5
SO-004698,1,5,logistics,0,0,6
SO-004699,0,0,on_time,0,0,-1
SO-004700,1,9,production_delay,1,0,10
SO-004701,1,5,production_delay,0,0,6
SO-004702,1,2,production_delay,0,0,2
SO-004703,1,5,logistics,0,0,3
SO-004704,1,4,material_shortage,0,0,2
SO-004705,1,3,production_delay,0,0,1
SO-004706,1,4,production_delay,0,0,2
SO-004707,1,2,quality_hold,0,0,0
SO-004708,0,0,on_time,0,0,0
SO-004709,1,1,production_delay,0,0,3
SO-004710,1,5,logistics,0,0,5
SO-004711,1,4,production_delay,0,0,2
SO-004712,1,6,production_delay,0,0,6
SO-004713,1,8,quality_hold,0,0,6
SO-004714,0,0,on_time,0,0,-1
SO-004715,0,0,on_time,0,0,1
SO-004716,1,1,material_shortage,0,0,3
SO-004717,1,1,production_delay,0,0,-1
SO-004718,1,5,logistics,0,0,5
SO-004719,1,5,production_delay,1,0,4
SO-004720,1,1,logistics,0,0,2
SO-004721,0,0,on_time,0,0,-1
SO-004722,1,8,production_delay,0,0,6
SO-004723,0,0,on_time,0,0,-1
SO-004724,1,2,material_shortage,0,0,2
SO-004725,1,1,production_delay,0,0,-1
SO-004726,0,0,on_time,0,0,0
SO-004727,1,5,logistics,0,0,7
SO-004728,1,1,logistics,0,0,2
SO-004729,1,5,material_shortage,0,0,5
SO-004730,0,0,on_time,0,0,-1
SO-004731,0,0,on_time,0,0,0
SO-004732,1,4,quality_hold,0,1,3
SO-004733,0,0,on_time,0,0,0
SO-004734,1,3,production_delay,0,0,4
SO-004735,0,0,on_time,0,0,-1
SO-004736,1,7,material_shortage,0,0,5
SO-004737,0,0,on_time,0,0,-1
SO-004738,1,6,quality_hold,0,0,6
SO-004739,1,6,production_delay,0,1,6
SO-004740,1,7,production_delay,0,0,7
SO-004741,0,0,on_time,0,0,0
SO-004742,1,6,production_delay,0,1,6
SO-004743,1,4,material_shortage,0,0,6
SO-004744,0,0,on_time,0,0,0
SO-004745,1,5,logistics,0,0,6
SO-004746,1,8,logistics,0,0,7
SO-004747,0,0,on_time,0,0,1
SO-004748,1,7,production_delay,0,0,5
SO-004749,1,2,logistics,0,0,4
SO-004750,1,6,production_delay,0,0,4
SO-004751,1,5,material_shortage,0,0,3
SO-004752,1,1,production_delay,0,0,0
SO-004753,0,0,on_time,0,0,0
SO-004754,1,6,production_delay,0,0,6
SO-004755,1,3,quality_hold,0,0,3
SO-004756,1,1,production_delay,0,0,1
SO-004757,0,0,on_time,0,0,-1
SO-004758,1,9,material_shortage,0,0,7
SO-004759,1,5,quality_hold,0,0,5
SO-004761,1,2,logistics,0,0,0
SO-004762,0,0,on_time,0,0,-1
SO-004763,0,0,on_time,0,0,-1
SO-004764,1,6,production_delay,0,0,4
SO-004766,1,5,logistics,0,0,4
SO-004767,1,3,production_delay,0,0,3
SO-004768,0,0,on_time,0,0,2
SO-004769,1,2,production_delay,0,0,0
SO-004770,1,5,logistics,0,0,7
SO-004771,1,7,quality_hold,0,1,6
SO-004772,1,2,production_delay,0,0,1
SO-004773,1,8,quality_hold,0,0,7
SO-004774,1,8,material_shortage,1,0,9
SO-004775,0,0,on_time,0,0,1
SO-004776,1,1,production_delay,0,0,2
SO-004777,1,6,logistics,1,0,7
SO-004778,0,0,on_time,0,0,0
SO-004779,1,5,production_delay,0,0,3
SO-004780,1,8,logistics,0,0,7
SO-004781,1,1,production_delay,0,0,1
SO-004782,1,8,quality_hold,0,1,10
SO-004783,1,2,production_delay,0,0,2
SO-004784,1,4,production_delay,0,0,2
SO-004785,1,8,production_delay,0,0,7
SO-004786,0,0,on_time,0,0,-1
SO-004787,1,5,material_shortage,0,0,4
SO-004788,1,4,production_delay,0,0,2
SO-004789,1,12,logistics,1,0,11
SO-004790,1,2,material_shortage,0,0,4
SO-004791,1,4,production_delay,0,0,2
SO-004792,1,2,production_delay,0,0,2
SO-004793,1,2,production_delay,0,0,1
SO-004794,1,6,production_delay,0,0,4
SO-004795,1,6,quality_hold,0,0,4
SO-004796,1,4,production_delay,0,0,4
SO-004797,1,10,logistics,0,1,10
SO-004798,1,6,production_delay,0,0,5
SO-004799,1,4,production_delay,0,0,4
SO-004800,1,7,quality_hold,0,0,5
SO-004801,1,7,material_shortage,0,0,6
SO-004802,0,0,on_time,0,0,0
SO-004803,0,0,on_time,0,0,0
SO-004804,1,9,production_delay,1,0,10
SO-004806,1,7,production_delay,0,0,5
SO-004807,1,1,quality_hold,0,0,2
SO-004808,1,4,production_delay,0,0,4
SO-004809,1,8,production_delay,0,0,7
SO-004810,0,0,on_time,0,0,-1
SO-004811,0,0,on_time,0,0,-1
SO-004812,1,1,quality_hold,0,0,0
SO-004813,1,1,production_delay,0,0,-1
SO-004814,1,3,production_delay,0,0,2
SO-004815,1,5,material_shortage,0,0,6
SO-004816,1,4,production_delay,0,0,5
SO-004817,1,7,logistics,0,0,6
SO-004818,1,6,production_delay,0,1,8
SO-004820,0,0,on_time,0,0,-1
SO-004821,1,7,logistics,0,0,7
SO-004822,1,1,production_delay,0,0,0
SO-004823,1,14,material_shortage,1,1,14
SO-004824,1,2,production_delay,0,0,2
SO-004825,1,9,logistics,0,0,7
SO-004826,0,0,on_time,0,0,-1
SO-004827,1,1,quality_hold,0,0,3
SO-004828,1,2,material_shortage,0,0,0
SO-004829,1,2,logistics,0,0,2
SO-004830,1,1,logistics,0,0,1
SO-004831,1,4,material_shortage,0,0,6
SO-004832,1,6,material_shortage,0,0,7
SO-004833,1,6,logistics,0,0,4
SO-004834,0,0,on_time,0,0,0
SO-004835,1,2,production_delay,0,0,0
SO-004836,1,3,production_delay,0,1,4
SO-004837,0,0,on_time,0,0,0
SO-004838,1,9,material_shortage,1,0,10
SO-004839,1,2,logistics,0,0,4
SO-004840,1,4,logistics,0,0,4
SO-004841,1,6,production_delay,0,0,6
SO-004842,1,4,quality_hold,0,0,4
SO-004843,1,5,material_shortage,0,0,5
SO-004844,1,1,logistics,0,0,-1
SO-004845,1,7,production_delay,0,1,5
SO-004846,0,0,on_time,0,1,2
