run_id,defect_rate,high_defect_risk,dominant_defect_code,risk_prob
RUN-005839,0.08,1,SCRATCH,0.3876
RUN-005840,0.05,0,SOLDER_VOID,0.2551
RUN-005841,0.08,1,SURFACE_DENT,0.3866
RUN-005842,0.07,1,SURFACE_DENT,0.3697
RUN-005843,0.0,0,NONE,0.1275
RUN-005844,0.032,0,SOLDER_VOID,0.1473
RUN-005845,0.08,1,SURFACE_DENT,0.3782
RUN-005846,0.064,1,SCRATCH,0.415
RUN-005847,0.032,0,SCRATCH,0.0466
RUN-005848,0.02,0,SCRATCH,0.0768
RUN-005849,0.02,0,SURFACE_DENT,0.0873
RUN-005850,0.02,0,SOLDER_VOID,0.0518
RUN-005851,0.0125,0,SCRATCH,0.1351
RUN-005852,0.025,0,DIMENSION,0.1932
RUN-005853,0.0375,0,SOLDER_VOID,0.1301
RUN-005854,0.015,0,SURFACE_DENT,0.1139
RUN-005855,0.035,0,SURFACE_DENT,0.1205
RUN-005856,0.02,0,SOLDER_VOID,0.1347
RUN-005857,0.0125,0,SOLDER_VOID,0.0766
RUN-005858,0.04,0,SCRATCH,0.1522
RUN-005859,0.09,1,SOLDER_VOID,0.5467
RUN-005860,0.1,1,SOLDER_VOID,0.689
RUN-005861,0.05,0,MISSING_PART,0.3536
RUN-005862,0.06,1,SCRATCH,0.4241
RUN-005863,0.075,1,SURFACE_DENT,0.398
RUN-005864,0.0875,1,CONTAMINATION,0.3847
RUN-005865,0.024,0,SURFACE_DENT,0.1106
RUN-005866,0.032,0,MISSING_PART,0.1106
RUN-005867,0.05,0,SURFACE_DENT,0.2166
RUN-005868,0.016,0,CONTAMINATION,0.0816
RUN-005869,0.0375,0,NONE,0.1835
RUN-005870,0.0375,0,MISSING_PART,0.1921
RUN-005871,0.05,0,CONTAMINATION,0.2176
RUN-005872,0.065,1,MISSING_PART,0.3274
RUN-005873,0.06,1,DIMENSION,0.2558
RUN-005874,0.0375,1,MISSING_PART,0.1653
RUN-005875,0.04,1,SCRATCH,0.2646
RUN-005876,0.048,0,DIMENSION,0.3046
RUN-005877,0.12,1,CONTAMINATION,0.7943
RUN-005878,0.1,1,NONE,0.8008
RUN-005879,0.12,1,SURFACE_DENT,0.7669
RUN-005880,0.1,1,MISSING_PART,0.6581
RUN-005881,0.025,0,SCRATCH,0.1711
RUN-005882,0.04,0,SOLDER_VOID,0.1847
RUN-005883,0.03,0,CONTAMINATION,0.1476
RUN-005884,0.02,0,SCRATCH,0.0991
RUN-005885,0.024,0,SURFACE_DENT,0.0832
RUN-005886,0.01,0,SOLDER_VOID,0.1523
RUN-005887,0.01,0,SOLDER_VOID,0.0998
RUN-005888,0.02,0,SOLDER_VOID,0.1546
RUN-005889,0.0375,0,DIMENSION,0.1102
RUN-005890,0.04,0,SCRATCH,0.1169
RUN-005891,0.02,0,SURFACE_DENT,0.2319
RUN-005892,0.03,0,SURFACE_DENT,0.2742
RUN-005893,0.03,0,SURFACE_DENT,0.2255
RUN-005894,0.04,0,SURFACE_DENT,0.2028
RUN-005895,0.06,1,MISSING_PART,0.4273
RUN-005896,0.05,0,CONTAMINATION,0.4321
RUN-005897,0.04,0,SURFACE_DENT,0.3782
RUN-005898,0.055,1,MISSING_PART,0.4143
RUN-005899,0.0625,1,SCRATCH,0.3361
RUN-005900,0.064,1,DIMENSION,0.4184
RUN-005901,0.075,1,DIMENSION,0.4609
RUN-005902,0.08,1,MISSING_PART,0.491
RUN-005903,0.05,0,SURFACE_DENT,0.2431
RUN-005904,0.024,0,DIMENSION,0.1511
RUN-005905,0.02,0,DIMENSION,0.2695
RUN-005906,0.03,0,CONTAMINATION,0.2392
RUN-005907,0.03,0,SOLDER_VOID,0.2405
RUN-005908,0.05,0,MISSING_PART,0.2166
RUN-005909,0.03,0,DIMENSION,0.2243
RUN-005910,0.0375,0,SURFACE_DENT,0.1706
RUN-005911,0.05,0,SCRATCH,0.2585
RUN-005912,0.045,0,SURFACE_DENT,0.2221
RUN-005913,0.06,1,SCRATCH,0.3269
RUN-005914,0.075,1,CONTAMINATION,0.4046
RUN-005915,0.075,1,CONTAMINATION,0.4245
RUN-005916,0.06,1,SURFACE_DENT,0.3237
RUN-005917,0.05,0,SCRATCH,0.3742
RUN-005918,0.055,1,SCRATCH,0.3742
RUN-005919,0.025,0,DIMENSION,0.1017
RUN-005920,0.01,0,CONTAMINATION,0.0792
RUN-005921,0.02,0,SCRATCH,0.2703
RUN-005922,0.01,0,DIMENSION,0.1145
RUN-005923,0.06,1,DIMENSION,0.3046
RUN-005924,0.08,1,SOLDER_VOID,0.2846
RUN-005925,0.0375,0,SURFACE_DENT,0.2179
RUN-005926,0.02,0,DIMENSION,0.1204
RUN-005927,0.04,0,SOLDER_VOID,0.1467
RUN-005928,0.016,0,NONE,0.1379
RUN-005929,0.02,0,DIMENSION,0.1837
RUN-005930,0.035,0,DIMENSION,0.1631
RUN-005931,0.075,1,CONTAMINATION,0.4326
RUN-005932,0.05,0,DIMENSION,0.3806
RUN-005933,0.06,1,SCRATCH,0.3385
RUN-005934,0.05,0,DIMENSION,0.3396
RUN-005935,0.075,1,SURFACE_DENT,0.5532
RUN-005936,0.08,1,SOLDER_VOID,0.5209
RUN-005937,0.025,0,SURFACE_DENT,0.0585
RUN-005938,0.02,0,SCRATCH,0.0703
RUN-005939,0.02,0,SCRATCH,0.0601
RUN-005940,0.0,0,NONE,0.024
RUN-005941,0.01,0,MISSING_PART,0.0246
RUN-005942,0.01,0,SOLDER_VOID,0.0469
RUN-005943,0.056,1,SOLDER_VOID,0.2589
RUN-005944,0.0375,0,SURFACE_DENT,0.2689
RUN-005945,0.045,1,SURFACE_DENT,0.2616
RUN-005946,0.0125,0,DIMENSION,0.1044
RUN-005947,0.0375,0,DIMENSION,0.2291
RUN-005948,0.056,1,SCRATCH,0.257
RUN-005949,0.07,1,DIMENSION,0.4196
RUN-005950,0.09,1,SCRATCH,0.5507
RUN-005951,0.08,1,CONTAMINATION,0.5757
RUN-005952,0.0875,1,SOLDER_VOID,0.5527
RUN-005953,0.0875,1,CONTAMINATION,0.5883
RUN-005954,0.0875,1,SURFACE_DENT,0.5575
RUN-005955,0.08,1,SURFACE_DENT,0.5327
RUN-005956,0.08,1,SURFACE_DENT,0.5147
RUN-005957,0.0875,1,MISSING_PART,0.4858
RUN-005958,0.095,1,MISSING_PART,0.5231
RUN-005959,0.06,1,DIMENSION,0.4066
RUN-005960,0.06,1,SOLDER_VOID,0.3793
RUN-005961,0.04,0,CONTAMINATION,0.2386
RUN-005962,0.03,0,MISSING_PART,0.2036
RUN-005963,0.01,0,DIMENSION,0.1934
RUN-005964,0.04,0,DIMENSION,0.1662
RUN-005965,0.11,1,DIMENSION,0.6619
RUN-005966,0.12,1,DIMENSION,0.7832
RUN-005967,0.096,1,SCRATCH,0.7494
RUN-005968,0.12,1,DIMENSION,0.7231
RUN-005969,0.016,0,SCRATCH,0.1857
RUN-005970,0.02,0,DIMENSION,0.1746
RUN-005971,0.025,0,SCRATCH,0.2617
RUN-005972,0.03,0,SURFACE_DENT,0.1982
RUN-005973,0.008,0,SOLDER_VOID,0.0883
RUN-005974,0.02,0,DIMENSION,0.1542
RUN-005975,0.025,0,SCRATCH,0.2493
RUN-005976,0.04,0,DIMENSION,0.1959
RUN-005977,0.025,0,DIMENSION,0.1606
RUN-005978,0.024,0,DIMENSION,0.1683
RUN-005979,0.05,0,SOLDER_VOID,0.1925
RUN-005980,0.072,1,NONE,0.3667
RUN-005981,0.06,1,SCRATCH,0.2565
RUN-005982,0.024,0,SOLDER_VOID,0.1125
RUN-005983,0.09,1,SURFACE_DENT,0.4609
RUN-005984,0.05,0,SCRATCH,0.3125
RUN-005985,0.125,1,SCRATCH,0.5499
RUN-005986,0.1,1,SCRATCH,0.6941
RUN-005987,0.04,0,SOLDER_VOID,0.2434
RUN-005988,0.06,1,CONTAMINATION,0.2019
RUN-005989,0.05,0,SOLDER_VOID,0.2097
RUN-005990,0.03,0,SOLDER_VOID,0.0757
RUN-005991,0.032,0,SOLDER_VOID,0.2071
RUN-005992,0.04,0,SCRATCH,0.2573
RUN-005993,0.03,1,CONTAMINATION,0.1659
RUN-005994,0.02,0,MISSING_PART,0.1439
RUN-005995,0.03,0,DIMENSION,0.2017
RUN-005996,0.015,0,DIMENSION,0.0778
RUN-005997,0.02,0,CONTAMINATION,0.1655
RUN-005998,0.015,0,SOLDER_VOID,0.1446
RUN-005999,0.0,0,NONE,0.0474
RUN-006000,0.02,0,DIMENSION,0.1426
RUN-006001,0.05,0,SURFACE_DENT,0.07
RUN-006002,0.04,0,MISSING_PART,0.0599
RUN-006003,0.0,0,NONE,0.0106
RUN-006004,0.025,0,SCRATCH,0.0337
RUN-006005,0.0,0,NONE,0.0182
RUN-006006,0.0125,0,SURFACE_DENT,0.0338
RUN-006007,0.0,0,NONE,0.0487
RUN-006008,0.0,0,NONE,0.0225
RUN-006009,0.02,0,DIMENSION,0.0855
RUN-006010,0.04,0,MISSING_PART,0.2055
RUN-006011,0.025,0,SURFACE_DENT,0.1691
RUN-006012,0.025,0,SURFACE_DENT,0.2082
RUN-006013,0.04,0,CONTAMINATION,0.1029
RUN-006014,0.016,0,DIMENSION,0.1324
RUN-006015,0.04,0,CONTAMINATION,0.2175
RUN-006016,0.0,0,NONE,0.1063
RUN-006017,0.05,0,SURFACE_DENT,0.2547
RUN-006018,0.03,0,SOLDER_VOID,0.2376
RUN-006019,0.05,0,CONTAMINATION,0.2601
RUN-006020,0.06,1,SURFACE_DENT,0.302
RUN-006021,0.125,1,NONE,0.7679
RUN-006022,0.125,1,SOLDER_VOID,0.812
RUN-006023,0.04,0,DIMENSION,0.0954
RUN-006024,0.0,0,NONE,0.0879
RUN-006025,0.15,1,DIMENSION,0.8377
RUN-006026,0.104,1,SCRATCH,0.6635
RUN-006027,0.065,1,SCRATCH,0.2773
RUN-006028,0.06,1,SCRATCH,0.2647
RUN-006029,0.032,0,SCRATCH,0.1589
RUN-006030,0.06,1,SOLDER_VOID,0.3958
RUN-006031,0.0375,0,SURFACE_DENT,0.1987
RUN-006032,0.05,0,DIMENSION,0.352
RUN-006033,0.02,0,DIMENSION,0.0423
RUN-006034,0.0,0,NONE,0.0339
RUN-006035,0.06,1,CONTAMINATION,0.4115
RUN-006036,0.06,1,DIMENSION,0.4115
RUN-006037,0.04,0,SURFACE_DENT,0.2305
RUN-006038,0.025,0,SOLDER_VOID,0.1494
RUN-006039,0.02,0,SCRATCH,0.0859
RUN-006040,0.0375,0,SURFACE_DENT,0.1265
RUN-006041,0.06,1,DIMENSION,0.2797
RUN-006042,0.04,0,SURFACE_DENT,0.2376
RUN-006043,0.064,1,CONTAMINATION,0.4286
RUN-006044,0.08,1,CONTAMINATION,0.3838
RUN-006045,0.128,1,CONTAMINATION,0.7392
RUN-006046,0.11,1,SCRATCH,0.7146
RUN-006047,0.14,1,SURFACE_DENT,0.7609
RUN-006048,0.112,1,SURFACE_DENT,0.6052
RUN-006049,0.06,1,DIMENSION,0.4282
RUN-006050,0.08,1,CONTAMINATION,0.4517
RUN-006051,0.088,1,SURFACE_DENT,0.5388
RUN-006052,0.0875,1,SCRATCH,0.5239
RUN-006053,0.1,1,SURFACE_DENT,0.6044
RUN-006054,0.08,1,MISSING_PART,0.4529
RUN-006055,0.08,1,DIMENSION,0.5169
RUN-006056,0.04,0,SOLDER_VOID,0.2504
RUN-006057,0.05,0,SOLDER_VOID,0.1719
RUN-006058,0.0125,0,SURFACE_DENT,0.0864
RUN-006059,0.01,0,CONTAMINATION,0.0553
RUN-006060,0.025,0,SURFACE_DENT,0.0896
RUN-006061,0.032,0,SCRATCH,0.0636
RUN-006062,0.032,0,NONE,0.1769
RUN-006063,0.03,0,SURFACE_DENT,0.1842
RUN-006064,0.025,0,DIMENSION,0.1848
RUN-006065,0.0625,1,SCRATCH,0.1539
RUN-006066,0.055,1,NONE,0.1854
RUN-006067,0.06,1,SOLDER_VOID,0.2773
RUN-006068,0.04,0,SOLDER_VOID,0.2577
RUN-006069,0.04,0,SURFACE_DENT,0.4092
RUN-006070,0.08,1,SCRATCH,0.4207
RUN-006071,0.0625,1,SCRATCH,0.5391
RUN-006072,0.075,1,CONTAMINATION,0.5516
RUN-006073,0.02,0,SURFACE_DENT,0.1371
RUN-006074,0.04,0,NONE,0.1839
RUN-006075,0.06,1,DIMENSION,0.2443
RUN-006076,0.0375,0,SCRATCH,0.1371
RUN-006077,0.02,0,DIMENSION,0.176
RUN-006078,0.0,0,NONE,0.0855
RUN-006079,0.04,0,SOLDER_VOID,0.308
RUN-006080,0.035,0,MISSING_PART,0.3012
RUN-006081,0.04,0,NONE,0.1171
RUN-006082,0.06,1,SOLDER_VOID,0.3135
RUN-006083,0.01,0,CONTAMINATION,0.1568
RUN-006084,0.015,0,SOLDER_VOID,0.1554
RUN-006085,0.01,0,MISSING_PART,0.1323
RUN-006086,0.04,0,SOLDER_VOID,0.2803
RUN-006087,0.025,0,SURFACE_DENT,0.0571
RUN-006088,0.032,0,MISSING_PART,0.0526
RUN-006089,0.04,0,CONTAMINATION,0.1353
RUN-006090,0.03,0,SCRATCH,0.2661
RUN-006091,0.016,0,SCRATCH,0.0612
RUN-006092,0.0,0,NONE,0.0526
RUN-006093,0.06,1,DIMENSION,0.3021
RUN-006094,0.024,0,DIMENSION,0.2479
RUN-006095,0.045,0,SURFACE_DENT,0.1455
RUN-006096,0.04,0,SOLDER_VOID,0.232
RUN-006097,0.04,0,SOLDER_VOID,0.2846
RUN-006098,0.06,1,SCRATCH,0.2718
RUN-006099,0.032,0,SOLDER_VOID,0.2364
RUN-006100,0.0625,1,SOLDER_VOID,0.2462
RUN-006101,0.024,0,SCRATCH,0.127
RUN-006102,0.01,0,SOLDER_VOID,0.0836
RUN-006103,0.1,1,MISSING_PART,0.5229
RUN-006104,0.088,1,SURFACE_DENT,0.4333
RUN-006105,0.035,0,SOLDER_VOID,0.1339
RUN-006106,0.025,0,CONTAMINATION,0.0732
RUN-006107,0.05,0,DIMENSION,0.1788
RUN-006108,0.05,0,DIMENSION,0.2097
RUN-006109,0.06,1,DIMENSION,0.1637
RUN-006110,0.07,1,MISSING_PART,0.3258
RUN-006111,0.03,0,MISSING_PART,0.0305
RUN-006112,0.01,0,DIMENSION,0.0225
RUN-006113,0.05,0,MISSING_PART,0.2564
RUN-006114,0.045,0,SCRATCH,0.272
RUN-006115,0.03,0,MISSING_PART,0.1086
RUN-006116,0.05,0,MISSING_PART,0.3042
RUN-006117,0.02,0,DIMENSION,0.0485
RUN-006118,0.0,0,NONE,0.0201
RUN-006119,0.0125,0,DIMENSION,0.0279
RUN-006120,0.0,0,NONE,0.0425
RUN-006121,0.016,0,CONTAMINATION,0.0401
RUN-006122,0.0125,0,SURFACE_DENT,0.0392
RUN-006123,0.025,0,SCRATCH,0.17
RUN-006124,0.01,0,DIMENSION,0.1216
RUN-006125,0.04,0,SURFACE_DENT,0.3001
RUN-006126,0.08,1,CONTAMINATION,0.4371
RUN-006127,0.075,1,MISSING_PART,0.3715
RUN-006128,0.072,1,SOLDER_VOID,0.3622
RUN-006129,0.04,0,SCRATCH,0.2944
RUN-006130,0.025,0,CONTAMINATION,0.1778
RUN-006131,0.02,0,SCRATCH,0.1681
RUN-006132,0.06,1,SCRATCH,0.2779
RUN-006133,0.05,0,SURFACE_DENT,0.3515
RUN-006134,0.07,1,MISSING_PART,0.3528
RUN-006135,0.06,1,SURFACE_DENT,0.4868
RUN-006136,0.08,1,SOLDER_VOID,0.5227
RUN-006137,0.085,1,NONE,0.584
RUN-006138,0.08,1,SOLDER_VOID,0.3973
RUN-006139,0.0625,1,SCRATCH,0.3587
RUN-006140,0.04,0,SOLDER_VOID,0.3587
RUN-006141,0.04,0,MISSING_PART,0.2657
RUN-006142,0.05,0,SCRATCH,0.238
RUN-006143,0.04,0,SCRATCH,0.2909
RUN-006144,0.05,0,CONTAMINATION,0.2555
RUN-006145,0.048,0,SCRATCH,0.2601
RUN-006146,0.04,0,SOLDER_VOID,0.2859
RUN-006147,0.06,1,SOLDER_VOID,0.4609
RUN-006148,0.08,1,DIMENSION,0.3991
RUN-006149,0.0875,1,SOLDER_VOID,0.4778
RUN-006150,0.08,1,SCRATCH,0.455
RUN-006151,0.035,0,DIMENSION,0.2126
RUN-006152,0.045,0,SURFACE_DENT,0.2126
RUN-006153,0.0,0,NONE,0.1049
RUN-006154,0.05,0,CONTAMINATION,0.1635
RUN-006155,0.008,0,DIMENSION,0.1866
RUN-006156,0.0375,0,CONTAMINATION,0.1866
RUN-006157,0.02,0,DIMENSION,0.2439
RUN-006158,0.02,0,MISSING_PART,0.1389
RUN-006159,0.0375,0,CONTAMINATION,0.2632
RUN-006160,0.025,0,SCRATCH,0.109
RUN-006161,0.04,0,MISSING_PART,0.3036
RUN-006162,0.06,1,SCRATCH,0.248
RUN-006163,0.05,0,SCRATCH,0.271
RUN-006164,0.04,0,MISSING_PART,0.2465
RUN-006165,0.08,1,SCRATCH,0.5247
RUN-006166,0.075,1,SOLDER_VOID,0.5167
RUN-006167,0.048,0,SOLDER_VOID,0.3755
RUN-006168,0.08,1,DIMENSION,0.5683
RUN-006169,0.08,1,SCRATCH,0.4848
RUN-006170,0.04,0,NONE,0.3298
RUN-006171,0.115,1,DIMENSION,0.7342
RUN-006172,0.1125,1,DIMENSION,0.6689
RUN-006173,0.1,1,CONTAMINATION,0.695
RUN-006174,0.12,1,MISSING_PART,0.6717
RUN-006175,0.128,1,NONE,0.7224
RUN-006176,0.1,1,SCRATCH,0.6501
RUN-006177,0.06,1,SURFACE_DENT,0.4057
RUN-006178,0.08,1,CONTAMINATION,0.4578
RUN-006179,0.12,1,DIMENSION,0.6908
RUN-006180,0.12,1,DIMENSION,0.724
RUN-006181,0.06,1,SOLDER_VOID,0.4282
RUN-006182,0.04,0,MISSING_PART,0.3029
RUN-006183,0.06,1,NONE,0.3324
RUN-006184,0.08,1,CONTAMINATION,0.4179
RUN-006185,0.06,1,SCRATCH,0.3614
RUN-006186,0.072,1,MISSING_PART,0.4126
RUN-006187,0.08,1,SURFACE_DENT,0.4505
RUN-006188,0.07,1,SCRATCH,0.4184
RUN-006189,0.055,1,SOLDER_VOID,0.2736
RUN-006190,0.05,0,SOLDER_VOID,0.2474
RUN-006191,0.07,1,DIMENSION,0.2783
RUN-006192,0.02,0,DIMENSION,0.2134
RUN-006193,0.024,0,SURFACE_DENT,0.0886
RUN-006194,0.04,0,CONTAMINATION,0.0879
RUN-006195,0.0375,0,SURFACE_DENT,0.212
RUN-006196,0.024,0,SCRATCH,0.2208
RUN-006197,0.03,0,DIMENSION,0.0818
RUN-006198,0.01,0,SURFACE_DENT,0.0968
RUN-006199,0.025,0,SCRATCH,0.1711
RUN-006200,0.03,0,NONE,0.1506
RUN-006201,0.015,0,CONTAMINATION,0.1761
RUN-006202,0.06,1,SOLDER_VOID,0.398
RUN-006203,0.055,1,DIMENSION,0.3117
RUN-006204,0.07,1,SCRATCH,0.4426
RUN-006205,0.0875,1,CONTAMINATION,0.5424
RUN-006206,0.08,1,SCRATCH,0.5012
RUN-006207,0.025,0,SOLDER_VOID,0.1932
RUN-006208,0.024,0,MISSING_PART,0.2119
RUN-006209,0.072,1,SCRATCH,0.4115
RUN-006210,0.056,1,SOLDER_VOID,0.4212
RUN-006211,0.03,0,DIMENSION,0.2465
RUN-006212,0.025,0,SOLDER_VOID,0.2495
RUN-006213,0.048,0,DIMENSION,0.2434
RUN-006214,0.05,0,SOLDER_VOID,0.1716
RUN-006215,0.03,0,SCRATCH,0.1509
RUN-006216,0.032,0,SOLDER_VOID,0.2419
RUN-006217,0.0,0,NONE,0.0358
RUN-006218,0.0375,0,DIMENSION,0.0365
RUN-006219,0.01,0,MISSING_PART,0.0607
RUN-006220,0.02,0,MISSING_PART,0.0607
RUN-006221,0.01,0,DIMENSION,0.0567
RUN-006222,0.0,0,NONE,0.0398
RUN-006223,0.0625,1,SURFACE_DENT,0.3216
RUN-006224,0.06,1,DIMENSION,0.3742
RUN-006225,0.04,0,SOLDER_VOID,0.089
RUN-006226,0.02,0,NONE,0.0461
RUN-006227,0.04,0,SOLDER_VOID,0.173
RUN-006228,0.0,0,NONE,0.1184
RUN-006229,0.08,1,DIMENSION,0.415
RUN-006230,0.07,1,MISSING_PART,0.3829
RUN-006231,0.06,1,SURFACE_DENT,0.39
RUN-006232,0.045,0,SURFACE_DENT,0.3215
RUN-006233,0.0625,1,SURFACE_DENT,0.4552
RUN-006234,0.09,1,SCRATCH,0.4267
RUN-006235,0.02,0,CONTAMINATION,0.1916
RUN-006236,0.04,0,DIMENSION,0.2505
RUN-006237,0.06,1,SURFACE_DENT,0.2003
RUN-006238,0.0375,0,SURFACE_DENT,0.2367
RUN-006239,0.04,0,SURFACE_DENT,0.2055
RUN-006240,0.025,0,SCRATCH,0.2134
RUN-006241,0.105,1,CONTAMINATION,0.667
RUN-006242,0.112,1,NONE,0.7125
RUN-006243,0.088,1,CONTAMINATION,0.5348
RUN-006244,0.12,1,SURFACE_DENT,0.7709
RUN-006245,0.0375,0,SURFACE_DENT,0.2539
RUN-006246,0.05,0,DIMENSION,0.2889
RUN-006247,0.04,0,SOLDER_VOID,0.259
RUN-006248,0.045,0,SURFACE_DENT,0.1911
RUN-006249,0.055,1,CONTAMINATION,0.3862
RUN-006250,0.04,0,DIMENSION,0.2432
RUN-006251,0.016,0,SURFACE_DENT,0.1698
RUN-006252,0.0375,0,SOLDER_VOID,0.1993
RUN-006253,0.12,1,SOLDER_VOID,0.7231
RUN-006254,0.096,1,SURFACE_DENT,0.7567
RUN-006255,0.11,1,DIMENSION,0.7247
RUN-006256,0.1125,1,SURFACE_DENT,0.7685
RUN-006257,0.02,0,SOLDER_VOID,0.158
RUN-006258,0.01,0,SOLDER_VOID,0.0766
RUN-006259,0.04,0,SURFACE_DENT,0.2213
RUN-006260,0.0375,0,DIMENSION,0.2385
RUN-006261,0.04,0,DIMENSION,0.2657
RUN-006262,0.048,0,SURFACE_DENT,0.1939
RUN-006263,0.05,0,CONTAMINATION,0.2489
RUN-006264,0.0375,0,CONTAMINATION,0.189
RUN-006265,0.08,1,MISSING_PART,0.3632
RUN-006266,0.05,0,SCRATCH,0.2847
RUN-006267,0.05,0,SOLDER_VOID,0.4106
RUN-006268,0.04,0,DIMENSION,0.3042
RUN-006269,0.06,1,SCRATCH,0.2256
RUN-006270,0.07,1,DIMENSION,0.3956
RUN-006271,0.02,0,SURFACE_DENT,0.0735
RUN-006272,0.0,0,NONE,0.1131
RUN-006273,0.02,0,SOLDER_VOID,0.0774
RUN-006274,0.024,0,DIMENSION,0.0763
RUN-006275,0.02,0,DIMENSION,0.1024
RUN-006276,0.03,0,NONE,0.0664
RUN-006277,0.1,1,CONTAMINATION,0.731
RUN-006278,0.1,1,DIMENSION,0.6585
RUN-006279,0.07,1,SOLDER_VOID,0.4868
RUN-006280,0.04,0,SOLDER_VOID,0.2906
RUN-006281,0.095,1,SURFACE_DENT,0.5065
RUN-006282,0.072,1,SURFACE_DENT,0.3887
RUN-006283,0.06,1,DIMENSION,0.2672
RUN-006284,0.04,0,SCRATCH,0.2882
RUN-006285,0.0,0,NONE,0.0998
RUN-006286,0.008,0,SOLDER_VOID,0.1123
RUN-006287,0.07,1,SOLDER_VOID,0.2494
RUN-006288,0.075,1,CONTAMINATION,0.2616
RUN-006289,0.1,1,CONTAMINATION,0.6194
RUN-006290,0.1,1,CONTAMINATION,0.7132
RUN-006291,0.04,0,SCRATCH,0.2731
RUN-006292,0.05,0,MISSING_PART,0.2827
RUN-006293,0.024,0,DIMENSION,0.0453
RUN-006294,0.02,0,MISSING_PART,0.1633
RUN-006295,0.056,1,MISSING_PART,0.4092
RUN-006296,0.06,1,SCRATCH,0.3382
RUN-006297,0.07,1,SURFACE_DENT,0.4111
RUN-006298,0.04,0,NONE,0.4228
RUN-006299,0.056,1,SOLDER_VOID,0.2879
RUN-006300,0.08,1,MISSING_PART,0.4444
RUN-006301,0.005,0,SCRATCH,0.1496
RUN-006302,0.03,0,SURFACE_DENT,0.1769
RUN-006303,0.024,0,SCRATCH,0.0801
RUN-006304,0.04,0,SURFACE_DENT,0.1466
RUN-006305,0.04,0,SURFACE_DENT,0.2305
RUN-006306,0.04,0,SCRATCH,0.2508
RUN-006307,0.0375,0,CONTAMINATION,0.1885
RUN-006308,0.025,0,CONTAMINATION,0.1078
RUN-006309,0.04,0,NONE,0.1559
RUN-006310,0.024,0,CONTAMINATION,0.1735
RUN-006311,0.08,1,CONTAMINATION,0.4489
RUN-006312,0.0875,1,SCRATCH,0.5809
RUN-006313,0.0125,0,SOLDER_VOID,0.1273
RUN-006314,0.045,0,SCRATCH,0.2304
RUN-006315,0.05,0,CONTAMINATION,0.3566
RUN-006316,0.0625,1,DIMENSION,0.3597
RUN-006317,0.04,0,SOLDER_VOID,0.189
RUN-006318,0.04,0,SCRATCH,0.239
RUN-006319,0.0375,0,DIMENSION,0.2143
RUN-006320,0.04,0,DIMENSION,0.2778
RUN-006321,0.045,0,DIMENSION,0.2097
RUN-006322,0.03,0,SURFACE_DENT,0.2935
RUN-006323,0.0125,0,CONTAMINATION,0.1361
RUN-006324,0.045,0,MISSING_PART,0.2892
RUN-006325,0.01,0,DIMENSION,0.0815
RUN-006326,0.015,0,SURFACE_DENT,0.0724
RUN-006327,0.0,0,NONE,0.0964
RUN-006328,0.015,0,SCRATCH,0.0629
RUN-006329,0.0125,0,SURFACE_DENT,0.0597
RUN-006330,0.025,0,SURFACE_DENT,0.0967
RUN-006331,0.02,0,SOLDER_VOID,0.0211
RUN-006332,0.0,0,NONE,0.0505
RUN-006333,0.0375,0,MISSING_PART,0.2064
RUN-006334,0.0,0,NONE,0.0595
RUN-006335,0.015,0,DIMENSION,0.1084
RUN-006336,0.02,0,SOLDER_VOID,0.0846
RUN-006337,0.05,0,SOLDER_VOID,0.267
RUN-006338,0.008,0,SCRATCH,0.1969
RUN-006339,0.015,0,DIMENSION,0.0201
RUN-006340,0.0,0,NONE,0.0286
RUN-006341,0.0,0,NONE,0.0415
RUN-006342,0.02,0,CONTAMINATION,0.0296
RUN-006343,0.08,1,MISSING_PART,0.4012
RUN-006344,0.06,1,DIMENSION,0.455
RUN-006345,0.08,1,DIMENSION,0.4762
RUN-006346,0.06,1,CONTAMINATION,0.3299
RUN-006347,0.056,1,SURFACE_DENT,0.3533
RUN-006348,0.06,1,SCRATCH,0.4332
RUN-006349,0.0375,0,CONTAMINATION,0.0973
RUN-006350,0.0125,0,SOLDER_VOID,0.1045
RUN-006351,0.12,1,SCRATCH,0.7402
RUN-006352,0.1,1,SURFACE_DENT,0.7593
RUN-006353,0.005,0,SOLDER_VOID,0.1001
RUN-006354,0.02,0,DIMENSION,0.0708
RUN-006355,0.0375,0,CONTAMINATION,0.1861
RUN-006356,0.05,0,SURFACE_DENT,0.2947
RUN-006357,0.05,0,CONTAMINATION,0.1313
RUN-006358,0.04,0,SCRATCH,0.1652
RUN-006359,0.032,0,MISSING_PART,0.1506
RUN-006360,0.04,0,SCRATCH,0.1734
RUN-006361,0.05,0,DIMENSION,0.2207
RUN-006362,0.05,0,SURFACE_DENT,0.2614
RUN-006363,0.0375,0,DIMENSION,0.2494
RUN-006364,0.04,0,SOLDER_VOID,0.1574
RUN-006365,0.03,0,SURFACE_DENT,0.1574
RUN-006366,0.04,0,SOLDER_VOID,0.181
RUN-006367,0.04,0,CONTAMINATION,0.3295
RUN-006368,0.075,1,SCRATCH,0.532
RUN-006369,0.08,1,CONTAMINATION,0.5519
RUN-006370,0.048,0,DIMENSION,0.2727
RUN-006371,0.1125,1,MISSING_PART,0.5229
RUN-006372,0.0375,0,MISSING_PART,0.4235
