tx_id,block_timestamp,material_lot_id,supplier_id,product_id,plant_id,event_type,quantity,quality_certificate_id,previous_hash,transaction_hash,smart_contract_id
TX-0001810,2025-11-06 04:22:00,LOT-SUP-004-20251106-010,SUP-004,PRD-066,P01,quality_certificate,1260,QCERT-00476,37a79ce26c091cbc,1344234484b721ab,SC-007
TX-0001811,2025-08-21 18:41:00,LOT-SUP-015-20250821-026,SUP-015,PRD-013,P03,material_received,3391,,1344234484b721ab,a80b02ddbfb861dc,SC-009
TX-0001812,2026-04-01 05:01:00,LOT-SUP-005-20260401-034,SUP-005,PRD-038,P02,line_release,15489,QCERT-00109,a80b02ddbfb861dc,31a2df452c87b9dc,SC-006
TX-0001813,2025-12-23 22:48:00,LOT-SUP-010-20251223-052,SUP-010,PRD-028,P01,quality_certificate,11701,QCERT-00164,31a2df452c87b9dc,5454c355be1ea2d1,SC-001
TX-0001814,2026-03-08 22:02:00,LOT-SUP-005-20260308-027,SUP-005,PRD-023,P03,quality_certificate,15539,QCERT-00711,5454c355be1ea2d1,d7e18ce3a7a213f1,SC-007
TX-0001815,2026-02-28 22:01:00,LOT-SUP-004-20260228-038,SUP-004,PRD-059,P01,material_received,5175,,d7e18ce3a7a213f1,d012e41abc569be0,SC-001
TX-0001816,2026-05-15 08:34:00,LOT-SUP-018-20260515-035,SUP-018,PRD-019,P03,material_received,1913,,d012e41abc569be0,1b53d60a8848f0d9,SC-001
TX-0001817,2026-03-07 15:03:00,LOT-SUP-005-20260307-031,SUP-005,PRD-005,P01,material_received,6929,,1b53d60a8848f0d9,a19961f80dcb7000,SC-005
TX-0001818,2026-04-25 22:36:00,LOT-SUP-016-20260425-031,SUP-016,PRD-063,P02,material_received,11721,,a19961f80dcb7000,876bb02c66f79b66,SC-005
TX-0001819,2025-10-10 17:57:00,LOT-SUP-001-20251010-039,SUP-001,PRD-067,P02,shipment_handover,14247,,876bb02c66f79b66,bcb61fe315cdca0d,SC-012
TX-0001820,2025-12-23 14:33:00,LOT-SUP-012-20251223-034,SUP-012,PRD-012,P03,quality_certificate,2674,QCERT-00239,bcb61fe315cdca0d,c8bb9bc51e9487f6,SC-004
TX-0001821,2026-06-05 03:46:00,LOT-SUP-003-20260605-054,SUP-003,PRD-020,P01,line_release,8937,QCERT-00040,c8bb9bc51e9487f6,78b3122d35fca82a,SC-005
TX-0001822,2026-07-29 12:07:00,LOT-SUP-002-20260729-019,SUP-002,PRD-064,P03,line_release,15343,QCERT-00187,78b3122d35fca82a,52d6f8841353e3fd,SC-007
TX-0001823,2025-11-12 16:53:00,LOT-SUP-009-20251112-003,SUP-009,PRD-039,P01,finished_goods,24430,,52d6f8841353e3fd,dbdbbd8c9fe1016f,SC-006
TX-0001824,2025-12-08 06:18:00,LOT-SUP-017-20251208-019,SUP-017,PRD-061,P01,line_release,19023,QCERT-00027,dbdbbd8c9fe1016f,2f22bf6f5d629bd1,SC-012
TX-0001825,2025-10-28 16:28:00,LOT-SUP-009-20251028-029,SUP-009,PRD-034,P01,quality_certificate,24484,QCERT-00268,2f22bf6f5d629bd1,c7bc74728ba1ead1,SC-010
TX-0001826,2025-11-08 19:04:00,LOT-SUP-001-20251108-001,SUP-001,PRD-068,P02,shipment_handover,23388,,c7bc74728ba1ead1,5cf48c6c04204a0d,SC-007
TX-0001827,2026-06-10 20:29:00,LOT-SUP-009-20260610-045,SUP-009,PRD-051,P02,quality_certificate,12209,QCERT-00225,5cf48c6c04204a0d,2234b11742a6f91d,SC-005
TX-0001828,2026-07-14 00:21:00,LOT-SUP-016-20260714-040,SUP-016,PRD-008,P03,finished_goods,22744,,2234b11742a6f91d,01c9cf2ae4190561,SC-003
TX-0001829,2026-03-23 16:57:00,LOT-SUP-015-20260323-037,SUP-015,PRD-021,P01,finished_goods,13676,,01c9cf2ae4190561,611c60cb8d4bcbf5,SC-011
TX-0001830,2025-09-20 17:47:00,LOT-SUP-003-20250920-055,SUP-003,PRD-020,P01,finished_goods,8940,,611c60cb8d4bcbf5,855e8eda7af76de6,SC-005
TX-0001831,2026-01-20 09:56:00,LOT-SUP-008-20260120-028,SUP-008,PRD-033,P02,quality_certificate,6484,QCERT-00484,855e8eda7af76de6,a66cdf8af4ddd9e5,SC-001
TX-0001832,2026-05-10 02:59:00,LOT-SUP-005-20260510-037,SUP-005,PRD-022,P03,line_release,23597,QCERT-00191,a66cdf8af4ddd9e5,b3e1d3a13faaa5f5,SC-004
TX-0001833,2025-10-31 15:10:00,LOT-SUP-009-20251031-027,SUP-009,PRD-018,P03,material_received,7074,,b3e1d3a13faaa5f5,1ce83d0e933beaeb,SC-008
TX-0001834,2026-04-04 21:16:00,LOT-SUP-015-20260404-031,SUP-015,PRD-013,P02,finished_goods,14942,,1ce83d0e933beaeb,6f8abb9c36a937ab,SC-003
TX-0001835,2026-07-28 20:29:00,LOT-SUP-006-20260728-059,SUP-006,PRD-040,P01,line_release,13290,QCERT-00051,6f8abb9c36a937ab,a9f088a4fdf841ef,SC-007
TX-0001836,2025-08-11 04:58:00,LOT-SUP-015-20250811-003,SUP-015,PRD-074,P02,material_received,2013,,a9f088a4fdf841ef,e1e77488b90b40c3,SC-008
TX-0001837,2026-01-08 11:12:00,LOT-SUP-009-20260108-038,SUP-009,PRD-051,P03,finished_goods,1258,,e1e77488b90b40c3,8fbce2744e65f4ee,SC-004
TX-0001838,2025-11-14 14:02:00,LOT-SUP-012-20251114-002,SUP-012,PRD-015,P02,line_release,10489,QCERT-00650,8fbce2744e65f4ee,885c584e4649b4eb,SC-008
TX-0001839,2026-04-15 05:38:00,LOT-SUP-004-20260415-001,SUP-004,PRD-057,P01,line_release,6756,QCERT-00026,885c584e4649b4eb,7b476da01663f3c7,SC-011
TX-0001840,2025-08-02 19:12:00,LOT-SUP-003-20250802-042,SUP-003,PRD-071,P03,material_received,10722,,7b476da01663f3c7,abebb84ac3880524,SC-006
TX-0001841,2026-04-03 10:16:00,LOT-SUP-003-20260403-005,SUP-003,PRD-071,P01,quality_certificate,10679,QCERT-00497,abebb84ac3880524,dd21991779959e26,SC-010
TX-0001842,2025-08-21 13:06:00,LOT-SUP-007-20250821-038,SUP-007,PRD-070,P03,material_received,3076,,dd21991779959e26,a6760e9d2533f41d,SC-001
TX-0001843,2026-05-08 09:17:00,LOT-SUP-004-20260508-059,SUP-004,PRD-050,P01,material_received,6810,,a6760e9d2533f41d,fee75bcd19a7c900,SC-001
TX-0001844,2025-09-02 01:57:00,LOT-SUP-008-20250902-036,SUP-008,PRD-026,P01,shipment_handover,1362,,fee75bcd19a7c900,168f6c85629161ff,SC-001
TX-0001845,2026-05-16 21:55:00,LOT-SUP-012-20260516-029,SUP-012,PRD-006,P02,shipment_handover,17272,,168f6c85629161ff,21c682253991aae4,SC-009
TX-0001846,2026-01-12 08:10:00,LOT-SUP-005-20260112-003,SUP-005,PRD-023,P03,quality_certificate,18170,QCERT-00373,21c682253991aae4,157cd539ce460706,SC-001
TX-0001847,2026-04-17 16:43:00,LOT-SUP-013-20260417-039,SUP-013,PRD-079,P03,material_received,7591,,157cd539ce460706,3f063d7bbfd16fcf,SC-009
TX-0001848,2026-04-13 08:03:00,LOT-SUP-015-20260413-054,SUP-015,PRD-074,P02,material_received,18396,,3f063d7bbfd16fcf,7255aa618eeb028d,SC-005
TX-0001849,2025-09-27 05:49:00,LOT-SUP-007-20250927-052,SUP-007,PRD-070,P01,material_received,20937,,7255aa618eeb028d,7846df5bb235fc37,SC-006
TX-0001850,2025-09-26 21:13:00,LOT-SUP-004-20250926-014,SUP-004,PRD-069,P03,material_received,12012,,7846df5bb235fc37,bc7c6e088a55404f,SC-007
TX-0001851,2026-02-05 00:12:00,LOT-SUP-014-20260205-023,SUP-014,PRD-029,P01,quality_certificate,18122,QCERT-00138,bc7c6e088a55404f,50052f29e5421c49,SC-002
TX-0001852,2026-03-03 19:08:00,LOT-SUP-010-20260303-001,SUP-010,PRD-056,P03,finished_goods,7153,,50052f29e5421c49,700aecf1ca0a5388,SC-001
TX-0001853,2025-10-23 17:34:00,LOT-SUP-004-20251023-019,SUP-004,PRD-069,P01,shipment_handover,21793,,700aecf1ca0a5388,2a280ecbab3d55b7,SC-005
TX-0001854,2025-09-17 16:18:00,LOT-SUP-015-20250917-057,SUP-015,PRD-013,P03,material_received,19567,,2a280ecbab3d55b7,cf9061bf77e94b98,SC-009
TX-0001855,2026-05-08 16:58:00,LOT-SUP-008-20260508-017,SUP-008,PRD-026,P02,material_received,13662,,cf9061bf77e94b98,5c8df4dacfc75d75,SC-012
TX-0001856,2025-11-15 07:15:00,LOT-SUP-018-20251115-018,SUP-018,PRD-019,P02,line_release,20975,QCERT-00847,5c8df4dacfc75d75,7a14e99f99395471,SC-008
TX-0001857,2025-08-17 19:51:00,LOT-SUP-001-20250817-016,SUP-001,PRD-046,P01,material_received,11147,,7a14e99f99395471,7ed9f2a1b0ca5f5b,SC-007
TX-0001858,2025-09-25 11:16:00,LOT-SUP-010-20250925-054,SUP-010,PRD-010,P03,quality_certificate,8195,QCERT-00589,7ed9f2a1b0ca5f5b,6eb6ed7dd582077e,SC-010
TX-0001859,2025-08-01 07:19:00,LOT-SUP-016-20250801-002,SUP-016,PRD-063,P03,finished_goods,19022,,6eb6ed7dd582077e,b5e69e49032c11c3,SC-001
TX-0001860,2026-07-19 00:24:00,LOT-SUP-016-20260719-011,SUP-016,PRD-063,P01,quality_certificate,8634,QCERT-00582,b5e69e49032c11c3,d24090f0963d9aad,SC-008
TX-0001861,2026-05-01 07:06:00,LOT-SUP-004-20260501-048,SUP-004,PRD-069,P02,material_received,11589,,d24090f0963d9aad,6c5e61c2b263ec2a,SC-006
TX-0001862,2026-07-14 12:00:00,LOT-SUP-016-20260714-044,SUP-016,PRD-080,P02,quality_certificate,15610,QCERT-00129,6c5e61c2b263ec2a,45ae33920b61b93e,SC-004
TX-0001863,2025-10-14 19:28:00,LOT-SUP-012-20251014-027,SUP-012,PRD-006,P01,material_received,20441,,45ae33920b61b93e,282ec1a12937ac5c,SC-004
TX-0001864,2025-12-07 07:23:00,LOT-SUP-007-20251207-050,SUP-007,PRD-070,P01,finished_goods,6815,,282ec1a12937ac5c,d0ef61cb3a465664,SC-011
TX-0001865,2026-02-15 13:43:00,LOT-SUP-007-20260215-025,SUP-007,PRD-070,P01,finished_goods,24275,,d0ef61cb3a465664,5b76495d804d6151,SC-010
TX-0001866,2026-03-01 07:27:00,LOT-SUP-012-20260301-032,SUP-012,PRD-012,P03,finished_goods,10258,,5b76495d804d6151,ce01eb44f7a0be6e,SC-006
TX-0001867,2025-11-06 02:28:00,LOT-SUP-004-20251106-036,SUP-004,PRD-057,P01,quality_certificate,957,QCERT-00184,ce01eb44f7a0be6e,0e43c6d2cf56fc73,SC-003
TX-0001868,2025-08-23 15:48:00,LOT-SUP-013-20250823-006,SUP-013,PRD-062,P03,material_received,18618,,0e43c6d2cf56fc73,df312093dc1362cd,SC-007
TX-0001869,2025-11-22 10:38:00,LOT-SUP-017-20251122-005,SUP-017,PRD-030,P01,quality_certificate,16348,QCERT-00337,df312093dc1362cd,77c21287fd45b8e0,SC-007
TX-0001870,2026-02-15 10:34:00,LOT-SUP-003-20260215-027,SUP-003,PRD-060,P01,material_received,3936,,77c21287fd45b8e0,6a372a85b5ce783e,SC-007
TX-0001871,2025-09-16 17:49:00,LOT-SUP-009-20250916-046,SUP-009,PRD-039,P02,material_received,11546,,6a372a85b5ce783e,b27e9e6a33ac44b7,SC-004
TX-0001872,2026-01-29 18:01:00,LOT-SUP-015-20260129-059,SUP-015,PRD-013,P02,quality_certificate,4665,QCERT-00124,b27e9e6a33ac44b7,6afd0784fdd85b40,SC-003
TX-0001873,2025-09-16 03:57:00,LOT-SUP-008-20250916-006,SUP-008,PRD-037,P03,quality_certificate,16024,QCERT-00611,6afd0784fdd85b40,cedc9d572004e46f,SC-005
TX-0001874,2025-12-02 04:59:00,LOT-SUP-013-20251202-019,SUP-013,PRD-079,P02,quality_certificate,5204,QCERT-00231,cedc9d572004e46f,b2db92b88eb107c2,SC-007
TX-0001875,2026-04-11 13:06:00,LOT-SUP-015-20260411-040,SUP-015,PRD-013,P02,quality_certificate,24614,QCERT-00601,b2db92b88eb107c2,baa4de4e97b74a1c,SC-003
TX-0001876,2025-12-14 23:10:00,LOT-SUP-007-20251214-055,SUP-007,PRD-070,P03,shipment_handover,11027,,baa4de4e97b74a1c,1cfc4e65b305f901,SC-008
TX-0001877,2026-03-01 04:45:00,LOT-SUP-003-20260301-012,SUP-003,PRD-078,P03,finished_goods,15006,,1cfc4e65b305f901,6a3ad29d7cbbdb9b,SC-004
TX-0001878,2025-08-15 19:55:00,LOT-SUP-006-20250815-032,SUP-006,PRD-065,P03,finished_goods,2467,,6a3ad29d7cbbdb9b,ac0805489dc24d0a,SC-011
TX-0001879,2025-12-11 07:07:00,LOT-SUP-007-20251211-021,SUP-007,PRD-055,P01,material_received,21110,,ac0805489dc24d0a,6e31a161ef7b3124,SC-008
TX-0001880,2026-01-10 17:26:00,LOT-SUP-009-20260110-009,SUP-009,PRD-018,P01,line_release,18576,QCERT-00058,6e31a161ef7b3124,b10b2354de1e9292,SC-007
TX-0001881,2026-07-09 14:55:00,LOT-SUP-015-20260709-025,SUP-015,PRD-047,P03,quality_certificate,15267,QCERT-00763,b10b2354de1e9292,725fe70d9c7e064f,SC-004
TX-0001882,2025-08-04 12:53:00,LOT-SUP-009-20250804-023,SUP-009,PRD-039,P02,line_release,19882,QCERT-00081,725fe70d9c7e064f,4508ec7a90b7f717,SC-012
TX-0001883,2026-04-20 22:10:00,LOT-SUP-002-20260420-023,SUP-002,PRD-001,P01,line_release,8657,QCERT-00088,4508ec7a90b7f717,0c234c4eb724dae7,SC-011
TX-0001884,2026-02-21 06:23:00,LOT-SUP-003-20260221-018,SUP-003,PRD-060,P01,line_release,17366,QCERT-00774,0c234c4eb724dae7,9a9fd68ec97701a5,SC-001
TX-0001885,2025-11-30 18:55:00,LOT-SUP-016-20251130-011,SUP-016,PRD-008,P03,quality_certificate,18928,QCERT-00295,9a9fd68ec97701a5,e17b6da981571a50,SC-005
TX-0001886,2026-05-02 23:07:00,LOT-SUP-001-20260502-001,SUP-001,PRD-046,P01,material_received,18883,,e17b6da981571a50,4311a935fd602187,SC-004
TX-0001887,2025-08-11 21:26:00,LOT-SUP-001-20250811-026,SUP-001,PRD-011,P01,finished_goods,17982,,4311a935fd602187,48bb90d3fdfc3171,SC-008
TX-0001888,2025-09-07 01:36:00,LOT-SUP-014-20250907-009,SUP-014,PRD-036,P01,shipment_handover,17969,,48bb90d3fdfc3171,763ce2422784c567,SC-010
TX-0001889,2026-06-30 12:58:00,LOT-SUP-012-20260630-010,SUP-012,PRD-012,P01,quality_certificate,15736,QCERT-00459,763ce2422784c567,63e8154693f52844,SC-010
TX-0001890,2026-04-18 05:19:00,LOT-SUP-016-20260418-016,SUP-016,PRD-080,P02,shipment_handover,810,,63e8154693f52844,465af4a0090cc604,SC-010
TX-0001891,2025-08-20 17:31:00,LOT-SUP-012-20250820-053,SUP-012,PRD-012,P03,shipment_handover,9360,,465af4a0090cc604,53c599182cd06be8,SC-008
TX-0001892,2026-02-22 04:42:00,LOT-SUP-018-20260222-040,SUP-018,PRD-019,P03,quality_certificate,24714,QCERT-00881,53c599182cd06be8,d0432fb616e54953,SC-005
TX-0001893,2025-10-20 15:51:00,LOT-SUP-016-20251020-030,SUP-016,PRD-043,P01,line_release,11785,QCERT-00652,d0432fb616e54953,9ff414fc32298f25,SC-007
TX-0001894,2026-06-12 23:51:00,LOT-SUP-002-20260612-059,SUP-002,PRD-064,P01,material_received,17825,,9ff414fc32298f25,edacb7aae11aa459,SC-010
TX-0001895,2025-12-25 03:07:00,LOT-SUP-005-20251225-002,SUP-005,PRD-038,P02,material_received,19098,,edacb7aae11aa459,b987ec634caa8368,SC-010
TX-0001896,2025-09-05 07:32:00,LOT-SUP-008-20250905-057,SUP-008,PRD-037,P02,material_received,4027,,b987ec634caa8368,d320ddff225c91b4,SC-007
TX-0001897,2026-01-29 19:44:00,LOT-SUP-003-20260129-047,SUP-003,PRD-072,P02,finished_goods,5581,,d320ddff225c91b4,382b7983b7f5de07,SC-004
TX-0001898,2026-06-18 16:46:00,LOT-SUP-013-20260618-007,SUP-013,PRD-079,P03,material_received,7884,,382b7983b7f5de07,653d405dd89153dc,SC-011
TX-0001899,2026-01-06 20:08:00,LOT-SUP-009-20260106-059,SUP-009,PRD-039,P01,material_received,14106,,653d405dd89153dc,63b720973b375c0f,SC-007
TX-0001900,2026-04-15 08:42:00,LOT-SUP-011-20260415-015,SUP-011,PRD-017,P03,line_release,16278,QCERT-00257,63b720973b375c0f,9f0b9cddae7b0079,SC-005
TX-0001901,2026-01-31 20:54:00,LOT-SUP-006-20260131-052,SUP-006,PRD-065,P01,finished_goods,20483,,9f0b9cddae7b0079,62532d88158f330f,SC-002
TX-0001902,2026-07-09 07:24:00,LOT-SUP-003-20260709-033,SUP-003,PRD-035,P03,line_release,6119,QCERT-00500,62532d88158f330f,0487018d11683a88,SC-007
TX-0001903,2025-08-20 08:30:00,LOT-SUP-009-20250820-051,SUP-009,PRD-077,P02,material_received,15538,,0487018d11683a88,54bbfadfdcf54fcf,SC-006
TX-0001904,2025-08-14 16:21:00,LOT-SUP-013-20250814-032,SUP-013,PRD-054,P01,material_received,562,,54bbfadfdcf54fcf,2ee1115193a3e1f1,SC-007
TX-0001905,2025-10-25 03:56:00,LOT-SUP-002-20251025-038,SUP-002,PRD-042,P02,finished_goods,3138,,2ee1115193a3e1f1,be4b949fbf24b3c7,SC-003
TX-0001906,2026-04-27 07:19:00,LOT-SUP-013-20260427-028,SUP-013,PRD-058,P02,finished_goods,24415,,be4b949fbf24b3c7,d3647baff2a9f19b,SC-007
TX-0001907,2025-08-15 06:10:00,LOT-SUP-010-20250815-019,SUP-010,PRD-010,P01,shipment_handover,24568,,d3647baff2a9f19b,c0e78cc6ed7a9771,SC-005
TX-0001908,2026-02-21 11:11:00,LOT-SUP-007-20260221-049,SUP-007,PRD-055,P03,shipment_handover,22243,,c0e78cc6ed7a9771,ae8a610224fb0cef,SC-009
TX-0001909,2026-04-27 04:52:00,LOT-SUP-006-20260427-013,SUP-006,PRD-040,P02,material_received,5771,,ae8a610224fb0cef,449c6dbc0c63e08a,SC-006
TX-0001910,2026-05-07 19:33:00,LOT-SUP-005-20260507-010,SUP-005,PRD-022,P03,finished_goods,7314,,449c6dbc0c63e08a,6c6d44ab3dbb1726,SC-008
TX-0001911,2025-12-18 20:26:00,LOT-SUP-010-20251218-019,SUP-010,PRD-010,P01,material_received,9709,,6c6d44ab3dbb1726,e688a6b5178157cf,SC-010
TX-0001912,2025-08-31 14:50:00,LOT-SUP-010-20250831-056,SUP-010,PRD-010,P02,line_release,20769,QCERT-00485,e688a6b5178157cf,613d8d2e9acd7d57,SC-008
TX-0001913,2025-12-18 09:31:00,LOT-SUP-004-20251218-023,SUP-004,PRD-050,P01,material_received,8638,,613d8d2e9acd7d57,4dfb78a28cf09d4f,SC-001
TX-0001914,2025-09-06 10:31:00,LOT-SUP-008-20250906-017,SUP-008,PRD-002,P03,quality_certificate,2581,QCERT-00818,4dfb78a28cf09d4f,d1e89350bbaa59c2,SC-003
TX-0001915,2026-02-13 14:55:00,LOT-SUP-004-20260213-051,SUP-004,PRD-059,P02,quality_certificate,16705,QCERT-00316,d1e89350bbaa59c2,0f0c1125740ada27,SC-003
TX-0001916,2025-10-17 17:50:00,LOT-SUP-010-20251017-055,SUP-010,PRD-010,P03,line_release,20334,QCERT-00469,0f0c1125740ada27,909bfe92fb3d2dae,SC-007
TX-0001917,2026-04-24 16:00:00,LOT-SUP-009-20260424-045,SUP-009,PRD-032,P02,material_received,17532,,909bfe92fb3d2dae,7aa9bdf2e0c8fd93,SC-011
TX-0001918,2026-03-21 00:13:00,LOT-SUP-015-20260321-005,SUP-015,PRD-074,P01,quality_certificate,6305,QCERT-00202,7aa9bdf2e0c8fd93,4c4d16f8df7b8baf,SC-011
TX-0001919,2026-04-16 21:17:00,LOT-SUP-004-20260416-044,SUP-004,PRD-066,P01,quality_certificate,9393,QCERT-00169,4c4d16f8df7b8baf,ca2dec74e9e81dc0,SC-010
TX-0001920,2026-07-30 06:43:00,LOT-SUP-005-20260730-037,SUP-005,PRD-005,P03,material_received,24535,,ca2dec74e9e81dc0,ac9a4131c9e879ab,SC-001
TX-0001921,2026-01-16 20:05:00,LOT-SUP-010-20260116-041,SUP-010,PRD-045,P02,line_release,13999,QCERT-00327,ac9a4131c9e879ab,8ee5f04da5691551,SC-008
TX-0001922,2026-04-28 18:59:00,LOT-SUP-017-20260428-005,SUP-017,PRD-030,P02,line_release,18136,QCERT-00519,8ee5f04da5691551,ddc98619988c536a,SC-007
TX-0001923,2025-11-11 02:29:00,LOT-SUP-009-20251111-059,SUP-009,PRD-048,P02,finished_goods,16433,,ddc98619988c536a,81a51030e15f6819,SC-011
TX-0001924,2026-04-06 19:40:00,LOT-SUP-009-20260406-036,SUP-009,PRD-051,P03,shipment_handover,12359,,81a51030e15f6819,d4f0d8e1b20b768d,SC-011
TX-0001925,2026-02-26 01:29:00,LOT-SUP-012-20260226-012,SUP-012,PRD-012,P02,shipment_handover,9395,,d4f0d8e1b20b768d,9bd69fbf021ffa85,SC-004
TX-0001926,2026-04-19 22:46:00,LOT-SUP-002-20260419-034,SUP-002,PRD-042,P01,line_release,22976,QCERT-00287,9bd69fbf021ffa85,6fc9e2ec90bd8b94,SC-005
TX-0001927,2025-11-07 00:08:00,LOT-SUP-003-20251107-036,SUP-003,PRD-071,P03,line_release,24253,QCERT-00815,6fc9e2ec90bd8b94,f37328ea7256bcb6,SC-010
TX-0001928,2025-09-12 19:26:00,LOT-SUP-015-20250912-018,SUP-015,PRD-004,P03,shipment_handover,20262,,f37328ea7256bcb6,f8a4c3c348be9918,SC-006
TX-0001929,2025-11-24 10:55:00,LOT-SUP-001-20251124-056,SUP-001,PRD-011,P01,quality_certificate,8091,QCERT-00666,f8a4c3c348be9918,a5f50f518f77c6f1,SC-010
TX-0001930,2025-10-07 23:44:00,LOT-SUP-001-20251007-013,SUP-001,PRD-068,P03,line_release,17074,QCERT-00890,a5f50f518f77c6f1,80365b439968184f,SC-007
TX-0001931,2025-09-19 05:33:00,LOT-SUP-006-20250919-025,SUP-006,PRD-052,P02,finished_goods,6727,,80365b439968184f,138bf31eaae63136,SC-003
TX-0001932,2025-12-23 21:12:00,LOT-SUP-015-20251223-009,SUP-015,PRD-013,P03,quality_certificate,2297,QCERT-00486,138bf31eaae63136,9cd2541a8edb47dd,SC-012
TX-0001933,2025-11-18 05:30:00,LOT-SUP-012-20251118-058,SUP-012,PRD-012,P03,material_received,7001,,9cd2541a8edb47dd,7920755e50933bc4,SC-007
TX-0001934,2026-04-20 03:34:00,LOT-SUP-005-20260420-050,SUP-005,PRD-022,P02,finished_goods,15741,,7920755e50933bc4,146c1ef66d82ee70,SC-004
TX-0001935,2025-09-13 06:41:00,LOT-SUP-008-20250913-007,SUP-008,PRD-053,P01,material_received,15818,,146c1ef66d82ee70,404a9d06721cdf47,SC-005
TX-0001936,2025-12-09 01:34:00,LOT-SUP-009-20251209-006,SUP-009,PRD-034,P01,material_received,13383,,404a9d06721cdf47,8f2b5b9dc86f96f7,SC-007
TX-0001937,2025-10-22 15:05:00,LOT-SUP-009-20251022-023,SUP-009,PRD-077,P02,finished_goods,3565,,8f2b5b9dc86f96f7,8cbea6b2f715ed22,SC-006
TX-0001938,2026-02-15 10:40:00,LOT-SUP-013-20260215-015,SUP-013,PRD-058,P01,material_received,5165,,8cbea6b2f715ed22,a2479596577aa639,SC-004
TX-0001939,2025-09-17 16:16:00,LOT-SUP-015-20250917-011,SUP-015,PRD-074,P02,finished_goods,14265,,a2479596577aa639,c84f53152c99afeb,SC-007
TX-0001940,2025-08-03 03:28:00,LOT-SUP-012-20250803-048,SUP-012,PRD-012,P03,shipment_handover,2651,,c84f53152c99afeb,0d1a3e31d1265cee,SC-007
TX-0001941,2025-12-12 20:53:00,LOT-SUP-015-20251212-009,SUP-015,PRD-013,P01,shipment_handover,8359,,0d1a3e31d1265cee,fa8277f86c202568,SC-012
TX-0001942,2026-04-10 02:46:00,LOT-SUP-009-20260410-056,SUP-009,PRD-034,P03,shipment_handover,14841,,fa8277f86c202568,c91020965c99f735,SC-012
TX-0001943,2025-08-20 12:00:00,LOT-SUP-001-20250820-049,SUP-001,PRD-067,P03,material_received,3630,,c91020965c99f735,bc4d6786af367eac,SC-006
TX-0001944,2025-08-07 15:46:00,LOT-SUP-008-20250807-021,SUP-008,PRD-026,P02,shipment_handover,19599,,bc4d6786af367eac,c0ea0a8031dcfe78,SC-012
TX-0001945,2026-02-21 06:50:00,LOT-SUP-009-20260221-030,SUP-009,PRD-034,P03,shipment_handover,12316,,c0ea0a8031dcfe78,dc701531ffe16331,SC-005
TX-0001946,2026-01-03 06:54:00,LOT-SUP-009-20260103-001,SUP-009,PRD-048,P03,material_received,2470,,dc701531ffe16331,38732997fd6749b3,SC-012
TX-0001947,2025-11-02 07:34:00,LOT-SUP-014-20251102-019,SUP-014,PRD-029,P01,material_received,22461,,38732997fd6749b3,b43ac7155f8e6b4d,SC-008
TX-0001948,2026-02-08 08:13:00,LOT-SUP-004-20260208-058,SUP-004,PRD-050,P01,finished_goods,5283,,b43ac7155f8e6b4d,8f9a505b0c93b3e7,SC-005
TX-0001949,2025-11-25 15:38:00,LOT-SUP-005-20251125-010,SUP-005,PRD-005,P02,shipment_handover,17121,,8f9a505b0c93b3e7,4d17364da65b589c,SC-011
TX-0001950,2025-08-13 07:23:00,LOT-SUP-011-20250813-053,SUP-011,PRD-017,P01,shipment_handover,22454,,4d17364da65b589c,f8b052b94bd5d654,SC-007
TX-0001951,2025-10-20 10:47:00,LOT-SUP-005-20251020-011,SUP-005,PRD-016,P02,material_received,10831,,f8b052b94bd5d654,1b330f587c371a6d,SC-009
TX-0001952,2025-11-02 11:51:00,LOT-SUP-005-20251102-041,SUP-005,PRD-023,P01,shipment_handover,828,,1b330f587c371a6d,3bf3cbcadfd3a364,SC-002
TX-0001953,2026-04-10 13:15:00,LOT-SUP-013-20260410-002,SUP-013,PRD-062,P01,line_release,19513,QCERT-00141,3bf3cbcadfd3a364,45e3b0c3f8d83d46,SC-012
TX-0001954,2026-06-12 22:23:00,LOT-SUP-009-20260612-010,SUP-009,PRD-077,P02,shipment_handover,20801,,45e3b0c3f8d83d46,6ff5452411a384e0,SC-012
TX-0001955,2026-07-03 03:26:00,LOT-SUP-005-20260703-055,SUP-005,PRD-005,P02,material_received,1021,,6ff5452411a384e0,1642ca2f2770a549,SC-004
TX-0001956,2025-09-28 06:17:00,LOT-SUP-004-20250928-016,SUP-004,PRD-066,P02,quality_certificate,2416,QCERT-00861,1642ca2f2770a549,cded2d1e9abe9f8c,SC-004
TX-0001957,2025-12-21 21:17:00,LOT-SUP-014-20251221-046,SUP-014,PRD-036,P01,line_release,15431,QCERT-00763,cded2d1e9abe9f8c,f2fb0bfdaae85aa6,SC-009
TX-0001958,2025-12-06 13:43:00,LOT-SUP-009-20251206-007,SUP-009,PRD-077,P03,line_release,11446,QCERT-00624,f2fb0bfdaae85aa6,83aeb1f3fa3364fc,SC-003
TX-0001959,2026-04-27 17:41:00,LOT-SUP-015-20260427-029,SUP-015,PRD-074,P03,line_release,1643,QCERT-00837,83aeb1f3fa3364fc,a8f34e710c2a7084,SC-011
TX-0001960,2025-08-08 07:47:00,LOT-SUP-001-20250808-005,SUP-001,PRD-068,P01,material_received,7513,,a8f34e710c2a7084,d64f2da39f3e3bf6,SC-010
