date,plant_id,line_id,planned_quantity,good_quantity,scrap_quantity,rework_quantity,runtime_minutes,downtime_minutes,energy_kwh,availability,performance,quality,oee,energy_intensity_kwh_per_good_unit
2026-03-01,P03,L05,19055,17312,241,117,795.25,97.93,1726.22,0.5701,0.9085,0.9863,0.5108,0.09971
2026-03-01,P03,L06,48635,44680,1405,448,1194.53,162.13,5784.73,0.8563,0.9187,0.9695,0.7627,0.12947
2026-03-02,P01,L01,40566,36250,881,316,1299.41,78.59,3972.0,0.9315,0.8936,0.9763,0.8126,0.10957
2026-03-02,P01,L02,63681,55214,2526,1151,1168.66,176.55,6472.37,0.8377,0.867,0.9563,0.6946,0.11722
2026-03-02,P02,L03,47113,42189,1615,538,1251.02,95.87,6272.99,0.8968,0.8955,0.9631,0.7735,0.14869
2026-03-02,P02,L04,29308,25285,1269,560,1101.93,242.49,3618.88,0.7899,0.8627,0.9522,0.6489,0.14312
2026-03-02,P03,L05,37079,35189,1038,325,1241.05,114.67,3529.91,0.8896,0.949,0.9713,0.8201,0.10031
2026-03-02,P03,L06,70931,64214,2176,869,1175.92,157.57,6920.26,0.843,0.9053,0.9672,0.7381,0.10777
2026-03-03,P01,L01,42684,39260,680,274,1219.27,152.81,4434.25,0.874,0.9198,0.983,0.7902,0.11295
2026-03-03,P01,L02,68242,64721,2298,870,1214.08,135.73,8912.59,0.8703,0.9484,0.9657,0.7971,0.13771
2026-03-03,P02,L03,35394,30998,1619,676,1236.14,109.05,4438.09,0.8861,0.8758,0.9504,0.7375,0.14317
2026-03-03,P02,L04,31401,29428,731,321,1263.98,104.41,3939.3,0.9061,0.9372,0.9758,0.8286,0.13386
2026-03-03,P03,L05,32489,30315,889,421,1303.95,67.34,3222.3,0.9347,0.9331,0.9715,0.8473,0.10629
2026-03-03,P03,L06,75128,70658,1604,469,1186.32,152.85,5622.75,0.8504,0.9405,0.9778,0.7821,0.07958
2026-03-04,P01,L01,45654,40564,1185,477,1265.29,91.97,4157.83,0.907,0.8885,0.9716,0.783,0.1025
2026-03-04,P01,L02,59370,55130,2154,1066,1180.48,164.21,5710.28,0.8462,0.9286,0.9624,0.7562,0.10358
2026-03-04,P02,L03,48487,45250,1295,486,1204.85,165.48,5746.99,0.8637,0.9332,0.9722,0.7836,0.12701
2026-03-04,P02,L04,27457,25662,1102,435,1249.4,132.21,4261.04,0.8956,0.9346,0.9588,0.8026,0.16604
2026-03-04,P03,L05,41024,40055,1214,344,1234.81,115.56,5684.81,0.8852,0.9764,0.9706,0.8388,0.14193
2026-03-04,P03,L06,67196,61371,1879,731,1225.35,134.57,7952.17,0.8784,0.9133,0.9703,0.7784,0.12958
2026-03-05,P01,L01,45120,40728,1270,429,1275.9,88.08,4178.9,0.9146,0.9027,0.9698,0.8006,0.10261
2026-03-05,P01,L02,64968,56782,2273,916,1217.17,112.22,8498.5,0.8725,0.874,0.9615,0.7332,0.14967
2026-03-05,P02,L03,50677,47971,801,375,1210.64,133.78,4546.96,0.8678,0.9466,0.9836,0.808,0.09479
2026-03-05,P02,L04,24337,20881,533,198,1259.24,109.81,2206.04,0.9027,0.858,0.9751,0.7552,0.10565
2026-03-05,P03,L05,36195,34798,965,397,1255.22,86.17,4736.32,0.8998,0.9614,0.973,0.8417,0.13611
2026-03-05,P03,L06,52924,50225,1665,503,1203.55,126.29,5440.75,0.8628,0.949,0.9679,0.7925,0.10833
2026-03-06,P01,L01,43962,39465,967,291,1190.52,165.4,5151.29,0.8534,0.8977,0.9761,0.7478,0.13053
2026-03-06,P01,L02,54837,48295,1957,827,1245.35,142.02,7021.31,0.8927,0.8807,0.9611,0.7556,0.14538
2026-03-06,P02,L03,40445,36795,1197,457,1224.17,121.59,5550.62,0.8775,0.9098,0.9685,0.7732,0.15085
2026-03-06,P02,L04,25721,23357,995,314,1266.36,87.04,2764.5,0.9078,0.9081,0.9591,0.7907,0.11836
2026-03-06,P03,L05,31528,28605,848,440,1249.84,118.87,3148.82,0.8959,0.9073,0.9712,0.7895,0.11008
2026-03-06,P03,L06,58851,53740,1811,574,1274.93,80.61,7765.49,0.9139,0.9132,0.9674,0.8073,0.1445
2026-03-07,P01,L01,20636,19089,948,412,888.47,15.71,2987.46,0.6369,0.925,0.9527,0.5613,0.1565
2026-03-07,P01,L02,27137,24060,388,131,811.9,100.95,3203.98,0.582,0.8866,0.9841,0.5078,0.13317
2026-03-07,P02,L03,11071,9385,497,172,449.85,4.54,1289.12,0.3225,0.8477,0.9497,0.2596,0.13736
2026-03-07,P02,L04,15484,14402,486,153,851.46,50.87,1414.04,0.6104,0.9301,0.9674,0.5492,0.09818
2026-03-07,P03,L05,18280,17520,513,189,850.3,59.88,1581.42,0.6095,0.9584,0.9716,0.5676,0.09026
2026-03-08,P01,L01,27623,24677,843,413,849.17,61.47,2574.99,0.6087,0.8933,0.967,0.5258,0.10435
2026-03-08,P01,L02,11822,10861,374,148,416.37,38.96,1157.06,0.2985,0.9187,0.9667,0.2651,0.10653
2026-03-08,P02,L03,18358,16710,627,267,808.31,92.21,1879.89,0.5794,0.9102,0.9638,0.5083,0.1125
2026-03-08,P02,L04,6640,5557,193,82,337.27,90.32,565.56,0.2418,0.8369,0.9664,0.1955,0.10178
2026-03-08,P03,L05,31165,27650,1023,386,1216.26,166.59,3929.78,0.8719,0.8872,0.9643,0.7459,0.14213
2026-03-08,P03,L06,28450,26260,680,332,884.63,23.18,2910.73,0.6341,0.923,0.9748,0.5706,0.11084
2026-03-09,P01,L01,43138,37984,1537,760,1275.85,93.24,5030.71,0.9146,0.8805,0.9611,0.774,0.13244
2026-03-09,P01,L02,68337,66706,2045,553,1243.35,138.1,7754.41,0.8913,0.9761,0.9703,0.8441,0.11625
2026-03-09,P02,L03,37315,34383,849,278,1200.45,158.86,5152.22,0.8605,0.9214,0.9759,0.7738,0.14985
2026-03-09,P02,L04,28658,25475,956,380,1259.51,115.76,2523.05,0.9029,0.8889,0.9638,0.7736,0.09904
2026-03-09,P03,L05,36472,35179,957,280,1188.98,155.39,5550.41,0.8523,0.9645,0.9735,0.8003,0.15778
2026-03-09,P03,L06,67381,60244,3051,1299,1252.9,124.08,6235.48,0.8981,0.8941,0.9518,0.7643,0.1035
2026-03-10,P01,L01,43796,38683,1846,835,1281.93,71.73,4798.15,0.9189,0.8833,0.9545,0.7747,0.12404
2026-03-10,P01,L02,68222,61847,1510,673,1232.33,144.23,6377.43,0.8834,0.9066,0.9762,0.7818,0.10312
2026-03-10,P02,L03,40041,35666,1730,592,1158.98,181.05,6088.81,0.8308,0.8907,0.9537,0.7058,0.17072
2026-03-10,P02,L04,26232,24833,274,68,1235.38,139.46,2158.23,0.8856,0.9467,0.9891,0.8292,0.08691
2026-03-10,P03,L05,40324,38242,1241,490,1259.1,121.04,4674.69,0.9026,0.9484,0.9686,0.8291,0.12224
2026-03-10,P03,L06,62152,58266,1699,651,1224.32,106.33,7959.93,0.8776,0.9375,0.9717,0.7995,0.13661
2026-03-11,P01,L01,52625,47113,1124,472,1232.9,131.83,5850.43,0.8838,0.8953,0.9767,0.7728,0.12418
2026-03-11,P01,L02,63620,58346,2537,1127,1216.11,155.54,7719.53,0.8718,0.9171,0.9583,0.7662,0.13231
2026-03-11,P02,L03,38985,36817,781,373,1168.67,173.32,3334.71,0.8378,0.9444,0.9792,0.7747,0.09058
2026-03-11,P02,L04,21997,19430,739,233,1270.94,87.28,2177.79,0.9111,0.8833,0.9634,0.7753,0.11208
2026-03-11,P03,L05,42664,38704,1120,407,1143.09,195.86,4511.8,0.8194,0.9072,0.9719,0.7225,0.11657
2026-03-11,P03,L06,62077,57093,1089,389,1189.7,164.35,5141.32,0.8528,0.9197,0.9813,0.7697,0.09005
2026-03-12,P01,L01,48461,45168,1383,552,1186.5,145.46,5214.73,0.8505,0.932,0.9703,0.7692,0.11545
2026-03-12,P01,L02,56659,49015,2131,637,1264.31,106.53,6413.11,0.9063,0.8651,0.9583,0.7514,0.13084
2026-03-12,P02,L03,39526,34870,1091,358,1228.29,140.96,4588.58,0.8805,0.8822,0.9697,0.7532,0.13159
2026-03-12,P02,L04,24620,23658,886,341,1342.65,36.45,2931.62,0.9625,0.9609,0.9639,0.8915,0.12392
2026-03-12,P03,L05,35080,32555,829,366,1093.66,240.33,3265.03,0.784,0.928,0.9752,0.7095,0.10029
2026-03-12,P03,L06,65238,59386,1595,589,1145.33,209.95,6440.18,0.821,0.9103,0.9738,0.7278,0.10845
2026-03-13,P01,L01,45508,40703,1555,664,1131.29,255.3,5381.84,0.811,0.8944,0.9632,0.6986,0.13222
2026-03-13,P01,L02,60331,54137,1787,723,1149.33,177.01,8040.24,0.8239,0.8973,0.968,0.7157,0.14852
2026-03-13,P02,L03,37706,34988,1056,321,1199.01,155.29,4812.67,0.8595,0.9279,0.9707,0.7742,0.13755
2026-03-13,P02,L04,21704,20012,323,126,1261.58,92.93,2000.6,0.9044,0.922,0.9841,0.8206,0.09997
2026-03-13,P03,L05,30172,27230,892,455,1284.08,101.75,3638.1,0.9205,0.9025,0.9683,0.8044,0.13361
2026-03-13,P03,L06,49230,47907,1190,516,1227.53,138.52,4171.42,0.8799,0.9731,0.9758,0.8355,0.08707
2026-03-14,P01,L01,10637,9272,263,52,435.05,7.92,834.29,0.3119,0.8717,0.9724,0.2643,0.08998
2026-03-14,P01,L02,12597,11003,442,90,414.84,35.77,1071.55,0.2974,0.8735,0.9614,0.2497,0.09739
2026-03-14,P02,L03,22675,20974,312,67,820.87,83.2,2451.39,0.5884,0.925,0.9853,0.5363,0.11688
2026-03-14,P02,L04,18030,15992,491,232,841.33,74.23,2269.55,0.6031,0.887,0.9702,0.519,0.14192
2026-03-14,P03,L05,24829,22599,803,247,1232.98,113.74,2460.56,0.8839,0.9102,0.9657,0.7769,0.10888
2026-03-14,P03,L06,47572,42880,893,371,1211.93,98.6,3721.52,0.8688,0.9014,0.9796,0.7671,0.08679
2026-03-15,P01,L01,27719,25484,929,331,1281.21,56.71,2486.48,0.9184,0.9194,0.9648,0.8147,0.09757
2026-03-15,P02,L04,6978,6253,237,55,419.9,37.45,922.25,0.301,0.8961,0.9635,0.2599,0.14749
2026-03-15,P03,L05,25745,23263,1111,488,1212.1,165.88,3541.48,0.8689,0.9036,0.9544,0.7493,0.15224
2026-03-15,P03,L06,31136,28457,1112,385,859.69,46.75,2974.03,0.6163,0.914,0.9624,0.5421,0.10451
2026-03-16,P01,L01,45545,38681,1530,706,1281.46,32.0,5347.5,0.9186,0.8493,0.962,0.7505,0.13825
2026-03-16,P01,L02,58199,49156,2315,900,1278.69,91.76,4491.47,0.9166,0.8446,0.955,0.7394,0.09137
2026-03-16,P02,L03,41230,38678,1059,312,1147.01,189.52,4431.1,0.8222,0.9381,0.9733,0.7508,0.11456
2026-03-16,P02,L04,26840,23089,1285,565,1172.42,168.85,2999.59,0.8404,0.8602,0.9473,0.6849,0.12991
2026-03-16,P03,L05,29152,27932,877,333,1225.86,124.2,4152.26,0.8788,0.9582,0.9696,0.8163,0.14866
2026-03-16,P03,L06,62007,59206,2073,918,1243.7,88.7,7892.92,0.8915,0.9548,0.9662,0.8225,0.13331
2026-03-17,P01,L01,42427,38562,645,278,1238.35,110.78,3662.06,0.8877,0.9089,0.9835,0.7936,0.09497
2026-03-17,P01,L02,72581,66363,3435,1238,1292.75,82.46,9002.53,0.9267,0.9143,0.9508,0.8056,0.13566
2026-03-17,P02,L03,39968,39526,1322,586,1230.06,111.4,4481.51,0.8818,0.9889,0.9676,0.8438,0.11338
2026-03-17,P02,L04,22920,20262,766,305,1201.37,146.52,2277.56,0.8612,0.884,0.9636,0.7336,0.11241
2026-03-17,P03,L05,36827,32715,1295,510,1288.44,80.35,4299.84,0.9236,0.8883,0.9619,0.7892,0.13143
2026-03-17,P03,L06,56773,53167,1694,416,1232.73,117.17,5877.6,0.8837,0.9365,0.9691,0.802,0.11055
2026-03-18,P01,L01,48292,43681,1831,925,1240.06,122.28,5757.67,0.8889,0.9045,0.9598,0.7717,0.13181
2026-03-18,P01,L02,74802,69850,1941,783,1225.37,128.68,6125.02,0.8784,0.9338,0.973,0.7981,0.08769
2026-03-18,P02,L03,40466,38404,1228,354,1205.08,117.98,5116.77,0.8639,0.949,0.969,0.7944,0.13324
2026-03-18,P02,L04,27609,25492,703,237,1276.85,103.09,2939.12,0.9153,0.9233,0.9732,0.8224,0.1153
2026-03-18,P03,L05,34595,30284,1287,585,1230.61,147.66,4375.76,0.8822,0.8754,0.9592,0.7408,0.14449
2026-03-18,P03,L06,73916,67183,2240,589,1312.3,61.43,11619.29,0.9407,0.9089,0.9677,0.8274,0.17295
2026-03-19,P01,L01,42893,37815,1057,320,1197.1,126.35,3938.05,0.8581,0.8816,0.9728,0.736,0.10414
2026-03-19,P01,L02,75632,71076,2770,1089,1231.12,138.17,9434.29,0.8825,0.9398,0.9625,0.7983,0.13274
2026-03-19,P02,L03,37501,34666,1233,432,1220.29,163.77,5359.01,0.8748,0.9244,0.9657,0.7809,0.15459
2026-03-19,P02,L04,24855,22850,892,222,1312.04,66.88,3450.39,0.9405,0.9193,0.9624,0.8322,0.151
2026-03-19,P03,L05,30172,29474,816,246,1253.55,90.5,3335.59,0.8986,0.9769,0.9731,0.8542,0.11317
2026-03-19,P03,L06,59254,55231,2170,1061,1286.93,79.72,5398.58,0.9225,0.9321,0.9622,0.8274,0.09775
2026-03-20,P01,L01,45681,41118,1579,472,1195.59,135.93,4586.25,0.8571,0.9001,0.963,0.7429,0.11154
2026-03-20,P01,L02,57478,51387,978,404,1250.92,119.61,5222.16,0.8967,0.894,0.9813,0.7867,0.10162
2026-03-20,P02,L03,41828,38708,788,342,1196.22,159.36,5123.83,0.8575,0.9254,0.98,0.7777,0.13237
2026-03-20,P02,L04,24868,21862,569,229,1299.15,74.65,2507.4,0.9313,0.8791,0.9746,0.798,0.11469
2026-03-20,P03,L05,33907,30720,1210,441,1217.87,118.69,3890.62,0.873,0.906,0.9621,0.761,0.12665
2026-03-20,P03,L06,69763,64702,1199,404,1255.01,110.49,6215.45,0.8996,0.9275,0.9818,0.8192,0.09606
2026-03-21,P01,L01,10165,9859,157,44,420.15,13.21,1148.58,0.3012,0.9699,0.9843,0.2875,0.1165
2026-03-21,P01,L02,37265,36310,959,301,1169.24,168.43,4044.23,0.8382,0.9744,0.9743,0.7957,0.11138
2026-03-21,P02,L03,18985,17503,1004,464,795.61,101.87,2466.42,0.5703,0.9219,0.9458,0.4973,0.14091
2026-03-21,P02,L04,5950,5467,173,41,396.08,64.7,742.85,0.2839,0.9188,0.9693,0.2529,0.13588
2026-03-21,P03,L05,19394,16630,838,325,866.85,18.76,1641.16,0.6214,0.8575,0.952,0.5073,0.09869
2026-03-21,P03,L06,18561,17921,878,379,423.54,28.44,3022.22,0.3036,0.9655,0.9533,0.2795,0.16864
2026-03-22,P01,L01,31658,29797,1036,301,1296.28,67.98,3897.6,0.9292,0.9412,0.9664,0.8452,0.13081
2026-03-22,P01,L02,34379,32131,1123,431,1340.56,31.66,4431.27,0.961,0.9346,0.9662,0.8678,0.13791
2026-03-22,P02,L03,19574,17734,445,173,849.72,61.0,2400.97,0.6091,0.906,0.9755,0.5384,0.13539
2026-03-22,P02,L04,16113,15028,530,172,1258.85,106.79,1125.68,0.9024,0.9327,0.9659,0.813,0.07491
2026-03-22,P03,L05,10392,10259,238,123,455.81,0.0,958.23,0.3267,0.9872,0.9773,0.3153,0.0934
2026-03-22,P03,L06,30379,27149,1057,431,813.95,95.99,3300.14,0.5835,0.8937,0.9625,0.5019,0.12156
2026-03-23,P01,L01,42075,41774,1344,555,1291.31,89.16,4235.62,0.9257,0.9928,0.9688,0.8904,0.10139
2026-03-23,P01,L02,53737,48246,2155,863,1261.1,112.42,6784.06,0.904,0.8978,0.9572,0.7769,0.14061
2026-03-23,P02,L03,38807,35529,1282,547,1237.17,134.6,3831.66,0.8869,0.9155,0.9652,0.7837,0.10785
2026-03-23,P02,L04,27718,24871,675,198,1252.73,112.04,3069.5,0.898,0.8973,0.9736,0.7845,0.12342
2026-03-23,P03,L05,31384,28882,870,297,1336.15,52.78,3877.3,0.9578,0.9203,0.9708,0.8557,0.13425
2026-03-23,P03,L06,51583,45856,2314,700,1219.45,148.6,7146.3,0.8742,0.889,0.952,0.7398,0.15584
2026-03-24,P01,L01,43702,37354,1913,664,1178.62,171.51,5907.64,0.8449,0.8547,0.9513,0.687,0.15815
2026-03-24,P01,L02,69130,64017,1290,383,1319.95,45.44,7299.17,0.9462,0.926,0.9802,0.8589,0.11402
2026-03-24,P02,L03,34742,32589,1015,306,1225.67,122.55,3947.7,0.8786,0.938,0.9698,0.7993,0.12114
2026-03-24,P02,L04,21549,19580,795,311,1268.94,86.83,2564.35,0.9096,0.9086,0.961,0.7943,0.13097
2026-03-24,P03,L05,35195,32860,917,277,1273.37,100.44,3498.26,0.9128,0.9337,0.9729,0.8291,0.10646
2026-03-24,P03,L06,65442,65570,777,225,1205.42,128.69,5046.66,0.8641,1.002,0.9883,0.8556,0.07697
2026-03-25,P01,L01,44417,40119,1085,544,1305.62,56.67,5582.54,0.9359,0.9032,0.9737,0.8231,0.13915
2026-03-25,P01,L02,64997,61420,2672,853,1182.51,179.79,8857.71,0.8477,0.945,0.9583,0.7676,0.14422
2026-03-25,P02,L03,38585,34888,1402,639,1182.96,185.05,4427.4,0.848,0.9042,0.9614,0.7371,0.1269
2026-03-25,P02,L04,25994,23008,572,169,1235.9,142.69,2264.3,0.886,0.8851,0.9757,0.7652,0.09841
2026-03-25,P03,L05,39312,34975,1049,390,1202.91,134.63,4703.15,0.8623,0.8897,0.9709,0.7448,0.13447
2026-03-25,P03,L06,65858,59436,1987,785,1266.48,100.91,7463.28,0.9079,0.9025,0.9677,0.7928,0.12557
2026-03-26,P01,L01,48977,46669,1702,479,1240.34,116.89,6207.14,0.8891,0.9529,0.9648,0.8174,0.133
2026-03-26,P01,L02,61941,57841,1069,356,1291.86,76.54,5619.41,0.9261,0.9338,0.9819,0.8491,0.09715
2026-03-26,P02,L03,40962,38142,1553,769,1233.15,146.67,4300.66,0.884,0.9312,0.9609,0.7909,0.11275
2026-03-26,P02,L04,26053,22969,966,386,1223.45,132.79,3938.2,0.877,0.8816,0.9596,0.742,0.17146
2026-03-26,P03,L05,30628,27581,663,230,1205.45,149.63,3345.18,0.8641,0.9005,0.9765,0.7599,0.12129
2026-03-26,P03,L06,55349,53479,1027,401,1230.65,140.46,3571.55,0.8822,0.9662,0.9812,0.8363,0.06678
2026-03-27,P01,L01,41681,38273,1537,629,1261.22,95.58,5441.7,0.9041,0.9182,0.9614,0.7981,0.14218
2026-03-27,P01,L02,69143,63864,939,380,1250.26,95.21,8172.66,0.8962,0.9237,0.9855,0.8158,0.12797
2026-03-27,P02,L03,41736,39633,1105,486,1183.0,185.33,5002.26,0.848,0.9496,0.9729,0.7835,0.12621
2026-03-27,P02,L04,24929,23165,623,229,1295.57,70.97,2456.15,0.9287,0.9292,0.9738,0.8404,0.10603
2026-03-27,P03,L05,36128,31879,1523,499,1219.55,164.96,4097.49,0.8742,0.8824,0.9544,0.7362,0.12853
2026-03-27,P03,L06,56838,50224,1214,339,1315.04,45.05,5351.27,0.9427,0.8836,0.9764,0.8133,0.10655
2026-03-28,P01,L01,13065,11967,275,145,433.72,31.28,1510.57,0.3109,0.916,0.9775,0.2784,0.12623
2026-03-28,P01,L02,32785,30122,947,248,823.69,68.46,3069.78,0.5905,0.9188,0.9695,0.526,0.10191
2026-03-28,P02,L03,19787,17832,611,174,886.93,41.8,2376.25,0.6358,0.9012,0.9669,0.554,0.13326
2026-03-28,P02,L04,10711,9975,335,167,759.47,125.54,1388.21,0.5444,0.9313,0.9675,0.4905,0.13917
2026-03-28,P03,L05,25498,23299,470,151,1173.75,128.13,2224.91,0.8414,0.9138,0.9802,0.7536,0.09549
2026-03-28,P03,L06,15280,13916,559,147,454.2,0.8,1992.29,0.3256,0.9107,0.9614,0.2851,0.14317
2026-03-29,P01,L01,9558,8834,214,49,444.43,15.04,575.51,0.3186,0.9243,0.9763,0.2875,0.06515
2026-03-29,P01,L02,31059,30705,793,282,829.79,82.0,4439.05,0.5948,0.9886,0.9748,0.5732,0.14457
2026-03-29,P02,L03,9954,9116,213,58,344.5,103.52,1368.88,0.247,0.9158,0.9772,0.221,0.15016
2026-03-29,P02,L04,12287,11235,329,161,789.78,109.22,1349.21,0.5662,0.9144,0.9715,0.503,0.12009
2026-03-29,P03,L05,20338,19111,426,220,1255.67,95.58,2380.64,0.9001,0.9397,0.9782,0.8274,0.12457
2026-03-30,P01,L01,41391,35815,1252,373,1223.62,146.47,4462.58,0.8771,0.8653,0.9662,0.7333,0.1246
2026-03-30,P01,L02,62462,58222,2277,868,1187.91,180.07,10174.55,0.8515,0.9321,0.9624,0.7639,0.17475
2026-03-30,P02,L03,40205,39248,1296,613,1268.5,106.33,4781.55,0.9093,0.9762,0.968,0.8593,0.12183
2026-03-30,P02,L04,27549,25098,464,201,1248.73,101.72,3160.54,0.8951,0.911,0.9818,0.8007,0.12593
2026-03-30,P03,L05,37262,33332,855,277,1152.47,178.66,4025.68,0.8261,0.8945,0.975,0.7205,0.12078
2026-03-30,P03,L06,72655,63976,2491,1119,1257.54,83.19,7753.2,0.9015,0.8805,0.9625,0.764,0.12119
2026-03-31,P01,L01,34246,33097,785,326,1259.55,93.26,3074.06,0.9029,0.9664,0.9768,0.8524,0.09288
2026-03-31,P01,L02,69865,64013,1712,486,1287.19,86.58,7904.02,0.9227,0.9162,0.974,0.8234,0.12348
2026-03-31,P02,L03,41182,37657,1501,473,1299.12,38.9,4146.57,0.9313,0.9144,0.9617,0.8189,0.11011
2026-03-31,P02,L04,24260,23659,570,208,1319.8,59.34,2404.43,0.9461,0.9752,0.9765,0.9009,0.10163
2026-03-31,P03,L05,32534,29698,1049,363,1223.26,139.69,2844.6,0.8769,0.9128,0.9659,0.7731,0.09578
2026-03-31,P03,L06,64467,61211,1649,658,1239.34,115.2,7017.64,0.8884,0.9495,0.9738,0.8214,0.11465
2026-04-01,P01,L01,49664,43463,1948,798,1315.5,64.32,6251.19,0.943,0.8751,0.9571,0.7899,0.14383
2026-04-01,P01,L02,67607,60674,2716,1041,1250.31,113.09,8165.8,0.8963,0.8975,0.9572,0.7699,0.13458
2026-04-01,P02,L03,37491,35392,945,363,1243.48,128.88,4170.16,0.8914,0.944,0.974,0.8196,0.11783
2026-04-01,P02,L04,24287,21068,886,295,1227.35,151.36,2928.22,0.8798,0.8675,0.9596,0.7324,0.13899
2026-04-01,P03,L05,30013,28021,950,438,1243.9,113.79,4065.73,0.8917,0.9336,0.9672,0.8052,0.1451
2026-04-01,P03,L06,46167,41748,1053,400,1244.02,120.49,4344.87,0.8918,0.9043,0.9754,0.7866,0.10407
2026-04-02,P01,L01,46977,44774,1508,503,1221.33,146.96,5652.53,0.8755,0.9531,0.9674,0.8073,0.12625
2026-04-02,P01,L02,55536,53631,1332,540,1238.15,103.93,6788.28,0.8876,0.9657,0.9758,0.8363,0.12657
2026-04-02,P02,L03,36864,33079,984,408,1234.52,108.13,4043.42,0.885,0.8973,0.9711,0.7712,0.12224
2026-04-02,P02,L04,22542,20557,536,167,1262.0,103.48,2429.68,0.9047,0.9119,0.9746,0.804,0.11819
2026-04-02,P03,L05,29834,26762,743,261,1226.51,139.2,2677.38,0.8792,0.897,0.973,0.7674,0.10004
2026-04-02,P03,L06,66263,62601,1833,697,1224.26,155.26,7467.79,0.8776,0.9447,0.9716,0.8055,0.11929
2026-04-03,P01,L01,35956,32628,338,159,1272.88,74.47,3392.69,0.9125,0.9074,0.9897,0.8195,0.10398
2026-04-03,P01,L02,62422,55938,2086,886,1159.93,211.63,6628.92,0.8315,0.8961,0.964,0.7183,0.1185
2026-04-03,P02,L03,41693,38690,1260,441,1236.59,114.96,2969.8,0.8864,0.928,0.9685,0.7967,0.07676
2026-04-03,P02,L04,28519,26569,739,217,1216.33,169.23,3763.93,0.8719,0.9316,0.9729,0.7903,0.14167
2026-04-03,P03,L05,33104,29826,614,220,1239.88,111.44,4017.93,0.8888,0.901,0.9798,0.7846,0.13471
2026-04-03,P03,L06,51890,48060,1155,474,1176.9,150.8,5668.58,0.8437,0.9262,0.9765,0.763,0.11795
2026-04-04,P01,L01,9309,8020,0,0,396.45,63.06,919.04,0.2842,0.8615,1.0,0.2448,0.11459
2026-04-04,P01,L02,18774,17032,349,160,402.61,56.54,2535.99,0.2886,0.9072,0.9799,0.2566,0.1489
2026-04-04,P02,L03,8331,7748,157,53,439.42,25.58,1009.15,0.315,0.93,0.9801,0.2871,0.13025
2026-04-04,P02,L04,5272,5261,218,111,428.81,25.92,830.56,0.3074,0.9979,0.9602,0.2945,0.15787
2026-04-04,P03,L05,9043,8388,338,182,396.48,53.49,809.34,0.2842,0.9276,0.9613,0.2534,0.09649
2026-04-04,P03,L06,24171,21836,584,235,775.14,132.99,2788.13,0.5557,0.9034,0.974,0.4889,0.12769
2026-04-05,P01,L01,26370,23266,786,277,1200.3,172.77,2797.0,0.8604,0.8823,0.9673,0.7343,0.12022
2026-04-05,P01,L02,32311,29754,1014,437,1250.63,103.65,4368.02,0.8965,0.9209,0.967,0.7984,0.1468
2026-04-05,P02,L03,10586,9314,229,50,432.34,24.13,809.72,0.3099,0.8798,0.976,0.2661,0.08694
2026-04-05,P02,L04,5909,5414,191,74,438.17,14.62,489.45,0.3141,0.9162,0.9659,0.278,0.0904
2026-04-05,P03,L05,9743,8806,246,94,404.52,49.76,974.18,0.29,0.9038,0.9728,0.255,0.11063
2026-04-05,P03,L06,38579,35620,1364,534,1285.03,72.52,4222.07,0.9212,0.9233,0.9631,0.8191,0.11853
2026-04-06,P01,L01,56060,53441,1902,598,1236.97,117.05,7489.95,0.8867,0.9533,0.9656,0.8162,0.14015
2026-04-06,P01,L02,61047,55492,1833,849,1246.46,131.18,7592.23,0.8935,0.909,0.968,0.7862,0.13682
2026-04-06,P02,L03,43914,41504,1512,654,1136.75,203.55,4809.08,0.8149,0.9451,0.9649,0.7431,0.11587
2026-04-06,P02,L04,27889,24598,865,434,1166.56,192.03,2105.23,0.8362,0.882,0.966,0.7125,0.08559
2026-04-06,P03,L05,37303,34350,2246,670,1247.77,128.64,6011.86,0.8945,0.9208,0.9386,0.7731,0.17502
2026-04-06,P03,L06,53049,48111,1373,496,1240.89,132.24,5613.88,0.8895,0.9069,0.9723,0.7843,0.11669
2026-04-07,P01,L01,39205,37136,1406,667,1294.96,65.13,3988.5,0.9283,0.9472,0.9635,0.8472,0.1074
2026-04-07,P01,L02,66802,61482,2931,788,1255.34,111.82,9683.33,0.8999,0.9204,0.9545,0.7905,0.1575
2026-04-07,P02,L03,33822,30742,991,416,1242.88,102.26,4560.91,0.891,0.9089,0.9688,0.7845,0.14836
2026-04-07,P02,L04,23451,20579,932,340,1205.74,162.49,2901.54,0.8643,0.8775,0.9567,0.7256,0.141
2026-04-07,P03,L05,33240,31001,1249,452,1229.61,154.35,4040.58,0.8814,0.9326,0.9613,0.7902,0.13034
2026-04-07,P03,L06,55565,49009,864,438,1269.27,90.28,6157.39,0.9099,0.882,0.9827,0.7886,0.12564
2026-04-08,P01,L01,42468,39476,1543,413,1210.68,136.89,6169.86,0.8679,0.9295,0.9624,0.7764,0.15629
2026-04-08,P01,L02,60776,56344,2207,940,1213.22,154.46,9384.77,0.8697,0.9271,0.9623,0.7759,0.16656
2026-04-08,P02,L03,36027,32844,1203,501,1142.82,215.48,4414.43,0.8192,0.9116,0.9647,0.7205,0.13441
2026-04-08,P02,L04,29327,27038,1347,520,1239.62,118.67,3587.82,0.8886,0.9219,0.9525,0.7804,0.1327
