shift_record_id,production_date,plant_id,line_id,shift_id,planned_output,good_output,scrap_quantity,rework_quantity,runtime_minutes,downtime_minutes,labor_hours,energy_kwh,oee_estimate,supervisor_id,source_system
SHIFT-20260208-L04-C_Night,2026-02-08,P02,L04,C_Night,8258,7796,150,46,436.15,0,47.64,701.37,0.8855,SUPV-016,MES_SHIFT
SHIFT-20260208-L05-A_Day,2026-02-08,P03,L05,A_Day,6772,5829,302,71,371.38,78.24,42.03,523.7,0.6874,SUPV-012,MES_SHIFT
SHIFT-20260208-L05-C_Night,2026-02-08,P03,L05,C_Night,6612,6156,280,141,426.41,35.59,47.55,515.03,0.8538,SUPV-005,MES_SHIFT
SHIFT-20260208-L06-A_Day,2026-02-08,P03,L06,A_Day,14148,11840,391,175,430.76,27.46,40.24,1525.16,0.7752,SUPV-010,MES_SHIFT
SHIFT-20260208-L06-B_Evening,2026-02-08,P03,L06,B_Evening,19066,18144,649,328,433.15,27.46,39.25,1830.58,0.8864,SUPV-010,MES_SHIFT
SHIFT-20260208-L06-C_Night,2026-02-08,P03,L06,C_Night,20627,17905,634,306,435.55,21.25,47.4,2190.12,0.8131,SUPV-017,MES_SHIFT
SHIFT-20260209-L01-A_Day,2026-02-09,P01,L01,A_Day,15641,13625,32,9,451.24,13.76,46.44,1091.6,0.8453,SUPV-016,MES_SHIFT
SHIFT-20260209-L01-B_Evening,2026-02-09,P01,L01,B_Evening,15474,14830,0,0,457.36,0,43.23,1348.17,0.9426,SUPV-006,MES_SHIFT
SHIFT-20260209-L01-C_Night,2026-02-09,P01,L01,C_Night,15253,13610,254,81,419.74,32.54,45.84,869.76,0.8054,SUPV-004,MES_SHIFT
SHIFT-20260209-L02-A_Day,2026-02-09,P01,L02,A_Day,21649,18749,676,316,393.34,67.98,46.95,1630.71,0.7326,SUPV-002,MES_SHIFT
SHIFT-20260209-L02-B_Evening,2026-02-09,P01,L02,B_Evening,26319,26550,747,314,408.34,49.51,47.57,2772.97,0.8859,SUPV-017,MES_SHIFT
SHIFT-20260209-L02-C_Night,2026-02-09,P01,L02,C_Night,26821,25761,1065,287,397.21,57.34,44.7,2220.92,0.8205,SUPV-013,MES_SHIFT
SHIFT-20260209-L03-A_Day,2026-02-09,P02,L03,A_Day,14638,14498,347,98,426.26,31.38,41.8,1308.57,0.9079,SUPV-012,MES_SHIFT
SHIFT-20260209-L03-B_Evening,2026-02-09,P02,L03,B_Evening,16446,13810,469,107,449.83,14.99,38.59,1682.75,0.8123,SUPV-012,MES_SHIFT
SHIFT-20260209-L03-C_Night,2026-02-09,P02,L03,C_Night,15293,13175,482,158,387.71,59.93,39.66,1680.83,0.7183,SUPV-012,MES_SHIFT
SHIFT-20260209-L04-A_Day,2026-02-09,P02,L04,A_Day,10560,9364,459,136,396.63,58.32,42.11,1936.21,0.7564,SUPV-005,MES_SHIFT
SHIFT-20260209-L04-B_Evening,2026-02-09,P02,L04,B_Evening,8155,6774,239,66,365.56,75.76,43.02,780.13,0.653,SUPV-002,MES_SHIFT
SHIFT-20260209-L04-C_Night,2026-02-09,P02,L04,C_Night,8175,7358,635,326,412.32,42.72,41.97,1310.77,0.7981,SUPV-007,MES_SHIFT
SHIFT-20260209-L05-A_Day,2026-02-09,P03,L05,A_Day,13905,11380,693,315,434.53,27.38,42.29,1719.66,0.7648,SUPV-013,MES_SHIFT
SHIFT-20260209-L05-B_Evening,2026-02-09,P03,L05,B_Evening,14617,12318,326,104,394.78,53.12,42.28,1264.71,0.7155,SUPV-014,MES_SHIFT
SHIFT-20260209-L05-C_Night,2026-02-09,P03,L05,C_Night,13224,12196,309,63,417.58,23.26,42.72,1390.02,0.8282,SUPV-018,MES_SHIFT
SHIFT-20260209-L06-A_Day,2026-02-09,P03,L06,A_Day,19472,18458,609,281,424.34,23.03,39.62,1947.43,0.865,SUPV-007,MES_SHIFT
SHIFT-20260209-L06-B_Evening,2026-02-09,P03,L06,B_Evening,24765,22003,1187,284,396.11,61.13,41.45,3121.06,0.7569,SUPV-001,MES_SHIFT
SHIFT-20260209-L06-C_Night,2026-02-09,P03,L06,C_Night,21992,20104,734,172,395.9,55.17,45.25,2364.46,0.7783,SUPV-003,MES_SHIFT
SHIFT-20260210-L01-A_Day,2026-02-10,P01,L01,A_Day,16193,15403,93,38,428.75,18.89,42.69,1553.03,0.8771,SUPV-010,MES_SHIFT
SHIFT-20260210-L01-B_Evening,2026-02-10,P01,L01,B_Evening,15225,13919,375,131,385.38,64.18,41.55,2200.78,0.7577,SUPV-011,MES_SHIFT
SHIFT-20260210-L01-C_Night,2026-02-10,P01,L01,C_Night,14631,14523,554,253,402.53,48.3,47.75,1611.81,0.8593,SUPV-016,MES_SHIFT
SHIFT-20260210-L02-A_Day,2026-02-10,P01,L02,A_Day,31007,28396,1122,451,399.31,55.55,42.11,4295.35,0.7864,SUPV-010,MES_SHIFT
SHIFT-20260210-L02-B_Evening,2026-02-10,P01,L02,B_Evening,22799,20286,778,275,465,0,42.49,3114.09,0.8898,SUPV-013,MES_SHIFT
SHIFT-20260210-L02-C_Night,2026-02-10,P01,L02,C_Night,31744,26639,1838,995,429.04,26.44,45.94,2525.62,0.7743,SUPV-009,MES_SHIFT
SHIFT-20260210-L03-A_Day,2026-02-10,P02,L03,A_Day,18036,16316,326,121,408.99,56.01,41.76,2466.71,0.7957,SUPV-002,MES_SHIFT
SHIFT-20260210-L03-B_Evening,2026-02-10,P02,L03,B_Evening,12848,12589,480,153,400.02,28.41,44.86,1894.89,0.8429,SUPV-005,MES_SHIFT
SHIFT-20260210-L03-C_Night,2026-02-10,P02,L03,C_Night,12292,11206,523,271,397.72,67.28,40.24,1697.02,0.7797,SUPV-007,MES_SHIFT
SHIFT-20260210-L04-A_Day,2026-02-10,P02,L04,A_Day,8516,8114,251,73,449.5,0,46.61,1011.39,0.921,SUPV-015,MES_SHIFT
SHIFT-20260210-L04-B_Evening,2026-02-10,P02,L04,B_Evening,8173,7846,146,47,389.59,67.97,44.84,1013.71,0.8043,SUPV-003,MES_SHIFT
SHIFT-20260210-L04-C_Night,2026-02-10,P02,L04,C_Night,11102,10440,346,121,374.47,83.28,38.72,1377.25,0.7573,SUPV-009,MES_SHIFT
SHIFT-20260210-L05-A_Day,2026-02-10,P03,L05,A_Day,9565,9193,259,87,398.84,45.3,45.63,859.69,0.8244,SUPV-003,MES_SHIFT
SHIFT-20260210-L05-B_Evening,2026-02-10,P03,L05,B_Evening,12018,11710,372,155,395.99,68.21,47.97,1195.85,0.8298,SUPV-010,MES_SHIFT
SHIFT-20260210-L05-C_Night,2026-02-10,P03,L05,C_Night,12241,10493,636,253,394.93,50.34,46.83,1665.52,0.728,SUPV-008,MES_SHIFT
SHIFT-20260210-L06-A_Day,2026-02-10,P03,L06,A_Day,22844,20499,337,78,430.61,34.39,38.82,2184.33,0.831,SUPV-003,MES_SHIFT
SHIFT-20260210-L06-B_Evening,2026-02-10,P03,L06,B_Evening,23485,21764,824,452,399.53,46.05,47.98,2926.74,0.7962,SUPV-002,MES_SHIFT
SHIFT-20260210-L06-C_Night,2026-02-10,P03,L06,C_Night,23265,19775,1042,343,407.66,36.09,40.49,1736.08,0.7452,SUPV-015,MES_SHIFT
SHIFT-20260211-L01-A_Day,2026-02-11,P01,L01,A_Day,16339,15462,755,407,373.67,84.01,40.48,1531.07,0.7605,SUPV-013,MES_SHIFT
SHIFT-20260211-L01-B_Evening,2026-02-11,P01,L01,B_Evening,14869,13794,423,101,380.51,69.32,45.81,1378.83,0.7591,SUPV-001,MES_SHIFT
SHIFT-20260211-L01-C_Night,2026-02-11,P01,L01,C_Night,16715,15594,599,305,399.32,57.45,42.7,1949.15,0.8012,SUPV-006,MES_SHIFT
SHIFT-20260211-L02-A_Day,2026-02-11,P01,L02,A_Day,25385,23266,987,300,391.62,48.14,40.68,2850.53,0.7719,SUPV-004,MES_SHIFT
SHIFT-20260211-L02-B_Evening,2026-02-11,P01,L02,B_Evening,22692,20708,346,72,400.67,44.98,44.63,2439.3,0.7863,SUPV-006,MES_SHIFT
SHIFT-20260211-L02-C_Night,2026-02-11,P01,L02,C_Night,25016,20867,1143,512,452.9,9.6,39.84,2644.44,0.8124,SUPV-010,MES_SHIFT
SHIFT-20260211-L03-A_Day,2026-02-11,P02,L03,A_Day,16646,15580,25,5,427.59,22.71,46.67,1412.07,0.8607,SUPV-015,MES_SHIFT
SHIFT-20260211-L03-B_Evening,2026-02-11,P02,L03,B_Evening,15727,15094,655,137,388.75,59.86,44.92,2100.15,0.8024,SUPV-005,MES_SHIFT
SHIFT-20260211-L03-C_Night,2026-02-11,P02,L03,C_Night,10548,9344,220,103,448.31,7.38,47.0,743.33,0.8541,SUPV-007,MES_SHIFT
SHIFT-20260211-L04-A_Day,2026-02-11,P02,L04,A_Day,10810,9309,239,113,407.47,42.25,38.35,1100.71,0.7546,SUPV-003,MES_SHIFT
SHIFT-20260211-L04-B_Evening,2026-02-11,P02,L04,B_Evening,7496,7071,347,159,406.73,47.0,43.55,964.29,0.8251,SUPV-013,MES_SHIFT
SHIFT-20260211-L04-C_Night,2026-02-11,P02,L04,C_Night,10214,9789,464,250,370.82,74.6,47.95,1444.8,0.7643,SUPV-016,MES_SHIFT
SHIFT-20260211-L05-A_Day,2026-02-11,P03,L05,A_Day,12602,12705,302,98,405.74,43.66,40.28,1333.07,0.8797,SUPV-008,MES_SHIFT
SHIFT-20260211-L05-B_Evening,2026-02-11,P03,L05,B_Evening,10584,9630,199,59,429.61,16.01,43.29,1110.21,0.8406,SUPV-016,MES_SHIFT
SHIFT-20260211-L05-C_Night,2026-02-11,P03,L05,C_Night,14846,14015,912,466,389.42,60.18,45.69,2645.43,0.7906,SUPV-006,MES_SHIFT
SHIFT-20260211-L06-A_Day,2026-02-11,P03,L06,A_Day,30090,30670,378,117,420.36,32.49,47.7,3387.73,0.9214,SUPV-006,MES_SHIFT
SHIFT-20260211-L06-B_Evening,2026-02-11,P03,L06,B_Evening,27476,25238,951,424,349.63,93.47,40.64,2629.25,0.6907,SUPV-002,MES_SHIFT
SHIFT-20260211-L06-C_Night,2026-02-11,P03,L06,C_Night,22668,21103,622,181,400.96,62.58,46.51,1903.43,0.8028,SUPV-001,MES_SHIFT
SHIFT-20260212-L01-A_Day,2026-02-12,P01,L01,A_Day,15232,14802,272,134,443.58,13.43,38.31,1468.75,0.927,SUPV-007,MES_SHIFT
SHIFT-20260212-L01-B_Evening,2026-02-12,P01,L01,B_Evening,11103,9465,105,56,406.8,40.31,39.82,1282.68,0.7458,SUPV-002,MES_SHIFT
SHIFT-20260212-L01-C_Night,2026-02-12,P01,L01,C_Night,12243,11210,565,248,396.38,66.45,41.14,1535.65,0.7805,SUPV-017,MES_SHIFT
SHIFT-20260212-L02-A_Day,2026-02-12,P01,L02,A_Day,16521,15014,370,91,443.75,0,38.65,1384.8,0.8672,SUPV-010,MES_SHIFT
SHIFT-20260212-L02-B_Evening,2026-02-12,P01,L02,B_Evening,18777,16008,195,97,384.12,72.15,47.53,1325.13,0.7042,SUPV-014,MES_SHIFT
SHIFT-20260212-L02-C_Night,2026-02-12,P01,L02,C_Night,16594,15249,203,68,425.66,29.22,40.93,1178.5,0.8412,SUPV-001,MES_SHIFT
SHIFT-20260212-L03-A_Day,2026-02-12,P02,L03,A_Day,13499,11701,244,56,453.01,11.99,45.47,1121.05,0.8444,SUPV-016,MES_SHIFT
SHIFT-20260212-L03-B_Evening,2026-02-12,P02,L03,B_Evening,11869,10769,201,69,434.64,26.23,44.94,1486.93,0.8481,SUPV-007,MES_SHIFT
SHIFT-20260212-L03-C_Night,2026-02-12,P02,L03,C_Night,15724,14848,752,275,446.93,13.01,46.42,1826.82,0.9076,SUPV-015,MES_SHIFT
SHIFT-20260212-L04-A_Day,2026-02-12,P02,L04,A_Day,8041,8247,114,36,394.93,42.38,44.67,1345.28,0.8711,SUPV-003,MES_SHIFT
SHIFT-20260212-L04-B_Evening,2026-02-12,P02,L04,B_Evening,9611,8181,301,131,431.37,31.72,41.53,1149.99,0.7896,SUPV-004,MES_SHIFT
SHIFT-20260212-L04-C_Night,2026-02-12,P02,L04,C_Night,11009,9804,547,268,407.84,35.19,46.41,1383.58,0.7811,SUPV-002,MES_SHIFT
SHIFT-20260212-L05-A_Day,2026-02-12,P03,L05,A_Day,11346,9764,385,83,438.38,26.57,43.14,1450.15,0.8113,SUPV-007,MES_SHIFT
SHIFT-20260212-L05-B_Evening,2026-02-12,P03,L05,B_Evening,11268,10189,349,75,396.11,58.06,43.57,1376.4,0.7703,SUPV-008,MES_SHIFT
SHIFT-20260212-L05-C_Night,2026-02-12,P03,L05,C_Night,11229,10095,394,214,391.5,67.44,38.16,1518.02,0.7569,SUPV-003,MES_SHIFT
SHIFT-20260212-L06-A_Day,2026-02-12,P03,L06,A_Day,18992,16849,457,213,367.71,73.08,38.73,2465.06,0.7015,SUPV-008,MES_SHIFT
SHIFT-20260212-L06-B_Evening,2026-02-12,P03,L06,B_Evening,18888,17459,478,154,373.03,83.85,45.38,2783.39,0.7415,SUPV-016,MES_SHIFT
SHIFT-20260212-L06-C_Night,2026-02-12,P03,L06,C_Night,16923,15886,349,158,391.22,73.78,38.35,2473.15,0.7898,SUPV-007,MES_SHIFT
SHIFT-20260213-L01-A_Day,2026-02-13,P01,L01,A_Day,18893,17325,824,377,438.44,26.56,41.66,2588.86,0.8646,SUPV-009,MES_SHIFT
SHIFT-20260213-L01-B_Evening,2026-02-13,P01,L01,B_Evening,17955,17252,819,442,415.21,42.74,47.78,2280.81,0.858,SUPV-010,MES_SHIFT
SHIFT-20260213-L01-C_Night,2026-02-13,P01,L01,C_Night,20494,17990,613,327,429.43,12.79,43.86,2100.91,0.8107,SUPV-001,MES_SHIFT
SHIFT-20260213-L02-A_Day,2026-02-13,P01,L02,A_Day,15617,13811,293,100,382.73,70.82,38.25,1881.9,0.7279,SUPV-017,MES_SHIFT
SHIFT-20260213-L02-B_Evening,2026-02-13,P01,L02,B_Evening,22552,22220,505,170,424.92,15.27,38.77,2328.33,0.9003,SUPV-009,MES_SHIFT
SHIFT-20260213-L02-C_Night,2026-02-13,P01,L02,C_Night,18206,16788,825,207,407.1,39.4,47.86,2109.88,0.8073,SUPV-016,MES_SHIFT
SHIFT-20260213-L03-A_Day,2026-02-13,P02,L03,A_Day,15812,15360,471,257,427.86,30.4,40.45,1522.37,0.8938,SUPV-012,MES_SHIFT
SHIFT-20260213-L03-B_Evening,2026-02-13,P02,L03,B_Evening,13896,11707,435,91,421.61,31.01,41.64,1167.75,0.7639,SUPV-012,MES_SHIFT
SHIFT-20260213-L03-C_Night,2026-02-13,P02,L03,C_Night,13337,12086,583,311,412.47,41.16,39.16,1104.15,0.8038,SUPV-013,MES_SHIFT
SHIFT-20260213-L04-A_Day,2026-02-13,P02,L04,A_Day,9786,9589,279,83,414.38,41.65,43.65,1521.6,0.8732,SUPV-017,MES_SHIFT
SHIFT-20260213-L04-B_Evening,2026-02-13,P02,L04,B_Evening,11427,11034,362,74,375.53,57.84,39.18,1460.36,0.7798,SUPV-013,MES_SHIFT
SHIFT-20260213-L04-C_Night,2026-02-13,P02,L04,C_Night,11080,10596,587,235,420.63,21.75,41.79,1648.19,0.8651,SUPV-012,MES_SHIFT
SHIFT-20260213-L05-A_Day,2026-02-13,P03,L05,A_Day,9682,9290,155,59,430.94,24.77,42.51,1230.93,0.8892,SUPV-006,MES_SHIFT
SHIFT-20260213-L05-B_Evening,2026-02-13,P03,L05,B_Evening,10913,10673,268,58,452.49,2.18,43.07,1386.95,0.9517,SUPV-006,MES_SHIFT
SHIFT-20260213-L05-C_Night,2026-02-13,P03,L05,C_Night,10405,8616,430,182,415.12,32.95,45.21,982.53,0.7392,SUPV-012,MES_SHIFT
SHIFT-20260213-L06-A_Day,2026-02-13,P03,L06,A_Day,15909,15763,648,340,425.32,27.29,43.99,2321.31,0.9063,SUPV-018,MES_SHIFT
SHIFT-20260213-L06-B_Evening,2026-02-13,P03,L06,B_Evening,23919,23602,1037,497,412.31,23.54,46.76,2792.42,0.8749,SUPV-011,MES_SHIFT
SHIFT-20260213-L06-C_Night,2026-02-13,P03,L06,C_Night,20163,19352,651,187,385.91,55.18,38.55,2247.26,0.7965,SUPV-001,MES_SHIFT
SHIFT-20260214-L01-A_Day,2026-02-14,P01,L01,A_Day,12538,11409,326,169,408.76,39.38,47.43,1366.55,0.7999,SUPV-008,MES_SHIFT
SHIFT-20260214-L01-B_Evening,2026-02-14,P01,L01,B_Evening,12924,10759,293,154,367.29,81.52,42.72,1556.77,0.6576,SUPV-005,MES_SHIFT
SHIFT-20260214-L01-C_Night,2026-02-14,P01,L01,C_Night,11763,10218,507,253,411.57,39.12,42.95,1273.61,0.7688,SUPV-009,MES_SHIFT
SHIFT-20260214-L02-A_Day,2026-02-14,P01,L02,A_Day,14919,14121,348,103,448.35,0,46.59,1747.04,0.9126,SUPV-002,MES_SHIFT
SHIFT-20260214-L02-B_Evening,2026-02-14,P01,L02,B_Evening,12048,10434,271,121,453.41,11.59,38.29,1519.44,0.8444,SUPV-007,MES_SHIFT
SHIFT-20260214-L03-C_Night,2026-02-14,P02,L03,C_Night,13675,12693,435,87,460.35,4.65,44.82,1338.11,0.9189,SUPV-014,MES_SHIFT
SHIFT-20260214-L04-A_Day,2026-02-14,P02,L04,A_Day,9818,8748,390,100,459.19,2.21,39.62,1156.56,0.8799,SUPV-018,MES_SHIFT
SHIFT-20260214-L04-B_Evening,2026-02-14,P02,L04,B_Evening,8294,8117,275,118,392.0,42.56,40.75,1178.11,0.825,SUPV-014,MES_SHIFT
SHIFT-20260214-L05-C_Night,2026-02-14,P03,L05,C_Night,8365,8152,271,146,429.68,32.08,47.72,865.58,0.9005,SUPV-009,MES_SHIFT
SHIFT-20260214-L06-A_Day,2026-02-14,P03,L06,A_Day,12238,11951,410,178,375.98,67.56,42.81,1450.5,0.7896,SUPV-017,MES_SHIFT
SHIFT-20260214-L06-B_Evening,2026-02-14,P03,L06,B_Evening,13927,12315,475,142,386.61,71.51,39.83,1725.23,0.7352,SUPV-010,MES_SHIFT
SHIFT-20260215-L01-A_Day,2026-02-15,P01,L01,A_Day,10541,10048,188,87,365.5,90.12,47.17,1483.76,0.7493,SUPV-001,MES_SHIFT
SHIFT-20260215-L01-C_Night,2026-02-15,P01,L01,C_Night,13385,11942,419,116,389.89,63.73,46.84,1788.94,0.7481,SUPV-012,MES_SHIFT
SHIFT-20260215-L02-B_Evening,2026-02-15,P01,L02,B_Evening,15417,14508,747,279,404.78,48.41,38.78,2234.1,0.8192,SUPV-012,MES_SHIFT
SHIFT-20260215-L03-A_Day,2026-02-15,P02,L03,A_Day,13375,11510,409,152,347.27,105.78,40.85,1238.82,0.6427,SUPV-010,MES_SHIFT
SHIFT-20260215-L03-B_Evening,2026-02-15,P02,L03,B_Evening,9310,7820,223,108,440.63,21.03,47.69,1061.25,0.7959,SUPV-017,MES_SHIFT
SHIFT-20260215-L03-C_Night,2026-02-15,P02,L03,C_Night,10736,10264,565,305,387.55,77.45,42.21,1145.48,0.7968,SUPV-003,MES_SHIFT
SHIFT-20260215-L04-A_Day,2026-02-15,P02,L04,A_Day,6992,6812,79,22,423.12,12.56,39.24,654.97,0.8865,SUPV-008,MES_SHIFT
SHIFT-20260215-L04-B_Evening,2026-02-15,P02,L04,B_Evening,7240,7270,138,45,381.83,60.41,43.55,749.93,0.8245,SUPV-014,MES_SHIFT
SHIFT-20260215-L04-C_Night,2026-02-15,P02,L04,C_Night,7567,6900,0,0,409.07,53.97,40.23,708.05,0.8022,SUPV-010,MES_SHIFT
SHIFT-20260215-L05-A_Day,2026-02-15,P03,L05,A_Day,7749,7146,150,49,390.81,37.2,41.6,713.4,0.775,SUPV-011,MES_SHIFT
SHIFT-20260215-L05-C_Night,2026-02-15,P03,L05,C_Night,9436,9011,189,87,386.94,48.7,38.95,1013.27,0.7946,SUPV-010,MES_SHIFT
SHIFT-20260215-L06-C_Night,2026-02-15,P03,L06,C_Night,14770,13886,682,360,385.14,39.25,45.82,1131.82,0.7787,SUPV-008,MES_SHIFT
SHIFT-20260216-L01-A_Day,2026-02-16,P01,L01,A_Day,18310,16043,436,98,436.73,16.66,41.95,1575.51,0.8229,SUPV-014,MES_SHIFT
SHIFT-20260216-L01-B_Evening,2026-02-16,P01,L01,B_Evening,12636,11443,149,44,450.65,1.25,47.41,1109.15,0.8776,SUPV-012,MES_SHIFT
SHIFT-20260216-L01-C_Night,2026-02-16,P01,L01,C_Night,16011,14069,374,106,427.96,15.56,45.98,1465.47,0.8087,SUPV-014,MES_SHIFT
SHIFT-20260216-L02-A_Day,2026-02-16,P01,L02,A_Day,18577,15711,406,184,426.84,28.58,41.05,2130.63,0.7763,SUPV-003,MES_SHIFT
SHIFT-20260216-L02-B_Evening,2026-02-16,P01,L02,B_Evening,19877,19458,570,226,394.48,61.12,41.64,2553.75,0.8305,SUPV-009,MES_SHIFT
SHIFT-20260216-L02-C_Night,2026-02-16,P01,L02,C_Night,23526,21568,747,156,385.3,62.85,39.96,2611.55,0.7596,SUPV-001,MES_SHIFT
SHIFT-20260216-L03-A_Day,2026-02-16,P02,L03,A_Day,17252,16815,716,229,407.84,43.45,47.24,2576.51,0.8549,SUPV-014,MES_SHIFT
SHIFT-20260216-L03-B_Evening,2026-02-16,P02,L03,B_Evening,17698,16094,630,207,423.83,34.61,46.63,2835.85,0.8289,SUPV-012,MES_SHIFT
SHIFT-20260216-L03-C_Night,2026-02-16,P02,L03,C_Night,11539,9854,546,199,418.61,32.79,47.39,1219.06,0.7688,SUPV-011,MES_SHIFT
SHIFT-20260216-L04-A_Day,2026-02-16,P02,L04,A_Day,8274,7446,159,45,359.99,87.77,44.1,1021.79,0.6967,SUPV-004,MES_SHIFT
SHIFT-20260216-L04-B_Evening,2026-02-16,P02,L04,B_Evening,9922,9148,426,228,346.09,89.97,47.96,1580.58,0.6862,SUPV-014,MES_SHIFT
SHIFT-20260216-L04-C_Night,2026-02-16,P02,L04,C_Night,8691,7242,348,179,392.51,61.61,39.15,1072.89,0.7034,SUPV-001,MES_SHIFT
SHIFT-20260216-L05-A_Day,2026-02-16,P03,L05,A_Day,10737,9321,355,174,423.58,26.26,46.16,1356.89,0.7908,SUPV-015,MES_SHIFT
SHIFT-20260216-L05-B_Evening,2026-02-16,P03,L05,B_Evening,13783,13660,535,184,395.92,49.36,40.59,1584.9,0.8438,SUPV-008,MES_SHIFT
SHIFT-20260216-L05-C_Night,2026-02-16,P03,L05,C_Night,10134,9939,177,40,414.91,29.35,38.79,855.52,0.8751,SUPV-008,MES_SHIFT
SHIFT-20260216-L06-A_Day,2026-02-16,P03,L06,A_Day,23008,21433,1273,584,398.77,66.23,47.0,3346.58,0.7989,SUPV-001,MES_SHIFT
SHIFT-20260216-L06-B_Evening,2026-02-16,P03,L06,B_Evening,27230,24694,683,295,438.87,19.06,42.16,3822.37,0.8559,SUPV-010,MES_SHIFT
SHIFT-20260216-L06-C_Night,2026-02-16,P03,L06,C_Night,23896,21299,739,305,408.25,45.91,40.55,3285.22,0.7825,SUPV-008,MES_SHIFT
SHIFT-20260217-L01-A_Day,2026-02-17,P01,L01,A_Day,14004,13252,321,64,398.26,66.74,41.77,1807.19,0.8105,SUPV-017,MES_SHIFT
SHIFT-20260217-L01-B_Evening,2026-02-17,P01,L01,B_Evening,15708,13243,307,142,373.69,74.47,44.31,1517.84,0.6775,SUPV-011,MES_SHIFT
SHIFT-20260217-L01-C_Night,2026-02-17,P01,L01,C_Night,12636,11795,582,139,413.61,26.98,43.57,1321.63,0.8303,SUPV-006,MES_SHIFT
SHIFT-20260217-L02-A_Day,2026-02-17,P01,L02,A_Day,21198,20528,425,222,377.08,73.23,39.85,2523.63,0.7853,SUPV-013,MES_SHIFT
SHIFT-20260217-L02-B_Evening,2026-02-17,P01,L02,B_Evening,23528,21103,664,187,404.56,53.97,46.31,2398.2,0.7804,SUPV-002,MES_SHIFT
SHIFT-20260217-L02-C_Night,2026-02-17,P01,L02,C_Night,17226,14499,433,202,345.26,97.71,41.48,1565.8,0.625,SUPV-014,MES_SHIFT
SHIFT-20260217-L03-A_Day,2026-02-17,P02,L03,A_Day,15158,12861,366,74,374.07,59.94,40.76,1489.39,0.6826,SUPV-007,MES_SHIFT
SHIFT-20260217-L03-B_Evening,2026-02-17,P02,L03,B_Evening,18023,17274,524,191,388.56,51.54,40.75,2376.33,0.8009,SUPV-003,MES_SHIFT
SHIFT-20260217-L03-C_Night,2026-02-17,P02,L03,C_Night,12775,10595,450,196,431.48,20.03,44.64,1410.62,0.7696,SUPV-008,MES_SHIFT
SHIFT-20260217-L04-A_Day,2026-02-17,P02,L04,A_Day,8508,7415,172,52,451.3,13.7,43.64,1062.57,0.8459,SUPV-014,MES_SHIFT
SHIFT-20260217-L04-B_Evening,2026-02-17,P02,L04,B_Evening,8328,7460,161,33,415.42,16.56,43.91,935.62,0.8003,SUPV-006,MES_SHIFT
SHIFT-20260217-L04-C_Night,2026-02-17,P02,L04,C_Night,7888,7214,229,63,419.7,13.24,42.08,1017.45,0.8255,SUPV-018,MES_SHIFT
SHIFT-20260217-L05-A_Day,2026-02-17,P03,L05,A_Day,14266,11446,706,279,377.17,86.15,38.38,1895.67,0.6508,SUPV-009,MES_SHIFT
SHIFT-20260217-L05-B_Evening,2026-02-17,P03,L05,B_Evening,13324,12313,588,308,390.73,61.95,46.57,1060.37,0.7765,SUPV-004,MES_SHIFT
SHIFT-20260217-L05-C_Night,2026-02-17,P03,L05,C_Night,12096,10734,351,172,394.66,44.14,42.73,1212.87,0.7532,SUPV-017,MES_SHIFT
SHIFT-20260217-L06-A_Day,2026-02-17,P03,L06,A_Day,25121,24648,939,259,415.93,26.33,43.74,2251.03,0.8776,SUPV-010,MES_SHIFT
SHIFT-20260217-L06-B_Evening,2026-02-17,P03,L06,B_Evening,30719,28941,781,358,430.97,34.03,41.16,2727.76,0.8732,SUPV-010,MES_SHIFT
SHIFT-20260217-L06-C_Night,2026-02-17,P03,L06,C_Night,26501,22612,425,197,448.62,9.29,42.25,2093.24,0.8232,SUPV-005,MES_SHIFT
SHIFT-20260218-L01-A_Day,2026-02-18,P01,L01,A_Day,13999,12653,239,101,404.8,22.99,42.09,1460.47,0.7868,SUPV-017,MES_SHIFT
SHIFT-20260218-L01-B_Evening,2026-02-18,P01,L01,B_Evening,14866,13401,453,162,376.4,51.19,43.54,1421.11,0.7297,SUPV-013,MES_SHIFT
SHIFT-20260218-L01-C_Night,2026-02-18,P01,L01,C_Night,16553,15848,909,269,387.47,70.33,43.23,1596.37,0.7978,SUPV-009,MES_SHIFT
SHIFT-20260218-L02-A_Day,2026-02-18,P01,L02,A_Day,24437,23452,437,135,362.93,90.15,47.6,2349.76,0.749,SUPV-011,MES_SHIFT
SHIFT-20260218-L02-B_Evening,2026-02-18,P01,L02,B_Evening,22584,22236,724,272,403.36,50.15,47.81,2032.99,0.8541,SUPV-016,MES_SHIFT
SHIFT-20260218-L02-C_Night,2026-02-18,P01,L02,C_Night,18595,14992,1049,544,375.53,60.24,44.2,2528.48,0.6511,SUPV-009,MES_SHIFT
SHIFT-20260218-L03-A_Day,2026-02-18,P02,L03,A_Day,13306,11222,382,202,427.79,16.53,42.97,1259.73,0.7759,SUPV-003,MES_SHIFT
SHIFT-20260218-L03-B_Evening,2026-02-18,P02,L03,B_Evening,15402,14180,391,125,415.49,32.91,45.52,1979.41,0.8226,SUPV-011,MES_SHIFT
SHIFT-20260218-L03-C_Night,2026-02-18,P02,L03,C_Night,11104,10342,558,267,408.32,41.19,47.09,1308.95,0.8179,SUPV-012,MES_SHIFT
