run_id,work_order_id,machine_id,batch_id,run_start_datetime,run_end_datetime,input_quantity,output_quantity,scrap_quantity,rework_quantity,setup_minutes,runtime_minutes,idle_minutes,speed_actual_ppm,speed_standard_ppm,operator_id,material_lot_id,run_status,source_system
RUN-004150,WO-002075,MCH-016,BATCH-002075,2025-12-11 05:15:55,2025-12-11 08:37:51,8126,7869,324,145,30.26,201.93,12.75,1.997,1.778,OP-0037,LOT-SUP-016-20251211-15,completed,MES
RUN-004151,WO-002076,MCH-022,BATCH-002075,2025-12-11 11:01:00,2025-12-11 14:46:19,6366,6325,371,189,7.35,225.33,10.31,3.397,3.289,OP-0042,LOT-SUP-001-20251211-07,completed,MES
RUN-004152,WO-002076,MCH-023,BATCH-002076,2025-12-11 15:00:19,2025-12-11 18:43:39,6745,6125,348,172,13.05,223.33,10.31,4.0,3.289,OP-0015,LOT-SUP-001-20251211-02,completed,MES
RUN-004153,WO-002077,MCH-019,BATCH-002076,2025-12-11 20:50:00,2025-12-12 00:15:43,5234,4819,139,44,25.28,205.72,7.5,1.184,1.015,OP-0057,LOT-SUP-010-20251211-01,completed,MES
RUN-004154,WO-002077,MCH-020,BATCH-002077,2025-12-12 00:16:43,2025-12-12 03:45:26,5538,5249,193,36,21.67,208.72,7.5,0.893,1.015,OP-0033,LOT-SUP-010-20251211-04,completed,MES
RUN-004155,WO-002078,MCH-020,BATCH-002077,2025-12-11 22:50:00,2025-12-12 02:58:06,5089,4682,92,27,16.48,248.1,14.38,1.02,1.221,OP-0068,LOT-SUP-003-20251211-16,completed,MES
RUN-004156,WO-002078,MCH-021,BATCH-002078,2025-12-12 02:54:06,2025-12-12 06:50:12,5049,4939,141,52,16.08,236.1,14.38,1.085,1.221,OP-0069,LOT-SUP-003-20251211-14,completed,MES
RUN-004157,WO-002079,MCH-025,BATCH-002078,2025-12-11 13:47:00,2025-12-11 17:08:41,5680,5434,122,57,35.71,201.69,5.27,1.878,2.043,OP-0057,LOT-SUP-008-20251211-01,completed,MES
RUN-004158,WO-002079,MCH-030,BATCH-002079,2025-12-11 17:13:41,2025-12-11 20:44:22,6048,5905,193,94,30.68,210.69,5.27,2.071,2.043,OP-0008,LOT-SUP-008-20251211-10,completed,MES
RUN-004159,WO-002080,MCH-025,BATCH-002079,2025-12-11 15:14:00,2025-12-11 18:56:01,5342,5047,187,30,29.92,222.02,3.17,1.119,1.258,OP-0052,LOT-SUP-006-20251211-09,completed,MES
RUN-004160,WO-002080,MCH-029,BATCH-002080,2025-12-11 19:05:01,2025-12-11 22:45:02,5100,4697,195,31,23.57,220.02,3.17,1.179,1.258,OP-0049,LOT-SUP-006-20251211-09,completed,MES
RUN-004161,WO-002081,MCH-026,BATCH-002080,2025-12-11 01:45:00,2025-12-11 05:38:40,6002,5873,301,129,26.39,233.67,7.13,1.041,1.258,OP-0037,LOT-SUP-006-20251211-18,completed,MES
RUN-004162,WO-002081,MCH-025,BATCH-002081,2025-12-11 05:40:40,2025-12-11 09:22:20,6240,5677,234,106,20.9,221.67,7.13,1.356,1.258,OP-0013,LOT-SUP-006-20251211-04,completed,MES
RUN-004163,WO-002082,MCH-034,BATCH-002081,2025-12-11 11:24:00,2025-12-11 14:50:50,11959,11310,436,236,22.75,206.85,15.13,1.428,1.403,OP-0037,LOT-SUP-012-20251211-06,completed,MES
RUN-004164,WO-002082,MCH-031,BATCH-002082,2025-12-11 14:57:50,2025-12-11 18:25:41,10599,9926,459,130,15.56,207.85,15.13,1.314,1.403,OP-0018,LOT-SUP-012-20251211-08,completed,MES
RUN-004165,WO-002083,MCH-032,BATCH-002082,2025-12-11 19:58:00,2025-12-11 23:46:23,9443,9122,342,92,35.1,228.39,4.15,3.979,3.704,OP-0061,LOT-SUP-017-20251211-18,completed,MES
RUN-004166,WO-002083,MCH-035,BATCH-002083,2025-12-11 23:46:23,2025-12-12 03:35:47,9990,9838,294,91,28.63,229.39,4.15,3.666,3.704,OP-0063,LOT-SUP-017-20251211-14,completed,MES
RUN-004167,WO-002084,MCH-032,BATCH-002083,2025-12-11 00:59:00,2025-12-11 04:23:30,14231,12825,357,149,27.37,204.5,4.61,1.337,1.477,OP-0011,LOT-SUP-015-20251211-07,completed,MES
RUN-004168,WO-002084,MCH-033,BATCH-002084,2025-12-11 04:39:30,2025-12-11 08:24:00,12430,11791,314,95,22.19,224.5,4.61,1.341,1.477,OP-0059,LOT-SUP-015-20251211-11,completed,MES
RUN-004169,WO-002085,MCH-006,BATCH-002084,2025-12-12 10:45:00,2025-12-12 14:16:56,9922,9264,306,150,25.89,211.95,13.17,1.353,1.293,OP-0011,LOT-SUP-005-20251212-15,completed,MES
RUN-004170,WO-002085,MCH-002,BATCH-002085,2025-12-12 14:21:56,2025-12-12 17:57:53,8494,8403,317,125,25.4,215.95,13.17,1.446,1.293,OP-0055,LOT-SUP-005-20251212-17,completed,MES
RUN-004171,WO-002086,MCH-005,BATCH-002085,2025-12-12 19:31:00,2025-12-12 23:29:38,9476,8797,233,89,25.56,238.64,11.89,1.405,1.213,OP-0072,LOT-SUP-015-20251212-02,completed,MES
RUN-004172,WO-002086,MCH-004,BATCH-002086,2025-12-12 23:28:38,2025-12-13 03:27:16,9450,8893,253,52,27.54,238.64,11.89,1.013,1.213,OP-0048,LOT-SUP-015-20251212-18,completed,MES
RUN-004173,WO-002087,MCH-006,BATCH-002086,2025-12-12 04:27:00,2025-12-12 08:07:50,8922,8906,293,71,32.59,220.84,3.5,1.265,1.213,OP-0028,LOT-SUP-015-20251212-18,completed,MES
RUN-004174,WO-002087,MCH-003,BATCH-002087,2025-12-12 08:09:50,2025-12-12 11:37:40,8000,7322,247,50,33.2,207.84,3.5,1.4,1.213,OP-0001,LOT-SUP-015-20251212-02,completed,MES
RUN-004175,WO-002088,MCH-008,BATCH-002087,2025-12-12 09:35:00,2025-12-12 13:16:27,11594,10464,277,46,38.58,221.46,12.28,1.037,1.213,OP-0054,LOT-SUP-015-20251212-14,completed,MES
RUN-004176,WO-002088,MCH-010,BATCH-002088,2025-12-12 13:22:27,2025-12-12 17:04:55,11221,10431,284,48,36.43,222.46,12.28,1.391,1.213,OP-0049,LOT-SUP-015-20251212-01,completed,MES
RUN-004177,WO-002089,MCH-009,BATCH-002088,2025-12-12 15:15:00,2025-12-12 18:40:47,13061,12239,342,109,32.88,205.79,0.0,1.028,1.213,OP-0066,LOT-SUP-015-20251212-18,completed,MES
RUN-004178,WO-002089,MCH-010,BATCH-002089,2025-12-12 18:46:47,2025-12-12 22:22:35,13801,13235,439,113,27.53,215.79,0.0,1.21,1.213,OP-0013,LOT-SUP-015-20251212-13,completed,MES
RUN-004179,WO-002090,MCH-010,BATCH-002089,2025-12-12 02:15:00,2025-12-12 06:05:57,11792,11152,313,137,18.03,230.96,8.06,1.161,1.213,OP-0013,LOT-SUP-015-20251212-12,completed,MES
RUN-004180,WO-002090,MCH-012,BATCH-002090,2025-12-12 06:04:57,2025-12-12 09:39:55,11778,11297,425,111,19.35,214.96,8.06,1.43,1.213,OP-0039,LOT-SUP-015-20251212-10,completed,MES
RUN-004181,WO-002091,MCH-018,BATCH-002090,2025-12-12 09:05:00,2025-12-12 12:59:56,7391,7213,304,148,19.25,234.95,3.91,1.382,1.572,OP-0053,LOT-SUP-002-20251212-05,completed,MES
RUN-004182,WO-002091,MCH-014,BATCH-002091,2025-12-12 12:57:56,2025-12-12 16:49:53,6877,6502,185,66,17.0,231.95,3.91,1.703,1.572,OP-0001,LOT-SUP-002-20251212-17,completed,MES
RUN-004183,WO-002092,MCH-017,BATCH-002091,2025-12-12 14:45:00,2025-12-12 17:57:23,8454,8266,356,148,33.79,192.39,0.0,1.381,1.572,OP-0048,LOT-SUP-002-20251212-07,completed,MES
RUN-004184,WO-002092,MCH-014,BATCH-002092,2025-12-12 18:10:23,2025-12-12 21:30:47,7699,7663,249,43,35.88,200.39,0.0,1.827,1.572,OP-0070,LOT-SUP-002-20251212-11,completed,MES
RUN-004185,WO-002093,MCH-017,BATCH-002092,2025-12-12 06:12:00,2025-12-12 10:00:43,9395,9256,436,85,33.06,228.72,7.88,1.817,1.572,OP-0065,LOT-SUP-002-20251212-12,completed,MES
RUN-004186,WO-002093,MCH-018,BATCH-002093,2025-12-12 09:57:43,2025-12-12 13:41:26,9236,8525,350,135,34.25,223.72,7.88,1.488,1.572,OP-0040,LOT-SUP-002-20251212-14,completed,MES
RUN-004187,WO-002094,MCH-024,BATCH-002093,2025-12-12 07:43:00,2025-12-12 11:26:34,6254,5644,152,25,28.08,223.57,2.35,1.561,1.395,OP-0017,LOT-SUP-009-20251212-18,completed,MES
RUN-004188,WO-002094,MCH-019,BATCH-002094,2025-12-12 11:28:34,2025-12-12 15:04:08,6010,5429,164,42,32.4,215.57,2.35,1.629,1.395,OP-0015,LOT-SUP-009-20251212-02,completed,MES
RUN-004189,WO-002095,MCH-022,BATCH-002094,2025-12-12 20:46:00,2025-12-13 00:08:40,4241,3835,116,52,31.18,202.68,14.89,1.36,1.395,OP-0059,LOT-SUP-009-20251212-09,completed,MES
RUN-004190,WO-002095,MCH-021,BATCH-002095,2025-12-13 00:10:40,2025-12-13 03:26:21,4400,4169,172,61,29.76,195.68,14.89,1.465,1.395,OP-0034,LOT-SUP-009-20251212-07,completed,MES
RUN-004191,WO-002096,MCH-022,BATCH-002095,2025-12-12 01:53:00,2025-12-12 05:25:29,4729,4596,139,66,29.92,212.49,8.95,1.34,1.395,OP-0042,LOT-SUP-009-20251212-12,completed,MES
RUN-004192,WO-002096,MCH-024,BATCH-002096,2025-12-12 05:23:29,2025-12-12 08:41:59,4575,4270,156,82,24.35,198.49,8.95,1.262,1.395,OP-0013,LOT-SUP-009-20251212-18,completed,MES
RUN-004193,WO-002097,MCH-027,BATCH-002096,2025-12-12 10:45:00,2025-12-12 14:40:43,7259,6535,197,90,19.82,235.72,21.02,2.458,2.251,OP-0013,LOT-SUP-007-20251212-13,completed,MES
RUN-004194,WO-002097,MCH-028,BATCH-002097,2025-12-12 14:43:43,2025-12-12 18:38:26,6202,5954,87,32,21.83,234.72,21.02,2.466,2.251,OP-0066,LOT-SUP-007-20251212-11,completed,MES
RUN-004195,WO-002098,MCH-025,BATCH-002097,2025-12-12 15:49:00,2025-12-12 19:13:17,5319,4927,138,49,30.32,204.3,0.0,2.656,2.251,OP-0015,LOT-SUP-007-20251212-11,completed,MES
RUN-004196,WO-002098,MCH-029,BATCH-002098,2025-12-12 19:13:17,2025-12-12 22:39:35,4783,4554,103,41,30.86,206.3,0.0,2.486,2.251,OP-0016,LOT-SUP-007-20251212-06,completed,MES
RUN-004197,WO-002099,MCH-030,BATCH-002098,2025-12-12 04:45:00,2025-12-12 08:38:35,5855,5581,220,76,15.3,233.6,11.32,2.252,2.251,OP-0005,LOT-SUP-007-20251212-08,completed,MES
RUN-004198,WO-002099,MCH-028,BATCH-002099,2025-12-12 08:48:35,2025-12-12 12:43:11,6190,5656,179,87,13.15,234.6,11.32,2.138,2.251,OP-0028,LOT-SUP-007-20251212-10,completed,MES
RUN-004199,WO-002100,MCH-033,BATCH-002099,2025-12-12 11:45:00,2025-12-12 15:00:55,11734,10677,332,104,35.13,195.93,12.84,1.392,1.403,OP-0018,LOT-SUP-012-20251212-03,completed,MES
RUN-004200,WO-002100,MCH-031,BATCH-002100,2025-12-12 14:57:55,2025-12-12 18:14:51,11687,10869,343,158,34.8,196.93,12.84,1.6,1.403,OP-0062,LOT-SUP-012-20251212-13,completed,MES
RUN-004201,WO-002101,MCH-035,BATCH-002100,2025-12-12 15:21:00,2025-12-12 19:06:25,14000,13343,423,93,20.64,225.43,12.49,1.247,1.403,OP-0024,LOT-SUP-012-20251212-14,completed,MES
RUN-004202,WO-002101,MCH-034,BATCH-002101,2025-12-12 19:19:25,2025-12-12 23:16:51,12650,11654,411,221,17.89,237.43,12.49,1.263,1.403,OP-0047,LOT-SUP-012-20251212-06,completed,MES
RUN-004203,WO-002102,MCH-031,BATCH-002101,2025-12-12 01:25:00,2025-12-12 04:37:23,10816,10329,403,127,38.66,192.4,6.88,1.36,1.403,OP-0020,LOT-SUP-012-20251212-05,completed,MES
RUN-004204,WO-002102,MCH-035,BATCH-002102,2025-12-12 04:45:23,2025-12-12 08:05:47,10378,9975,290,77,32.95,200.4,6.88,1.651,1.403,OP-0021,LOT-SUP-012-20251212-03,completed,MES
RUN-004205,WO-002103,MCH-003,BATCH-002102,2025-12-13 06:52:00,2025-12-13 10:38:26,6955,6627,272,69,35.57,226.44,13.27,1.334,1.193,OP-0050,LOT-SUP-002-20251213-02,completed,MES
RUN-004206,WO-002103,MCH-002,BATCH-002103,2025-12-13 10:34:26,2025-12-13 14:00:52,7201,6626,264,88,30.81,206.44,13.27,1.057,1.193,OP-0026,LOT-SUP-002-20251213-13,completed,MES
RUN-004207,WO-002104,MCH-004,BATCH-002103,2025-12-13 02:45:00,2025-12-13 06:29:00,7408,6980,305,129,23.0,224.01,15.44,1.404,1.193,OP-0025,LOT-SUP-002-20251213-06,completed,MES
RUN-004208,WO-002104,MCH-003,BATCH-002104,2025-12-13 06:36:00,2025-12-13 10:12:00,7551,7456,311,114,27.12,216.01,15.44,1.035,1.193,OP-0002,LOT-SUP-002-20251213-03,completed,MES
RUN-004209,WO-002105,MCH-011,BATCH-002104,2025-12-13 01:45:00,2025-12-13 05:11:04,7810,7779,252,113,26.09,206.07,3.21,1.815,1.835,OP-0001,LOT-SUP-012-20251213-08,completed,MES
RUN-004210,WO-002105,MCH-008,BATCH-002105,2025-12-13 05:25:04,2025-12-13 09:07:08,7524,7092,234,97,24.11,222.07,3.21,1.842,1.835,OP-0026,LOT-SUP-012-20251213-15,completed,MES
RUN-004211,WO-002106,MCH-013,BATCH-002105,2025-12-13 10:55:00,2025-12-13 14:34:34,4813,4494,110,35,31.83,219.57,6.84,2.518,2.23,OP-0019,LOT-SUP-008-20251213-15,completed,MES
RUN-004212,WO-002106,MCH-016,BATCH-002106,2025-12-13 14:41:34,2025-12-13 18:29:08,4716,4661,86,42,32.36,227.57,6.84,2.502,2.23,OP-0019,LOT-SUP-008-20251213-08,completed,MES
RUN-004213,WO-002107,MCH-016,BATCH-002106,2025-12-13 15:22:00,2025-12-13 19:00:26,5927,5431,193,31,17.3,218.44,12.82,1.305,1.253,OP-0068,LOT-SUP-004-20251213-03,completed,MES
RUN-004214,WO-002107,MCH-018,BATCH-002107,2025-12-13 19:00:26,2025-12-13 22:38:53,5679,5466,149,66,16.93,218.44,12.82,1.085,1.253,OP-0023,LOT-SUP-004-20251213-02,completed,MES
RUN-004215,WO-002108,MCH-023,BATCH-002107,2025-12-13 10:00:00,2025-12-13 13:30:33,3293,3103,125,52,22.92,210.56,7.52,2.255,2.154,OP-0038,LOT-SUP-014-20251213-15,completed,MES
RUN-004216,WO-002108,MCH-024,BATCH-002108,2025-12-13 13:35:33,2025-12-13 17:11:06,3172,3170,114,53,18.5,215.56,7.52,2.469,2.154,OP-0037,LOT-SUP-014-20251213-01,completed,MES
RUN-004217,WO-002109,MCH-021,BATCH-002108,2025-12-13 19:45:00,2025-12-13 23:34:18,2707,2679,57,14,11.83,229.31,6.01,1.915,2.126,OP-0029,LOT-SUP-009-20251213-13,completed,MES
RUN-004218,WO-002109,MCH-024,BATCH-002109,2025-12-13 23:36:18,2025-12-14 03:29:36,2739,2716,76,22,17.28,233.31,6.01,2.445,2.126,OP-0049,LOT-SUP-009-20251213-03,completed,MES
RUN-004219,WO-002110,MCH-025,BATCH-002109,2025-12-13 15:54:00,2025-12-13 19:50:58,6116,5849,101,41,27.92,236.97,5.42,1.255,1.414,OP-0051,LOT-SUP-016-20251213-18,completed,MES
RUN-004220,WO-002110,MCH-026,BATCH-002110,2025-12-13 19:51:58,2025-12-13 23:33:56,5708,5370,155,72,26.85,221.97,5.42,1.382,1.414,OP-0006,LOT-SUP-016-20251213-06,completed,MES
RUN-004221,WO-002111,MCH-026,BATCH-002110,2025-12-13 05:24:00,2025-12-13 08:34:02,7992,7742,284,64,27.8,190.05,7.48,1.434,1.411,OP-0016,LOT-SUP-008-20251213-05,completed,MES
RUN-004222,WO-002111,MCH-025,BATCH-002111,2025-12-13 08:48:02,2025-12-13 12:15:05,7660,7389,295,47,23.28,207.05,7.48,1.334,1.411,OP-0063,LOT-SUP-008-20251213-06,completed,MES
RUN-004223,WO-002112,MCH-032,BATCH-002111,2025-12-13 18:37:00,2025-12-13 22:09:11,15685,15061,586,205,26.99,212.19,4.78,1.392,1.395,OP-0037,LOT-SUP-009-20251213-06,completed,MES
RUN-004224,WO-002112,MCH-036,BATCH-002112,2025-12-13 22:22:11,2025-12-14 01:52:22,13723,12399,431,76,31.22,210.19,4.78,1.444,1.395,,LOT-SUP-009-20251213-06,completed,MES
RUN-004225,WO-002113,MCH-002,BATCH-002112,2025-12-14 23:33:00,2025-12-15 03:22:30,6407,5921,169,31,22.54,229.51,4.97,2.411,2.084,OP-0062,LOT-SUP-003-20251214-12,completed,MES
RUN-004226,WO-002113,MCH-003,BATCH-002113,2025-12-15 03:26:30,2025-12-15 07:14:01,6154,5549,146,26,22.76,227.51,4.97,2.233,2.084,OP-0015,LOT-SUP-003-20251214-05,completed,MES
RUN-004227,WO-002114,MCH-015,BATCH-002113,2025-12-14 07:52:00,2025-12-14 11:04:27,6755,6574,100,23,32.31,192.46,5.72,1.532,1.835,OP-0004,LOT-SUP-012-20251214-07,completed,MES
RUN-004228,WO-002114,MCH-016,BATCH-002114,2025-12-14 11:07:27,2025-12-14 14:16:55,6605,6183,30,6,35.87,189.46,5.72,1.529,1.835,OP-0030,LOT-SUP-012-20251214-03,completed,MES
RUN-004229,WO-002115,MCH-018,BATCH-002114,2025-12-14 22:35:00,2025-12-15 01:59:09,6722,6250,267,92,41.41,204.15,0.0,1.11,1.305,OP-0072,LOT-SUP-006-20251214-06,completed,MES
RUN-004230,WO-002115,MCH-017,BATCH-002115,2025-12-15 02:07:09,2025-12-15 05:41:18,6020,5874,298,45,37.52,214.15,0.0,1.393,1.305,OP-0043,LOT-SUP-006-20251214-16,completed,MES
RUN-004231,WO-002116,MCH-019,BATCH-002115,2025-12-14 08:14:00,2025-12-14 11:51:55,4036,3717,119,19,12.95,217.93,9.02,1.1,1.168,OP-0053,LOT-SUP-004-20251214-12,completed,MES
RUN-004232,WO-002116,MCH-024,BATCH-002116,2025-12-14 12:02:55,2025-12-14 15:38:51,3451,3136,75,32,19.63,215.93,9.02,1.032,1.168,OP-0005,LOT-SUP-004-20251214-10,completed,MES
RUN-004233,WO-002117,MCH-028,BATCH-002116,2025-12-14 14:47:00,2025-12-14 18:06:31,4681,4472,185,46,38.0,199.52,9.61,0.94,1.015,OP-0037,LOT-SUP-010-20251214-05,completed,MES
RUN-004234,WO-002117,MCH-026,BATCH-002117,2025-12-14 18:10:31,2025-12-14 21:32:02,4449,4064,170,34,36.64,201.52,9.61,1.124,1.015,OP-0016,LOT-SUP-010-20251214-04,completed,MES
RUN-004235,WO-002118,MCH-025,BATCH-002117,2025-12-14 02:45:00,2025-12-14 06:32:29,4899,4711,155,32,22.52,227.49,0.0,1.133,1.015,OP-0022,LOT-SUP-010-20251214-12,completed,MES
RUN-004236,WO-002118,MCH-026,BATCH-002118,2025-12-14 06:31:29,2025-12-14 10:11:59,5157,5049,163,49,27.92,220.49,0.0,0.879,1.015,OP-0023,LOT-SUP-010-20251214-16,completed,MES
RUN-004237,WO-002119,MCH-001,BATCH-002118,2025-12-15 07:32:00,2025-12-15 11:08:43,10156,9827,156,67,27.05,216.73,11.43,1.705,1.751,OP-0036,LOT-SUP-008-20251215-12,completed,MES
RUN-004238,WO-002119,MCH-002,BATCH-002119,2025-12-15 11:16:43,2025-12-15 15:03:27,10005,9441,228,82,27.03,226.73,11.43,1.547,1.751,OP-0007,LOT-SUP-008-20251215-02,completed,MES
RUN-004239,WO-002120,MCH-005,BATCH-002119,2025-12-15 18:16:00,2025-12-15 22:02:53,10362,10124,384,183,25.2,226.88,7.63,1.538,1.412,OP-0022,LOT-SUP-004-20251215-13,completed,MES
RUN-004240,WO-002120,MCH-006,BATCH-002120,2025-12-15 22:02:53,2025-12-16 01:37:46,8878,8870,401,62,25.5,214.88,7.63,1.27,1.412,OP-0047,LOT-SUP-004-20251215-18,completed,MES
RUN-004241,WO-002121,MCH-002,BATCH-002120,2025-12-15 01:45:00,2025-12-15 05:39:05,8620,8602,300,84,12.74,234.09,10.0,1.837,2.129,OP-0040,LOT-SUP-013-20251215-07,completed,MES
RUN-004242,WO-002121,MCH-004,BATCH-002121,2025-12-15 05:37:05,2025-12-15 09:27:10,8599,8131,183,54,9.58,230.09,10.0,1.779,2.129,OP-0017,LOT-SUP-013-20251215-05,completed,MES
RUN-004243,WO-002122,MCH-011,BATCH-002121,2025-12-15 08:52:00,2025-12-15 12:11:08,12433,12144,280,128,24.68,199.14,0.0,3.221,3.762,OP-0030,LOT-SUP-008-20251215-11,completed,MES
RUN-004244,WO-002122,MCH-010,BATCH-002122,2025-12-15 12:22:08,2025-12-15 15:36:17,11574,11392,230,87,23.2,194.14,0.0,4.177,3.762,OP-0030,LOT-SUP-008-20251215-05,completed,MES
RUN-004245,WO-002123,MCH-011,BATCH-002122,2025-12-15 19:27:00,2025-12-15 22:44:30,14866,13752,328,104,28.29,197.52,0.48,3.661,3.762,OP-0047,LOT-SUP-008-20251215-01,open,MES
RUN-004246,WO-002123,MCH-009,BATCH-002123,2025-12-15 22:50:30,2025-12-16 02:00:01,13448,12819,321,169,33.01,189.52,0.48,3.72,3.762,OP-0022,LOT-SUP-008-20251215-05,open,MES
RUN-004247,WO-002124,MCH-012,BATCH-002123,2025-12-15 05:50:00,2025-12-15 09:24:01,9942,9845,335,141,17.37,214.02,10.14,4.467,3.762,OP-0015,LOT-SUP-008-20251215-08,completed,MES
RUN-004248,WO-002124,MCH-011,BATCH-002124,2025-12-15 09:25:01,2025-12-15 12:49:02,10185,9790,249,116,18.86,204.02,10.14,3.762,3.762,OP-0066,LOT-SUP-008-20251215-15,completed,MES
RUN-004249,WO-002125,MCH-013,BATCH-002124,2025-12-15 08:49:00,2025-12-15 12:28:53,12131,11621,350,148,38.46,219.89,6.06,1.53,1.56,OP-0012,LOT-SUP-005-20251215-15,completed,MES
RUN-004250,WO-002125,MCH-017,BATCH-002125,2025-12-15 12:31:53,2025-12-15 16:15:46,11247,10781,267,75,36.47,223.89,6.06,1.821,1.56,OP-0012,LOT-SUP-005-20251215-10,completed,MES
RUN-004251,WO-002126,MCH-016,BATCH-002125,2025-12-15 21:20:00,2025-12-16 00:46:54,7102,6462,226,111,23.0,206.91,10.97,1.555,1.56,,LOT-SUP-005-20251215-08,completed,MES
RUN-004252,WO-002126,MCH-018,BATCH-002126,2025-12-16 00:50:54,2025-12-16 04:15:49,6924,6282,289,131,20.25,204.91,10.97,1.478,1.56,OP-0025,LOT-SUP-005-20251215-04,completed,MES
RUN-004253,WO-002127,MCH-016,BATCH-002126,2025-12-15 05:16:00,2025-12-15 09:17:47,8611,8015,271,96,13.63,241.78,10.09,1.773,1.56,OP-0034,LOT-SUP-005-20251215-03,completed,MES
RUN-004254,WO-002127,MCH-015,BATCH-002127,2025-12-15 09:22:47,2025-12-15 13:14:34,8404,8225,346,141,16.62,231.78,10.09,1.287,1.56,OP-0055,LOT-SUP-005-20251215-18,completed,MES
RUN-004255,WO-002128,MCH-019,BATCH-002127,2025-12-15 07:22:00,2025-12-15 10:40:47,4440,4433,175,63,30.74,198.79,2.83,1.301,1.301,,LOT-SUP-009-20251215-08,completed,MES
RUN-004256,WO-002128,MCH-021,BATCH-002128,2025-12-15 10:42:47,2025-12-15 13:48:35,4624,4284,128,64,30.16,185.79,2.83,1.099,1.301,OP-0014,LOT-SUP-009-20251215-08,completed,MES
RUN-004257,WO-002129,MCH-022,BATCH-002128,2025-12-15 17:22:00,2025-12-15 21:00:55,5386,5161,453,176,20.48,218.92,9.23,3.873,3.289,OP-0008,LOT-SUP-001-20251215-12,completed,MES
RUN-004258,WO-002129,MCH-021,BATCH-002129,2025-12-15 21:08:55,2025-12-16 00:50:50,5404,5284,408,198,24.28,221.92,9.23,3.609,3.289,OP-0011,LOT-SUP-001-20251215-14,completed,MES
RUN-004259,WO-002130,MCH-024,BATCH-002129,2025-12-15 04:52:00,2025-12-15 08:17:34,3489,3366,161,84,31.52,205.57,10.97,1.139,1.301,OP-0069,LOT-SUP-009-20251215-06,completed,MES
RUN-004260,WO-002130,MCH-019,BATCH-002130,2025-12-15 08:30:34,2025-12-15 12:11:08,3528,3395,152,53,31.58,220.57,10.97,1.176,1.301,OP-0072,LOT-SUP-009-20251215-01,completed,MES
RUN-004261,WO-002131,MCH-029,BATCH-002130,2025-12-15 10:53:00,2025-12-15 14:56:33,7151,6805,188,64,18.25,243.56,15.98,1.866,1.786,OP-0057,LOT-SUP-007-20251215-16,completed,MES
RUN-004262,WO-002131,MCH-030,BATCH-002131,2025-12-15 14:57:33,2025-12-15 18:51:07,7501,7498,92,34,17.64,233.56,15.98,1.777,1.786,OP-0008,LOT-SUP-007-20251215-04,completed,MES
RUN-004263,WO-002132,MCH-025,BATCH-002131,2025-12-15 20:18:00,2025-12-15 23:43:51,6551,6353,159,40,24.98,205.86,0.0,1.791,1.786,OP-0058,LOT-SUP-007-20251215-04,completed,MES
RUN-004264,WO-002132,MCH-027,BATCH-002132,2025-12-15 23:47:51,2025-12-16 03:11:43,5547,5464,139,70,31.63,203.86,0.0,1.948,1.786,OP-0058,LOT-SUP-007-20251215-08,completed,MES
RUN-004265,WO-002133,MCH-028,BATCH-002132,2025-12-15 05:26:00,2025-12-15 08:49:16,6417,6329,189,60,33.09,203.27,2.98,2.106,1.786,OP-0072,LOT-SUP-007-20251215-15,completed,MES
RUN-004266,WO-002133,MCH-025,BATCH-002133,2025-12-15 09:01:16,2025-12-15 12:35:32,5574,5221,143,37,32.37,214.27,2.98,1.854,1.786,OP-0021,LOT-SUP-007-20251215-17,completed,MES
RUN-004267,WO-002134,MCH-034,BATCH-002133,2025-12-15 11:52:00,2025-12-15 15:53:07,11880,11848,312,145,15.59,241.12,8.7,2.343,2.126,OP-0057,LOT-SUP-009-20251215-17,completed,MES
RUN-004268,WO-002134,MCH-032,BATCH-002134,2025-12-15 15:55:07,2025-12-15 19:59:14,11096,10558,159,40,12.55,244.12,8.7,2.137,2.126,OP-0033,LOT-SUP-009-20251215-15,completed,MES
RUN-004269,WO-002135,MCH-036,BATCH-002134,2025-12-15 21:53:00,2025-12-16 01:22:39,15775,14442,542,198,33.11,209.67,7.31,1.28,1.256,OP-0043,LOT-SUP-004-20251215-09,completed,MES
RUN-004270,WO-002135,MCH-033,BATCH-002135,2025-12-16 01:29:39,2025-12-16 04:55:19,13357,12386,432,195,31.68,205.67,7.31,1.332,1.256,OP-0022,LOT-SUP-004-20251215-06,completed,MES
RUN-004271,WO-002136,MCH-033,BATCH-002135,2025-12-15 22:45:00,2025-12-16 02:06:52,11910,10916,610,246,35.24,201.87,9.27,1.12,1.256,OP-0017,LOT-SUP-004-20251215-02,completed,MES
RUN-004272,WO-002136,MCH-034,BATCH-002136,2025-12-16 02:06:52,2025-12-16 05:24:44,11165,10952,623,121,35.1,197.87,9.27,1.162,1.256,,LOT-SUP-004-20251215-15,completed,MES
RUN-004273,WO-002137,MCH-005,BATCH-002136,2025-12-16 11:06:00,2025-12-16 14:30:51,8617,8210,289,131,30.66,204.86,10.77,2.403,2.443,OP-0031,LOT-SUP-017-20251216-03,completed,MES
RUN-004274,WO-002137,MCH-006,BATCH-002137,2025-12-16 14:43:51,2025-12-16 18:24:43,8096,7489,225,59,27.78,220.86,10.77,2.26,2.443,OP-0034,LOT-SUP-017-20251216-07,completed,MES
