downtime_id,event_id,machine_id,line_id,downtime_start,downtime_end,downtime_minutes,reason_code,severity,linked_work_order_id,recorded_by
DT-0004048,EVT-00016751,MCH-035,L06,2025-12-25 10:21:00,2025-12-25 10:40:36,19.6,MATERIAL_WAIT,medium,WO-002301,OP-0009
DT-0004049,EVT-00016755,MCH-034,L06,2025-12-26 00:17:00,2025-12-26 00:24:43,7.72,UNKNOWN,medium,WO-002302,OP-0023
DT-0004050,EVT-00016759,MCH-031,L06,2025-12-25 22:03:00,2025-12-25 22:10:43,7.72,MATERIAL_WAIT,medium,WO-002302,OP-0020
DT-0004051,EVT-00016763,MCH-031,L06,2025-12-25 01:19:00,2025-12-25 01:45:06,26.12,MICRO_STOP,medium,WO-002303,OP-0069
DT-0004052,EVT-00016767,MCH-034,L06,2025-12-25 04:30:00,2025-12-25 04:56:06,26.12,QUALITY_HOLD,medium,WO-002303,OP-0022
DT-0004053,EVT-00016771,MCH-005,L01,2025-12-26 17:27:00,2025-12-26 17:52:24,25.41,MATERIAL_WAIT,medium,WO-002304,OP-0055
DT-0004054,EVT-00016775,MCH-001,L01,2025-12-26 13:19:00,2025-12-26 13:44:24,25.41,QUALITY_HOLD,medium,WO-002304,OP-0036
DT-0004055,EVT-00016779,MCH-005,L01,2025-12-26 22:22:00,2025-12-26 22:30:34,8.58,UNKNOWN,medium,WO-002305,OP-0022
DT-0004056,EVT-00016783,MCH-006,L01,2025-12-26 19:10:00,2025-12-26 19:18:34,8.58,JAM,medium,WO-002305,OP-0067
DT-0004057,EVT-00016793,MCH-012,L02,2025-12-26 17:19:00,2025-12-26 17:38:26,19.44,SENSOR_FAULT,medium,WO-002307,OP-0048
DT-0004058,EVT-00016796,MCH-009,L02,2025-12-26 14:41:00,2025-12-26 15:00:26,19.44,,medium,WO-002307,OP-0043
DT-0004059,EVT-00016799,MCH-011,L02,2025-12-26 23:06:00,2025-12-26 23:48:19,42.32,QUALITY_HOLD,medium,WO-002308,OP-0015
DT-0004060,EVT-00016803,MCH-012,L02,2025-12-26 22:32:00,2025-12-26 23:14:19,42.32,JAM,medium,WO-002308,
DT-0004061,EVT-00016807,MCH-008,L02,2025-12-26 10:25:00,2025-12-26 10:55:29,30.49,UNKNOWN,medium,WO-002309,OP-0036
DT-0004062,EVT-00016811,MCH-010,L02,2025-12-26 09:52:00,2025-12-26 10:22:29,30.49,MICRO_STOP,medium,WO-002309,OP-0058
DT-0004063,EVT-00016815,MCH-016,L03,2025-12-26 14:45:00,2025-12-26 15:09:12,24.21,,medium,WO-002310,OP-0032
DT-0004064,EVT-00016819,MCH-014,L03,2025-12-26 18:42:00,2025-12-26 19:06:12,24.21,MATERIAL_WAIT,medium,WO-002310,OP-0057
DT-0004065,EVT-00016823,MCH-014,L03,2025-12-27 00:58:00,2025-12-27 01:09:12,11.21,SENSOR_FAULT,medium,WO-002311,OP-0003
DT-0004066,EVT-00016827,MCH-013,L03,2025-12-27 00:51:00,2025-12-27 01:02:12,11.21,,medium,WO-002311,OP-0053
DT-0004067,EVT-00016831,MCH-017,L03,2025-12-27 00:25:00,2025-12-27 00:54:04,29.07,MICRO_STOP,medium,WO-002312,OP-0069
DT-0004068,EVT-00016835,MCH-018,L03,2025-12-27 01:07:00,2025-12-27 01:36:04,29.07,MICRO_STOP,medium,WO-002312,OP-0069
DT-0004069,EVT-00016839,MCH-023,L04,2025-12-26 15:30:00,2025-12-26 15:55:59,26.0,MICRO_STOP,medium,WO-002313,OP-0023
DT-0004070,EVT-00016842,MCH-020,L04,2025-12-26 15:56:00,2025-12-26 16:21:59,26.0,MICRO_STOP,medium,WO-002313,OP-0044
DT-0004071,EVT-00016845,MCH-022,L04,2025-12-26 22:38:00,2025-12-26 23:04:32,26.54,SENSOR_FAULT,medium,WO-002314,OP-0038
DT-0004072,EVT-00016848,MCH-019,L04,2025-12-27 00:11:00,2025-12-27 00:37:32,26.54,MICRO_STOP,medium,WO-002314,OP-0065
DT-0004073,EVT-00016851,MCH-023,L04,2025-12-27 02:11:00,2025-12-27 02:25:52,14.87,JAM,medium,WO-002315,OP-0015
DT-0004074,EVT-00016855,MCH-021,L04,2025-12-27 01:52:00,2025-12-27 02:06:52,14.87,JAM,medium,WO-002315,OP-0062
DT-0004075,EVT-00016859,MCH-026,L05,2025-12-26 16:54:00,2025-12-26 17:20:33,26.57,JAM,medium,WO-002316,OP-0033
DT-0004076,EVT-00016863,MCH-025,L05,2025-12-26 15:01:00,2025-12-26 15:27:33,26.57,MATERIAL_WAIT,medium,WO-002316,OP-0060
DT-0004077,EVT-00016867,MCH-025,L05,2025-12-26 23:41:00,2025-12-27 00:00:49,19.82,JAM,medium,WO-002317,OP-0030
DT-0004078,EVT-00016871,MCH-030,L05,2025-12-27 00:21:00,2025-12-27 00:40:49,19.82,SENSOR_FAULT,medium,WO-002317,OP-0002
DT-0004079,EVT-00016875,MCH-025,L05,2025-12-26 04:37:00,2025-12-26 05:13:10,36.17,MICRO_STOP,medium,WO-002318,OP-0023
DT-0004080,EVT-00016879,MCH-030,L05,2025-12-26 03:47:00,2025-12-26 04:23:10,36.17,MICRO_STOP,medium,WO-002318,OP-0021
DT-0004081,EVT-00016883,MCH-036,L06,2025-12-26 12:58:00,2025-12-26 13:24:35,26.6,,medium,WO-002319,OP-0016
DT-0004082,EVT-00016887,MCH-034,L06,2025-12-26 16:40:00,2025-12-26 17:06:35,26.6,JAM,medium,WO-002319,OP-0061
DT-0004083,EVT-00016891,MCH-033,L06,2025-12-27 02:12:00,2025-12-27 02:37:44,25.74,SENSOR_FAULT,medium,WO-002320,OP-0056
DT-0004084,EVT-00016895,MCH-035,L06,2025-12-27 00:46:00,2025-12-27 01:11:44,25.74,SENSOR_FAULT,medium,WO-002320,OP-0055
DT-0004085,EVT-00016899,MCH-035,L06,2025-12-26 10:05:00,2025-12-26 10:17:59,12.99,UNKNOWN,medium,WO-002321,OP-0028
DT-0004086,EVT-00016903,MCH-032,L06,2025-12-26 09:07:00,2025-12-26 09:19:59,12.99,SENSOR_FAULT,medium,WO-002321,OP-0029
DT-0004087,EVT-00016907,MCH-001,L01,2025-12-27 16:18:00,2025-12-27 16:44:13,26.23,MATERIAL_WAIT,medium,WO-002322,OP-0015
DT-0004088,EVT-00016911,MCH-006,L01,2025-12-27 14:38:00,2025-12-27 15:04:13,26.23,SENSOR_FAULT,medium,WO-002322,OP-0064
DT-0004089,EVT-00016915,MCH-005,L01,2025-12-27 21:57:00,2025-12-27 22:19:55,22.92,MATERIAL_WAIT,medium,WO-002323,
DT-0004090,EVT-00016919,MCH-001,L01,2025-12-27 20:53:00,2025-12-27 21:15:55,22.92,,medium,WO-002323,OP-0060
DT-0004091,EVT-00016923,MCH-006,L01,2025-12-27 02:20:00,2025-12-27 02:37:31,17.52,SENSOR_FAULT,medium,WO-002324,OP-0005
DT-0004092,EVT-00016926,MCH-005,L01,2025-12-27 04:35:00,2025-12-27 04:52:31,17.52,,medium,WO-002324,OP-0052
DT-0004093,EVT-00016929,MCH-011,L02,2025-12-27 12:31:00,2025-12-27 12:48:23,17.4,SENSOR_FAULT,medium,WO-002325,OP-0052
DT-0004094,EVT-00016932,MCH-007,L02,2025-12-27 14:15:00,2025-12-27 14:32:23,17.4,SENSOR_FAULT,medium,WO-002325,OP-0027
DT-0004095,EVT-00016935,MCH-009,L02,2025-12-27 06:29:00,2025-12-27 06:58:13,29.22,JAM,medium,WO-002326,OP-0040
DT-0004096,EVT-00016939,MCH-007,L02,2025-12-27 05:37:00,2025-12-27 06:06:13,29.22,QUALITY_HOLD,medium,WO-002326,OP-0018
DT-0004097,EVT-00016943,MCH-014,L03,2025-12-27 09:44:00,2025-12-27 10:07:23,23.39,MATERIAL_WAIT,medium,WO-002327,OP-0001
DT-0004098,EVT-00016947,MCH-013,L03,2025-12-27 11:00:00,2025-12-27 11:23:23,23.39,,medium,WO-002327,OP-0004
DT-0004099,EVT-00016951,MCH-018,L03,2025-12-28 00:53:00,2025-12-28 01:30:58,37.98,JAM,medium,WO-002328,OP-0047
DT-0004100,EVT-00016955,MCH-013,L03,2025-12-28 04:10:00,2025-12-28 04:47:58,37.98,,medium,WO-002328,OP-0068
DT-0004101,EVT-00016959,MCH-024,L04,2025-12-27 01:54:00,2025-12-27 02:15:13,21.22,MICRO_STOP,medium,WO-002329,OP-0027
DT-0004102,EVT-00016963,MCH-020,L04,2025-12-27 02:28:00,2025-12-27 02:49:13,21.22,MICRO_STOP,medium,WO-002329,OP-0001
DT-0004103,EVT-00016973,MCH-034,L06,2025-12-27 21:36:00,2025-12-27 22:05:11,29.19,,medium,WO-002331,OP-0013
DT-0004104,EVT-00016976,MCH-036,L06,2025-12-27 22:49:00,2025-12-27 23:18:11,29.19,JAM,medium,WO-002331,OP-0062
DT-0004105,EVT-00016979,MCH-032,L06,2025-12-27 06:48:00,2025-12-27 07:07:11,19.2,MATERIAL_WAIT,medium,WO-002332,OP-0034
DT-0004106,EVT-00016983,MCH-031,L06,2025-12-27 03:51:00,2025-12-27 04:10:11,19.2,MATERIAL_WAIT,medium,WO-002332,OP-0035
DT-0004107,EVT-00016987,MCH-003,L01,2025-12-28 21:28:00,2025-12-28 22:02:36,34.61,JAM,medium,WO-002333,OP-0068
DT-0004108,EVT-00016991,MCH-006,L01,2025-12-28 19:05:00,2025-12-28 19:39:36,34.61,JAM,medium,WO-002333,OP-0022
DT-0004109,EVT-00016995,MCH-003,L01,2025-12-28 07:44:00,2025-12-28 08:10:46,26.78,UNKNOWN,medium,WO-002334,OP-0045
DT-0004110,EVT-00016999,MCH-005,L01,2025-12-28 10:59:00,2025-12-28 11:25:46,26.78,UNKNOWN,medium,WO-002334,OP-0022
DT-0004111,EVT-00017003,MCH-011,L02,2025-12-28 20:44:00,2025-12-28 21:16:48,32.81,MICRO_STOP,medium,WO-002335,OP-0043
DT-0004112,EVT-00017007,MCH-007,L02,2025-12-28 23:51:00,2025-12-29 00:23:48,32.81,MATERIAL_WAIT,medium,WO-002335,OP-0071
DT-0004113,EVT-00017011,MCH-014,L03,2025-12-28 18:33:00,2025-12-28 18:52:24,19.41,MATERIAL_WAIT,medium,WO-002336,OP-0029
DT-0004114,EVT-00017014,MCH-013,L03,2025-12-28 18:33:00,2025-12-28 18:52:24,19.41,,medium,WO-002336,OP-0002
DT-0004115,EVT-00017023,MCH-022,L04,2025-12-29 00:06:00,2025-12-29 00:28:33,22.55,JAM,medium,WO-002338,OP-0053
DT-0004116,EVT-00017027,MCH-019,L04,2025-12-28 21:04:00,2025-12-28 21:26:33,22.55,QUALITY_HOLD,medium,WO-002338,
DT-0004117,EVT-00017031,MCH-030,L05,2025-12-28 12:07:00,2025-12-28 12:36:32,29.54,SENSOR_FAULT,medium,WO-002339,OP-0070
DT-0004118,EVT-00017035,MCH-029,L05,2025-12-28 13:25:00,2025-12-28 13:54:32,29.54,MICRO_STOP,medium,WO-002339,OP-0069
DT-0004119,EVT-00017039,MCH-029,L05,2025-12-28 22:20:00,2025-12-28 23:02:03,42.06,MATERIAL_WAIT,medium,WO-002340,
DT-0004120,EVT-00017043,MCH-026,L05,2025-12-28 23:56:00,2025-12-29 00:38:03,42.06,JAM,medium,WO-002340,OP-0051
DT-0004121,EVT-00017051,MCH-031,L06,2025-12-28 15:46:00,2025-12-28 15:56:09,10.15,MICRO_STOP,medium,WO-002342,OP-0030
DT-0004122,EVT-00017054,MCH-034,L06,2025-12-28 12:55:00,2025-12-28 13:05:09,10.15,UNKNOWN,medium,WO-002342,OP-0049
DT-0004123,EVT-00017057,MCH-001,L01,2025-12-29 16:40:00,2025-12-29 16:57:17,17.29,MATERIAL_WAIT,medium,WO-002343,OP-0034
DT-0004124,EVT-00017061,MCH-002,L01,2025-12-29 16:28:00,2025-12-29 16:45:17,17.29,MATERIAL_WAIT,medium,WO-002343,OP-0011
DT-0004125,EVT-00017065,MCH-005,L01,2025-12-30 01:04:00,2025-12-30 01:31:24,27.4,MATERIAL_WAIT,medium,WO-002344,OP-0063
DT-0004126,EVT-00017069,MCH-002,L01,2025-12-30 01:15:00,2025-12-30 01:42:24,27.4,SENSOR_FAULT,medium,WO-002344,OP-0014
DT-0004127,EVT-00017073,MCH-006,L01,2025-12-30 03:09:00,2025-12-30 03:47:44,38.74,QUALITY_HOLD,medium,WO-002345,OP-0013
DT-0004128,EVT-00017076,MCH-003,L01,2025-12-30 03:40:00,2025-12-30 04:18:44,38.74,JAM,medium,WO-002345,OP-0040
DT-0004129,EVT-00017079,MCH-009,L02,2025-12-29 17:20:00,2025-12-29 17:53:17,33.29,JAM,medium,WO-002346,OP-0024
DT-0004130,EVT-00017083,MCH-008,L02,2025-12-29 15:37:00,2025-12-29 16:10:17,33.29,MATERIAL_WAIT,medium,WO-002346,OP-0048
DT-0004131,EVT-00017087,MCH-010,L02,2025-12-29 19:43:00,2025-12-29 19:58:13,15.22,MICRO_STOP,medium,WO-002347,OP-0055
DT-0004132,EVT-00017091,MCH-009,L02,2025-12-29 20:37:00,2025-12-29 20:52:13,15.22,MICRO_STOP,medium,WO-002347,OP-0057
DT-0004133,EVT-00017095,MCH-012,L02,2025-12-29 06:42:00,2025-12-29 07:15:24,33.41,JAM,medium,WO-002348,OP-0020
DT-0004134,EVT-00017099,MCH-009,L02,2025-12-29 08:16:00,2025-12-29 08:49:24,33.41,,medium,WO-002348,OP-0048
DT-0004135,EVT-00017103,MCH-018,L03,2025-12-29 17:18:00,2025-12-29 18:01:31,43.52,SENSOR_FAULT,medium,WO-002349,OP-0050
DT-0004136,EVT-00017107,MCH-014,L03,2025-12-29 19:09:00,2025-12-29 19:52:31,43.52,,medium,WO-002349,OP-0030
DT-0004137,EVT-00017111,MCH-013,L03,2025-12-29 19:02:00,2025-12-29 19:32:31,30.53,UNKNOWN,medium,WO-002350,OP-0070
DT-0004138,EVT-00017115,MCH-016,L03,2025-12-29 18:36:00,2025-12-29 19:06:31,30.53,MATERIAL_WAIT,medium,WO-002350,OP-0023
DT-0004139,EVT-00017119,MCH-016,L03,2025-12-29 10:26:00,2025-12-29 10:37:43,11.72,QUALITY_HOLD,medium,WO-002351,OP-0027
DT-0004140,EVT-00017123,MCH-013,L03,2025-12-29 08:24:00,2025-12-29 08:35:43,11.72,MICRO_STOP,medium,WO-002351,OP-0029
DT-0004141,EVT-00017127,MCH-024,L04,2025-12-29 14:19:00,2025-12-29 14:28:29,9.49,JAM,medium,WO-002352,OP-0017
DT-0004142,EVT-00017131,MCH-021,L04,2025-12-29 11:19:00,2025-12-29 11:28:29,9.49,MICRO_STOP,medium,WO-002352,OP-0037
DT-0004143,EVT-00017141,MCH-022,L04,2025-12-29 09:53:00,2025-12-29 10:08:21,15.36,,medium,WO-002354,OP-0018
DT-0004144,EVT-00017145,MCH-023,L04,2025-12-29 10:29:00,2025-12-29 10:44:21,15.36,SENSOR_FAULT,medium,WO-002354,OP-0016
DT-0004145,EVT-00017149,MCH-028,L05,2025-12-29 16:15:00,2025-12-29 16:27:25,12.43,,medium,WO-002355,OP-0009
DT-0004146,EVT-00017152,MCH-027,L05,2025-12-29 19:23:00,2025-12-29 19:35:25,12.43,MATERIAL_WAIT,medium,WO-002355,
DT-0004147,EVT-00017155,MCH-030,L05,2025-12-30 00:45:00,2025-12-30 01:03:10,18.18,MATERIAL_WAIT,medium,WO-002356,OP-0045
DT-0004148,EVT-00017159,MCH-027,L05,2025-12-29 22:54:00,2025-12-29 23:12:10,18.18,SENSOR_FAULT,medium,WO-002356,OP-0069
DT-0004149,EVT-00017163,MCH-027,L05,2025-12-29 04:58:00,2025-12-29 05:26:46,28.78,MICRO_STOP,medium,WO-002357,OP-0027
DT-0004150,EVT-00017166,MCH-026,L05,2025-12-29 08:03:00,2025-12-29 08:31:46,28.78,QUALITY_HOLD,medium,WO-002357,OP-0002
DT-0004151,EVT-00017169,MCH-036,L06,2025-12-29 13:29:00,2025-12-29 13:56:31,27.52,UNKNOWN,medium,WO-002358,OP-0060
DT-0004152,EVT-00017173,MCH-033,L06,2025-12-29 14:20:00,2025-12-29 14:47:31,27.52,SENSOR_FAULT,medium,WO-002358,OP-0060
DT-0004153,EVT-00017177,MCH-034,L06,2025-12-30 03:05:00,2025-12-30 03:26:22,21.38,MICRO_STOP,medium,WO-002359,OP-0042
DT-0004154,EVT-00017181,MCH-035,L06,2025-12-30 02:41:00,2025-12-30 03:02:22,21.38,MATERIAL_WAIT,medium,WO-002359,
DT-0004155,EVT-00017185,MCH-033,L06,2025-12-29 03:14:00,2025-12-29 04:03:15,49.25,SENSOR_FAULT,medium,WO-002360,OP-0033
DT-0004156,EVT-00017189,MCH-032,L06,2025-12-29 05:58:00,2025-12-29 06:47:15,49.25,JAM,medium,WO-002360,OP-0011
DT-0004157,EVT-00017193,MCH-005,L01,2025-12-30 11:44:00,2025-12-30 12:20:27,36.45,JAM,medium,WO-002361,OP-0065
DT-0004158,EVT-00017197,MCH-001,L01,2025-12-30 11:04:00,2025-12-30 11:40:27,36.45,JAM,medium,WO-002361,OP-0041
DT-0004159,EVT-00017201,MCH-006,L01,2025-12-30 20:56:00,2025-12-30 21:25:10,29.18,MATERIAL_WAIT,medium,WO-002362,OP-0067
DT-0004160,EVT-00017205,MCH-003,L01,2025-12-30 20:35:00,2025-12-30 21:04:10,29.18,SENSOR_FAULT,medium,WO-002362,OP-0022
DT-0004161,EVT-00017209,MCH-003,L01,2025-12-30 03:41:00,2025-12-30 03:59:02,18.04,MICRO_STOP,medium,WO-002363,OP-0050
DT-0004162,EVT-00017213,MCH-006,L01,2025-12-30 04:14:00,2025-12-30 04:32:02,18.04,MICRO_STOP,medium,WO-002363,OP-0005
DT-0004163,EVT-00017223,MCH-010,L02,2025-12-30 21:59:00,2025-12-30 22:13:09,14.16,JAM,medium,WO-002365,OP-0033
DT-0004164,EVT-00017227,MCH-007,L02,2025-12-30 23:00:00,2025-12-30 23:14:09,14.16,,medium,WO-002365,OP-0012
DT-0004165,EVT-00017231,MCH-007,L02,2025-12-30 07:05:00,2025-12-30 07:21:37,16.62,MATERIAL_WAIT,medium,WO-002366,OP-0062
DT-0004166,EVT-00017235,MCH-010,L02,2025-12-30 07:18:00,2025-12-30 07:34:37,16.62,JAM,medium,WO-002366,OP-0018
DT-0004167,EVT-00017245,MCH-017,L03,2025-12-30 18:08:00,2025-12-30 18:39:42,31.72,,medium,WO-002368,OP-0029
DT-0004168,EVT-00017249,MCH-018,L03,2025-12-30 19:42:00,2025-12-30 20:13:42,31.72,UNKNOWN,medium,WO-002368,OP-0002
DT-0004169,EVT-00017253,MCH-013,L03,2025-12-30 06:55:00,2025-12-30 07:22:07,27.13,SENSOR_FAULT,medium,WO-002369,OP-0013
DT-0004170,EVT-00017257,MCH-016,L03,2025-12-30 07:12:00,2025-12-30 07:39:07,27.13,QUALITY_HOLD,medium,WO-002369,OP-0039
DT-0004171,EVT-00017261,MCH-024,L04,2025-12-30 14:58:00,2025-12-30 15:16:03,18.06,QUALITY_HOLD,medium,WO-002370,OP-0022
DT-0004172,EVT-00017265,MCH-020,L04,2025-12-30 17:08:00,2025-12-30 17:26:03,18.06,,medium,WO-002370,OP-0068
DT-0004173,EVT-00017269,MCH-022,L04,2025-12-30 21:48:00,2025-12-30 22:13:33,25.56,MATERIAL_WAIT,medium,WO-002371,
DT-0004174,EVT-00017273,MCH-020,L04,2025-12-30 18:10:00,2025-12-30 18:35:33,25.56,SENSOR_FAULT,medium,WO-002371,OP-0063
DT-0004175,EVT-00017277,MCH-021,L04,2025-12-30 11:18:00,2025-12-30 11:26:14,8.24,MICRO_STOP,medium,WO-002372,OP-0021
DT-0004176,EVT-00017280,MCH-022,L04,2025-12-30 09:35:00,2025-12-30 09:43:14,8.24,SENSOR_FAULT,medium,WO-002372,OP-0072
DT-0004177,EVT-00017283,MCH-027,L05,2025-12-30 16:45:00,2025-12-30 17:15:31,30.52,MATERIAL_WAIT,medium,WO-002373,OP-0064
DT-0004178,EVT-00017287,MCH-025,L05,2025-12-30 15:52:00,2025-12-30 16:22:31,30.52,SENSOR_FAULT,medium,WO-002373,OP-0014
DT-0004179,EVT-00017303,MCH-033,L06,2025-12-30 11:23:00,2025-12-30 11:42:31,19.53,JAM,medium,WO-002376,OP-0008
DT-0004180,EVT-00017307,MCH-035,L06,2025-12-30 08:42:00,2025-12-30 09:01:31,19.53,,medium,WO-002376,OP-0012
DT-0004181,EVT-00017311,MCH-035,L06,2025-12-31 02:38:00,2025-12-31 03:06:28,28.48,MICRO_STOP,medium,WO-002377,OP-0003
DT-0004182,EVT-00017315,MCH-034,L06,2025-12-31 00:31:00,2025-12-31 00:59:28,28.48,MATERIAL_WAIT,medium,WO-002377,OP-0004
DT-0004183,EVT-00017325,MCH-001,L01,2025-12-31 11:58:00,2025-12-31 12:06:23,8.39,JAM,medium,WO-002379,OP-0039
DT-0004184,EVT-00017328,MCH-002,L01,2025-12-31 09:42:00,2025-12-31 09:50:23,8.39,,medium,WO-002379,OP-0062
DT-0004185,EVT-00017331,MCH-006,L01,2026-01-01 02:31:00,2026-01-01 03:02:10,31.17,UNKNOWN,medium,WO-002380,OP-0027
DT-0004186,EVT-00017335,MCH-005,L01,2026-01-01 02:16:00,2026-01-01 02:47:10,31.17,,medium,WO-002380,OP-0029
DT-0004187,EVT-00017339,MCH-004,L01,2025-12-31 05:46:00,2025-12-31 06:07:59,22.0,MICRO_STOP,medium,WO-002381,OP-0049
DT-0004188,EVT-00017342,MCH-005,L01,2025-12-31 09:14:00,2025-12-31 09:35:59,22.0,SENSOR_FAULT,medium,WO-002381,OP-0049
DT-0004189,EVT-00017357,MCH-007,L02,2025-12-31 04:26:00,2025-12-31 04:47:27,21.45,QUALITY_HOLD,medium,WO-002384,OP-0040
DT-0004190,EVT-00017361,MCH-010,L02,2025-12-31 08:01:00,2025-12-31 08:22:27,21.45,,medium,WO-002384,OP-0064
DT-0004191,EVT-00017365,MCH-014,L03,2025-12-31 12:38:00,2025-12-31 13:11:08,33.15,MICRO_STOP,medium,WO-002385,OP-0013
DT-0004192,EVT-00017369,MCH-016,L03,2025-12-31 10:52:00,2025-12-31 11:25:08,33.15,JAM,medium,WO-002385,OP-0065
DT-0004193,EVT-00017373,MCH-018,L03,2026-01-01 01:46:00,2026-01-01 01:59:17,13.3,UNKNOWN,medium,WO-002386,OP-0008
DT-0004194,EVT-00017377,MCH-013,L03,2025-12-31 22:58:00,2025-12-31 23:11:17,13.3,UNKNOWN,medium,WO-002386,OP-0007
DT-0004195,EVT-00017381,MCH-018,L03,2025-12-31 06:50:00,2025-12-31 07:22:44,32.75,,medium,WO-002387,
DT-0004196,EVT-00017385,MCH-013,L03,2025-12-31 04:45:00,2025-12-31 05:17:44,32.75,SENSOR_FAULT,medium,WO-002387,OP-0033
DT-0004197,EVT-00017389,MCH-020,L04,2025-12-31 12:50:00,2025-12-31 13:10:31,20.53,,medium,WO-002388,OP-0033
DT-0004198,EVT-00017393,MCH-024,L04,2025-12-31 12:29:00,2025-12-31 12:49:31,20.53,MICRO_STOP,medium,WO-002388,OP-0008
DT-0004199,EVT-00017397,MCH-020,L04,2026-01-01 00:15:00,2026-01-01 00:24:01,9.03,JAM,medium,WO-002389,OP-0025
DT-0004200,EVT-00017400,MCH-023,L04,2025-12-31 23:00:00,2025-12-31 23:09:01,9.03,MICRO_STOP,medium,WO-002389,OP-0001
DT-0004201,EVT-00017407,MCH-025,L05,2025-12-31 12:20:00,2025-12-31 13:05:55,45.92,,medium,WO-002391,OP-0052
DT-0004202,EVT-00017411,MCH-029,L05,2025-12-31 13:01:00,2025-12-31 13:46:55,45.92,JAM,medium,WO-002391,OP-0025
DT-0004203,EVT-00017415,MCH-029,L05,2026-01-01 03:21:00,2026-01-01 04:13:57,52.95,SENSOR_FAULT,medium,WO-002392,OP-0011
DT-0004204,EVT-00017419,MCH-026,L05,2025-12-31 22:53:00,2025-12-31 23:45:57,52.95,JAM,medium,WO-002392,OP-0032
DT-0004205,EVT-00017423,MCH-028,L05,2025-12-31 06:10:00,2025-12-31 06:22:55,12.92,QUALITY_HOLD,medium,WO-002393,OP-0023
DT-0004206,EVT-00017427,MCH-027,L05,2025-12-31 03:25:00,2025-12-31 03:37:55,12.92,MICRO_STOP,medium,WO-002393,OP-0067
DT-0004207,EVT-00017431,MCH-031,L06,2025-12-31 14:34:00,2025-12-31 15:17:30,43.5,MICRO_STOP,medium,WO-002394,
DT-0004208,EVT-00017434,MCH-035,L06,2025-12-31 14:13:00,2025-12-31 14:56:30,43.5,JAM,medium,WO-002394,OP-0024
DT-0004209,EVT-00017437,MCH-031,L06,2025-12-31 19:55:00,2025-12-31 20:18:30,23.5,,medium,WO-002395,OP-0021
DT-0004210,EVT-00017441,MCH-032,L06,2025-12-31 23:39:00,2026-01-01 00:02:30,23.5,SENSOR_FAULT,medium,WO-002395,OP-0044
DT-0004211,EVT-00017445,MCH-032,L06,2025-12-31 08:09:00,2025-12-31 08:35:59,27.0,MATERIAL_WAIT,medium,WO-002396,OP-0049
DT-0004212,EVT-00017449,MCH-035,L06,2025-12-31 06:37:00,2025-12-31 07:03:59,27.0,,medium,WO-002396,OP-0028
DT-0004213,EVT-00017453,MCH-005,L01,2026-01-01 11:11:00,2026-01-01 11:48:14,37.24,MATERIAL_WAIT,medium,WO-002397,OP-0055
DT-0004214,EVT-00017456,MCH-002,L01,2026-01-01 12:01:00,2026-01-01 12:38:14,37.24,JAM,medium,WO-002397,OP-0059
DT-0004215,EVT-00017459,MCH-006,L01,2026-01-02 00:29:00,2026-01-02 00:52:21,23.35,MICRO_STOP,medium,WO-002398,OP-0025
DT-0004216,EVT-00017463,MCH-004,L01,2026-01-01 23:24:00,2026-01-01 23:47:21,23.35,MICRO_STOP,medium,WO-002398,OP-0029
DT-0004217,EVT-00017473,MCH-009,L02,2026-01-01 13:41:00,2026-01-01 14:17:20,36.35,MATERIAL_WAIT,medium,WO-002400,OP-0032
DT-0004218,EVT-00017477,MCH-010,L02,2026-01-01 12:02:00,2026-01-01 12:38:20,36.35,MICRO_STOP,medium,WO-002400,OP-0010
DT-0004219,EVT-00017481,MCH-010,L02,2026-01-01 21:13:00,2026-01-01 21:38:18,25.31,JAM,medium,WO-002401,OP-0021
DT-0004220,EVT-00017484,MCH-012,L02,2026-01-02 00:13:00,2026-01-02 00:38:18,25.31,JAM,medium,WO-002401,OP-0046
DT-0004221,EVT-00017487,MCH-012,L02,2026-01-01 08:13:00,2026-01-01 08:25:22,12.38,MATERIAL_WAIT,medium,WO-002402,OP-0034
DT-0004222,EVT-00017491,MCH-008,L02,2026-01-01 08:21:00,2026-01-01 08:33:22,12.38,MICRO_STOP,medium,WO-002402,OP-0009
DT-0004223,EVT-00017495,MCH-017,L03,2026-01-01 15:07:00,2026-01-01 15:38:56,31.94,MATERIAL_WAIT,medium,WO-002403,OP-0059
DT-0004224,EVT-00017498,MCH-014,L03,2026-01-01 16:30:00,2026-01-01 17:01:56,31.94,JAM,medium,WO-002403,OP-0056
DT-0004225,EVT-00017505,MCH-017,L03,2026-01-01 06:16:00,2026-01-01 06:26:43,10.72,SENSOR_FAULT,medium,WO-002405,OP-0061
DT-0004226,EVT-00017509,MCH-015,L03,2026-01-01 09:27:00,2026-01-01 09:37:43,10.72,,medium,WO-002405,OP-0038
DT-0004227,EVT-00017513,MCH-020,L04,2026-01-01 15:01:00,2026-01-01 15:20:48,19.8,SENSOR_FAULT,medium,WO-002406,OP-0011
DT-0004228,EVT-00017516,MCH-024,L04,2026-01-01 14:09:00,2026-01-01 14:28:48,19.8,MICRO_STOP,medium,WO-002406,OP-0010
DT-0004229,EVT-00017519,MCH-021,L04,2026-01-02 01:05:00,2026-01-02 01:32:25,27.43,JAM,medium,WO-002407,OP-0058
