work_order_id,sales_order_id,plant_id,line_id,product_id,planned_start_datetime,planned_end_datetime,actual_start_datetime,actual_end_datetime,planned_quantity,actual_quantity,rejected_quantity,rework_quantity,work_order_status,priority_level,operator_team_id,source_system,load_timestamp
WO-003463,SO-002180,P01,L02,PRD-045,2026-03-10 00:00:00,2026-03-10 07:45:00,2026-03-10 00:08:00,2026-03-10 09:11:00,23230,21852,655,287,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003464,SO-002963,P02,L03,PRD-069,2026-03-10 13:00:00,2026-03-10 20:45:00,2026-03-10 12:52:00,2026-03-10 22:13:00,13101,12051,575,280,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003465,,P02,L03,PRD-069,2026-03-10 18:00:00,2026-03-11 01:45:00,2026-03-10 17:45:00,2026-03-11 02:24:00,14736,14082,438,105,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003466,SO-004537,P02,L03,PRD-069,2026-03-10 03:00:00,2026-03-10 10:45:00,2026-03-10 02:59:00,2026-03-10 11:25:00,12204,11263,717,207,completed,normal,TEAM-A,MES,2026-07-09 13:20:35
WO-003467,SO-004468,P02,L04,PRD-011,2026-03-10 12:00:00,2026-03-10 19:45:00,2026-03-10 12:39:00,2026-03-10 20:54:00,9336,9243,0,0,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003468,SO-003470,P02,L04,PRD-011,2026-03-10 20:00:00,2026-03-11 03:45:00,2026-03-10 19:45:00,2026-03-11 04:44:00,8269,7250,28,10,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003469,SO-004094,P02,L04,PRD-011,2026-03-10 00:00:00,2026-03-10 07:45:00,2026-03-09 23:45:00,2026-03-10 07:52:00,8627,8614,246,58,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003470,SO-004115,P03,L05,PRD-075,2026-03-10 11:00:00,2026-03-10 18:45:00,2026-03-10 10:51:00,2026-03-10 19:08:00,14560,12919,433,136,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003471,SO-002169,P03,L05,PRD-075,2026-03-10 19:00:00,2026-03-11 02:45:00,2026-03-10 19:17:00,2026-03-11 03:56:00,10602,11016,404,206,completed,urgent,TEAM-B,MES,2026-07-09 13:20:35
WO-003472,SO-003960,P03,L05,PRD-068,2026-03-10 05:00:00,2026-03-10 12:45:00,2026-03-10 04:53:00,2026-03-10 14:29:00,15162,15548,404,148,completed,normal,TEAM-A,MES,2026-07-09 13:20:35
WO-003473,,P03,L06,PRD-035,2026-03-10 11:00:00,2026-03-10 18:45:00,2026-03-10 11:33:00,2026-03-10 20:18:00,18441,17374,292,75,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003474,SO-002372,P03,L06,PRD-015,2026-03-10 19:00:00,2026-03-11 02:45:00,2026-03-10 19:26:00,2026-03-11 04:54:00,21327,20608,349,191,completed,normal,TEAM-A,MES,2026-07-09 13:20:35
WO-003475,,P03,L06,PRD-074,2026-03-10 00:00:00,2026-03-10 07:45:00,2026-03-09 23:45:00,2026-03-10 08:18:00,22384,21983,1058,385,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003476,SO-004894,P01,L01,PRD-031,2026-03-11 07:00:00,2026-03-11 14:45:00,2026-03-11 08:19:00,2026-03-11 17:27:00,20303,18838,670,327,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003477,,P01,L01,PRD-031,2026-03-11 18:00:00,2026-03-12 01:45:00,2026-03-11 17:49:00,2026-03-12 02:40:00,16977,14896,184,58,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003478,SO-003097,P01,L01,PRD-072,2026-03-11 06:00:00,2026-03-11 13:45:00,2026-03-11 06:35:00,2026-03-11 14:17:00,15345,14503,270,87,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003479,SO-000497,P01,L02,PRD-071,2026-03-11 08:00:00,2026-03-11 15:45:00,2026-03-11 08:29:00,2026-03-11 16:33:00,22287,21353,911,465,completed,normal,TEAM-A,MES,2026-07-09 13:20:35
WO-003480,SO-003242,P01,L02,PRD-064,2026-03-11 18:00:00,2026-03-12 01:45:00,2026-03-11 17:45:00,2026-03-12 02:41:00,20591,19687,1048,409,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003481,SO-003251,P01,L02,PRD-062,2026-03-11 00:00:00,2026-03-11 07:45:00,2026-03-10 23:45:00,2026-03-11 09:43:00,20742,19843,578,253,completed,normal,TEAM-A,MES,2026-07-09 13:20:35
WO-003482,SO-003868,P02,L03,PRD-042,2026-03-11 07:00:00,2026-03-11 14:45:00,2026-03-11 07:05:00,2026-03-11 16:00:00,14316,14779,148,73,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003483,SO-000744,P02,L03,PRD-071,2026-03-11 16:00:00,2026-03-11 23:45:00,2026-03-11 16:40:00,2026-03-12 01:31:00,13774,11969,263,141,completed,urgent,TEAM-C,MES,2026-07-09 13:20:35
WO-003484,SO-003352,P02,L03,PRD-042,2026-03-11 05:00:00,2026-03-11 12:45:00,2026-03-11 04:45:00,2026-03-11 13:40:00,10895,10850,370,159,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003485,SO-000323,P02,L04,PRD-023,2026-03-11 12:00:00,2026-03-11 19:45:00,2026-03-11 12:07:00,2026-03-11 19:48:00,7692,7157,390,113,completed,normal,TEAM-C,MES,2026-07-09 13:20:35
WO-003486,,P02,L04,PRD-059,2026-03-11 21:00:00,2026-03-12 04:45:00,2026-03-11 20:45:00,2026-03-12 05:21:00,7373,6589,159,48,completed,normal,TEAM-A,MES,2026-07-09 13:20:35
WO-003487,SO-001575,P02,L04,PRD-072,2026-03-11 02:00:00,2026-03-11 09:45:00,2026-03-11 03:16:00,,6932,6423,190,72,open,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003488,,P03,L05,PRD-079,2026-03-11 14:00:00,2026-03-11 21:45:00,2026-03-11 13:54:00,2026-03-11 22:10:00,16176,15375,446,133,completed,normal,TEAM-A,MES,2026-07-09 13:20:35
WO-003489,SO-000088,P03,L05,PRD-020,2026-03-11 21:00:00,2026-03-12 04:45:00,2026-03-11 21:11:00,2026-03-12 06:34:00,14543,13487,487,236,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003490,SO-002409,P03,L05,PRD-008,2026-03-11 00:00:00,2026-03-11 07:45:00,2026-03-10 23:45:00,2026-03-11 08:38:00,11945,10962,187,38,completed,normal,TEAM-C,MES,2026-07-09 13:20:35
WO-003491,SO-001856,P03,L06,PRD-045,2026-03-11 10:00:00,2026-03-11 17:45:00,2026-03-11 10:04:00,2026-03-11 18:27:00,21132,18811,262,118,completed,normal,TEAM-C,MES,2026-07-09 13:20:35
WO-003492,,P03,L06,PRD-045,2026-03-11 19:00:00,2026-03-12 02:45:00,2026-03-11 20:16:00,2026-03-12 05:01:00,23532,23871,599,212,completed,normal,TEAM-C,MES,2026-07-09 13:20:35
WO-003493,SO-003056,P03,L06,PRD-045,2026-03-11 02:00:00,2026-03-11 09:45:00,2026-03-11 01:59:00,2026-03-11 10:23:00,17413,15500,228,59,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003494,SO-001477,P01,L01,PRD-032,2026-03-12 12:00:00,2026-03-12 19:45:00,2026-03-12 11:45:00,2026-03-12 20:44:00,18283,15824,476,187,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003495,SO-005013,P01,L01,PRD-032,2026-03-12 17:00:00,2026-03-13 00:45:00,2026-03-12 17:07:00,2026-03-13 01:35:00,16884,16950,565,241,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003496,SO-004483,P01,L01,PRD-061,2026-03-12 05:00:00,2026-03-12 12:45:00,2026-03-12 04:45:00,2026-03-12 13:24:00,13294,13777,342,124,completed,normal,TEAM-A,MES,2026-07-09 13:20:35
WO-003497,,P01,L02,PRD-002,2026-03-12 09:00:00,2026-03-12 16:45:00,2026-03-12 09:00:00,2026-03-12 18:40:00,16890,15505,825,175,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003498,SO-004576,P01,L02,PRD-002,2026-03-12 19:00:00,2026-03-13 02:45:00,2026-03-12 18:45:00,2026-03-13 02:52:00,16350,15301,528,239,completed,normal,TEAM-A,MES,2026-07-09 13:20:35
WO-003499,SO-001040,P01,L02,PRD-002,2026-03-12 04:00:00,2026-03-12 11:45:00,2026-03-12 03:58:00,2026-03-12 11:37:00,23419,20340,778,223,completed,normal,TEAM-A,MES,2026-07-09 13:20:35
WO-003500,SO-004268,P02,L03,PRD-045,2026-03-12 09:00:00,2026-03-12 16:45:00,2026-03-12 10:11:00,2026-03-12 18:50:00,13054,12899,138,58,completed,normal,TEAM-C,MES,2026-07-09 13:20:35
WO-003501,,P02,L03,PRD-058,2026-03-12 16:00:00,2026-03-12 23:45:00,2026-03-12 17:31:00,2026-03-13 02:43:00,12633,11091,335,143,completed,normal,TEAM-C,MES,2026-07-09 13:20:35
WO-003502,SO-002484,P02,L03,PRD-066,2026-03-12 00:00:00,2026-03-12 07:45:00,2026-03-12 00:39:00,2026-03-12 10:11:00,13839,11971,618,157,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003503,,P02,L04,PRD-048,2026-03-12 12:00:00,2026-03-12 19:45:00,2026-03-12 12:40:00,2026-03-12 21:28:00,7815,8059,258,141,completed,normal,TEAM-A,MES,2026-07-09 13:20:35
WO-003504,SO-002817,P02,L04,PRD-048,2026-03-12 22:00:00,2026-03-13 05:45:00,2026-03-12 22:20:00,2026-03-13 05:44:00,9266,8725,361,124,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003505,SO-002533,P02,L04,PRD-048,2026-03-12 00:00:00,2026-03-12 07:45:00,2026-03-12 00:03:00,2026-03-12 08:27:00,7539,7760,267,76,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003506,SO-004393,P03,L05,PRD-012,2026-03-12 08:00:00,2026-03-12 15:45:00,2026-03-12 08:00:00,2026-03-12 16:55:00,12159,11718,250,69,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003507,SO-000150,P03,L05,PRD-012,2026-03-12 18:00:00,2026-03-13 01:45:00,2026-03-12 18:05:00,2026-03-13 03:41:00,10328,10225,248,131,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003508,SO-000095,P03,L05,PRD-002,2026-03-12 03:00:00,2026-03-12 10:45:00,2026-03-12 03:14:00,2026-03-12 13:16:00,12593,11441,331,166,completed,urgent,TEAM-A,MES,2026-07-09 13:20:35
WO-003509,SO-003666,P03,L06,PRD-056,2026-03-12 10:00:00,2026-03-12 17:45:00,2026-03-12 10:01:00,2026-03-12 18:30:00,22225,20079,454,170,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003510,SO-002661,P03,L06,PRD-056,2026-03-12 18:00:00,2026-03-13 01:45:00,2026-03-12 17:45:00,2026-03-13 03:20:00,21522,21100,489,139,completed,normal,TEAM-C,MES,2026-07-09 13:20:35
WO-003511,SO-002906,P03,L06,PRD-056,2026-03-12 01:00:00,2026-03-12 08:45:00,2026-03-12 01:21:00,2026-03-12 10:57:00,21491,19802,652,280,completed,normal,TEAM-A,MES,2026-07-09 13:20:35
WO-003512,,P01,L01,PRD-052,2026-03-13 11:00:00,2026-03-13 18:45:00,2026-03-13 12:08:00,2026-03-13 21:47:00,14646,13388,737,337,completed,normal,TEAM-A,MES,2026-07-09 13:20:35
WO-003513,SO-000403,P01,L01,PRD-032,2026-03-13 20:00:00,2026-03-14 03:45:00,2026-03-13 19:55:00,2026-03-14 05:25:00,13811,13267,341,176,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003514,,P01,L01,PRD-074,2026-03-13 23:00:00,2026-03-14 06:45:00,2026-03-13 23:04:00,2026-03-14 08:03:00,17051,15603,477,151,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003515,SO-002470,P01,L02,PRD-029,2026-03-13 12:00:00,2026-03-13 19:45:00,2026-03-13 12:57:00,2026-03-13 21:27:00,17710,15964,517,153,completed,urgent,TEAM-D,MES,2026-07-09 13:20:35
WO-003516,SO-001257,P01,L02,PRD-024,2026-03-13 20:00:00,2026-03-14 03:45:00,2026-03-13 20:05:00,2026-03-14 05:13:00,22339,21359,877,433,completed,normal,TEAM-C,MES,2026-07-09 13:20:35
WO-003517,SO-004404,P01,L02,PRD-024,2026-03-13 04:00:00,2026-03-13 11:45:00,2026-03-13 03:45:00,2026-03-13 13:03:00,20282,18601,393,137,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003518,SO-002881,P02,L03,PRD-063,2026-03-13 11:00:00,2026-03-13 18:45:00,2026-03-13 11:03:00,2026-03-13 20:29:00,13673,11930,225,75,completed,normal,TEAM-C,MES,2026-07-09 13:20:35
WO-003519,,P02,L03,PRD-027,2026-03-13 20:00:00,2026-03-14 03:45:00,2026-03-13 20:15:00,2026-03-14 04:50:00,11467,11339,455,95,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003520,SO-000998,P02,L03,PRD-063,2026-03-13 23:00:00,2026-03-14 06:45:00,2026-03-13 22:55:00,2026-03-14 08:12:00,12566,12775,376,151,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003521,SO-000509,P02,L04,PRD-067,2026-03-13 08:00:00,2026-03-13 15:45:00,2026-03-13 08:07:00,2026-03-13 17:51:00,8068,7413,23,4,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003522,SO-002430,P02,L04,PRD-046,2026-03-13 15:00:00,2026-03-13 22:45:00,2026-03-13 14:45:00,2026-03-13 23:02:00,6134,5298,196,70,completed,urgent,TEAM-A,MES,2026-07-09 13:20:35
WO-003523,,P02,L04,PRD-067,2026-03-13 06:00:00,2026-03-13 13:45:00,2026-03-13 05:45:00,2026-03-13 13:33:00,7502,7624,104,52,completed,normal,TEAM-A,MES,2026-07-09 13:20:35
WO-003524,SO-003317,P03,L05,PRD-070,2026-03-13 09:00:00,2026-03-13 16:45:00,2026-03-13 09:04:00,2026-03-13 17:39:00,8661,8048,140,53,completed,normal,TEAM-C,MES,2026-07-09 13:20:35
WO-003525,,P03,L05,PRD-029,2026-03-13 19:00:00,2026-03-14 02:45:00,2026-03-13 19:35:00,2026-03-14 04:43:00,10137,9289,379,201,completed,urgent,TEAM-A,MES,2026-07-09 13:20:35
WO-003526,SO-004942,P03,L05,PRD-029,2026-03-13 01:00:00,2026-03-13 08:45:00,2026-03-13 02:22:00,2026-03-13 10:39:00,11374,10785,373,201,completed,urgent,TEAM-B,MES,2026-07-09 13:20:35
WO-003527,,P03,L06,PRD-064,2026-03-13 14:00:00,2026-03-13 21:45:00,2026-03-13 14:43:00,2026-03-13 23:09:00,16679,16854,296,155,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003528,SO-003784,P03,L06,PRD-064,2026-03-13 18:00:00,2026-03-14 01:45:00,2026-03-13 17:48:00,2026-03-14 03:31:00,17555,17885,619,214,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003529,SO-002237,P03,L06,PRD-042,2026-03-13 01:00:00,2026-03-13 08:45:00,2026-03-13 01:49:00,2026-03-13 10:10:00,14996,14358,275,147,completed,normal,TEAM-A,MES,2026-07-09 13:20:35
WO-003530,,P01,L01,PRD-072,2026-03-14 02:00:00,2026-03-14 09:45:00,2026-03-14 02:09:00,2026-03-14 09:49:00,10637,9535,263,52,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003531,SO-003102,P01,L02,PRD-030,2026-03-14 22:00:00,2026-03-15 05:45:00,2026-03-14 21:45:00,2026-03-15 05:59:00,12597,11445,442,90,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003532,,P02,L03,PRD-037,2026-03-14 15:00:00,2026-03-14 22:45:00,2026-03-14 14:55:00,2026-03-14 23:03:00,11060,9679,0,0,completed,normal,TEAM-A,MES,2026-07-09 13:20:35
WO-003533,SO-002345,P02,L03,PRD-037,2026-03-14 23:00:00,2026-03-15 06:45:00,2026-03-14 23:13:00,2026-03-15 07:54:00,11615,11607,312,67,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003534,SO-003735,P02,L04,PRD-001,2026-03-14 20:00:00,2026-03-15 03:45:00,2026-03-14 20:45:00,2026-03-15 04:40:00,9068,8561,203,110,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003535,SO-000246,P02,L04,PRD-031,2026-03-14 23:00:00,2026-03-15 06:45:00,2026-03-14 23:59:00,2026-03-15 08:59:00,8962,7922,288,122,completed,normal,TEAM-C,MES,2026-07-09 13:20:35
WO-003536,SO-000929,P03,L05,PRD-043,2026-03-14 09:00:00,2026-03-14 16:45:00,2026-03-14 08:53:00,2026-03-14 17:37:00,8956,8224,191,61,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003537,SO-001911,P03,L05,PRD-043,2026-03-14 18:00:00,2026-03-15 01:45:00,2026-03-14 18:12:00,2026-03-15 02:28:00,8026,8288,287,68,completed,normal,TEAM-A,MES,2026-07-09 13:20:35
WO-003538,SO-000004,P03,L05,PRD-062,2026-03-14 00:00:00,2026-03-14 07:45:00,2026-03-13 23:45:00,2026-03-14 07:35:00,7847,6890,325,118,completed,normal,TEAM-A,MES,2026-07-09 13:20:35
WO-003539,SO-003309,P03,L06,PRD-045,2026-03-14 08:00:00,2026-03-14 15:45:00,2026-03-14 07:58:00,2026-03-14 15:45:00,14313,12573,104,37,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003540,SO-000618,P03,L06,PRD-045,2026-03-14 18:00:00,2026-03-15 01:45:00,2026-03-14 17:49:00,2026-03-15 02:12:00,19263,18640,354,159,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003541,SO-000306,P03,L06,PRD-045,2026-03-14 00:00:00,2026-03-14 07:45:00,2026-03-14 00:42:00,2026-03-14 09:52:00,13996,12560,435,175,completed,normal,TEAM-C,MES,2026-07-09 13:20:35
WO-003542,SO-000602,P01,L01,PRD-072,2026-03-15 07:00:00,2026-03-15 14:45:00,2026-03-15 08:23:00,2026-03-15 16:12:00,11688,11797,464,185,completed,normal,TEAM-C,MES,2026-07-09 13:20:35
WO-003543,,P01,L01,PRD-079,2026-03-15 19:00:00,2026-03-16 02:45:00,2026-03-15 18:45:00,2026-03-16 03:49:00,7789,7232,73,19,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003544,SO-001165,P01,L01,PRD-079,2026-03-15 02:00:00,2026-03-15 09:45:00,2026-03-15 02:15:00,2026-03-15 09:57:00,8242,7384,392,127,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003545,SO-004342,P02,L04,PRD-001,2026-03-15 06:00:00,2026-03-15 13:45:00,2026-03-15 05:47:00,2026-03-15 14:53:00,6978,6490,237,55,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003546,SO-002511,P03,L05,PRD-040,2026-03-15 09:00:00,2026-03-15 16:45:00,2026-03-15 08:45:00,2026-03-15 18:29:00,6965,6380,192,70,completed,normal,TEAM-C,MES,2026-07-09 13:20:35
WO-003547,,P03,L05,PRD-040,2026-03-15 18:00:00,2026-03-16 01:45:00,2026-03-15 18:07:00,2026-03-16 02:46:00,9964,9335,440,218,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003548,SO-001548,P03,L05,PRD-040,2026-03-15 03:00:00,2026-03-15 10:45:00,2026-03-15 03:35:00,2026-03-15 12:24:00,8816,8659,479,200,completed,urgent,TEAM-D,MES,2026-07-09 13:20:35
WO-003549,,P03,L06,PRD-043,2026-03-15 14:00:00,2026-03-15 21:45:00,2026-03-15 13:45:00,2026-03-15 22:58:00,16910,15940,496,131,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003550,SO-001754,P03,L06,PRD-078,2026-03-15 18:00:00,2026-03-16 01:45:00,2026-03-15 18:18:00,2026-03-16 01:39:00,14226,13629,616,254,completed,normal,TEAM-C,MES,2026-07-09 13:20:35
WO-003551,SO-005181,P01,L01,PRD-051,2026-03-16 10:00:00,2026-03-16 17:45:00,2026-03-16 10:52:00,2026-03-16 18:28:00,17463,15568,676,296,completed,urgent,TEAM-C,MES,2026-07-09 13:20:35
WO-003552,SO-000096,P01,L01,PRD-051,2026-03-16 17:00:00,2026-03-17 00:45:00,2026-03-16 16:45:00,2026-03-17 00:14:00,15218,13502,354,179,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003553,SO-003135,P01,L01,PRD-051,2026-03-16 01:00:00,2026-03-16 08:45:00,2026-03-16 00:48:00,2026-03-16 09:02:00,12864,11141,500,231,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003554,,P01,L02,PRD-035,2026-03-16 12:00:00,2026-03-16 19:45:00,2026-03-16 13:01:00,2026-03-16 21:31:00,20186,18231,788,229,completed,normal,TEAM-A,MES,2026-07-09 13:20:35
WO-003555,,P01,L02,PRD-035,2026-03-16 16:00:00,2026-03-16 23:45:00,2026-03-16 16:20:00,2026-03-17 00:30:00,21467,18610,866,436,completed,normal,TEAM-A,MES,2026-07-09 13:20:35
WO-003556,SO-000237,P01,L02,PRD-035,2026-03-16 03:00:00,2026-03-16 10:45:00,2026-03-16 03:18:00,2026-03-16 11:41:00,16546,14630,661,235,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003557,SO-000652,P02,L03,PRD-022,2026-03-16 11:00:00,2026-03-16 18:45:00,2026-03-16 11:36:00,2026-03-16 20:19:00,10871,9957,265,94,completed,normal,TEAM-C,MES,2026-07-09 13:20:35
WO-003558,SO-000456,P02,L03,PRD-070,2026-03-16 16:00:00,2026-03-16 23:45:00,2026-03-16 16:00:00,2026-03-17 01:35:00,14965,14156,535,163,completed,normal,TEAM-A,MES,2026-07-09 13:20:35
WO-003559,SO-003563,P02,L03,PRD-070,2026-03-16 05:00:00,2026-03-16 12:45:00,2026-03-16 05:23:00,2026-03-16 14:10:00,15394,15624,259,55,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003560,SO-003427,P02,L04,PRD-032,2026-03-16 14:00:00,2026-03-16 21:45:00,2026-03-16 14:11:00,2026-03-16 23:10:00,9398,8366,408,221,completed,normal,TEAM-C,MES,2026-07-09 13:20:35
WO-003561,SO-002411,P02,L04,PRD-032,2026-03-16 17:00:00,2026-03-17 00:45:00,2026-03-16 17:13:00,2026-03-17 02:51:00,10191,9170,433,159,completed,normal,TEAM-C,MES,2026-07-09 13:20:35
WO-003562,SO-004633,P02,L04,PRD-032,2026-03-16 04:00:00,2026-03-16 11:45:00,2026-03-16 03:47:00,2026-03-16 12:08:00,7251,6838,444,185,completed,normal,TEAM-C,MES,2026-07-09 13:20:35
WO-003563,SO-001823,P03,L05,PRD-063,2026-03-16 09:00:00,2026-03-16 16:45:00,2026-03-16 10:21:00,2026-03-16 19:15:00,8702,8666,300,108,completed,normal,TEAM-C,MES,2026-07-09 13:20:35
WO-003564,,P03,L05,PRD-063,2026-03-16 18:00:00,2026-03-17 01:45:00,2026-03-16 18:14:00,2026-03-17 02:40:00,9066,8500,294,160,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003565,SO-002539,P03,L05,PRD-063,2026-03-16 02:00:00,2026-03-16 09:45:00,2026-03-16 02:08:00,2026-03-16 10:32:00,11384,11643,283,65,completed,urgent,TEAM-B,MES,2026-07-09 13:20:35
WO-003566,,P03,L06,PRD-078,2026-03-16 13:00:00,2026-03-16 20:45:00,2026-03-16 12:52:00,2026-03-16 20:30:00,20720,20656,426,222,completed,normal,TEAM-A,MES,2026-07-09 13:20:35
WO-003567,SO-004181,P03,L06,PRD-006,2026-03-16 17:00:00,2026-03-17 00:45:00,2026-03-16 17:17:00,2026-03-17 01:24:00,19246,19622,649,264,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003568,,P03,L06,PRD-048,2026-03-16 05:00:00,2026-03-16 12:45:00,2026-03-16 04:53:00,2026-03-16 13:34:00,22041,21001,998,432,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003569,,P01,L01,PRD-014,2026-03-17 07:00:00,2026-03-17 14:45:00,2026-03-17 07:00:00,2026-03-17 15:15:00,11751,10295,289,123,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003570,,P01,L01,PRD-079,2026-03-17 17:00:00,2026-03-18 00:45:00,2026-03-17 17:27:00,2026-03-18 02:50:00,15909,13755,152,47,completed,normal,TEAM-C,MES,2026-07-09 13:20:35
WO-003571,SO-002712,P01,L01,PRD-079,2026-03-17 23:00:00,2026-03-18 06:45:00,2026-03-17 22:45:00,2026-03-18 07:10:00,14767,15157,204,108,completed,normal,TEAM-C,MES,2026-07-09 13:20:35
WO-003572,SO-004169,P01,L02,PRD-064,2026-03-17 14:00:00,2026-03-17 21:45:00,2026-03-17 14:16:00,2026-03-17 22:06:00,23191,20229,955,243,completed,urgent,TEAM-B,MES,2026-07-09 13:20:35
WO-003573,,P01,L02,PRD-064,2026-03-17 16:00:00,2026-03-17 23:45:00,2026-03-17 16:06:00,2026-03-18 00:35:00,23732,23338,482,157,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003574,SO-002928,P01,L02,PRD-069,2026-03-17 00:00:00,2026-03-17 07:45:00,2026-03-17 00:09:00,2026-03-17 08:53:00,25658,26231,1998,838,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003575,SO-003228,P02,L03,PRD-069,2026-03-17 08:00:00,2026-03-17 15:45:00,2026-03-17 07:45:00,2026-03-17 15:31:00,15454,15573,895,445,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003576,SO-002691,P02,L03,PRD-077,2026-03-17 18:00:00,2026-03-18 01:45:00,2026-03-17 17:45:00,2026-03-18 02:28:00,11461,11918,126,27,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003577,,P02,L03,PRD-077,2026-03-17 05:00:00,2026-03-17 12:45:00,2026-03-17 05:49:00,2026-03-17 14:53:00,13053,13357,301,114,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003578,SO-001138,P02,L04,PRD-003,2026-03-17 09:00:00,2026-03-17 16:45:00,2026-03-17 08:45:00,2026-03-17 17:58:00,7311,7080,348,148,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003579,,P02,L04,PRD-048,2026-03-17 19:00:00,2026-03-18 02:45:00,2026-03-17 18:45:00,2026-03-18 03:25:00,8718,7568,157,38,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003580,,P02,L04,PRD-003,2026-03-17 02:00:00,2026-03-17 09:45:00,2026-03-17 02:35:00,2026-03-17 11:29:00,6891,6380,261,119,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
WO-003581,SO-003199,P03,L05,PRD-073,2026-03-17 07:00:00,2026-03-17 14:45:00,2026-03-17 07:23:00,2026-03-17 15:19:00,12232,12703,251,72,completed,normal,TEAM-A,MES,2026-07-09 13:20:35
WO-003582,,P03,L05,PRD-073,2026-03-17 19:00:00,2026-03-18 02:45:00,2026-03-17 18:56:00,2026-03-18 03:23:00,14316,12377,407,143,completed,normal,TEAM-D,MES,2026-07-09 13:20:35
WO-003583,SO-002249,P03,L05,PRD-040,2026-03-17 02:00:00,2026-03-17 09:45:00,2026-03-17 01:45:00,2026-03-17 09:38:00,10279,8930,637,295,completed,normal,TEAM-C,MES,2026-07-09 13:20:35
WO-003584,SO-002094,P03,L06,PRD-054,2026-03-17 07:00:00,2026-03-17 14:45:00,2026-03-17 07:15:00,2026-03-17 16:22:00,22261,20754,735,148,completed,normal,TEAM-B,MES,2026-07-09 13:20:35
