invoice_id,sales_order_id,invoice_date,customer_id,product_id,quantity,gross_amount,discount_amount,net_amount,standard_cost,margin_amount,payment_status
INV-002720,SO-002720,10/9/2025,CUST-0002,PRD-033,6418,3312201.44,165610.07,3146591.37,1784075.64,1362515.73,paid
INV-002721,SO-002721,27/10/2025,CUST-0053,PRD-031,4699,4117075.84,0,4117075.84,2449729.67,1667346.17,open
INV-002722,SO-002722,17/10/2025,CUST-0100,PRD-055,1563,939050.4,9390.5,929659.9,596393.91,333265.99,open
INV-002723,SO-002723,16/10/2025,CUST-0078,PRD-007,2593,753084.99,7530.85,745554.14,611196.03,134358.11,open
INV-002724,SO-002724,20/9/2025,CUST-0052,PRD-004,6915,3621523.8,72430.48,3549093.32,2251178.25,1297915.07,paid
INV-002726,SO-002726,22/10/2025,CUST-0043,PRD-077,9950,2130792.5,170463.4,1960329.1,1862242,98087.1,open
INV-002727,SO-002727,18/12/2025,CUST-0025,PRD-046,756,586686.24,14667.16,572019.08,359576.28,212442.8,paid
INV-002728,SO-002728,30/9/2025,CUST-0111,PRD-006,7513,4184665.87,83693.32,4100972.55,2271330.16,1829642.39,paid
INV-002729,SO-002729,17/4/2026,CUST-0052,PRD-080,4012,2540237.92,76207.14,2464030.78,2065578.2,398452.58,paid
INV-002730,SO-002730,22/4/2026,CUST-0024,PRD-062,6758,366891.82,29351.35,337540.47,277348.32,60192.15,paid
INV-002731,SO-002731,5/9/2025,CUST-0071,PRD-034,2924,1353373.4,13533.73,1339839.67,770854.12,568985.55,paid
INV-002732,SO-002732,2/4/2026,CUST-0054,PRD-026,13410,4296429.9,343714.39,3952715.51,3604473.9,348241.61,open
INV-002733,SO-002733,14/3/2026,CUST-0093,PRD-068,9713,2862421.1,42936.32,2819484.78,2171049.76,648435.02,paid
INV-002734,SO-002734,16/11/2025,CUST-0104,PRD-006,545,295384.55,14769.23,280615.32,164764.4,115850.92,open
INV-002736,SO-002736,17/5/2026,CUST-0113,PRD-018,3508,466107.96,2330.54,463777.42,301161.8,162615.62,paid
INV-002737,SO-002737,7/10/2025,CUST-0027,PRD-058,4955,2057712.4,102885.62,1954826.78,1498144.25,456682.53,paid
INV-002738,SO-002738,30/10/2025,CUST-0090,PRD-062,3517,192450.24,4811.26,187638.98,144337.68,43301.3,paid
INV-002739,SO-002739,4/4/2026,CUST-0017,PRD-030,2204,1268247.72,6341.24,1261906.48,883517.48,378389,paid
INV-002740,SO-002740,11/9/2025,CUST-0105,PRD-012,4971,2126792.64,42535.85,2084256.79,1557762.27,526494.52,paid
INV-002741,SO-002741,10/9/2025,CUST-0074,PRD-052,4543,3002695.85,60053.92,2942641.93,2071835.15,870806.78,paid
INV-002742,SO-002742,27/12/2025,CUST-0003,PRD-064,3766,419683.04,41968.3,377714.74,234471.16,143243.58,paid
INV-002743,SO-002743,10/7/2026,CUST-0005,PRD-028,2156,1322317.92,0,1322317.92,815895.08,506422.84,paid
INV-002744,SO-002744,12/4/2026,CUST-0068,PRD-015,4494,4378639.02,350291.12,4028347.9,2681524.86,1346823.04,paid
INV-002745,SO-002745,11/2/2026,CUST-0024,PRD-008,2502,446982.3,44698.23,402284.07,279423.36,122860.71,open
INV-002746,SO-002746,14/3/2026,CUST-0074,PRD-010,4535,1907602.4,152608.19,1754994.21,1230164.1,524830.11,open
INV-002748,SO-002748,19/5/2026,CUST-0117,PRD-056,1511,556788.39,0,556788.39,378354.4,178433.99,paid
INV-002749,SO-002749,4/6/2026,CUST-0047,PRD-065,4487,4603392.78,46033.93,4557358.85,2787997.45,1769361.4,open
INV-002750,SO-002750,17/4/2026,CUST-0083,PRD-010,6757,2730098.28,54601.97,2675496.31,1832903.82,842592.49,paid
INV-002751,SO-002751,28/5/2026,CUST-0038,PRD-020,1548,999621,19992.42,979628.58,638611.92,341016.66,paid
INV-002752,SO-002752,25/4/2026,CUST-0046,PRD-043,1932,898380,8983.8,889396.2,664356.84,225039.36,paid
INV-002753,SO-002753,1/1/2026,CUST-0080,PRD-002,15512,10387921.04,207758.42,10180162.62,7291880.96,2888281.66,paid
INV-002754,SO-002754,22/5/2026,CUST-0098,PRD-054,5237,2192784.27,0,2192784.27,1718992.88,473791.39,paid
INV-002755,SO-002755,28/11/2025,CUST-0080,PRD-011,806,390208.78,0,390208.78,317564,72644.78,paid
INV-002756,SO-002756,14/5/2026,CUST-0003,PRD-026,12854,4317915.68,0,4317915.68,3455026.66,862889.02,open
INV-002757,SO-002757,30/10/2025,CUST-0031,PRD-069,7357,7547693.44,603815.48,6943877.96,4518742.97,2425134.99,paid
INV-002758,SO-002758,10/4/2026,CUST-0065,PRD-007,964,304865,30486.5,274378.5,227224.44,47154.06,paid
INV-002759,SO-002759,4/12/2025,CUST-0071,PRD-045,2162,1137795.74,0,1137795.74,822554.52,315241.22,open
INV-002760,SO-002760,21/6/2026,CUST-0020,PRD-045,2420,1177789.8,117778.98,1060010.82,920713.2,139297.62,paid
INV-002761,SO-002761,21/1/2026,CUST-0056,PRD-001,4537,1668254.9,16682.55,1651572.35,909759.24,741813.11,open
INV-002762,SO-002762,14/10/2025,CUST-0019,PRD-058,2108,844043.2,8440.43,835602.77,637353.8,198248.97,paid
INV-002763,SO-002763,11/11/2025,CUST-0081,PRD-044,997,718498.02,35924.9,682573.12,427772.82,254800.3,paid
INV-002764,SO-002764,26/2/2026,CUST-0019,PRD-017,5150,1104108.5,0,1104108.5,795778,308330.5,paid
INV-002765,SO-002765,13/7/2026,CUST-0104,PRD-042,4885,202678.65,2026.79,200651.86,148406.3,52245.56,open
INV-002766,SO-002766,15/4/2026,CUST-0024,PRD-031,4677,3734771.58,0,3734771.58,2438260.41,1296511.17,paid
INV-002767,SO-002767,25/3/2026,CUST-0076,PRD-022,3543,1692278.52,16922.79,1675355.73,944103.21,731252.52,open
INV-002768,SO-002768,14/11/2025,CUST-0061,PRD-025,3133,566070.44,0,566070.44,359417.76,206652.68,paid
INV-002769,SO-002769,1/3/2026,CUST-0001,PRD-077,1682,380350.66,38035.07,342315.59,314803.12,27512.47,paid
INV-002770,SO-002770,10/6/2026,CUST-0003,PRD-061,9600,4400256,44002.56,4356253.44,3267456,1088797.44,paid
INV-002771,SO-002771,15/12/2025,CUST-0070,PRD-072,2545,1629258.1,0,1629258.1,1009423.35,619834.75,paid
INV-002772,SO-002772,3/12/2025,CUST-0114,PRD-040,2659,1510312,75515.6,1434796.4,1271533.8,163262.6,paid
INV-002773,SO-002773,16/6/2026,CUST-0103,PRD-032,5490,3603800.7,288304.06,3315496.64,2996881.2,318615.44,open
INV-002774,SO-002774,9/2/2026,CUST-0074,PRD-038,5579,1968550.15,19685.5,1948864.65,1617296.31,331568.34,paid
INV-002775,SO-002775,26/6/2026,CUST-0017,PRD-006,4314,2205489.36,22054.89,2183434.47,1304208.48,879225.99,paid
INV-002776,SO-002776,28/6/2026,CUST-0089,PRD-002,8157,5448876,544887.6,4903988.4,3834442.56,1069545.84,paid
INV-002777,SO-002777,15/6/2026,CUST-0095,PRD-062,16409,872138.35,8721.38,863416.97,673425.36,189991.61,paid
INV-002778,SO-002778,23/6/2026,CUST-0111,PRD-027,3464,2609292.64,130464.63,2478828.01,1723132.16,755695.85,paid
INV-002779,SO-002779,17/11/2025,CUST-0098,PRD-005,3820,870539.8,69643.18,800896.62,615172.8,185723.82,paid
INV-002780,SO-002780,13/1/2026,CUST-0114,PRD-009,4963,1227250.64,12272.51,1214978.13,827927.66,387050.47,overdue
INV-002781,SO-002781,6/2/2026,CUST-0022,PRD-058,2636,1121749.8,112174.98,1009574.82,796994.6,212580.22,paid
INV-002782,SO-002782,7/2/2026,CUST-0055,PRD-009,7218,1858851.54,148708.12,1710143.42,1204106.76,506036.66,open
INV-002783,SO-002783,7/2/2026,CUST-0084,PRD-032,2962,1895768.86,37915.38,1857853.48,1616896.56,240956.92,open
INV-002784,SO-002784,20/1/2026,CUST-0040,PRD-012,5786,2684009.68,53680.19,2630329.49,1813158.82,817170.67,open
INV-002785,SO-002785,2/10/2025,CUST-0105,PRD-025,1878,374229.06,11226.87,363002.19,215444.16,147558.03,paid
INV-002786,SO-002786,19/6/2026,CUST-0058,PRD-026,1968,625824,12516.48,613307.52,528978.72,84328.8,open
INV-002787,SO-002787,27/8/2025,CUST-0116,PRD-047,5548,5064713.72,151941.41,4912772.31,3276260.44,1636511.87,paid
INV-002788,SO-002788,11/6/2026,CUST-0068,PRD-054,4760,1907522.4,0,1907522.4,1562422.4,345100,paid
INV-002789,SO-002789,23/11/2025,CUST-0089,PRD-061,9760,4374236.8,349938.94,4024297.86,3321913.6,702384.26,paid
INV-002790,SO-002790,13/6/2026,CUST-0106,PRD-054,15188,6898845.24,344942.26,6553902.98,4985309.12,1568593.86,paid
INV-002791,SO-002791,31/12/2025,CUST-0114,PRD-070,6687,3781164.15,0,3781164.15,2190193.11,1590971.04,open
INV-002792,SO-002792,23/1/2026,CUST-0109,PRD-030,3600,2066004,41320.08,2024683.92,1443132,581551.92,paid
INV-002793,SO-002793,22/6/2026,CUST-0098,PRD-052,4698,3374949.24,269995.94,3104953.3,2142522.9,962430.4,open
INV-002794,SO-002794,2/10/2025,CUST-0094,PRD-026,6859,2073818.65,51845.47,2021973.18,1843630.61,178342.57,paid
INV-002795,SO-002795,9/9/2025,CUST-0051,PRD-035,3059,697941.44,6979.41,690962.03,545817.37,145144.66,open
INV-002796,SO-002796,22/6/2026,CUST-0009,PRD-019,3317,1056696.69,21133.93,1035562.76,619383.41,416179.35,open
INV-002798,SO-002798,21/9/2025,CUST-0108,PRD-063,6989,5669197.24,0,5669197.24,3627081.33,2042115.91,paid
INV-002799,SO-002799,25/4/2026,CUST-0003,PRD-055,4403,2796741.57,279674.16,2517067.41,1680052.71,837014.7,paid
INV-002800,SO-002800,27/3/2026,CUST-0006,PRD-076,1059,529161.12,5291.61,523869.51,304748.43,219121.08,open
INV-002801,SO-002801,18/4/2026,CUST-0001,PRD-075,2730,1685420.1,16854.2,1668565.9,1021047.3,647518.6,paid
INV-002802,SO-002802,6/9/2025,CUST-0044,PRD-016,2821,654472,32723.6,621748.4,369579.21,252169.19,open
INV-002804,SO-002804,29/12/2025,CUST-0096,PRD-068,4845,1337656.05,26753.12,1310902.93,1082954.4,227948.53,overdue
INV-002805,SO-002805,17/11/2025,CUST-0093,PRD-067,1301,61055.93,305.28,60750.65,38288.43,22462.22,paid
INV-002806,SO-002806,18/4/2026,CUST-0091,PRD-067,1279,59166.54,1775,57391.54,37640.97,19750.57,paid
INV-002807,SO-002807,30/8/2025,CUST-0039,PRD-075,18081,12760665.75,1276066.57,11484599.18,6762474.81,4722124.37,overdue
INV-002808,SO-002808,1/4/2026,CUST-0046,PRD-030,5165,3086758.95,30867.59,3055891.36,2070493.55,985397.81,paid
INV-002809,SO-002809,25/6/2026,CUST-0008,PRD-034,2055,954054.3,19081.09,934973.21,541759.65,393213.56,paid
INV-002810,SO-002810,5/6/2026,CUST-0080,PRD-001,1355,441621.6,4416.22,437205.38,271704.6,165500.78,paid
INV-002811,SO-002811,14/1/2026,CUST-0104,PRD-011,2616,1149339.6,91947.17,1057392.43,1030704,26688.43,paid
INV-002812,SO-002812,18/4/2026,CUST-0093,PRD-073,1250,863375,21584.38,841790.62,570212.5,271578.12,open
INV-002813,SO-002813,20/3/2026,CUST-0090,PRD-044,7140,4649211,23246.06,4625964.95,3063488.4,1562476.55,paid
INV-002814,SO-002814,19/5/2026,CUST-0069,PRD-029,524,173653.6,1736.54,171917.06,117580.36,54336.7,open
INV-002815,SO-002815,24/4/2026,CUST-0009,PRD-067,2936,130240.96,6512.05,123728.91,86406.48,37322.43,paid
INV-002816,SO-002816,1/6/2026,CUST-0040,PRD-020,3733,2788177.7,27881.78,2760295.92,1540011.82,1220284.1,paid
INV-002817,SO-002817,18/6/2026,CUST-0076,PRD-048,10423,2480569.77,49611.4,2430958.37,1576791.44,854166.93,paid
INV-002818,SO-002818,3/12/2025,CUST-0057,PRD-060,4595,2364816.75,94592.67,2270224.08,1688524.65,581699.43,paid
INV-002819,SO-002819,10/11/2025,CUST-0105,PRD-068,2956,844026.68,25320.8,818705.88,660725.12,157980.76,paid
INV-002820,SO-002820,27/6/2026,CUST-0005,PRD-035,4711,1199420.6,11994.21,1187426.39,840583.73,346842.66,overdue
INV-002821,SO-002821,26/5/2026,CUST-0058,PRD-027,17442,12732136.74,636606.84,12095529.9,8676348.48,3419181.42,paid
INV-002822,SO-002822,8/7/2026,CUST-0041,PRD-013,2995,1045734.2,104573.42,941160.78,613615.6,327545.18,open
INV-002823,SO-002823,14/9/2025,CUST-0032,PRD-010,6086,2526968.06,126348.4,2400619.66,1650888.36,749731.3,open
INV-002824,SO-002824,18/10/2025,CUST-0030,PRD-046,2562,1950450.6,0,1950450.6,1218564.06,731886.54,paid
INV-002825,SO-002825,2/10/2025,CUST-0011,PRD-025,3689,665827.61,19974.83,645852.78,423202.08,222650.7,open
INV-002826,SO-002826,1/2/2026,CUST-0092,PRD-050,7131,2639824.89,52796.5,2587028.39,1929149.43,657878.96,open
INV-002827,SO-002827,29/11/2025,CUST-0027,PRD-019,4190,1499098.2,149909.82,1349188.38,782398.7,566789.68,open
INV-002828,SO-002828,14/5/2026,CUST-0036,PRD-048,7381,1858240.56,148659.24,1709581.32,1116597.68,592983.64,paid
INV-002829,SO-002829,5/12/2025,CUST-0078,PRD-068,2674,761983.04,7619.83,754363.21,597692.48,156670.73,overdue
INV-002830,SO-002830,3/7/2026,CUST-0053,PRD-003,4519,2185795.11,21857.95,2163937.16,1275578.13,888359.03,overdue
INV-002831,SO-002831,23/10/2025,CUST-0021,PRD-053,2009,956464.81,76517.18,879947.63,791445.55,88502.08,open
INV-002832,SO-002832,24/5/2026,CUST-0054,PRD-016,8738,2048361.96,0,2048361.96,1144765.38,903596.58,paid
INV-002833,SO-002833,22/2/2026,CUST-0023,PRD-051,6610,2723518.3,217881.46,2505636.84,2024841.3,480795.54,overdue
INV-002834,SO-002834,13/6/2026,CUST-0112,PRD-022,765,364193.55,29135.48,335058.07,203849.55,131208.52,paid
INV-002835,SO-002835,1/3/2026,CUST-0073,PRD-054,4437,2005612.74,80224.51,1925388.23,1456400.88,468987.35,paid
INV-002836,SO-002836,12/4/2026,CUST-0031,PRD-052,2406,1707658.5,51229.75,1656428.74,1097256.3,559172.44,overdue
INV-002837,SO-002837,18/12/2025,CUST-0045,PRD-062,4090,211657.5,10582.88,201074.62,167853.6,33221.02,paid
INV-002838,SO-002838,5/12/2025,CUST-0004,PRD-070,1653,890305.8,71224.46,819081.34,541407.09,277674.25,paid
INV-002839,SO-002839,9/6/2026,CUST-0097,PRD-039,4973,3145472.23,314547.22,2830925.01,1931015.9,899909.11,open
INV-002840,SO-002840,4/2/2026,CUST-0042,PRD-012,2720,1242550.4,24851.01,1217699.39,852366.4,365332.99,paid
INV-002841,SO-002841,2/7/2026,CUST-0092,PRD-034,5793,2989883.16,59797.66,2930085.5,1527208.59,1402876.91,paid
INV-002842,SO-002842,28/2/2026,CUST-0016,PRD-024,3664,3345598.4,0,3345598.4,1805948.96,1539649.44,paid
INV-002843,SO-002843,22/10/2025,CUST-0093,PRD-010,4965,2129140.95,10645.7,2118495.25,1346805.9,771689.35,paid
INV-002844,SO-002844,31/1/2026,CUST-0067,PRD-055,3418,2122783.08,21227.83,2101555.25,1304206.26,797348.99,paid
INV-002845,SO-002845,15/8/2025,CUST-0054,PRD-013,3972,1474406.4,29488.13,1444918.27,813783.36,631134.91,paid
INV-002846,SO-002846,31/3/2026,CUST-0016,PRD-031,4727,4235202.92,127056.09,4108146.83,2464326.91,1643819.92,paid
INV-002847,SO-002847,30/3/2026,CUST-0060,PRD-041,8361,6800670.18,204020.11,6596650.07,4292955.45,2303694.62,overdue
INV-002848,SO-002848,29/12/2025,CUST-0089,PRD-021,9617,5182024.28,155460.73,5026563.55,2861057.5,2165506.05,paid
INV-002849,SO-002849,4/9/2025,CUST-0039,PRD-004,28519,16610606.36,166106.06,16444500.3,9284360.45,7160139.85,open
INV-002850,SO-002850,26/11/2025,CUST-0108,PRD-008,2362,419278.62,4192.79,415085.83,263788.16,151297.67,overdue
INV-002851,SO-002851,12/3/2026,CUST-0096,PRD-069,2527,2609986.68,130499.33,2479487.35,1552108.67,927378.68,paid
INV-002852,SO-002852,2/7/2026,CUST-0042,PRD-009,6723,1725390.72,34507.81,1690882.91,1121530.86,569352.05,paid
INV-002853,SO-002853,20/3/2026,CUST-0049,PRD-009,8454,2335924.74,116796.24,2219128.5,1410296.28,808832.22,open
INV-002854,SO-002854,31/8/2025,CUST-0112,PRD-009,2506,679702.38,6797.02,672905.36,418050.92,254854.44,overdue
INV-002855,SO-002855,10/12/2025,CUST-0019,PRD-042,2134,87792.76,1755.86,86036.9,64830.92,21205.98,overdue
INV-002856,SO-002856,17/9/2025,CUST-0083,PRD-012,3541,1634702.65,0,1634702.65,1109643.17,525059.48,paid
INV-002857,SO-002857,15/12/2025,CUST-0060,PRD-015,10776,11543035.68,230860.71,11312174.97,6429931.44,4882243.53,paid
INV-002858,SO-002858,9/9/2025,CUST-0020,PRD-002,1480,877832.4,70226.59,807605.81,695718.4,111887.41,paid
INV-002859,SO-002859,5/1/2026,CUST-0031,PRD-063,2433,1962409.14,39248.18,1923160.96,1262654.01,660506.95,open
INV-002861,SO-002861,19/5/2026,CUST-0012,PRD-030,6093,3341705.85,334170.59,3007535.27,2442500.91,565034.35,paid
INV-002862,SO-002862,7/1/2026,CUST-0097,PRD-015,14355,13973013.45,139730.13,13833283.32,8565484.95,5267798.37,paid
INV-002863,SO-002863,19/2/2026,CUST-0006,PRD-003,3681,1681591.23,0,1681591.23,1039035.87,642555.36,paid
INV-002864,SO-002864,14/6/2026,CUST-0022,PRD-068,4311,1249026.03,124902.6,1124123.43,963594.72,160528.71,open
INV-002865,SO-002865,12/5/2026,CUST-0084,PRD-061,2410,1035769.8,103576.98,932192.82,820267.6,111925.22,paid
INV-002866,SO-002866,22/10/2025,CUST-0112,PRD-031,4164,3444502.44,275560.2,3168942.24,2170818.12,998124.12,paid
INV-002867,SO-002867,1/1/2026,CUST-0050,PRD-061,24704,10617779.2,1061777.92,9556001.28,8408253.44,1147747.84,overdue
INV-002868,SO-002868,26/6/2026,CUST-0102,PRD-040,1570,988817.4,49440.87,939376.53,750774,188602.53,open
INV-002869,SO-002869,27/11/2025,CUST-0018,PRD-058,1779,710585.97,10658.79,699927.18,537880.65,162046.53,paid
INV-002870,SO-002870,1/9/2025,CUST-0026,PRD-059,4233,1205770.05,12057.7,1193712.35,931894.95,261817.4,paid
INV-002871,SO-002871,30/6/2026,CUST-0034,PRD-035,5684,1444759.12,72237.96,1372521.16,1014196.12,358325.04,paid
INV-002872,SO-002872,18/10/2025,CUST-0091,PRD-007,1455,426867.9,12806.04,414061.86,342958.05,71103.81,overdue
INV-002873,SO-002873,26/5/2026,CUST-0051,PRD-042,1418,61243.42,0,61243.42,43078.84,18164.58,paid
INV-002874,SO-002874,20/5/2026,CUST-0021,PRD-069,2047,1971097.24,197109.72,1773987.52,1257287.87,516699.65,paid
INV-002875,SO-002875,3/6/2026,CUST-0069,PRD-036,2571,189019.92,9451,179568.92,138576.9,40992.02,paid
INV-002876,SO-002876,27/11/2025,CUST-0010,PRD-026,14698,4402785.9,352222.87,4050563.03,3950675.42,99887.61,paid
INV-002877,SO-002877,30/12/2025,CUST-0040,PRD-061,3413,1489774.5,44693.24,1445081.26,1161648.68,283432.58,paid
INV-002878,SO-002878,27/9/2025,CUST-0099,PRD-057,4216,2087383.76,166990.7,1920393.06,1532937.6,387455.46,open
INV-002879,SO-002879,21/12/2025,CUST-0116,PRD-049,610,196969,0,196969,151371.5,45597.5,paid
INV-002880,SO-002880,25/3/2026,CUST-0119,PRD-013,2189,806931.07,0,806931.07,448482.32,358448.75,paid
INV-002881,SO-002881,8/3/2026,CUST-0118,PRD-063,2993,2091239.03,0,2091239.03,1553277.21,537961.82,open
INV-002882,SO-002882,6/3/2026,CUST-0019,PRD-007,5249,1611547.98,32230.96,1579317.02,1237241.79,342075.23,open
INV-002883,SO-002883,22/12/2025,CUST-0089,PRD-011,3390,1665303.6,49959.11,1615344.49,1335660,279684.49,open
INV-002884,SO-002884,1/1/2026,CUST-0004,PRD-070,4702,2574392.02,51487.84,2522904.18,1540046.06,982858.12,paid
INV-002885,SO-002885,18/2/2026,CUST-0044,PRD-061,2953,1350170.66,135017.07,1215153.59,1005083.08,210070.51,overdue
INV-002886,SO-002886,2/12/2025,CUST-0087,PRD-044,633,455639.73,13669.19,441970.54,271594.98,170375.56,overdue
INV-002887,SO-002887,22/2/2026,CUST-0076,PRD-029,1407,443120.58,8862.41,434258.17,315716.73,118541.44,paid
INV-002888,SO-002888,7/11/2025,CUST-0084,PRD-004,5502,3040405.2,30404.05,3010001.15,1791176.1,1218825.05,open
INV-002889,SO-002889,30/11/2025,CUST-0101,PRD-060,7263,3283747.56,0,3283747.56,2668934.61,614812.95,paid
INV-002890,SO-002890,14/5/2026,CUST-0060,PRD-003,1053,519244.83,41539.59,477705.24,297230.31,180474.93,paid
INV-002891,SO-002891,29/9/2025,CUST-0089,PRD-043,13051,5867860.11,58678.6,5809181.51,4487847.37,1321334.14,paid
INV-002892,SO-002892,4/6/2026,CUST-0045,PRD-003,1286,615492.46,9232.39,606260.07,362999.22,243260.85,paid
INV-002893,SO-002893,4/4/2026,CUST-0044,PRD-080,4834,3168928.7,63378.57,3105550.13,2488784.9,616765.23,paid
INV-002894,SO-002894,20/11/2025,CUST-0112,PRD-005,1559,349418.67,27953.49,321465.18,251061.36,70403.82,paid
INV-002895,SO-002895,2/9/2025,CUST-0083,PRD-074,2020,710999.6,35549.98,675449.62,486678.6,188771.02,paid
INV-002896,SO-002896,29/9/2025,CUST-0096,PRD-025,2421,479721.15,23986.06,455735.09,277737.12,177997.97,open
INV-002898,SO-002898,27/12/2025,CUST-0063,PRD-077,3331,746443.79,37322.19,709121.6,623429.96,85691.64,paid
INV-002899,SO-002899,23/8/2025,CUST-0057,PRD-065,4344,4432052.88,221602.64,4210450.24,2699144.4,1511305.84,paid
INV-002900,SO-002900,28/9/2025,CUST-0008,PRD-041,1642,1408097.1,0,1408097.1,843084.9,565012.2,open
INV-002901,SO-002901,12/11/2025,CUST-0066,PRD-025,5108,919337.84,27580.14,891757.7,585989.76,305767.94,paid
INV-002902,SO-002902,4/9/2025,CUST-0058,PRD-030,9620,5533616.4,276680.82,5256935.58,3856369.4,1400566.18,paid
INV-002903,SO-002903,20/7/2026,CUST-0111,PRD-019,3254,1126534.8,0,1126534.8,607619.42,518915.38,open
INV-002904,SO-002904,13/5/2026,CUST-0102,PRD-070,13637,8359481,167189.62,8192291.38,4466526.61,3725764.77,paid
INV-002905,SO-002905,20/9/2025,CUST-0008,PRD-008,2317,405799.38,0,405799.38,258762.56,147036.82,open
INV-002906,SO-002906,10/1/2026,CUST-0072,PRD-056,7528,2906033.84,145301.69,2760732.15,1885011.2,875720.95,paid
INV-002907,SO-002907,30/1/2026,CUST-0075,PRD-043,6782,2822804.04,0,2822804.04,2332126.34,490677.7,paid
INV-002908,SO-002908,21/6/2026,CUST-0102,PRD-057,4128,2284600.32,228460.03,2056140.29,1500940.8,555199.49,paid
INV-002909,SO-002909,19/4/2026,CUST-0027,PRD-061,4858,2233708.4,178696.67,2055011.73,1653468.88,401542.85,open
INV-002911,SO-002911,3/5/2026,CUST-0087,PRD-050,2708,1039167.92,51958.4,987209.52,732595.24,254614.28,paid
INV-002912,SO-002912,26/5/2026,CUST-0112,PRD-074,5081,1803856.62,54115.7,1749740.92,1224165.33,525575.59,open
INV-002913,SO-002913,14/3/2026,CUST-0109,PRD-061,4271,1777803.75,35556.07,1742247.68,1453677.56,288570.11,paid
INV-002914,SO-002914,13/12/2025,CUST-0060,PRD-034,3983,1960392.77,58811.78,1901580.99,1050038.29,851542.7,paid
INV-002915,SO-002915,23/6/2026,CUST-0014,PRD-073,2803,2114919.56,211491.96,1903427.6,1278644.51,624783.09,open
INV-002916,SO-002916,18/6/2026,CUST-0009,PRD-067,5518,234846.08,7045.38,227800.7,162394.74,65405.96,paid
INV-002917,SO-002917,15/12/2025,CUST-0052,PRD-069,6311,5779992.46,115599.85,5664392.61,3876279.31,1788113.3,open
INV-002918,SO-002918,24/11/2025,CUST-0067,PRD-036,3178,222396.44,11119.82,211276.62,171294.2,39982.42,paid
INV-002919,SO-002919,8/9/2025,CUST-0094,PRD-058,5486,2450376.76,0,2450376.76,1658692.1,791684.66,paid
INV-002920,SO-002920,1/4/2026,CUST-0054,PRD-040,6524,4226703.88,126801.12,4099902.76,3119776.8,980125.96,open
INV-002921,SO-002921,29/1/2026,CUST-0081,PRD-065,2644,2811576.72,0,2811576.72,1642849.4,1168727.32,paid
INV-002922,SO-002922,14/4/2026,CUST-0054,PRD-024,9020,7504910.6,600392.85,6904517.75,4445867.8,2458649.95,open
INV-002924,SO-002924,14/6/2026,CUST-0011,PRD-022,3356,1680114.28,134409.14,1545705.14,894273.32,651431.82,paid
INV-002926,SO-002926,7/4/2026,CUST-0055,PRD-031,3407,2827230.81,56544.62,2770686.19,1776171.31,994514.88,open
INV-002927,SO-002927,13/3/2026,CUST-0099,PRD-043,2685,1174875.45,58743.77,1116131.68,923290.95,192840.73,open
INV-002928,SO-002928,13/1/2026,CUST-0019,PRD-069,3970,3606228.9,36062.29,3570166.61,2438413.7,1131752.91,paid
INV-002929,SO-002929,28/9/2025,CUST-0044,PRD-062,8918,511893.2,40951.46,470941.74,365994.72,104947.02,open
