date,product_id,machine_id,inspection_count,sample_size,defect_count,fail_count,defect_rate
2026-02-19,PRD-066,MCH-012,1,50,3,0,0.06
2026-02-19,PRD-048,MCH-017,1,80,3,0,0.0375
2026-02-19,PRD-048,MCH-014,2,180,3,0,0.01667
2026-02-19,PRD-069,MCH-016,1,125,15,1,0.12
2026-02-20,PRD-069,MCH-015,1,80,8,1,0.1
2026-02-19,PRD-048,MCH-013,1,200,1,0,0.005
2026-02-19,PRD-010,MCH-019,1,80,3,0,0.0375
2026-02-19,PRD-010,MCH-023,1,80,4,0,0.05
2026-02-19,PRD-039,MCH-022,2,130,6,0,0.04615
2026-02-20,PRD-039,MCH-019,1,50,2,0,0.04
2026-02-19,PRD-039,MCH-023,1,125,4,0,0.032
2026-02-19,PRD-078,MCH-027,2,205,9,0,0.0439
2026-02-19,PRD-078,MCH-025,2,180,8,0,0.04444
2026-02-19,PRD-078,MCH-030,1,80,3,0,0.0375
2026-02-19,PRD-078,MCH-026,1,100,3,0,0.03
2026-02-19,PRD-015,MCH-031,1,125,5,0,0.04
2026-02-19,PRD-015,MCH-033,2,160,9,1,0.05625
2026-02-20,PRD-015,MCH-033,1,100,8,1,0.08
2026-02-20,PRD-015,MCH-036,1,125,6,0,0.048
2026-02-19,PRD-015,MCH-035,1,80,9,1,0.1125
2026-02-20,PRD-029,MCH-006,1,200,13,1,0.065
2026-02-20,PRD-029,MCH-004,1,50,3,0,0.06
2026-02-20,PRD-031,MCH-005,1,80,2,0,0.025
2026-02-21,PRD-031,MCH-006,1,125,6,0,0.048
2026-02-20,PRD-031,MCH-006,1,50,1,0,0.02
2026-02-20,PRD-031,MCH-002,1,80,3,0,0.0375
2026-02-20,PRD-037,MCH-009,1,125,6,0,0.048
2026-02-20,PRD-037,MCH-007,1,200,2,0,0.01
2026-02-20,PRD-037,MCH-012,1,80,3,0,0.0375
2026-02-21,PRD-037,MCH-007,1,125,4,0,0.032
2026-02-20,PRD-015,MCH-012,1,50,5,1,0.1
2026-02-20,PRD-015,MCH-008,1,100,8,1,0.08
2026-02-20,PRD-012,MCH-017,1,125,0,0,0.0
2026-02-20,PRD-012,MCH-016,1,125,2,0,0.016
2026-02-21,PRD-048,MCH-017,1,125,1,0,0.008
2026-02-21,PRD-048,MCH-018,1,125,2,0,0.016
2026-02-20,PRD-048,MCH-015,1,100,3,0,0.03
2026-02-20,PRD-048,MCH-016,1,80,0,0,0.0
2026-02-20,PRD-072,MCH-019,2,225,9,0,0.04
2026-02-21,PRD-072,MCH-022,2,130,4,0,0.03077
2026-02-21,PRD-072,MCH-021,1,80,3,0,0.0375
2026-02-20,PRD-072,MCH-021,1,200,9,0,0.045
2026-02-20,PRD-049,MCH-030,2,250,37,2,0.148
2026-02-20,PRD-049,MCH-027,1,80,9,1,0.1125
2026-02-21,PRD-045,MCH-027,1,100,2,0,0.02
2026-02-21,PRD-045,MCH-028,1,80,2,0,0.025
2026-02-20,PRD-049,MCH-028,1,100,13,1,0.13
2026-02-20,PRD-013,MCH-033,2,250,5,0,0.02
2026-02-20,PRD-013,MCH-036,1,80,2,0,0.025
2026-02-21,PRD-045,MCH-032,1,50,1,0,0.02
2026-02-21,PRD-045,MCH-034,1,200,3,0,0.015
2026-02-20,PRD-013,MCH-032,1,100,2,0,0.02
2026-02-21,PRD-023,MCH-005,1,125,4,0,0.032
2026-02-22,PRD-023,MCH-003,1,125,6,0,0.048
2026-02-21,PRD-013,MCH-002,1,125,2,0,0.016
2026-02-21,PRD-013,MCH-006,1,80,1,0,0.0125
2026-02-21,PRD-075,MCH-017,1,80,3,0,0.0375
2026-02-21,PRD-075,MCH-014,1,50,2,0,0.04
2026-02-22,PRD-067,MCH-020,1,125,10,1,0.08
2026-02-22,PRD-067,MCH-024,1,125,7,0,0.056
2026-02-22,PRD-029,MCH-024,1,50,4,1,0.08
2026-02-22,PRD-029,MCH-023,2,130,6,1,0.04615
2026-02-22,PRD-015,MCH-027,1,125,10,1,0.08
2026-02-22,PRD-015,MCH-025,1,50,2,0,0.04
2026-02-21,PRD-015,MCH-027,1,125,8,1,0.064
2026-02-21,PRD-015,MCH-029,1,80,6,1,0.075
2026-02-21,PRD-080,MCH-033,1,125,8,1,0.064
2026-02-22,PRD-080,MCH-035,1,125,10,1,0.08
2026-02-22,PRD-020,MCH-003,1,200,19,1,0.095
2026-02-22,PRD-020,MCH-006,1,100,8,1,0.08
2026-02-22,PRD-079,MCH-009,1,50,1,0,0.02
2026-02-22,PRD-079,MCH-010,1,200,7,0,0.035
2026-02-22,PRD-042,MCH-016,1,200,2,0,0.01
2026-02-23,PRD-042,MCH-013,1,100,1,0,0.01
2026-02-22,PRD-042,MCH-014,1,80,2,0,0.025
2026-02-22,PRD-042,MCH-018,1,100,0,0,0.0
2026-02-23,PRD-029,MCH-020,1,50,3,1,0.06
2026-02-22,PRD-001,MCH-019,1,200,12,0,0.06
2026-02-22,PRD-001,MCH-023,1,125,12,1,0.096
2026-02-22,PRD-039,MCH-025,1,200,7,0,0.035
2026-02-22,PRD-039,MCH-026,1,100,3,0,0.03
2026-02-22,PRD-013,MCH-033,1,125,7,0,0.056
2026-02-22,PRD-013,MCH-032,1,100,4,0,0.04
2026-02-23,PRD-014,MCH-005,1,80,3,0,0.0375
2026-02-23,PRD-014,MCH-004,1,50,2,0,0.04
2026-02-23,PRD-052,MCH-003,1,50,5,1,0.1
2026-02-24,PRD-052,MCH-002,1,50,3,0,0.06
2026-02-23,PRD-052,MCH-006,1,80,8,1,0.1
2026-02-23,PRD-052,MCH-001,1,50,4,1,0.08
2026-02-23,PRD-004,MCH-007,2,205,2,0,0.00976
2026-02-23,PRD-004,MCH-010,1,200,5,0,0.025
2026-02-24,PRD-004,MCH-009,1,200,9,0,0.045
2026-02-23,PRD-069,MCH-007,1,50,6,1,0.12
2026-02-23,PRD-069,MCH-011,1,125,13,1,0.104
2026-02-23,PRD-058,MCH-016,1,80,10,1,0.125
2026-02-23,PRD-058,MCH-015,1,80,12,1,0.15
2026-02-23,PRD-066,MCH-015,1,100,8,1,0.08
2026-02-24,PRD-066,MCH-013,1,200,10,0,0.05
2026-02-24,PRD-050,MCH-016,1,200,10,0,0.05
2026-02-24,PRD-050,MCH-018,1,80,3,0,0.0375
2026-02-23,PRD-001,MCH-020,1,50,5,1,0.1
2026-02-23,PRD-001,MCH-024,1,125,9,1,0.072
2026-02-23,PRD-005,MCH-021,2,160,8,1,0.05
2026-02-24,PRD-005,MCH-022,1,200,8,0,0.04
2026-02-23,PRD-005,MCH-019,1,80,2,0,0.025
2026-02-23,PRD-021,MCH-028,1,80,1,0,0.0125
2026-02-23,PRD-021,MCH-025,1,50,1,0,0.02
2026-02-23,PRD-040,MCH-028,1,200,15,1,0.075
2026-02-23,PRD-040,MCH-029,1,200,22,1,0.11
2026-02-23,PRD-009,MCH-025,1,200,13,1,0.065
2026-02-23,PRD-009,MCH-028,1,125,5,0,0.04
2026-02-23,PRD-013,MCH-032,2,400,5,0,0.0125
2026-02-23,PRD-013,MCH-034,1,200,4,0,0.02
2026-02-23,PRD-080,MCH-035,1,125,7,0,0.056
2026-02-24,PRD-080,MCH-036,1,100,4,0,0.04
2026-02-23,PRD-013,MCH-031,1,80,3,0,0.0375
2026-02-24,PRD-031,MCH-004,1,125,2,0,0.016
2026-02-24,PRD-031,MCH-003,1,80,3,0,0.0375
2026-02-24,PRD-020,MCH-002,1,125,10,1,0.08
2026-02-25,PRD-020,MCH-004,1,200,17,1,0.085
2026-02-25,PRD-031,MCH-004,1,100,3,0,0.03
2026-02-25,PRD-031,MCH-006,1,80,2,0,0.025
2026-02-24,PRD-069,MCH-007,1,200,19,1,0.095
2026-02-24,PRD-069,MCH-012,1,125,15,1,0.12
2026-02-25,PRD-069,MCH-010,1,100,11,1,0.11
2026-02-25,PRD-069,MCH-011,1,125,15,1,0.12
2026-02-24,PRD-069,MCH-010,1,125,8,1,0.064
2026-02-24,PRD-069,MCH-011,1,200,16,1,0.08
2026-02-24,PRD-022,MCH-015,1,100,2,0,0.02
2026-02-24,PRD-022,MCH-018,1,100,2,0,0.02
2026-02-25,PRD-022,MCH-018,1,50,3,0,0.06
2026-02-25,PRD-022,MCH-015,1,200,4,0,0.02
2026-02-24,PRD-022,MCH-017,1,100,4,0,0.04
2026-02-24,PRD-022,MCH-013,1,100,2,0,0.02
2026-02-24,PRD-037,MCH-019,2,250,12,0,0.048
2026-02-24,PRD-037,MCH-023,1,50,1,0,0.02
2026-02-25,PRD-037,MCH-020,1,50,1,0,0.02
2026-02-24,PRD-037,MCH-021,1,200,4,0,0.02
2026-02-24,PRD-037,MCH-024,1,80,3,0,0.0375
2026-02-24,PRD-021,MCH-030,1,50,0,0,0.0
2026-02-24,PRD-021,MCH-027,1,125,1,0,0.008
2026-02-24,PRD-015,MCH-026,1,200,18,1,0.09
2026-02-25,PRD-015,MCH-029,1,50,3,0,0.06
2026-02-24,PRD-079,MCH-030,1,100,6,0,0.06
2026-02-24,PRD-079,MCH-025,1,100,8,1,0.08
2026-02-24,PRD-010,MCH-036,2,180,11,1,0.06111
2026-02-24,PRD-010,MCH-035,1,80,5,1,0.0625
2026-02-25,PRD-010,MCH-035,1,50,3,0,0.06
2026-02-25,PRD-010,MCH-036,1,100,3,0,0.03
2026-02-24,PRD-010,MCH-031,1,200,9,0,0.045
2026-02-25,PRD-009,MCH-004,2,130,9,2,0.06923
2026-02-25,PRD-009,MCH-001,1,50,3,0,0.06
2026-02-26,PRD-009,MCH-006,1,80,3,0,0.0375
2026-02-25,PRD-007,MCH-005,1,200,3,0,0.015
2026-02-25,PRD-007,MCH-002,1,100,2,0,0.02
2026-02-25,PRD-001,MCH-012,2,100,8,2,0.08
2026-02-25,PRD-001,MCH-011,1,125,8,1,0.064
2026-02-25,PRD-001,MCH-009,1,100,7,1,0.07
2026-02-26,PRD-001,MCH-011,1,100,6,0,0.06
2026-02-26,PRD-001,MCH-012,1,100,8,1,0.08
2026-02-25,PRD-023,MCH-014,1,100,4,0,0.04
2026-02-25,PRD-023,MCH-016,1,50,2,0,0.04
2026-02-26,PRD-070,MCH-016,1,50,0,0,0.0
2026-02-26,PRD-070,MCH-013,1,50,2,0,0.04
2026-02-25,PRD-070,MCH-014,1,100,4,0,0.04
2026-02-25,PRD-070,MCH-018,1,125,3,0,0.024
2026-02-25,PRD-037,MCH-019,1,80,1,0,0.0125
2026-02-25,PRD-037,MCH-023,1,50,2,0,0.04
2026-02-25,PRD-037,MCH-022,1,80,0,0,0.0
2026-02-26,PRD-037,MCH-024,1,200,8,0,0.04
2026-02-26,PRD-037,MCH-019,1,100,2,0,0.02
2026-02-26,PRD-037,MCH-022,1,50,1,0,0.02
2026-02-25,PRD-008,MCH-029,1,80,3,0,0.0375
2026-02-25,PRD-008,MCH-028,1,200,7,0,0.035
2026-02-25,PRD-008,MCH-027,2,400,12,0,0.03
2026-02-25,PRD-008,MCH-030,1,100,3,0,0.03
2026-02-25,PRD-008,MCH-025,1,50,1,0,0.02
2026-02-25,PRD-066,MCH-035,1,100,7,1,0.07
2026-02-25,PRD-066,MCH-032,1,80,5,1,0.0625
2026-02-26,PRD-017,MCH-033,1,80,1,0,0.0125
2026-02-26,PRD-017,MCH-032,1,200,2,0,0.01
2026-02-26,PRD-066,MCH-032,1,50,4,1,0.08
2026-02-26,PRD-066,MCH-033,1,125,10,1,0.08
2026-02-26,PRD-014,MCH-003,1,50,2,0,0.04
2026-02-26,PRD-014,MCH-004,1,200,10,0,0.05
2026-02-26,PRD-066,MCH-005,2,180,15,2,0.08333
2026-02-27,PRD-066,MCH-004,1,100,9,1,0.09
2026-02-26,PRD-066,MCH-002,1,50,3,0,0.06
2026-02-26,PRD-007,MCH-010,1,50,0,0,0.0
2026-02-26,PRD-007,MCH-007,1,80,2,0,0.025
2026-02-26,PRD-061,MCH-010,1,100,7,1,0.07
2026-02-27,PRD-061,MCH-007,1,100,6,0,0.06
2026-02-26,PRD-061,MCH-008,1,100,7,1,0.07
2026-02-26,PRD-061,MCH-009,1,80,6,1,0.075
2026-02-26,PRD-015,MCH-015,2,325,21,1,0.06462
2026-02-26,PRD-015,MCH-016,2,250,24,1,0.096
2026-02-27,PRD-015,MCH-013,1,200,18,1,0.09
2026-02-26,PRD-015,MCH-017,1,200,13,1,0.065
2026-02-26,PRD-002,MCH-021,1,80,3,0,0.0375
2026-02-26,PRD-002,MCH-024,1,100,7,1,0.07
2026-02-26,PRD-023,MCH-020,1,125,4,0,0.032
2026-02-26,PRD-023,MCH-022,1,100,6,0,0.06
2026-02-26,PRD-023,MCH-021,1,125,5,0,0.04
2026-02-26,PRD-023,MCH-023,1,100,4,0,0.04
2026-02-26,PRD-033,MCH-028,1,200,4,0,0.02
2026-02-26,PRD-033,MCH-029,1,50,2,0,0.04
2026-02-27,PRD-033,MCH-027,1,125,4,0,0.032
2026-02-27,PRD-033,MCH-030,1,200,8,0,0.04
2026-02-27,PRD-039,MCH-030,1,80,3,0,0.0375
2026-02-27,PRD-039,MCH-026,1,80,2,0,0.025
2026-02-26,PRD-048,MCH-035,1,50,1,0,0.02
2026-02-26,PRD-048,MCH-036,1,80,3,0,0.0375
2026-02-26,PRD-024,MCH-036,1,200,12,0,0.06
2026-02-27,PRD-024,MCH-034,1,50,5,1,0.1
2026-02-26,PRD-024,MCH-031,1,50,5,1,0.1
2026-02-26,PRD-024,MCH-034,1,80,9,1,0.1125
2026-02-27,PRD-013,MCH-003,1,80,0,0,0.0
2026-02-27,PRD-013,MCH-002,1,50,3,0,0.06
2026-02-28,PRD-068,MCH-006,1,50,2,0,0.04
2026-02-28,PRD-068,MCH-003,1,80,2,0,0.025
2026-02-27,PRD-029,MCH-006,1,125,6,0,0.048
2026-02-27,PRD-029,MCH-004,1,80,4,0,0.05
2026-02-27,PRD-045,MCH-009,1,125,2,0,0.016
2026-02-27,PRD-045,MCH-008,1,125,0,0,0.0
2026-02-27,PRD-060,MCH-012,1,200,11,1,0.055
2026-02-28,PRD-060,MCH-007,2,250,18,2,0.072
2026-02-28,PRD-060,MCH-008,1,100,10,1,0.1
2026-02-27,PRD-023,MCH-017,2,225,9,0,0.04
2026-02-27,PRD-023,MCH-013,2,280,15,0,0.05357
2026-02-27,PRD-023,MCH-014,1,80,4,0,0.05
2026-02-27,PRD-023,MCH-015,1,80,5,1,0.0625
2026-02-27,PRD-072,MCH-024,1,50,2,0,0.04
2026-02-27,PRD-072,MCH-021,1,80,3,0,0.0375
2026-02-28,PRD-077,MCH-020,1,80,1,0,0.0125
2026-02-28,PRD-077,MCH-022,1,50,1,0,0.02
2026-02-27,PRD-077,MCH-020,1,100,2,0,0.02
2026-02-27,PRD-077,MCH-023,1,80,2,0,0.025
2026-02-27,PRD-013,MCH-028,2,150,4,0,0.02667
2026-02-27,PRD-013,MCH-025,1,100,3,0,0.03
2026-02-27,PRD-013,MCH-029,2,225,4,0,0.01778
2026-02-27,PRD-013,MCH-030,1,80,1,0,0.0125
2026-02-27,PRD-067,MCH-033,1,125,9,1,0.072
2026-02-27,PRD-067,MCH-035,1,125,6,0,0.048
2026-02-27,PRD-067,MCH-031,1,100,9,1,0.09
2026-02-28,PRD-067,MCH-033,1,50,4,1,0.08
2026-02-27,PRD-078,MCH-031,1,125,5,0,0.04
2026-02-27,PRD-078,MCH-033,1,50,2,0,0.04
2026-02-28,PRD-029,MCH-006,1,50,3,0,0.06
2026-03-01,PRD-029,MCH-002,1,50,2,0,0.04
2026-02-28,PRD-022,MCH-010,1,125,2,0,0.016
2026-02-28,PRD-022,MCH-009,1,125,8,1,0.064
2026-02-28,PRD-071,MCH-018,1,100,1,0,0.01
2026-02-28,PRD-071,MCH-017,1,100,7,1,0.07
2026-02-28,PRD-036,MCH-022,1,80,2,0,0.025
2026-03-01,PRD-036,MCH-021,1,50,2,0,0.04
2026-02-28,PRD-036,MCH-021,1,125,4,0,0.032
2026-02-28,PRD-036,MCH-024,1,100,0,0,0.0
2026-02-28,PRD-022,MCH-026,1,200,4,0,0.02
2026-03-01,PRD-022,MCH-027,1,80,3,0,0.0375
2026-02-28,PRD-024,MCH-034,1,200,18,1,0.09
2026-02-28,PRD-024,MCH-032,1,80,7,1,0.0875
2026-03-01,PRD-020,MCH-005,1,50,5,1,0.1
2026-03-01,PRD-020,MCH-004,1,200,17,1,0.085
2026-03-01,PRD-062,MCH-007,2,250,28,2,0.112
2026-03-01,PRD-062,MCH-010,1,125,12,1,0.096
2026-03-02,PRD-062,MCH-012,1,125,16,1,0.128
2026-03-02,PRD-062,MCH-010,1,125,16,1,0.128
2026-03-01,PRD-062,MCH-008,1,80,9,1,0.1125
2026-03-02,PRD-073,MCH-018,1,200,10,0,0.05
2026-03-02,PRD-073,MCH-013,1,200,5,0,0.025
2026-03-01,PRD-066,MCH-020,1,100,9,1,0.09
2026-03-01,PRD-066,MCH-019,1,100,8,1,0.08
2026-03-02,PRD-039,MCH-020,1,125,3,0,0.024
2026-03-02,PRD-039,MCH-024,1,80,4,0,0.05
2026-03-02,PRD-021,MCH-025,1,50,0,0,0.0
2026-03-02,PRD-021,MCH-029,1,100,3,0,0.03
2026-03-01,PRD-012,MCH-029,1,80,3,0,0.0375
2026-03-01,PRD-012,MCH-025,1,200,3,0,0.015
2026-03-01,PRD-037,MCH-033,2,225,3,0,0.01333
2026-03-01,PRD-037,MCH-036,1,200,4,0,0.02
2026-03-02,PRD-037,MCH-033,1,200,3,0,0.015
2026-03-02,PRD-037,MCH-036,1,50,1,0,0.02
2026-03-01,PRD-037,MCH-031,1,125,5,0,0.04
2026-03-02,PRD-079,MCH-006,1,50,3,0,0.06
2026-03-02,PRD-079,MCH-005,1,80,5,1,0.0625
2026-03-03,PRD-029,MCH-006,1,125,6,0,0.048
2026-03-03,PRD-029,MCH-002,1,50,3,0,0.06
2026-03-02,PRD-068,MCH-003,1,125,8,1,0.064
2026-03-02,PRD-068,MCH-006,1,125,2,0,0.016
2026-03-02,PRD-036,MCH-011,1,100,3,0,0.03
2026-03-02,PRD-036,MCH-007,1,50,1,0,0.02
2026-03-02,PRD-036,MCH-010,1,50,1,0,0.02
2026-03-03,PRD-036,MCH-009,1,125,5,0,0.04
2026-03-02,PRD-036,MCH-009,1,125,3,0,0.024
2026-03-02,PRD-036,MCH-008,1,125,6,0,0.048
2026-03-02,PRD-027,MCH-013,2,250,13,0,0.052
2026-03-02,PRD-027,MCH-017,1,80,3,0,0.0375
2026-03-03,PRD-027,MCH-014,1,50,3,0,0.06
2026-03-03,PRD-027,MCH-015,1,200,15,1,0.075
2026-03-02,PRD-027,MCH-014,1,200,11,0,0.055
2026-03-02,PRD-051,MCH-021,2,130,8,1,0.06154
2026-03-02,PRD-051,MCH-020,2,250,7,0,0.028
2026-03-02,PRD-051,MCH-023,1,100,4,0,0.04
2026-03-03,PRD-051,MCH-020,1,50,3,0,0.06
2026-03-02,PRD-071,MCH-027,1,200,14,1,0.07
2026-03-02,PRD-071,MCH-025,1,50,4,1,0.08
2026-03-02,PRD-009,MCH-026,1,200,14,1,0.07
2026-03-03,PRD-009,MCH-029,1,125,8,1,0.064
2026-03-02,PRD-009,MCH-025,1,50,4,1,0.08
2026-03-02,PRD-009,MCH-030,1,80,7,1,0.0875
2026-03-02,PRD-067,MCH-036,1,80,5,1,0.0625
2026-03-02,PRD-067,MCH-031,1,125,11,1,0.088
2026-03-02,PRD-037,MCH-034,1,200,4,0,0.02
2026-03-03,PRD-037,MCH-033,1,125,5,0,0.04
2026-03-02,PRD-043,MCH-035,1,50,2,0,0.04
2026-03-02,PRD-043,MCH-034,1,200,5,0,0.025
2026-03-03,PRD-016,MCH-006,1,100,5,0,0.05
2026-03-03,PRD-016,MCH-003,1,50,2,0,0.04
2026-03-03,PRD-016,MCH-005,1,125,4,0,0.032
2026-03-03,PRD-016,MCH-001,2,205,5,0,0.02439
2026-03-03,PRD-016,MCH-004,1,125,4,0,0.032
2026-03-03,PRD-002,MCH-011,1,50,2,0,0.04
2026-03-03,PRD-002,MCH-009,1,200,4,0,0.02
2026-03-03,PRD-039,MCH-007,1,125,3,0,0.024
2026-03-04,PRD-039,MCH-012,1,50,1,0,0.02
2026-03-03,PRD-039,MCH-011,1,125,5,0,0.04
2026-03-03,PRD-039,MCH-008,1,100,2,0,0.02
2026-03-03,PRD-028,MCH-013,1,200,7,0,0.035
2026-03-03,PRD-028,MCH-017,1,80,1,0,0.0125
2026-03-03,PRD-069,MCH-015,1,80,9,1,0.1125
2026-03-04,PRD-069,MCH-016,1,100,13,1,0.13
2026-03-03,PRD-015,MCH-017,1,100,5,0,0.05
2026-03-03,PRD-015,MCH-014,1,80,6,1,0.075
2026-03-03,PRD-002,MCH-023,1,50,2,1,0.04
2026-03-03,PRD-002,MCH-022,1,100,5,0,0.05
2026-03-04,PRD-002,MCH-021,1,80,2,0,0.025
2026-03-04,PRD-002,MCH-024,1,50,2,0,0.04
2026-03-03,PRD-002,MCH-019,1,80,4,0,0.05
2026-03-03,PRD-002,MCH-021,1,100,3,0,0.03
2026-03-03,PRD-079,MCH-028,1,100,7,1,0.07
2026-03-03,PRD-079,MCH-029,1,200,10,0,0.05
2026-03-03,PRD-033,MCH-026,1,80,2,0,0.025
2026-03-04,PRD-033,MCH-029,1,100,3,0,0.03
2026-03-03,PRD-054,MCH-029,1,80,5,1,0.0625
2026-03-03,PRD-054,MCH-026,1,125,15,1,0.12
2026-03-03,PRD-045,MCH-036,1,80,1,0,0.0125
2026-03-03,PRD-045,MCH-034,2,280,6,0,0.02143
2026-03-03,PRD-045,MCH-035,1,50,0,0,0.0
2026-03-04,PRD-045,MCH-032,1,200,6,0,0.03
2026-03-03,PRD-045,MCH-031,1,125,2,1,0.016
2026-03-04,PRD-023,MCH-001,1,125,5,0,0.04
2026-03-04,PRD-023,MCH-006,2,175,7,0,0.04
2026-03-05,PRD-044,MCH-003,1,80,3,0,0.0375
2026-03-05,PRD-044,MCH-006,1,100,2,0,0.02
2026-03-04,PRD-023,MCH-002,1,200,0,0,0.0
2026-03-04,PRD-005,MCH-011,1,100,3,0,0.03
2026-03-04,PRD-005,MCH-009,1,50,2,0,0.04
2026-03-04,PRD-005,MCH-008,1,80,3,0,0.0375
2026-03-05,PRD-005,MCH-012,2,205,7,0,0.03415
2026-03-05,PRD-005,MCH-007,1,200,12,0,0.06
2026-03-04,PRD-024,MCH-013,1,200,9,0,0.045
2026-03-04,PRD-024,MCH-014,2,280,26,2,0.09286
2026-03-05,PRD-024,MCH-017,1,125,11,1,0.088
2026-03-05,PRD-024,MCH-018,1,125,11,1,0.088
2026-03-04,PRD-024,MCH-018,1,200,11,0,0.055
2026-03-04,PRD-006,MCH-021,1,50,2,0,0.04
2026-03-04,PRD-006,MCH-022,1,125,7,0,0.056
2026-03-05,PRD-006,MCH-019,1,50,2,0,0.04
2026-03-05,PRD-006,MCH-023,1,80,4,0,0.05
2026-03-04,PRD-006,MCH-019,1,125,10,1,0.08
2026-03-04,PRD-006,MCH-024,1,125,8,1,0.064
2026-03-04,PRD-063,MCH-027,1,50,2,0,0.04
2026-03-04,PRD-063,MCH-030,2,130,7,0,0.05385
2026-03-04,PRD-063,MCH-025,1,100,4,0,0.04
2026-03-05,PRD-063,MCH-030,1,80,3,0,0.0375
2026-03-04,PRD-063,MCH-029,1,50,1,0,0.02
2026-03-04,PRD-022,MCH-033,2,325,13,0,0.04
2026-03-04,PRD-022,MCH-036,1,80,3,0,0.0375
2026-03-05,PRD-022,MCH-034,1,100,3,0,0.03
2026-03-05,PRD-022,MCH-036,1,100,4,0,0.04
2026-03-04,PRD-022,MCH-031,1,50,1,0,0.02
2026-03-05,PRD-064,MCH-004,2,325,7,0,0.02154
2026-03-05,PRD-064,MCH-003,2,325,8,0,0.02462
2026-03-06,PRD-025,MCH-005,1,125,3,0,0.024
2026-03-06,PRD-025,MCH-004,1,50,1,0,0.02
2026-03-05,PRD-060,MCH-008,1,100,8,1,0.08
2026-03-05,PRD-060,MCH-012,1,125,10,1,0.08
2026-03-05,PRD-060,MCH-010,1,125,8,1,0.064
2026-03-06,PRD-060,MCH-008,1,80,4,0,0.05
2026-03-05,PRD-031,MCH-010,1,50,2,0,0.04
2026-03-05,PRD-031,MCH-011,1,80,2,0,0.025
2026-03-05,PRD-045,MCH-015,1,100,2,0,0.02
2026-03-05,PRD-045,MCH-016,1,80,1,0,0.0125
2026-03-05,PRD-003,MCH-014,2,300,10,0,0.03333
2026-03-06,PRD-003,MCH-013,1,200,4,0,0.02
2026-03-05,PRD-003,MCH-013,1,80,1,0,0.0125
2026-03-05,PRD-079,MCH-022,1,125,7,0,0.056
2026-03-05,PRD-079,MCH-023,1,50,4,1,0.08
2026-03-06,PRD-003,MCH-024,1,100,2,0,0.02
2026-03-06,PRD-003,MCH-023,1,100,4,0,0.04
2026-03-05,PRD-036,MCH-021,1,80,4,0,0.05
2026-03-05,PRD-036,MCH-022,1,50,1,0,0.02
2026-03-05,PRD-010,MCH-028,1,80,3,0,0.0375
2026-03-05,PRD-010,MCH-027,1,100,4,0,0.04
2026-03-06,PRD-010,MCH-027,1,80,4,0,0.05
2026-03-06,PRD-010,MCH-028,1,80,3,0,0.0375
2026-03-05,PRD-010,MCH-026,1,80,3,0,0.0375
2026-03-05,PRD-010,MCH-025,1,125,4,0,0.032
2026-03-05,PRD-080,MCH-034,1,80,4,0,0.05
2026-03-05,PRD-080,MCH-036,1,125,5,0,0.04
2026-03-06,PRD-070,MCH-032,1,100,1,0,0.01
2026-03-06,PRD-070,MCH-035,1,80,2,0,0.025
2026-03-05,PRD-035,MCH-033,1,200,10,0,0.05
2026-03-05,PRD-035,MCH-031,1,125,6,0,0.048
2026-03-06,PRD-007,MCH-004,1,125,4,0,0.032
2026-03-06,PRD-007,MCH-005,1,80,1,0,0.0125
2026-03-07,PRD-007,MCH-003,1,100,4,0,0.04
2026-03-07,PRD-007,MCH-006,1,50,0,0,0.0
2026-03-07,PRD-001,MCH-003,1,125,11,1,0.088
2026-03-07,PRD-001,MCH-006,1,125,8,1,0.064
2026-03-06,PRD-029,MCH-009,1,200,11,0,0.055
2026-03-06,PRD-029,MCH-007,1,100,7,1,0.07
2026-03-07,PRD-062,MCH-010,1,200,20,1,0.1
2026-03-07,PRD-062,MCH-007,1,80,9,1,0.1125
2026-03-07,PRD-029,MCH-009,1,50,2,0,0.04
2026-03-07,PRD-029,MCH-011,1,80,6,1,0.075
2026-03-06,PRD-002,MCH-016,2,180,7,0,0.03889
2026-03-06,PRD-002,MCH-017,1,100,4,0,0.04
2026-03-07,PRD-015,MCH-015,1,100,8,1,0.08
2026-03-07,PRD-015,MCH-014,1,100,7,1,0.07
2026-03-06,PRD-002,MCH-014,1,80,3,0,0.0375
2026-03-06,PRD-051,MCH-021,1,100,5,0,0.05
2026-03-06,PRD-051,MCH-023,1,80,3,0,0.0375
2026-03-07,PRD-051,MCH-021,1,200,5,0,0.025
2026-03-07,PRD-051,MCH-019,1,100,0,0,0.0
2026-03-07,PRD-013,MCH-021,1,50,1,0,0.02
2026-03-07,PRD-013,MCH-023,1,100,1,0,0.01
2026-03-06,PRD-008,MCH-027,1,80,1,0,0.0125
2026-03-06,PRD-008,MCH-025,1,80,3,0,0.0375
2026-03-06,PRD-013,MCH-029,1,50,1,0,0.02
2026-03-07,PRD-013,MCH-030,1,125,4,0,0.032
2026-03-07,PRD-063,MCH-025,1,80,3,0,0.0375
2026-03-07,PRD-063,MCH-027,1,100,7,1,0.07
2026-03-06,PRD-062,MCH-032,1,50,5,1,0.1
2026-03-06,PRD-062,MCH-034,2,200,21,2,0.105
2026-03-06,PRD-062,MCH-036,1,80,10,1,0.125
2026-03-06,PRD-062,MCH-035,1,100,12,1,0.12
