event_id,machine_id,line_id,event_start,event_end,state_code,reason_code,operator_id,linked_work_order_id,source_system
EVT-00022530,MCH-001,L01,2026-02-14 20:56:39,2026-02-14 21:12:50,IDLE,NO_DEMAND,OP-0056,WO-003093,SCADA
EVT-00022531,MCH-006,L01,2026-02-14 17:34:00,2026-02-14 18:27:10,SETUP,TOOL_CHANGE,OP-0036,WO-003093,SCADA
EVT-00022532,MCH-006,L01,2026-02-14 18:27:10,2026-02-15 00:46:18,RUNNING,NORMAL,OP-0036,WO-003093,SCADA
EVT-00022533,MCH-006,L01,2026-02-14 23:24:00,2026-02-15 00:04:45,DOWN,MATERIAL_WAIT,OP-0036,WO-003093,SCADA
EVT-00022534,MCH-006,L01,2026-02-15 00:46:18,2026-02-15 01:02:30,IDLE,NO_DEMAND,OP-0036,WO-003093,SCADA
EVT-00022535,MCH-006,L01,2026-02-14 05:25:00,2026-02-14 06:26:48,SETUP,TOOL_CHANGE,OP-0052,WO-003094,SCADA
EVT-00022536,MCH-006,L01,2026-02-14 06:26:48,2026-02-14 08:52:02,RUNNING,NORMAL,OP-0052,WO-003094,SCADA
EVT-00022537,MCH-006,L01,2026-02-14 09:28:00,2026-02-14 09:47:33,DOWN,MICRO_STOP,OP-0052,WO-003094,SCADA
EVT-00022538,MCH-006,L01,2026-02-14 08:52:02,2026-02-14 09:06:20,IDLE,NO_DEMAND,OP-0052,WO-003094,SCADA
EVT-00022539,MCH-002,L01,2026-02-14 05:25:00,2026-02-14 06:26:48,SETUP,TOOL_CHANGE,OP-0027,WO-003094,SCADA
EVT-00022540,MCH-002,L01,2026-02-14 06:26:48,2026-02-14 12:21:04,RUNNING,NORMAL,OP-0027,WO-003094,SCADA
EVT-00022541,MCH-002,L01,2026-02-14 07:58:00,2026-02-14 08:17:33,DOWN,MICRO_STOP,OP-0027,WO-003094,SCADA
EVT-00022542,MCH-002,L01,2026-02-14 12:21:04,2026-02-14 12:35:22,IDLE,NO_DEMAND,OP-0027,WO-003094,SCADA
EVT-00022543,MCH-010,L02,2026-02-14 07:45:00,2026-02-14 08:31:15,SETUP,TOOL_CHANGE,,WO-003095,SCADA
EVT-00022544,MCH-010,L02,2026-02-14 08:31:15,2026-02-14 11:01:52,RUNNING,NORMAL,,WO-003095,SCADA
EVT-00022545,MCH-010,L02,2026-02-14 11:01:52,2026-02-14 11:18:31,IDLE,NO_DEMAND,,WO-003095,SCADA
EVT-00022546,MCH-009,L02,2026-02-14 07:45:00,2026-02-14 08:31:15,SETUP,TOOL_CHANGE,OP-0057,WO-003095,SCADA
EVT-00022547,MCH-009,L02,2026-02-14 08:31:15,2026-02-14 14:34:44,RUNNING,NORMAL,OP-0057,WO-003095,SCADA
EVT-00022548,MCH-009,L02,2026-02-14 14:34:44,2026-02-14 14:51:24,IDLE,NO_DEMAND,OP-0057,WO-003095,SCADA
EVT-00022549,MCH-010,L02,2026-02-14 21:45:00,2026-02-14 22:31:07,SETUP,TOOL_CHANGE,OP-0065,WO-003096,SCADA
EVT-00022550,MCH-010,L02,2026-02-14 22:31:07,2026-02-15 01:25:08,RUNNING,NORMAL,OP-0065,WO-003096,SCADA
EVT-00022551,MCH-009,L02,2026-02-14 21:45:00,2026-02-14 22:31:07,SETUP,TOOL_CHANGE,OP-0066,WO-003096,SCADA
EVT-00022552,MCH-009,L02,2026-02-14 22:31:07,2026-02-15 05:24:17,RUNNING,NORMAL,OP-0066,WO-003096,SCADA
EVT-00022553,MCH-016,L03,2026-02-14 05:06:00,2026-02-14 06:18:29,SETUP,TOOL_CHANGE,OP-0002,WO-003097,SCADA
EVT-00022554,MCH-016,L03,2026-02-14 06:18:29,2026-02-14 08:34:55,RUNNING,NORMAL,OP-0002,WO-003097,SCADA
EVT-00022555,MCH-014,L03,2026-02-14 05:06:00,2026-02-14 06:18:29,SETUP,TOOL_CHANGE,OP-0053,WO-003097,SCADA
EVT-00022556,MCH-014,L03,2026-02-14 06:18:29,2026-02-14 12:03:51,RUNNING,NORMAL,OP-0053,WO-003097,SCADA
EVT-00022557,MCH-019,L04,2026-02-14 12:45:00,2026-02-14 13:39:38,SETUP,TOOL_CHANGE,OP-0030,WO-003098,SCADA
EVT-00022558,MCH-019,L04,2026-02-14 13:39:38,2026-02-14 16:30:34,RUNNING,NORMAL,OP-0030,WO-003098,SCADA
EVT-00022559,MCH-021,L04,2026-02-14 12:45:00,2026-02-14 13:39:38,SETUP,TOOL_CHANGE,OP-0005,WO-003098,SCADA
EVT-00022560,MCH-021,L04,2026-02-14 13:39:38,2026-02-14 20:14:08,RUNNING,NORMAL,OP-0005,WO-003098,SCADA
EVT-00022561,MCH-024,L04,2026-02-14 15:45:00,2026-02-14 16:49:02,SETUP,TOOL_CHANGE,OP-0070,WO-003099,SCADA
EVT-00022562,MCH-024,L04,2026-02-14 16:49:02,2026-02-14 19:37:41,RUNNING,NORMAL,OP-0070,WO-003099,SCADA
EVT-00022563,MCH-024,L04,2026-02-14 16:55:00,2026-02-14 17:16:16,DOWN,QUALITY_HOLD,OP-0070,WO-003099,SCADA
EVT-00022564,MCH-024,L04,2026-02-14 19:37:41,2026-02-14 20:08:07,IDLE,NO_DEMAND,OP-0070,WO-003099,SCADA
EVT-00022565,MCH-019,L04,2026-02-14 15:45:00,2026-02-14 16:49:02,SETUP,TOOL_CHANGE,OP-0044,WO-003099,SCADA
EVT-00022566,MCH-019,L04,2026-02-14 16:49:02,2026-02-14 23:34:23,RUNNING,NORMAL,OP-0044,WO-003099,SCADA
EVT-00022567,MCH-019,L04,2026-02-14 20:33:00,2026-02-14 20:54:16,DOWN,JAM,OP-0044,WO-003099,SCADA
EVT-00022568,MCH-019,L04,2026-02-14 23:34:23,2026-02-15 00:04:49,IDLE,NO_DEMAND,OP-0044,WO-003099,SCADA
EVT-00022569,MCH-027,L05,2026-02-14 05:58:00,2026-02-14 06:37:00,SETUP,TOOL_CHANGE,OP-0001,WO-003100,SCADA
EVT-00022570,MCH-027,L05,2026-02-14 06:37:00,2026-02-14 09:36:57,RUNNING,NORMAL,OP-0001,WO-003100,SCADA
EVT-00022571,MCH-027,L05,2026-02-14 07:19:00,2026-02-14 07:35:02,DOWN,JAM,OP-0001,WO-003100,SCADA
EVT-00022572,MCH-028,L05,2026-02-14 05:58:00,2026-02-14 06:37:00,SETUP,TOOL_CHANGE,OP-0002,WO-003100,SCADA
EVT-00022573,MCH-028,L05,2026-02-14 06:37:00,2026-02-14 13:48:54,RUNNING,NORMAL,OP-0002,WO-003100,SCADA
EVT-00022574,MCH-028,L05,2026-02-14 07:36:00,2026-02-14 07:52:02,DOWN,SENSOR_FAULT,OP-0002,WO-003100,SCADA
EVT-00022575,MCH-036,L06,2026-02-14 14:42:00,2026-02-14 15:31:59,SETUP,TOOL_CHANGE,OP-0045,WO-003101,SCADA
EVT-00022576,MCH-036,L06,2026-02-14 15:31:59,2026-02-14 18:07:43,RUNNING,NORMAL,OP-0045,WO-003101,SCADA
EVT-00022577,MCH-036,L06,2026-02-14 17:34:00,2026-02-14 18:07:46,DOWN,MICRO_STOP,OP-0045,WO-003101,SCADA
EVT-00022578,MCH-036,L06,2026-02-14 18:07:43,2026-02-14 18:29:11,IDLE,NO_DEMAND,OP-0045,WO-003101,SCADA
EVT-00022579,MCH-034,L06,2026-02-14 14:42:00,2026-02-14 15:31:59,SETUP,TOOL_CHANGE,OP-0019,WO-003101,SCADA
EVT-00022580,MCH-034,L06,2026-02-14 15:31:59,2026-02-14 21:44:27,RUNNING,NORMAL,OP-0019,WO-003101,SCADA
EVT-00022581,MCH-034,L06,2026-02-14 19:42:00,2026-02-14 20:15:46,DOWN,,OP-0019,WO-003101,SCADA
EVT-00022582,MCH-034,L06,2026-02-14 21:44:27,2026-02-14 22:05:55,IDLE,NO_DEMAND,OP-0019,WO-003101,SCADA
EVT-00022583,MCH-032,L06,2026-02-14 17:30:00,2026-02-14 17:58:34,SETUP,TOOL_CHANGE,OP-0055,WO-003102,SCADA
EVT-00022584,MCH-032,L06,2026-02-14 17:58:34,2026-02-14 21:23:27,RUNNING,NORMAL,OP-0055,WO-003102,SCADA
EVT-00022585,MCH-032,L06,2026-02-14 21:13:00,2026-02-14 21:48:45,DOWN,MATERIAL_WAIT,OP-0055,WO-003102,SCADA
EVT-00022586,MCH-032,L06,2026-02-14 21:23:27,2026-02-14 21:30:20,IDLE,NO_DEMAND,OP-0055,WO-003102,SCADA
EVT-00022587,MCH-034,L06,2026-02-14 17:30:00,2026-02-14 17:58:34,SETUP,TOOL_CHANGE,OP-0058,WO-003102,SCADA
EVT-00022588,MCH-034,L06,2026-02-14 17:58:34,2026-02-15 01:26:55,RUNNING,NORMAL,OP-0058,WO-003102,SCADA
EVT-00022589,MCH-034,L06,2026-02-14 21:51:00,2026-02-14 22:26:45,DOWN,MATERIAL_WAIT,OP-0058,WO-003102,SCADA
EVT-00022590,MCH-034,L06,2026-02-15 01:26:55,2026-02-15 01:33:47,IDLE,NO_DEMAND,OP-0058,WO-003102,SCADA
EVT-00022591,MCH-002,L01,2026-02-15 11:31:00,2026-02-15 12:28:58,SETUP,TOOL_CHANGE,OP-0019,WO-003103,SCADA
EVT-00022592,MCH-002,L01,2026-02-15 12:28:58,2026-02-15 15:01:26,RUNNING,NORMAL,OP-0019,WO-003103,SCADA
EVT-00022593,MCH-002,L01,2026-02-15 13:18:00,2026-02-15 14:03:03,DOWN,MATERIAL_WAIT,OP-0019,WO-003103,SCADA
EVT-00022594,MCH-002,L01,2026-02-15 15:01:26,2026-02-15 15:10:49,IDLE,NO_DEMAND,OP-0019,WO-003103,SCADA
EVT-00022595,MCH-004,L01,2026-02-15 11:31:00,2026-02-15 12:28:58,SETUP,TOOL_CHANGE,OP-0024,WO-003103,SCADA
EVT-00022596,MCH-004,L01,2026-02-15 12:28:58,2026-02-15 18:29:53,RUNNING,NORMAL,OP-0024,WO-003103,SCADA
EVT-00022597,MCH-004,L01,2026-02-15 14:49:00,2026-02-15 15:34:03,DOWN,QUALITY_HOLD,OP-0024,WO-003103,SCADA
EVT-00022598,MCH-004,L01,2026-02-15 18:29:53,2026-02-15 18:39:16,IDLE,NO_DEMAND,OP-0024,WO-003103,SCADA
EVT-00022599,MCH-001,L01,2026-02-15 23:41:00,2026-02-16 00:22:11,SETUP,TOOL_CHANGE,OP-0023,WO-003104,SCADA
EVT-00022600,MCH-001,L01,2026-02-16 00:22:11,2026-02-16 03:34:02,RUNNING,NORMAL,OP-0023,WO-003104,SCADA
EVT-00022601,MCH-001,L01,2026-02-16 02:07:00,2026-02-16 02:38:51,DOWN,MATERIAL_WAIT,OP-0023,WO-003104,SCADA
EVT-00022602,MCH-001,L01,2026-02-16 03:34:02,2026-02-16 03:45:24,IDLE,NO_DEMAND,OP-0023,WO-003104,SCADA
EVT-00022603,MCH-005,L01,2026-02-15 23:41:00,2026-02-16 00:22:11,SETUP,TOOL_CHANGE,OP-0047,WO-003104,SCADA
EVT-00022604,MCH-005,L01,2026-02-16 00:22:11,2026-02-16 07:43:04,RUNNING,NORMAL,OP-0047,WO-003104,SCADA
EVT-00022605,MCH-005,L01,2026-02-16 02:14:00,2026-02-16 02:45:51,DOWN,MICRO_STOP,OP-0047,WO-003104,SCADA
EVT-00022606,MCH-005,L01,2026-02-16 07:43:04,2026-02-16 07:54:27,IDLE,NO_DEMAND,OP-0047,WO-003104,SCADA
EVT-00022607,MCH-012,L02,2026-02-15 18:26:00,2026-02-15 19:27:42,SETUP,TOOL_CHANGE,OP-0001,WO-003105,SCADA
EVT-00022608,MCH-012,L02,2026-02-15 19:27:42,2026-02-15 21:48:26,RUNNING,NORMAL,OP-0001,WO-003105,SCADA
EVT-00022609,MCH-012,L02,2026-02-15 22:37:00,2026-02-15 23:01:12,DOWN,MATERIAL_WAIT,OP-0001,WO-003105,SCADA
EVT-00022610,MCH-012,L02,2026-02-15 21:48:26,2026-02-15 22:00:15,IDLE,NO_DEMAND,OP-0001,WO-003105,SCADA
EVT-00022611,MCH-011,L02,2026-02-15 18:26:00,2026-02-15 19:27:42,SETUP,TOOL_CHANGE,OP-0027,WO-003105,SCADA
EVT-00022612,MCH-011,L02,2026-02-15 19:27:42,2026-02-16 01:36:53,RUNNING,NORMAL,OP-0027,WO-003105,SCADA
EVT-00022613,MCH-011,L02,2026-02-15 21:19:00,2026-02-15 21:43:12,DOWN,,OP-0027,WO-003105,SCADA
EVT-00022614,MCH-011,L02,2026-02-16 01:36:53,2026-02-16 01:48:41,IDLE,NO_DEMAND,OP-0027,WO-003105,SCADA
EVT-00022615,MCH-015,L03,2026-02-15 08:50:00,2026-02-15 09:18:25,SETUP,TOOL_CHANGE,OP-0069,WO-003106,SCADA
EVT-00022616,MCH-015,L03,2026-02-15 09:18:25,2026-02-15 12:43:53,RUNNING,NORMAL,OP-0069,WO-003106,SCADA
EVT-00022617,MCH-015,L03,2026-02-15 09:51:00,2026-02-15 10:43:53,DOWN,SENSOR_FAULT,OP-0069,WO-003106,SCADA
EVT-00022618,MCH-015,L03,2026-02-15 12:43:53,2026-02-15 12:55:50,IDLE,NO_DEMAND,OP-0069,WO-003106,SCADA
EVT-00022619,MCH-014,L03,2026-02-15 08:50:00,2026-02-15 09:18:25,SETUP,TOOL_CHANGE,OP-0072,WO-003106,SCADA
EVT-00022620,MCH-014,L03,2026-02-15 09:18:25,2026-02-15 16:32:47,RUNNING,NORMAL,OP-0072,WO-003106,SCADA
EVT-00022621,MCH-014,L03,2026-02-15 12:30:00,2026-02-15 13:22:53,DOWN,SENSOR_FAULT,OP-0072,WO-003106,SCADA
EVT-00022622,MCH-014,L03,2026-02-15 16:32:47,2026-02-15 16:44:43,IDLE,NO_DEMAND,OP-0072,WO-003106,SCADA
EVT-00022623,MCH-013,L03,2026-02-15 16:48:00,2026-02-15 17:53:09,SETUP,TOOL_CHANGE,OP-0033,WO-003107,SCADA
EVT-00022624,MCH-013,L03,2026-02-15 17:53:09,2026-02-15 20:06:54,RUNNING,NORMAL,OP-0033,WO-003107,SCADA
EVT-00022625,MCH-013,L03,2026-02-15 18:46:00,2026-02-15 18:56:30,DOWN,JAM,OP-0033,WO-003107,SCADA
EVT-00022626,MCH-016,L03,2026-02-15 16:48:00,2026-02-15 17:53:09,SETUP,TOOL_CHANGE,OP-0055,WO-003107,SCADA
EVT-00022627,MCH-016,L03,2026-02-15 17:53:09,2026-02-15 23:49:48,RUNNING,NORMAL,OP-0055,WO-003107,SCADA
EVT-00022628,MCH-016,L03,2026-02-15 20:26:00,2026-02-15 20:36:30,DOWN,JAM,OP-0055,WO-003107,SCADA
EVT-00022629,MCH-018,L03,2026-02-15 01:45:00,2026-02-15 02:50:40,SETUP,TOOL_CHANGE,OP-0064,WO-003108,SCADA
EVT-00022630,MCH-018,L03,2026-02-15 02:50:40,2026-02-15 05:13:56,RUNNING,NORMAL,OP-0064,WO-003108,SCADA
EVT-00022631,MCH-018,L03,2026-02-15 04:22:00,2026-02-15 05:00:43,DOWN,QUALITY_HOLD,OP-0064,WO-003108,SCADA
EVT-00022632,MCH-015,L03,2026-02-15 01:45:00,2026-02-15 02:50:40,SETUP,TOOL_CHANGE,OP-0017,WO-003108,SCADA
EVT-00022633,MCH-015,L03,2026-02-15 02:50:40,2026-02-15 08:42:52,RUNNING,NORMAL,OP-0017,WO-003108,SCADA
EVT-00022634,MCH-015,L03,2026-02-15 05:51:00,2026-02-15 06:29:43,DOWN,MICRO_STOP,OP-0017,WO-003108,SCADA
EVT-00022635,MCH-022,L04,2026-02-15 13:26:00,2026-02-15 14:00:51,SETUP,TOOL_CHANGE,OP-0063,WO-003109,SCADA
EVT-00022636,MCH-022,L04,2026-02-15 14:00:51,2026-02-15 17:29:47,RUNNING,NORMAL,OP-0063,WO-003109,SCADA
EVT-00022637,MCH-022,L04,2026-02-15 17:29:47,2026-02-15 17:59:06,IDLE,NO_DEMAND,OP-0063,WO-003109,SCADA
EVT-00022638,MCH-019,L04,2026-02-15 13:26:00,2026-02-15 14:00:51,SETUP,TOOL_CHANGE,OP-0065,WO-003109,SCADA
EVT-00022639,MCH-019,L04,2026-02-15 14:00:51,2026-02-15 21:17:34,RUNNING,NORMAL,OP-0065,WO-003109,SCADA
EVT-00022640,MCH-019,L04,2026-02-15 21:17:34,2026-02-15 21:46:53,IDLE,NO_DEMAND,OP-0065,WO-003109,SCADA
EVT-00022641,MCH-024,L04,2026-02-15 15:57:00,2026-02-15 16:57:57,SETUP,TOOL_CHANGE,OP-0018,WO-003110,SCADA
EVT-00022642,MCH-024,L04,2026-02-15 16:57:57,2026-02-15 19:37:48,RUNNING,NORMAL,OP-0018,WO-003110,SCADA
EVT-00022643,MCH-024,L04,2026-02-15 19:03:00,2026-02-15 19:33:12,DOWN,MATERIAL_WAIT,OP-0018,WO-003110,SCADA
EVT-00022644,MCH-024,L04,2026-02-15 19:37:48,2026-02-15 20:00:34,IDLE,NO_DEMAND,OP-0018,WO-003110,SCADA
EVT-00022645,MCH-023,L04,2026-02-15 15:57:00,2026-02-15 16:57:57,SETUP,TOOL_CHANGE,OP-0018,WO-003110,SCADA
EVT-00022646,MCH-023,L04,2026-02-15 16:57:57,2026-02-15 23:27:37,RUNNING,NORMAL,OP-0018,WO-003110,SCADA
EVT-00022647,MCH-023,L04,2026-02-15 21:31:00,2026-02-15 22:01:12,DOWN,UNKNOWN,OP-0018,WO-003110,SCADA
EVT-00022648,MCH-023,L04,2026-02-15 23:27:37,2026-02-15 23:50:23,IDLE,NO_DEMAND,OP-0018,WO-003110,SCADA
EVT-00022649,MCH-022,L04,2026-02-15 00:23:00,2026-02-15 00:58:49,SETUP,TOOL_CHANGE,OP-0033,WO-003111,SCADA
EVT-00022650,MCH-022,L04,2026-02-15 00:58:49,2026-02-15 03:40:06,RUNNING,NORMAL,OP-0033,WO-003111,SCADA
EVT-00022651,MCH-022,L04,2026-02-15 03:22:00,2026-02-15 03:48:58,DOWN,QUALITY_HOLD,OP-0033,WO-003111,SCADA
EVT-00022652,MCH-021,L04,2026-02-15 00:23:00,2026-02-15 00:58:49,SETUP,TOOL_CHANGE,OP-0035,WO-003111,SCADA
EVT-00022653,MCH-021,L04,2026-02-15 00:58:49,2026-02-15 07:20:12,RUNNING,NORMAL,OP-0035,WO-003111,SCADA
EVT-00022654,MCH-021,L04,2026-02-15 04:29:00,2026-02-15 04:55:58,DOWN,JAM,OP-0035,WO-003111,SCADA
EVT-00022655,MCH-026,L05,2026-02-15 10:15:00,2026-02-15 10:50:32,SETUP,TOOL_CHANGE,OP-0004,WO-003112,SCADA
EVT-00022656,MCH-026,L05,2026-02-15 10:50:32,2026-02-15 14:12:37,RUNNING,NORMAL,OP-0004,WO-003112,SCADA
EVT-00022657,MCH-026,L05,2026-02-15 13:29:00,2026-02-15 13:47:35,DOWN,SENSOR_FAULT,OP-0004,WO-003112,SCADA
EVT-00022658,MCH-026,L05,2026-02-15 14:12:37,2026-02-15 14:49:37,IDLE,NO_DEMAND,OP-0004,WO-003112,SCADA
EVT-00022659,MCH-028,L05,2026-02-15 10:15:00,2026-02-15 10:50:32,SETUP,TOOL_CHANGE,OP-0027,WO-003112,SCADA
EVT-00022660,MCH-028,L05,2026-02-15 10:50:32,2026-02-15 18:08:15,RUNNING,NORMAL,OP-0027,WO-003112,SCADA
EVT-00022661,MCH-028,L05,2026-02-15 11:19:00,2026-02-15 11:37:35,DOWN,MATERIAL_WAIT,OP-0027,WO-003112,SCADA
EVT-00022662,MCH-028,L05,2026-02-15 18:08:15,2026-02-15 18:45:14,IDLE,NO_DEMAND,OP-0027,WO-003112,SCADA
EVT-00022663,MCH-029,L05,2026-02-15 00:45:00,2026-02-15 01:32:37,SETUP,TOOL_CHANGE,OP-0017,WO-003113,SCADA
EVT-00022664,MCH-029,L05,2026-02-15 01:32:37,2026-02-15 04:17:20,RUNNING,NORMAL,OP-0017,WO-003113,SCADA
EVT-00022665,MCH-029,L05,2026-02-15 04:39:00,2026-02-15 05:03:20,DOWN,,OP-0017,WO-003113,SCADA
EVT-00022666,MCH-029,L05,2026-02-15 04:17:20,2026-02-15 04:46:42,IDLE,NO_DEMAND,OP-0017,WO-003113,SCADA
EVT-00022667,MCH-028,L05,2026-02-15 00:45:00,2026-02-15 01:32:37,SETUP,TOOL_CHANGE,OP-0039,WO-003113,SCADA
EVT-00022668,MCH-028,L05,2026-02-15 01:32:37,2026-02-15 07:37:40,RUNNING,NORMAL,OP-0039,WO-003113,SCADA
EVT-00022669,MCH-028,L05,2026-02-15 01:56:00,2026-02-15 02:20:20,DOWN,MICRO_STOP,OP-0039,WO-003113,SCADA
EVT-00022670,MCH-028,L05,2026-02-15 07:37:40,2026-02-15 08:07:02,IDLE,NO_DEMAND,OP-0039,WO-003113,SCADA
EVT-00022671,MCH-034,L06,2026-02-15 01:27:00,2026-02-15 02:04:36,SETUP,TOOL_CHANGE,OP-0007,WO-003114,SCADA
EVT-00022672,MCH-034,L06,2026-02-15 02:04:36,2026-02-15 05:00:34,RUNNING,NORMAL,OP-0007,WO-003114,SCADA
EVT-00022673,MCH-034,L06,2026-02-15 04:30:00,2026-02-15 04:49:37,DOWN,JAM,OP-0007,WO-003114,SCADA
EVT-00022674,MCH-034,L06,2026-02-15 05:00:34,2026-02-15 05:41:11,IDLE,NO_DEMAND,OP-0007,WO-003114,SCADA
EVT-00022675,MCH-033,L06,2026-02-15 01:27:00,2026-02-15 02:04:36,SETUP,TOOL_CHANGE,OP-0034,WO-003114,SCADA
EVT-00022676,MCH-033,L06,2026-02-15 02:04:36,2026-02-15 08:36:08,RUNNING,NORMAL,OP-0034,WO-003114,SCADA
EVT-00022677,MCH-033,L06,2026-02-15 03:02:00,2026-02-15 03:21:37,DOWN,JAM,OP-0034,WO-003114,SCADA
EVT-00022678,MCH-033,L06,2026-02-15 08:36:08,2026-02-15 09:16:45,IDLE,NO_DEMAND,OP-0034,WO-003114,SCADA
EVT-00022679,MCH-002,L01,2026-02-16 11:13:00,2026-02-16 12:00:02,SETUP,TOOL_CHANGE,OP-0061,WO-003115,SCADA
EVT-00022680,MCH-002,L01,2026-02-16 12:00:02,2026-02-16 14:59:38,RUNNING,NORMAL,OP-0061,WO-003115,SCADA
EVT-00022681,MCH-002,L01,2026-02-16 14:27:00,2026-02-16 14:35:19,DOWN,MATERIAL_WAIT,OP-0061,WO-003115,SCADA
EVT-00022682,MCH-002,L01,2026-02-16 14:59:38,2026-02-16 15:11:15,IDLE,NO_DEMAND,OP-0061,WO-003115,SCADA
EVT-00022683,MCH-003,L01,2026-02-16 11:13:00,2026-02-16 12:00:02,SETUP,TOOL_CHANGE,OP-0066,WO-003115,SCADA
EVT-00022684,MCH-003,L01,2026-02-16 12:00:02,2026-02-16 18:53:17,RUNNING,NORMAL,OP-0066,WO-003115,SCADA
EVT-00022685,MCH-003,L01,2026-02-16 15:42:00,2026-02-16 15:50:19,DOWN,,OP-0066,WO-003115,SCADA
EVT-00022686,MCH-003,L01,2026-02-16 18:53:17,2026-02-16 19:04:53,IDLE,NO_DEMAND,OP-0066,WO-003115,SCADA
EVT-00022687,MCH-002,L01,2026-02-16 22:10:00,2026-02-16 23:02:32,SETUP,TOOL_CHANGE,OP-0034,WO-003116,SCADA
EVT-00022688,MCH-002,L01,2026-02-16 23:02:32,2026-02-17 01:46:06,RUNNING,NORMAL,OP-0034,WO-003116,SCADA
EVT-00022689,MCH-002,L01,2026-02-17 01:46:06,2026-02-17 01:59:12,IDLE,NO_DEMAND,OP-0034,WO-003116,SCADA
EVT-00022690,MCH-003,L01,2026-02-16 22:10:00,2026-02-16 23:02:32,SETUP,TOOL_CHANGE,OP-0031,WO-003116,SCADA
EVT-00022691,MCH-003,L01,2026-02-16 23:02:32,2026-02-17 05:22:12,RUNNING,NORMAL,OP-0031,WO-003116,SCADA
EVT-00022692,MCH-003,L01,2026-02-17 05:22:12,2026-02-17 05:35:19,IDLE,NO_DEMAND,OP-0031,WO-003116,SCADA
EVT-00022693,MCH-003,L01,2026-02-16 06:38:00,2026-02-16 07:15:07,SETUP,TOOL_CHANGE,OP-0016,WO-003117,SCADA
EVT-00022694,MCH-003,L01,2026-02-16 07:15:07,2026-02-16 10:26:39,RUNNING,NORMAL,OP-0016,WO-003117,SCADA
EVT-00022695,MCH-003,L01,2026-02-16 11:20:00,2026-02-16 11:27:46,DOWN,MATERIAL_WAIT,OP-0016,WO-003117,SCADA
EVT-00022696,MCH-003,L01,2026-02-16 10:26:39,2026-02-16 10:48:08,IDLE,NO_DEMAND,OP-0016,WO-003117,SCADA
EVT-00022697,MCH-002,L01,2026-02-16 06:38:00,2026-02-16 07:15:07,SETUP,TOOL_CHANGE,OP-0042,WO-003117,SCADA
EVT-00022698,MCH-002,L01,2026-02-16 07:15:07,2026-02-16 14:00:18,RUNNING,NORMAL,OP-0042,WO-003117,SCADA
EVT-00022699,MCH-002,L01,2026-02-16 11:13:00,2026-02-16 11:20:46,DOWN,QUALITY_HOLD,OP-0042,WO-003117,SCADA
EVT-00022700,MCH-002,L01,2026-02-16 14:00:18,2026-02-16 14:21:48,IDLE,NO_DEMAND,OP-0042,WO-003117,SCADA
EVT-00022701,MCH-009,L02,2026-02-16 07:07:00,2026-02-16 07:47:08,SETUP,TOOL_CHANGE,OP-0034,WO-003118,SCADA
EVT-00022702,MCH-009,L02,2026-02-16 07:47:08,2026-02-16 10:40:08,RUNNING,NORMAL,OP-0034,WO-003118,SCADA
EVT-00022703,MCH-009,L02,2026-02-16 09:19:00,2026-02-16 09:33:17,DOWN,JAM,OP-0034,WO-003118,SCADA
EVT-00022704,MCH-009,L02,2026-02-16 10:40:08,2026-02-16 10:49:43,IDLE,NO_DEMAND,OP-0034,WO-003118,SCADA
EVT-00022705,MCH-011,L02,2026-02-16 07:07:00,2026-02-16 07:47:08,SETUP,TOOL_CHANGE,OP-0009,WO-003118,SCADA
EVT-00022706,MCH-011,L02,2026-02-16 07:47:08,2026-02-16 14:17:16,RUNNING,NORMAL,OP-0009,WO-003118,SCADA
EVT-00022707,MCH-011,L02,2026-02-16 11:06:00,2026-02-16 11:20:17,DOWN,QUALITY_HOLD,OP-0009,WO-003118,SCADA
EVT-00022708,MCH-011,L02,2026-02-16 14:17:16,2026-02-16 14:26:51,IDLE,NO_DEMAND,OP-0009,WO-003118,SCADA
EVT-00022709,MCH-012,L02,2026-02-16 15:27:00,2026-02-16 16:10:43,SETUP,TOOL_CHANGE,OP-0049,WO-003119,SCADA
EVT-00022710,MCH-012,L02,2026-02-16 16:10:43,2026-02-16 19:10:34,RUNNING,NORMAL,OP-0049,WO-003119,SCADA
EVT-00022711,MCH-012,L02,2026-02-16 19:38:00,2026-02-16 20:08:33,DOWN,QUALITY_HOLD,OP-0049,WO-003119,SCADA
EVT-00022712,MCH-012,L02,2026-02-16 19:10:34,2026-02-16 19:19:58,IDLE,NO_DEMAND,OP-0049,WO-003119,SCADA
EVT-00022713,MCH-008,L02,2026-02-16 15:27:00,2026-02-16 16:10:43,SETUP,TOOL_CHANGE,OP-0027,WO-003119,SCADA
EVT-00022714,MCH-008,L02,2026-02-16 16:10:43,2026-02-16 23:06:09,RUNNING,NORMAL,OP-0027,WO-003119,SCADA
EVT-00022715,MCH-008,L02,2026-02-16 17:32:00,2026-02-16 18:02:33,DOWN,QUALITY_HOLD,OP-0027,WO-003119,SCADA
EVT-00022716,MCH-008,L02,2026-02-16 23:06:09,2026-02-16 23:15:33,IDLE,NO_DEMAND,OP-0027,WO-003119,SCADA
EVT-00022717,MCH-007,L02,2026-02-16 06:35:00,2026-02-16 07:12:16,SETUP,TOOL_CHANGE,OP-0021,WO-003120,SCADA
EVT-00022718,MCH-007,L02,2026-02-16 07:12:16,2026-02-16 09:55:26,RUNNING,NORMAL,OP-0021,WO-003120,SCADA
