table_name,business_key,issue_type,severity,description
machine_state_event,EVT-00030757,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00030761,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00030769,missing_reason_code,medium,Downtime reason code missing from SCADA event.
production_run,RUN-008465,missing_operator_id,low,Operator login missing from MES run record.
machine_state_event,EVT-00030779,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00030791,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00030861,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00030873,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00030881,missing_reason_code,medium,Downtime reason code missing from SCADA event.
work_order,WO-004248,mixed_datetime_format,medium,Actual start datetime uses dd/mm/YYYY format.
machine_state_event,EVT-00030917,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00030930,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00030947,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00030951,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00030959,missing_reason_code,medium,Downtime reason code missing from SCADA event.
production_run,RUN-008538,missing_operator_id,low,Operator login missing from MES run record.
machine_state_event,EVT-00031039,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00031083,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00031089,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00031093,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00031108,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00031117,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00031148,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00031221,missing_reason_code,medium,Downtime reason code missing from SCADA event.
production_run,RUN-008631,missing_operator_id,low,Operator login missing from MES run record.
machine_state_event,EVT-00031445,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00031475,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00031519,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00031523,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00031561,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00031593,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00031605,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00031620,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00031623,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00031663,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00031716,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00031723,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00031791,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00031803,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00031815,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00031875,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00031882,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00031911,missing_reason_code,medium,Downtime reason code missing from SCADA event.
work_order,WO-004395,mixed_datetime_format,medium,Actual start datetime uses dd/mm/YYYY format.
production_run,RUN-008803,missing_operator_id,low,Operator login missing from MES run record.
machine_state_event,EVT-00031973,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032001,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032005,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032049,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032053,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032071,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032087,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032091,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032103,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032107,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032115,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032155,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032193,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032217,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032229,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032233,missing_reason_code,medium,Downtime reason code missing from SCADA event.
work_order,WO-004444,mixed_datetime_format,medium,Actual start datetime uses dd/mm/YYYY format.
machine_state_event,EVT-00032281,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032293,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032297,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032307,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032333,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032357,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032409,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032421,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032443,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032462,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032465,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032501,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032550,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032575,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032599,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032609,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032627,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032631,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032653,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032661,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032687,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032725,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032745,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032755,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032803,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032837,missing_reason_code,medium,Downtime reason code missing from SCADA event.
production_run,RUN-009056,missing_operator_id,low,Operator login missing from MES run record.
machine_state_event,EVT-00032947,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032975,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032979,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00032983,missing_reason_code,medium,Downtime reason code missing from SCADA event.
machine_state_event,EVT-00033003,missing_reason_code,medium,Downtime reason code missing from SCADA event.
