shipment_id,sales_order_id,order_line_id,customer_id,product_id,ship_date,promised_delivery_date,shipped_quantity,carrier,distance_km,late_delivery_flag,delay_days,root_cause,source_system
SHP-003200,SO-003200,SOL-003200-01,CUST-0075,PRD-018,2026-04-24,2026-04-22,4496,OceanForwarder,3760,1,2,material_shortage,TMS
SHP-003201,SO-003201,SOL-003201-01,CUST-0115,PRD-073,2025-09-06,2025-08-31,1611,OceanForwarder,8334,1,6,production_delay,TMS
SHP-003202,SO-003202,SOL-003202-01,CUST-0056,PRD-011,2026-01-23,2026-01-17,8640,Kerry,8712,1,6,quality_hold,TMS
SHP-003203,SO-003203,SOL-003203-01,CUST-0117,PRD-053,2025-12-10,2025-12-07,12103,Kerry,383,1,3,production_delay,TMS
SHP-003204,SO-003204,SOL-003204-01,CUST-0022,PRD-017,2025-11-29,2025-11-24,8044,DHL,7320,1,5,production_delay,TMS
SHP-003205,SO-003205,SOL-003205-01,CUST-0116,PRD-076,2026-02-25,2026-02-26,3210,OceanForwarder,5316,0,0,on_time,TMS
SHP-003206,SO-003206,SOL-003206-01,CUST-0011,PRD-040,2026-02-18,2026-02-15,11481,LocalTruck,3522,1,3,material_shortage,TMS
SHP-003207,SO-003207,SOL-003207-01,CUST-0001,PRD-026,2025-12-17,2025-12-11,3115,DHL,233,1,6,material_shortage,TMS
SHP-003208,SO-003208,SOL-003208-01,CUST-0099,PRD-025,2026-03-19,2026-03-19,3764,DHL,2825,0,0,on_time,TMS
SHP-003209,SO-003209,SOL-003209-01,CUST-0045,PRD-078,2026-04-26,2026-04-23,1979,OceanForwarder,6016,1,3,logistics,TMS
SHP-003210,SO-003210,SOL-003210-01,CUST-0083,PRD-030,2026-04-02,2026-03-28,1933,DHL,4715,1,5,quality_hold,TMS
SHP-003211,SO-003211,SOL-003211-01,CUST-0078,PRD-080,2026-03-31,2026-03-28,2266,LocalTruck,3158,1,3,production_delay,TMS
SHP-003212,SO-003212,SOL-003212-01,CUST-0092,PRD-019,2026-03-24,2026-03-19,3339,OceanForwarder,9177,1,5,material_shortage,TMS
SHP-003213,SO-003213,SOL-003213-01,CUST-0098,PRD-016,2026-03-16,2026-03-13,3095,LocalTruck,5261,1,3,production_delay,TMS
SHP-003214,SO-003214,SOL-003214-01,CUST-0085,PRD-064,2026-01-15,2026-01-18,1931,OceanForwarder,2167,0,0,on_time,TMS
SHP-003215,SO-003215,SOL-003215-01,CUST-0072,PRD-040,2025-08-16,2025-08-13,3082,LocalTruck,217,1,3,material_shortage,TMS
SHP-003216,SO-003216,SOL-003216-01,CUST-0019,PRD-035,2026-05-05,2026-05-08,1657,Kerry,4818,0,0,on_time,TMS
SHP-003217,SO-003217,SOL-003217-01,CUST-0118,PRD-068,2026-07-02,2026-06-30,1917,Kerry,5443,1,2,logistics,TMS
SHP-003218,SO-003218,SOL-003218-01,CUST-0107,PRD-066,2026-01-30,2026-01-25,2316,OceanForwarder,3430,1,5,logistics,TMS
SHP-003219,SO-003219,SOL-003219-01,CUST-0009,PRD-037,2025-10-14,2025-10-06,6625,OceanForwarder,1963,1,8,production_delay,TMS
SHP-003220,SO-003220,SOL-003220-01,CUST-0021,PRD-057,2025-11-27,2025-11-25,867,FedEx,8391,1,2,logistics,TMS
SHP-003221,SO-003221,SOL-003221-01,CUST-0013,PRD-013,2026-01-04,2026-01-04,8060,DHL,762,0,0,on_time,TMS
SHP-003222,SO-003222,SOL-003222-01,CUST-0062,PRD-021,2026-01-09,2026-01-05,8645,DHL,4804,1,4,production_delay,TMS
SHP-003223,SO-003223,SOL-003223-01,CUST-0049,PRD-004,2026-02-22,2026-02-23,4456,OceanForwarder,3842,0,0,on_time,TMS
SHP-003224,SO-003224,SOL-003224-01,CUST-0102,PRD-046,2025-11-12,2025-11-07,5173,LocalTruck,4235,1,5,logistics,TMS
SHP-003225,SO-003225,SOL-003225-01,CUST-0013,PRD-006,2025-11-08,2025-11-06,3182,DHL,223,1,2,logistics,TMS
SHP-003226,SO-003226,SOL-003226-01,CUST-0037,PRD-044,2025-12-07,2025-12-09,650,FedEx,4952,0,0,on_time,TMS
SHP-003228,SO-003228,SOL-003228-01,CUST-0009,PRD-069,2025-11-07,2025-10-29,8344,OceanForwarder,5397,1,9,production_delay,TMS
SHP-003229,SO-003229,SOL-003229-01,CUST-0005,PRD-056,2026-02-20,2026-02-21,2176,OceanForwarder,6694,0,0,on_time,TMS
SHP-003230,SO-003230,SOL-003230-01,CUST-0083,PRD-021,2026-02-13,2026-02-14,3327,FedEx,7743,0,0,on_time,TMS
SHP-003231,SO-003231,SOL-003231-01,CUST-0061,PRD-006,2025-09-27,2025-09-26,2998,Kerry,1942,1,1,production_delay,TMS
SHP-003232,SO-003232,SOL-003232-01,CUST-0058,PRD-044,2026-03-18,2026-03-09,7369,LocalTruck,5391,1,9,material_shortage,TMS
SHP-003233,SO-003233,SOL-003233-01,CUST-0107,PRD-064,2026-01-05,2025-12-28,3212,DHL,8592,1,8,material_shortage,TMS
SHP-003234,SO-003234,SOL-003234-01,CUST-0019,PRD-049,2026-04-18,2026-04-13,5356,OceanForwarder,5804,1,5,logistics,TMS
SHP-003235,SO-003235,SOL-003235-01,CUST-0095,PRD-064,2025-09-12,2025-09-03,9449,FedEx,6740,1,9,logistics,TMS
SHP-003236,SO-003236,SOL-003236-01,CUST-0008,PRD-006,2026-02-07,2026-02-05,2068,LocalTruck,6456,1,2,production_delay,TMS
SHP-003237,SO-003237,SOL-003237-01,CUST-0098,PRD-006,2025-09-29,2025-09-22,7360,DHL,2657,1,7,production_delay,TMS
SHP-003238,SO-003238,SOL-003238-01,CUST-0084,PRD-076,2025-11-03,2025-10-31,4624,DHL,2799,1,3,quality_hold,TMS
SHP-003239,SO-003239,SOL-003239-01,CUST-0086,PRD-053,2026-06-05,2026-06-01,3045,DHL,3147,1,4,logistics,TMS
SHP-003240,SO-003240,SOL-003240-01,CUST-0046,PRD-047,2025-10-16,2025-10-12,3675,LocalTruck,2104,1,4,logistics,TMS
SHP-003241,SO-003241,SOL-003241-01,CUST-0072,PRD-044,2026-03-31,2026-03-27,2801,LocalTruck,8433,1,4,production_delay,TMS
SHP-003242,SO-003242,SOL-003242-01,CUST-0048,PRD-064,2025-11-13,2025-11-10,1826,FedEx,8935,1,3,logistics,TMS
SHP-003243,SO-003243,SOL-003243-01,CUST-0020,PRD-029,2025-10-18,2025-10-16,2493,OceanForwarder,1787,1,2,production_delay,TMS
SHP-003244,SO-003244,SOL-003244-01,CUST-0032,PRD-080,2026-03-27,2026-03-18,7348,FedEx,6075,1,9,quality_hold,TMS
SHP-003245,SO-003245,SOL-003245-01,CUST-0105,PRD-014,2026-03-04,2026-03-01,4609,LocalTruck,4870,1,3,production_delay,TMS
SHP-003246,SO-003246,SOL-003246-01,CUST-0045,PRD-048,2025-12-04,2025-12-02,6064,OceanForwarder,8186,1,2,production_delay,TMS
SHP-003247,SO-003247,SOL-003247-01,CUST-0066,PRD-040,2025-10-24,2025-10-16,5618,FedEx,4722,1,8,production_delay,TMS
SHP-003249,SO-003249,SOL-003249-01,CUST-0108,PRD-009,2026-05-14,2026-05-09,4191,Kerry,5315,1,5,logistics,TMS
SHP-003250,SO-003250,SOL-003250-01,CUST-0034,PRD-070,2025-10-09,2025-10-10,4322,DHL,2950,0,0,on_time,TMS
SHP-003251,SO-003251,SOL-003251-01,CUST-0008,PRD-062,2026-02-09,2026-02-05,4011,DHL,3539,1,4,quality_hold,TMS
SHP-003252,SO-003252,SOL-003252-01,CUST-0079,PRD-062,2026-05-15,2026-05-14,9416,LocalTruck,3733,1,1,production_delay,TMS
SHP-003253,SO-003253,SOL-003253-01,CUST-0096,PRD-006,2026-02-23,2026-02-18,1604,FedEx,505,1,5,logistics,TMS
SHP-003254,SO-003254,SOL-003254-01,CUST-0086,PRD-023,2025-10-03,2025-10-02,954,Kerry,8850,1,1,production_delay,TMS
SHP-003255,SO-003255,SOL-003255-01,CUST-0068,PRD-065,2025-10-14,2025-10-06,7393,DHL,5299,1,8,production_delay,TMS
SHP-003256,SO-003256,SOL-003256-01,CUST-0103,PRD-016,2025-10-26,2025-10-25,5289,Kerry,1799,1,1,logistics,TMS
SHP-003257,SO-003257,SOL-003257-01,CUST-0043,PRD-040,2026-06-10,2026-06-03,1496,DHL,3895,1,7,logistics,TMS
SHP-003258,SO-003258,SOL-003258-01,CUST-0078,PRD-079,2026-01-21,2026-01-15,6499,DHL,7047,1,6,production_delay,TMS
SHP-003259,SO-003259,SOL-003259-01,CUST-0077,PRD-050,2025-11-10,2025-11-06,5505,OceanForwarder,2933,1,4,logistics,TMS
SHP-003260,SO-003260,SOL-003260-01,CUST-0053,PRD-049,2026-02-19,2026-02-16,8918,DHL,7560,1,3,production_delay,TMS
SHP-003261,SO-003261,SOL-003261-01,CUST-0088,PRD-070,2025-10-23,2025-10-20,2419,OceanForwarder,8358,1,3,production_delay,TMS
SHP-003262,SO-003262,SOL-003262-01,CUST-0021,PRD-032,2026-02-04,2026-01-29,1748,OceanForwarder,3667,1,6,material_shortage,TMS
SHP-003263,SO-003263,SOL-003263-01,CUST-0038,PRD-028,2025-09-25,2025-09-17,959,Kerry,3418,1,8,production_delay,TMS
SHP-003264,SO-003264,SOL-003264-01,CUST-0024,PRD-035,2025-11-06,2025-11-06,3752,FedEx,5334,0,0,on_time,TMS
SHP-003265,SO-003265,SOL-003265-01,CUST-0108,PRD-051,2025-09-29,2025-09-22,2441,FedEx,8037,1,7,quality_hold,TMS
SHP-003266,SO-003266,SOL-003266-01,CUST-0117,PRD-013,2025-12-04,2025-11-28,2869,FedEx,1220,1,6,logistics,TMS
SHP-003267,SO-003267,SOL-003267-01,CUST-0056,PRD-058,2025-10-13,2025-10-06,2033,Kerry,2656,1,7,production_delay,TMS
SHP-003268,SO-003268,SOL-003268-01,CUST-0071,PRD-051,2026-06-20,2026-06-18,5260,DHL,6636,1,2,material_shortage,TMS
SHP-003269,SO-003269,SOL-003269-01,CUST-0027,PRD-020,2026-02-09,2026-02-10,4462,LocalTruck,4300,0,0,on_time,TMS
SHP-003270,SO-003270,SOL-003270-01,CUST-0004,PRD-002,2026-02-22,2026-02-21,2411,FedEx,3563,1,1,logistics,TMS
SHP-003271,SO-003271,SOL-003271-01,CUST-0015,PRD-046,2025-08-19,2025-08-20,6073,DHL,5518,0,0,on_time,TMS
SHP-003272,SO-003272,SOL-003272-01,CUST-0107,PRD-049,2026-01-07,2025-12-31,2466,DHL,7980,1,7,production_delay,TMS
SHP-003273,SO-003273,SOL-003273-01,CUST-0095,PRD-056,2025-12-30,2025-12-30,3401,LocalTruck,9163,0,0,on_time,TMS
SHP-003274,SO-003274,SOL-003274-01,CUST-0102,PRD-070,2026-07-12,2026-07-06,7209,Kerry,4985,1,6,material_shortage,TMS
SHP-003275,SO-003275,SOL-003275-01,CUST-0049,PRD-013,2025-09-07,2025-09-04,1570,Kerry,8508,1,3,logistics,TMS
SHP-003276,SO-003276,SOL-003276-01,CUST-0100,PRD-014,2025-11-13,2025-11-10,4901,OceanForwarder,7488,1,3,production_delay,TMS
SHP-003277,SO-003277,SOL-003277-01,CUST-0115,PRD-013,2025-10-30,2025-10-25,2219,LocalTruck,7384,1,5,material_shortage,TMS
SHP-003278,SO-003278,SOL-003278-01,CUST-0087,PRD-032,2026-04-19,2026-04-14,8874,LocalTruck,7370,1,5,logistics,TMS
SHP-003279,SO-003279,SOL-003279-01,CUST-0074,PRD-055,2026-04-07,2026-04-02,3961,Kerry,3185,1,5,production_delay,TMS
SHP-003280,SO-003280,SOL-003280-01,CUST-0102,PRD-004,2026-04-12,2026-04-06,3867,DHL,2631,1,6,production_delay,TMS
SHP-003281,SO-003281,SOL-003281-01,CUST-0070,PRD-005,2025-10-11,2025-10-09,1580,FedEx,4914,1,2,production_delay,TMS
SHP-003282,SO-003282,SOL-003282-01,CUST-0102,PRD-055,2026-03-03,2026-02-27,13635,Kerry,3064,1,4,quality_hold,TMS
SHP-003283,SO-003283,SOL-003283-01,CUST-0035,PRD-059,2026-01-02,2025-12-26,3320,Kerry,4159,1,7,production_delay,TMS
SHP-003284,SO-003284,SOL-003284-01,CUST-0118,PRD-022,2026-06-19,2026-06-12,2143,OceanForwarder,8446,1,7,logistics,TMS
SHP-003285,SO-003285,SOL-003285-01,CUST-0080,PRD-008,2026-06-19,2026-06-15,1736,OceanForwarder,5894,1,4,material_shortage,TMS
SHP-003286,SO-003286,SOL-003286-01,CUST-0036,PRD-031,2025-12-26,2025-12-20,17484,OceanForwarder,9023,1,6,logistics,TMS
SHP-003287,SO-003287,SOL-003287-01,CUST-0116,PRD-079,2025-12-23,2025-12-17,3357,DHL,3782,1,6,logistics,TMS
SHP-003288,SO-003288,SOL-003288-01,CUST-0085,PRD-058,2026-03-14,2026-03-11,3057,Kerry,7148,1,3,material_shortage,TMS
SHP-003289,SO-003289,SOL-003289-01,CUST-0072,PRD-031,2025-10-07,2025-10-05,3614,OceanForwarder,7015,1,2,material_shortage,TMS
SHP-003290,SO-003290,SOL-003290-01,CUST-0102,PRD-079,2026-01-29,2026-01-28,3900,Kerry,3741,1,1,production_delay,TMS
SHP-003291,SO-003291,SOL-003291-01,CUST-0001,PRD-036,2025-10-05,2025-10-04,2208,Kerry,5506,1,1,logistics,TMS
SHP-003292,SO-003292,SOL-003292-01,CUST-0083,PRD-046,2026-05-31,2026-05-21,1659,LocalTruck,6513,1,10,production_delay,TMS
SHP-003293,SO-003293,SOL-003293-01,CUST-0115,PRD-052,2026-01-03,2025-12-27,2752,Kerry,2266,1,7,production_delay,TMS
SHP-003294,SO-003294,SOL-003294-01,CUST-0118,PRD-069,2025-12-30,2025-12-20,3118,FedEx,7980,1,10,production_delay,TMS
SHP-003295,SO-003295,SOL-003295-01,CUST-0003,PRD-044,2026-05-29,2026-05-29,2925,DHL,8883,0,0,on_time,TMS
SHP-003296,SO-003296,SOL-003296-01,CUST-0042,PRD-077,2026-03-03,2026-02-25,6893,FedEx,3619,1,6,material_shortage,TMS
SHP-003297,SO-003297,SOL-003297-01,CUST-0022,PRD-058,2025-10-07,2025-10-05,5319,Kerry,7838,1,2,quality_hold,TMS
SHP-003298,SO-003298,SOL-003298-01,CUST-0088,PRD-065,2026-07-03,2026-07-03,2163,Kerry,8809,0,0,on_time,TMS
SHP-003299,SO-003299,SOL-003299-01,CUST-0107,PRD-026,2026-04-26,2026-04-27,2248,LocalTruck,1645,0,0,on_time,TMS
SHP-003300,SO-003300,SOL-003300-01,CUST-0025,PRD-046,2026-02-02,2026-02-02,5037,DHL,6760,0,0,on_time,TMS
SHP-003301,SO-003301,SOL-003301-01,CUST-0028,PRD-039,2026-01-03,2025-12-29,3604,DHL,2046,1,5,quality_hold,TMS
SHP-003302,SO-003302,SOL-003302-01,CUST-0001,PRD-061,2026-06-02,2026-06-02,3028,Kerry,7485,0,0,on_time,TMS
SHP-003303,SO-003303,SOL-003303-01,CUST-0103,PRD-060,2026-04-01,2026-03-30,3515,FedEx,7201,1,2,production_delay,TMS
SHP-003304,SO-003304,SOL-003304-01,CUST-0008,PRD-028,2026-02-22,2026-02-16,2872,Kerry,6394,1,6,logistics,TMS
SHP-003305,SO-003305,SOL-003305-01,CUST-0003,PRD-004,2026-01-08,2026-01-02,4431,OceanForwarder,7649,1,6,material_shortage,TMS
SHP-003306,SO-003306,SOL-003306-01,CUST-0049,PRD-079,2025-11-09,2025-11-05,5462,OceanForwarder,7827,1,4,material_shortage,TMS
SHP-003307,SO-003307,SOL-003307-01,CUST-0059,PRD-076,2026-05-18,2026-05-17,1737,Kerry,4763,1,1,material_shortage,TMS
SHP-003309,SO-003309,SOL-003309-01,CUST-0116,PRD-045,2025-11-22,2025-11-18,2658,LocalTruck,7956,1,4,material_shortage,TMS
SHP-003310,SO-003310,SOL-003310-01,CUST-0017,PRD-033,2025-10-14,2025-10-08,4961,LocalTruck,5130,1,6,production_delay,TMS
SHP-003311,SO-003311,SOL-003311-01,CUST-0100,PRD-060,2026-06-03,2026-05-28,4057,LocalTruck,631,1,6,production_delay,TMS
SHP-003312,SO-003312,SOL-003312-01,CUST-0014,PRD-044,2026-02-03,2026-01-30,2698,FedEx,1036,1,4,quality_hold,TMS
SHP-003313,SO-003313,SOL-003313-01,CUST-0017,PRD-004,2026-01-23,2026-01-19,2605,OceanForwarder,3799,1,4,production_delay,TMS
SHP-003314,SO-003314,SOL-003314-01,CUST-0112,PRD-016,2025-12-10,2025-12-07,5399,Kerry,2001,1,3,logistics,TMS
SHP-003315,SO-003315,SOL-003315-01,CUST-0052,PRD-063,2026-01-23,2026-01-17,2534,OceanForwarder,9052,1,6,production_delay,TMS
SHP-003316,SO-003316,SOL-003316-01,CUST-0046,PRD-033,2025-11-01,2025-10-27,1157,Kerry,6712,1,5,production_delay,TMS
SHP-003317,SO-003317,SOL-003317-01,CUST-0014,PRD-070,2026-05-19,2026-05-11,1359,LocalTruck,582,1,8,production_delay,TMS
SHP-003318,SO-003318,SOL-003318-01,CUST-0117,PRD-033,2026-06-11,2026-06-08,6351,LocalTruck,4502,1,3,material_shortage,TMS
SHP-003319,SO-003319,SOL-003319-01,CUST-0101,PRD-034,2026-06-09,2026-06-07,1486,OceanForwarder,6448,1,2,logistics,TMS
SHP-003320,SO-003320,SOL-003320-01,CUST-0083,PRD-024,2025-09-02,2025-08-29,2172,OceanForwarder,3545,1,4,quality_hold,TMS
SHP-003321,SO-003321,SOL-003321-01,CUST-0006,PRD-071,2026-05-18,2026-05-15,2220,Kerry,7595,1,3,logistics,TMS
SHP-003322,SO-003322,SOL-003322-01,CUST-0035,PRD-036,2026-05-02,2026-04-19,1298,DHL,430,1,13,production_delay,TMS
SHP-003323,SO-003323,SOL-003323-01,CUST-0003,PRD-023,2026-01-22,2026-01-19,3133,OceanForwarder,6294,1,3,quality_hold,TMS
SHP-003324,SO-003324,SOL-003324-01,CUST-0112,PRD-008,2025-11-18,2025-11-16,12850,FedEx,8671,1,2,production_delay,TMS
SHP-003325,SO-003325,SOL-003325-01,CUST-0046,PRD-041,2026-05-12,2026-05-15,2151,DHL,2784,0,0,on_time,TMS
SHP-003326,SO-003326,SOL-003326-01,CUST-0020,PRD-046,2026-04-22,2026-04-17,6609,DHL,7377,1,5,production_delay,TMS
SHP-003327,SO-003327,SOL-003327-01,CUST-0074,PRD-014,2026-04-03,2026-03-29,2718,FedEx,7479,1,5,quality_hold,TMS
SHP-003328,SO-003328,SOL-003328-01,CUST-0075,PRD-051,2025-11-10,2025-10-29,3562,Kerry,4874,1,12,production_delay,TMS
SHP-003329,SO-003329,SOL-003329-01,CUST-0078,PRD-031,2025-09-20,2025-09-15,6413,Kerry,7543,1,5,production_delay,TMS
SHP-003330,SO-003330,SOL-003330-01,CUST-0085,PRD-076,2026-04-25,2026-04-22,2391,OceanForwarder,5421,1,3,quality_hold,TMS
SHP-003331,SO-003331,SOL-003331-01,CUST-0023,PRD-031,2025-09-05,2025-08-31,1457,LocalTruck,7582,1,5,material_shortage,TMS
SHP-003332,SO-003332,SOL-003332-01,CUST-0072,PRD-023,2026-06-07,2026-06-03,1900,Kerry,4440,1,4,logistics,TMS
SHP-003333,SO-003333,SOL-003333-01,CUST-0075,PRD-021,2026-01-07,2025-12-31,2746,DHL,7303,1,7,quality_hold,TMS
SHP-003334,SO-003334,SOL-003334-01,CUST-0010,PRD-023,2025-11-24,2025-11-18,2089,LocalTruck,7722,1,6,logistics,TMS
SHP-003335,SO-003335,SOL-003335-01,CUST-0042,PRD-051,2026-06-08,2026-05-30,1827,DHL,4548,1,9,material_shortage,TMS
SHP-003336,SO-003336,SOL-003336-01,CUST-0026,PRD-067,2026-02-11,2026-02-02,5811,OceanForwarder,4398,1,9,production_delay,TMS
SHP-003337,SO-003337,SOL-003337-01,CUST-0013,PRD-025,2026-03-12,2026-03-04,3475,FedEx,831,1,8,production_delay,TMS
SHP-003338,SO-003338,SOL-003338-01,CUST-0049,PRD-071,2026-01-08,2026-01-02,2014,DHL,3358,1,6,quality_hold,TMS
SHP-003339,SO-003339,SOL-003339-01,CUST-0113,PRD-026,2026-01-22,2026-01-20,1008,Kerry,7464,1,2,material_shortage,TMS
SHP-003340,SO-003340,SOL-003340-01,CUST-0060,PRD-048,2026-06-04,2026-05-29,7105,DHL,4951,1,6,production_delay,TMS
SHP-003342,SO-003342,SOL-003342-01,CUST-0120,PRD-066,2025-12-21,2025-12-19,1102,FedEx,6805,1,2,production_delay,TMS
SHP-003343,SO-003343,SOL-003343-01,CUST-0005,PRD-007,2026-04-06,2026-03-30,6332,DHL,7125,1,7,logistics,TMS
SHP-003344,SO-003344,SOL-003344-01,CUST-0068,PRD-014,2026-05-24,2026-05-20,4202,DHL,6154,1,4,logistics,TMS
SHP-003345,SO-003345,SOL-003345-01,CUST-0044,PRD-067,2026-01-23,2026-01-23,5761,LocalTruck,2856,0,0,on_time,TMS
SHP-003346,SO-003346,SOL-003346-01,CUST-0050,PRD-037,2026-03-06,2026-03-01,5263,FedEx,6701,1,5,logistics,TMS
SHP-003347,SO-003347,SOL-003347-01,CUST-0017,PRD-061,2025-09-22,2025-09-19,4694,OceanForwarder,6478,1,3,quality_hold,TMS
SHP-003348,SO-003348,SOL-003348-01,CUST-0045,PRD-052,2025-12-28,2025-12-26,3416,FedEx,7347,1,2,material_shortage,TMS
SHP-003349,SO-003349,SOL-003349-01,CUST-0029,PRD-040,2026-01-11,2026-01-04,3265,DHL,6724,1,7,material_shortage,TMS
SHP-003350,SO-003350,SOL-003350-01,CUST-0053,PRD-028,2026-01-05,2026-01-01,2633,Kerry,2820,1,4,material_shortage,TMS
SHP-003352,SO-003352,SOL-003352-01,CUST-0062,PRD-042,2025-12-20,2025-12-18,711,DHL,1797,1,2,production_delay,TMS
SHP-003353,SO-003353,SOL-003353-01,CUST-0005,PRD-063,2026-04-11,2026-04-11,1521,FedEx,644,0,0,on_time,TMS
SHP-003354,SO-003354,SOL-003354-01,CUST-0045,PRD-026,2026-03-14,2026-03-08,3702,OceanForwarder,3528,1,6,material_shortage,TMS
SHP-003355,SO-003355,SOL-003355-01,CUST-0014,PRD-056,2026-01-17,2026-01-20,4497,Kerry,8505,0,0,on_time,TMS
SHP-003357,SO-003357,SOL-003357-01,CUST-0069,PRD-015,2026-05-20,2026-05-17,2423,LocalTruck,9173,1,3,production_delay,TMS
SHP-003358,SO-003358,SOL-003358-01,CUST-0040,PRD-047,2026-03-22,2026-03-24,9994,FedEx,493,0,0,on_time,TMS
SHP-003359,SO-003359,SOL-003359-01,CUST-0005,PRD-004,2025-10-08,2025-10-01,3684,OceanForwarder,4375,1,7,quality_hold,TMS
SHP-003360,SO-003360,SOL-003360-01,CUST-0096,PRD-075,2026-05-26,2026-05-23,5940,OceanForwarder,432,1,3,production_delay,TMS
SHP-003361,SO-003361,SOL-003361-01,CUST-0083,PRD-077,2026-02-09,2026-02-04,3686,FedEx,7550,1,5,production_delay,TMS
SHP-003362,SO-003362,SOL-003362-01,CUST-0053,PRD-066,2026-06-16,2026-06-15,4814,OceanForwarder,9028,1,1,logistics,TMS
SHP-003364,SO-003364,SOL-003364-01,CUST-0050,PRD-029,2025-11-27,2025-11-23,8539,LocalTruck,8441,1,4,quality_hold,TMS
SHP-003365,SO-003365,SOL-003365-01,CUST-0065,PRD-011,2025-12-17,2025-12-14,5660,Kerry,7053,1,3,logistics,TMS
SHP-003366,SO-003366,SOL-003366-01,CUST-0043,PRD-027,2026-04-14,2026-04-14,2706,FedEx,6739,0,0,on_time,TMS
SHP-003367,SO-003367,SOL-003367-01,CUST-0036,PRD-002,2026-06-20,2026-06-11,7697,LocalTruck,7314,1,9,production_delay,TMS
SHP-003368,SO-003368,SOL-003368-01,CUST-0033,PRD-037,2026-07-06,2026-07-06,2675,LocalTruck,329,0,0,on_time,TMS
SHP-003369,SO-003369,SOL-003369-01,CUST-0095,PRD-040,2026-07-19,2026-07-16,7027,FedEx,1413,1,3,production_delay,TMS
SHP-003370,SO-003370,SOL-003370-01,CUST-0098,PRD-038,2026-01-06,2025-12-30,4956,Kerry,3342,1,7,production_delay,TMS
SHP-003371,SO-003371,SOL-003371-01,CUST-0115,PRD-078,2026-01-09,2026-01-04,5820,OceanForwarder,8911,1,5,logistics,TMS
SHP-003372,SO-003372,SOL-003372-01,CUST-0057,PRD-017,2026-02-13,2026-02-09,3873,LocalTruck,4946,1,4,logistics,TMS
SHP-003373,SO-003373,SOL-003373-01,CUST-0094,PRD-033,2026-01-28,2026-01-19,1265,OceanForwarder,8613,1,9,quality_hold,TMS
SHP-003374,SO-003374,SOL-003374-01,CUST-0024,PRD-052,2026-03-17,2026-03-17,11913,DHL,4456,0,0,on_time,TMS
SHP-003375,SO-003375,SOL-003375-01,CUST-0091,PRD-068,2025-10-05,2025-09-27,5096,LocalTruck,1722,1,8,production_delay,TMS
SHP-003376,SO-003376,SOL-003376-01,CUST-0065,PRD-060,2026-06-14,2026-06-10,2948,DHL,2541,1,4,production_delay,TMS
SHP-003377,SO-003377,SOL-003377-01,CUST-0010,PRD-033,2025-12-25,2025-12-19,4126,FedEx,4236,1,6,logistics,TMS
SHP-003378,SO-003378,SOL-003378-01,CUST-0073,PRD-055,2025-09-07,2025-09-10,1189,DHL,4339,0,0,on_time,TMS
SHP-003379,SO-003379,SOL-003379-01,CUST-0094,PRD-010,2026-04-28,2026-04-19,3097,LocalTruck,5709,1,9,production_delay,TMS
SHP-003380,SO-003380,SOL-003380-01,CUST-0068,PRD-050,2026-05-08,2026-05-02,5249,OceanForwarder,659,1,6,logistics,TMS
SHP-003381,SO-003381,SOL-003381-01,CUST-0010,PRD-052,2025-11-13,2025-11-06,7921,DHL,2818,1,7,production_delay,TMS
SHP-003382,SO-003382,SOL-003382-01,CUST-0077,PRD-066,2026-06-19,2026-06-11,4989,OceanForwarder,1149,1,8,material_shortage,TMS
SHP-003383,SO-003383,SOL-003383-01,CUST-0004,PRD-017,2026-02-17,2026-02-14,2076,FedEx,8393,1,3,logistics,TMS
SHP-003384,SO-003384,SOL-003384-01,CUST-0013,PRD-009,2026-06-12,2026-06-11,2147,DHL,3035,1,1,logistics,TMS
SHP-003385,SO-003385,SOL-003385-01,CUST-0098,PRD-001,2025-12-17,2025-12-16,3448,DHL,8575,1,1,production_delay,TMS
SHP-003386,SO-003386,SOL-003386-01,CUST-0103,PRD-074,2025-12-22,2025-12-16,4288,LocalTruck,5775,1,6,quality_hold,TMS
SHP-003387,SO-003387,SOL-003387-01,CUST-0013,PRD-007,2026-05-14,2026-05-11,795,DHL,6050,1,3,production_delay,TMS
SHP-003388,SO-003388,SOL-003388-01,CUST-0081,PRD-013,2026-04-23,2026-04-16,12095,Kerry,7697,1,7,production_delay,TMS
SHP-003389,SO-003389,SOL-003389-01,CUST-0058,PRD-064,2026-04-23,2026-04-24,17182,DHL,4652,0,0,on_time,TMS
SHP-003390,SO-003390,SOL-003390-01,CUST-0079,PRD-041,2025-09-27,2025-09-21,2541,DHL,1862,1,6,logistics,TMS
SHP-003391,SO-003391,SOL-003391-01,CUST-0011,PRD-010,2025-11-17,2025-11-15,1317,LocalTruck,5868,1,2,production_delay,TMS
SHP-003392,SO-003392,SOL-003392-01,CUST-0103,PRD-027,2026-05-29,2026-05-25,5708,FedEx,6349,1,4,logistics,TMS
SHP-003395,SO-003395,SOL-003395-01,CUST-0114,PRD-009,2026-07-18,2026-07-13,6523,DHL,3395,1,5,production_delay,TMS
SHP-003396,SO-003396,SOL-003396-01,CUST-0070,PRD-065,2026-02-18,2026-02-11,4961,FedEx,3419,1,7,logistics,TMS
SHP-003397,SO-003397,SOL-003397-01,CUST-0046,PRD-037,2026-05-28,2026-05-25,1795,LocalTruck,1580,1,3,material_shortage,TMS
